group,ARNTL,BHLHE40,CEBPD,E2F3,E2F4,E2F8,EGR2,EHF,ESR2,FOS,FOXA1,FOXH1,FOXK1,FOXP2,GATA2,GATA3,GLI2,GMEB1,GRHL2,GTF2B,HES1,HNF4G,HOXB13,IRF1,IRF4,KLF1,MITF,NFYB,NKX2-1,ONECUT1,RARA,RXRA,SMAD3,SREBF1,STAT1,STAT5B,TCF4,TEAD4,TFDP1,ZBTB33,ZFP42,ZNF143
critical,-0.156407840148429,-0.082646750911226,-0.209115969623884,-0.144492975630989,-0.0520518021927147,-0.185437700731175,0.0509663378404903,-0.0833283215509948,-0.113872783555449,0.0110818337355004,-0.0720192976022381,0.176274362129838,0.142221073498426,0.180616219538736,0.0794156012115812,0.149844567321025,-0.194373849119255,0.227164969899243,0.0863827677514402,-0.178748211118629,0.0299638647927994,-0.0903459748049107,-0.0754523941581107,-0.212069442396215,-0.194550552618454,-0.0998122336905887,0.0160042883560529,-0.252029676572291,0.0629569324290157,0.128185766990594,-0.105845396020394,0.0227442646826557,0.262227992811795,0.037284438331057,-0.0758815312275948,-0.066213325485689,-0.0166606156387933,0.0440749013717167,0.0369057879756299,-0.0213558800460895,0.0066137595414603,-0.201492475801285
critical,-0.0753562881755076,0.190395107977142,-0.19447624361484,-0.140994553015149,-0.0140668930490865,0.235888192647722,0.194845282475696,0.150741520575396,-0.0445089810416312,-0.104741911978152,-0.0964638638052326,0.311931906152274,0.208123445410404,-0.0631924778794611,-0.224216434166149,-0.0580693501640531,0.0296461218220717,0.0223955936146722,-0.0251814752113277,0.253609294024889,-0.0162521819898396,0.0752115670536034,-0.0426565506812577,0.102954606122635,0.0369473024221377,-0.0805373043396773,-0.0685688675582015,-0.05052214365675,0.0522443250074097,-0.130864074481857,0.125191006503213,-0.0744734893318921,0.207985960344595,-0.138816500130491,-0.187167826958679,-0.116637988198676,0.269781879397681,0.162782317917824,0.15242752164558,0.09568236974695,-0.0148628592195595,0.159504384506694
critical,0.155719236966123,-0.192467139495001,0.0607871554331865,-0.0549687375327808,-0.123105473471743,-0.203644626514202,-0.0750269676631269,-0.161997003648139,0.0845201758164205,0.0136273471877924,0.270403316108331,0.0872762685060864,-0.18236146629956,0.156178585747734,0.0035216739923508,-0.123105473471743,0.0949320815329361,0.22002806639166,-0.104272173425693,-0.0257235317702149,-0.0047466040766468,-0.0200582301303462,0.141020075954571,-0.024192369164845,0.291686476322973,-0.173940071970025,0.4196916701319,-0.146379145073366,0.0538969237090218,-0.146226028812829,-0.0194457650881982,-0.0557343188354657,-0.167815421548545,-0.18894546550265,-0.235033459924285,-0.0658399920309073,0.0006124650421479,-0.0520595285825779,0.0162303236169213,0.145919796291755,-0.184811326468151,-0.25264182988604
critical,-0.0328608520273688,-0.160824875804534,-0.270747647488243,-0.595361319084094,-0.0061855721463282,0.0918815195902508,-0.501031343852588,0.411984878162737,-0.37641783832135,-0.0077319651829103,-0.0824742952843766,-0.172680555751663,-0.0729382048921206,-0.008762893873965,-0.0804124379022672,-0.303221901256466,0.170618698369554,0.0695876866461928,-0.30979407166194,0.378995160048987,0.157087759299461,0.524356105487701,-0.489433396078222,0.325129135941378,0.122422782062747,0.0538660241076085,-0.382216812208533,0.647938682327884,0.0173969216615482,-0.245489894557402,-0.177706333120555,-0.172036225319754,-0.572036557448981,0.0631443823271008,0.196520781732304,-0.546134474086231,0.22641771377289,-0.0085051617012013,0.281830130917081,0.206701202556469,-0.328995118532833,0.417912718136302
critical,0.0940316618156478,-0.041339993200221,-0.129520275935866,-0.0753365056550383,-0.129139936295666,0.136307875668669,0.0057928652892029,0.0400234329072203,-0.208367609038906,0.0146869614908075,-0.0030134602262015,0.108630852620255,-0.140111272070671,0.120772464211261,0.0705091179140358,0.17756009818269,0.144821632230074,-0.0174371096584089,-0.0518139617534263,0.128350000119865,-0.0262434351738133,-0.106524356151454,0.181890118701892,0.132621506848267,-0.0809830864672412,0.0252487007302128,-0.135517939492869,0.0681685662820346,-0.0514628790086262,0.156348849017679,-0.120070298721661,0.0141018235828072,0.219865568931112,-0.0206261112570105,-0.027472224780614,-0.0211527353742108,-0.15807500584628,0.09842019612565,-0.0562902667496286,-0.0520187600212264,-0.055119990933628,-0.125892420906264
critical,-0.112818880243009,-0.200023172291231,0.0229002064607124,0.0020644593470425,0.0323431964369995,-0.0712047321086424,0.213117196853491,-0.121994255118753,-0.220763342583278,-0.221355918877337,0.210479276576715,0.0471958345171109,-0.0813741059292593,-0.0630042408134458,0.180315231672704,0.0976221656050569,-0.218316575949746,-0.177467042388359,0.249933388542416,0.0983103187207377,-0.0715870393951318,0.0684138889172701,0.012176487074686,-0.265302141459288,0.153840452083317,-0.081527028843855,-0.281320816763192,0.0433345309235684,-0.0309477748413133,0.262549528996565,-0.0345223479699888,-0.164411248554747,-0.0170891357060742,-0.232461945549853,0.299384836049814,-0.0174140968995901,-0.165443478228269,-0.0888099826514773,-0.174083622902928,-0.0287303925796751,-0.0652789691680574,-0.119872449678737
critical,-0.543515997789018,0.528008451595833,-0.521241522347898,-0.299436619221133,0.194925156391911,0.578290495313129,-0.0749061473695049,0.608741676928838,0.441730103684659,-0.279511771991101,-0.243045542155006,-0.587970963542814,0.512970831044866,-0.201222159997629,-0.652726717040416,-0.647557534976021,0.279511771991101,0.449530869345473,-0.505546005897826,0.680264359674375,0.533271618788671,0.36221868502142,-0.587313067643709,0.509775336677785,0.467857969391964,-0.500188853576544,-0.509305411035568,0.245489155494538,-0.560715276294186,-0.512876845916422,0.493421924328608,0.52688063005451,0.34417354036026,0.574907030689162,-0.288628329450125,-0.0661655304242553,-0.511279098732882,-0.548121269082751,0.255545564237997,0.308741146937044,0.45554591756586,0.468703835547956
critical,0.198984974706644,0.0580183980921423,0.230759113036794,-0.0106971421482387,-0.0756958787608419,-0.19050884936037,-0.101940138522834,-0.0891579601931593,0.072160382627102,-0.008022856611179,0.252153397333271,0.15878003790373,-0.0395703605737814,-0.0631403347987142,-0.0877528271143652,0.20202187523178,0.0325446951798111,0.037757285633402,0.154836599908405,-0.136660523631101,-0.141011903488011,0.0089747209548782,0.085214522197834,-0.165669722677172,-0.111096166971751,-0.266839304350345,-0.0814977185700561,-0.0040340917423442,0.290499932322297,0.0999910829619265,-0.0068896847734419,-0.163675340242754,0.0157284251077917,-0.0677183490231723,0.0778715686892972,0.0709365570423458,0.235881049743366,0.0529871151325893,-0.161046381579204,0.083446774130964,-0.155652483631575,-0.0743813994290668
critical,0.144980181898218,-0.258019417471985,0.135148713313245,0.130572776322083,-0.0157665947814312,0.165503938898185,0.238809543370471,0.168177011001933,-0.138184235871739,-0.320270283074533,-0.0186661984193956,0.201884903293269,0.170668857878309,0.157258191052724,-0.0458952888321547,-0.162513722646534,0.161788821737043,-0.0074755406291268,0.160565551452277,0.204286137555958,0.100897145339791,0.116573127507536,-0.172888866913625,0.410656365226703,-0.0958681452801968,-0.289824444875907,-0.0603026944082902,-0.0463030455937435,-0.0124139280750349,-0.18117992106593,-0.352709598774259,-0.151368371163109,-0.214706588129893,0.0016310270463549,0.0906579199932296,-0.290458733171712,0.11960865006603,-0.255708795822983,-0.184215443624424,0.0158572073951176,-0.0535067483818112,0.0597137124193287
critical,0.247502738327648,0.0567193775334194,-0.23590104746854,0.179439485287545,-0.563842175752673,-0.087528312148163,0.466516880212374,0.17247847077208,-0.620045922581243,-0.552369392569777,0.0542701316853853,0.474122433108901,-0.0657429148682815,-0.562939822019187,0.235772139792327,0.244151138746128,0.322269190530792,0.25317467608099,-0.113696570419263,-0.0177892593172997,-0.170544855628895,-0.108926986399408,0.333226343008839,0.212697665750323,0.524654242184129,-0.404770103306674,0.0406059180068798,0.162681487379944,0.147728196939315,0.344183495486886,-0.630229629002016,-0.330132558779743,-0.296358747612116,-0.18807629959377,-0.282049995552549,-0.143603151300521,-0.0636803920488845,0.218756326532301,-0.20367412841546,0.333355250685051,-0.572994620763748,-0.25704190636736
