group,ARNT,ARNTL,ATF1,BHLHE40,CDX2,CTCFL,E2F2,E2F8,EGR2,ESR1,ETS2,ETV1,ETV6,FOSL1,FOSL2,FOXG1,GMEB1,HES1,HOXA1,HOXB13,JUNB,MEF2A,MEF2C,NFATC1,NFYA,NR2C2,NRF1,OTX2,POU2F2,PRDM14,REST,RUNX3,SOX17,SP1,STAT3,STAT4,STAT5A,TAL1,TFAP4
critical,-0.0089395422489161,0.039975410678063,0.0872236692874476,0.0294701858883762,0.0395461106265613,-0.138209363639317,-0.0089142893047101,-0.0277782386265757,-0.134370916120008,-0.147123652944027,0.16424514911568,0.0700769201715886,-0.0394703517939434,-0.0544200947638823,0.177629209544848,0.0200255847553404,0.312202149218504,-0.145305440961197,0.0723749380943326,-0.144825635021283,-0.0008080942145912,0.110809919175831,0.0234852381115594,-0.0487634352617433,-0.0691678141801734,0.0020202355364782,-0.0233084675021176,0.0709607732187978,-0.283565310488925,-0.147729723604971,0.176846368274463,-0.122224249956933,0.0832084511586971,0.11841105538183,0.177730221321672,-0.194927476325943,0.0891428930471019,-0.216064190626347,0.29000481126145
critical,-0.107132117221601,0.179594255876525,-0.168394969026529,0.0579668133076779,-0.0186678927635449,-0.0057083040347975,-0.0787065016980656,0.187743801611483,0.288703996196475,0.191836684580596,-0.0970846328354786,0.0676013873765622,-0.0528235444438375,0.137694724737858,0.0935712731186299,0.0569236714536033,0.113477896833888,-0.0011300703419142,0.0236517927330128,-0.0832919794316022,0.235431321232134,-0.166431834009485,-0.0707525450607461,0.0085117477676232,-0.195357288338098,0.214742341126319,-0.0949838610460226,-0.164352794341989,-0.0849653528225137,0.158361972721713,-0.0485712925803525,0.0634215759196101,-0.107407390766426,-0.165004758000786,-0.0019848671390032,-0.0139375342169423,0.0455867478311944,-0.0993954818038802,-0.257054782582223
critical,0.11520818755847,0.22613240532725,-0.28197701151429,-0.557987065107226,-0.101591283584096,0.115973182163772,-0.211750506747573,-0.524480301395001,-0.0850674001095743,-0.108935231794994,0.0310587809752582,-0.0322827723437413,0.402081164546693,-0.506579427630936,0.0515606363973499,0.0512546385552291,-0.0873623839254801,0.308904821620918,-0.433904940127253,0.378519330703394,-0.343941574543747,0.124694120664214,-0.0074969471319588,0.281518014751109,-0.0989903019260694,-0.0339657604754056,-0.156058899481593,-0.0125459115269516,-0.0325887701858621,0.00795594389514,-0.375153354440065,0.352509514123128,-0.0096389320268042,-0.504590441657151,0.380508316677179,0.231793365406484,0.0472766666076591,-0.0108629233952874,0.203182567168192
critical,0.369029076417422,0.0671782490613127,0.526594950415357,0.134872262030966,-0.170331030729355,0.516408613225638,-0.519761078629849,0.398943383101154,-0.464445399460361,-0.577397695386868,0.543357277436414,0.547225506748966,-0.199729573504747,-0.334730776512798,-0.226420355761353,-0.0938690313179187,-0.0199858514481832,0.176133374698183,0.537297051513417,-0.316679039720891,-0.123654397024566,0.0417768765755572,-0.0479660434756398,0.273870635328653,0.234801519271882,0.128683095130883,0.443041197264243,-0.041261112667217,-0.215460372709124,-0.128554154153798,0.500162050112921,0.151247766120767,-0.0714333013051194,-0.0020630556333608,0.344401349794177,-0.532655176338355,-0.132035560535094,0.283154385678777,0.200632160344343
critical,0.0268890559734162,-0.102026265701091,0.0644284017991976,-0.0076658679706583,-0.147026666231139,0.0367493517982707,-0.103957362212783,0.153405136527336,-0.0282349717239898,-0.183249355344402,-0.0560603169151964,-0.0470485331939644,0.0859337947703193,-0.19504074768095,-0.342564817559039,0.168151691707533,0.186935994139452,-0.113817658037638,0.0763953483640803,-0.001111843446126,-0.19705962130681,0.122127224845527,0.0756346133746256,-0.06867096231731,-0.0069929100953715,0.217892056402645,0.008426602960113,-0.126837929972535,0.0864019393792145,0.0868408249500537,0.0735279626345974,0.053456262528217,0.0193109651169257,-0.158028064540175,0.145124828757502,-0.0359886168088161,-0.10831695888312,-0.006729578752868,0.0676468959853518
critical,0.17810151090393,0.17653165989951,-0.0898261086919532,0.106520134007252,-0.155491827535389,-0.10600323184726,0.0143201042842244,-0.0011678159910931,-0.0283913297506749,-0.0115250037153785,-0.0149710181153255,0.0407395480171518,-0.0129225539998014,0.158554951446453,-0.0902664327541686,-0.0567252259280173,-0.097062738931842,0.205650481579062,-0.111880600851614,-0.119327820860389,-0.0281807399817892,-0.119136375615947,-0.0502543766658945,0.0624877277857066,-0.248285337516185,0.116226407900436,-0.0416393406660269,-0.0233946088707517,0.102021170762877,0.130757101953547,-0.0323925353595023,-0.0378678693505293,-0.0788180071365668,0.125856103695844,0.0332540389594891,0.084963399483139,-0.0377721467283085,-0.0622579934923768,-0.124879732949192
critical,0.277554447081501,-0.268424985783804,-0.0609885661949177,0.0657885922380362,-0.163106767308322,-0.0341648912480789,0.103435855321319,-0.0184471589108084,-0.0667297738151183,0.015529496021854,0.14117723656231,0.127906576325452,-0.0362354907176594,-0.254871971073823,-0.132047775264613,0.0317178191476655,0.160847931523325,0.167530320720607,0.0199530494341397,-0.231060077173647,-0.0129883057637325,-0.142118418139392,-0.0510120414778478,-0.141741945508559,-0.0550591222593007,0.0685180188115742,0.185412770685166,-0.283389772859409,-0.004141198939161,-0.0541179406822186,0.0979770021742428,0.329695906451847,-0.188330433574121,0.128377167113993,-0.029647219678085,-0.140236054985227,-0.229083595861774,0.0411296349184862,0.126588922117538
critical,-0.185782201781392,-0.260657097449325,-0.255626157122969,0.104788594905728,0.251093778450576,0.0472273857663357,-0.232284406960144,0.0004532378672393,-0.0072971296625528,0.274480852400124,-0.0967209608688679,-0.0287806045696959,0.0392503993029239,-0.239762831769593,-0.110363420672771,0.289528349592469,-0.0762346092696513,-0.14471885100951,0.175312407048164,-0.182201622630201,-0.158995843827549,0.101253339541261,-0.256759251791067,-0.041108674558605,-0.171051971096114,-0.314592403650802,0.0311374414793403,-0.122328900367889,-0.160174262282371,0.0416072362125683,-0.280599563607854,0.322841332834558,0.104879242479175,0.0029913699237794,0.229293037036365,-0.075781371402412,-0.0225259220017935,0.197022500888926,0.10827852648347
critical,-0.137612471234492,-0.270831127554651,0.118406517382147,-0.0194777362181803,-0.0702557415683666,0.005571538499619,-0.399021810106861,-0.0415374049117938,0.539850372670402,-0.15487065146502,0.0540846908011797,-0.101646604822318,0.0367359164487075,-0.107942896297497,-0.15722609863559,0.0299413573028306,0.0501438464965711,0.391411903863479,-0.155821889745442,-0.120580776308828,0.0638688559712423,0.0939461044569905,0.0941272927008805,-0.0434851785336118,0.042262157887354,0.558603355913022,0.0742418829339477,-0.0593391498739911,-0.264081865469747,0.104364428480668,0.0492832023380934,-0.0524086995451967,0.0767785183484083,-0.161166942940199,0.233098675764548,0.200303603620449,0.11233671121183,0.281702422188054,-0.230380852106198
critical,0.195449274309429,-0.100689896593446,0.186682420316658,-0.171727198799578,0.241217409124632,0.448398796865564,-0.297815187107376,0.117192209991604,-0.0526011239566274,-0.380326754098164,-0.0034809567324238,-0.116031891080796,0.334687543606384,-0.346419657037887,-0.466448202144799,-0.236705057804823,-0.286598770969565,-0.34861137053608,-0.164894209658153,0.22909852272286,-0.136917631475339,0.513505580194233,0.272546019716447,0.389222532414358,0.511700639666309,0.0256559403611982,-0.219300274142704,0.203184733714816,-0.150196836787919,0.0973378641844453,0.0019338648513466,0.361632727201813,-0.339199894926193,-0.350932008357696,0.151615004345573,0.295107776315491,0.0456392104917797,0.211693739060741,0.205763220183278
