group,BACH1,BARX2,CEBPD,CTCFL,E2F3,EBF1,EGR2,ELK3,ESR2,ETV7,FOXA1,FOXK1,GATA4,GLIS1,HNF1B,HOXA1,HOXA4,HSF1,IRF3,IRF4,MAF,MAFK,MNT,MYBL2,MZF1,NFE2,NFIC,NFYA,NFYB,PPARG,PRDM1,RBPJ,RELA,RFX2,RUNX3,SMAD3,STAT3,STAT5A,TAL1,THAP1,TP73,ZBTB7B
critical,-0.114546503914542,0.223109805246307,-0.157141814216616,-0.0993466233106345,0.232682929378752,0.0375796043071493,0.0766868348056461,-0.0127302182612294,-0.109174351808304,-0.0262497100546551,-0.0972334070792704,0.221887704293229,0.179266933554633,0.17623714160846,0.0920140175921664,-0.113757230382346,-0.0825681956423341,0.309064238946128,0.264635777214438,0.0263770122372674,0.0084274044889338,-0.0032589358748747,-0.134583867457718,0.069634293888925,0.269651483209362,-0.163201398108961,-0.0222015006475841,0.186446776653966,0.192684583601969,-0.0543580319754497,-0.334091848047705,-0.0652041779340172,0.0749555251221189,-0.19352477800721,-0.129237175788001,0.18110008498425,-0.0925232263226156,0.0432063607786127,-0.0975643927540624,-0.229805900051714,0.213791285479087,-0.124577915904391
critical,0.0578871626836199,0.288102041597816,-0.199728665879146,0.113964206468284,-0.245406686515556,-0.0105309346469631,0.152306482093135,-0.161562272252574,-0.160360411931,0.0307940065320383,0.211703298595317,0.124480484282057,-0.0959802721442422,-0.0495107825155761,-0.209871194446576,0.105001552972643,0.197552126150442,0.217639316037238,0.0788097920622418,-0.16436172739185,-0.280839580752207,-0.0319079258544728,-0.174167148795912,-0.304774189351359,-0.157788137706168,-0.0982887233716559,-0.108651104436935,-0.0253636498351701,0.139137317471985,-0.291788235145083,0.0730056861190304,0.0262870303261355,0.131962797625515,0.164061262311457,-0.0255908307496139,-0.0537539357240602,0.213286236579829,0.325726132396361,0.0093510595751739,-0.0846798537548079,-0.114425896713766,-0.156798801465848
critical,0.0076103078497354,0.0554465286195011,0.0715990187495518,0.0380515392486772,0.236851417772379,-0.0054359341783824,-0.107010247111586,-0.0841793235623798,-0.0924108810325018,-0.299287004621229,0.0138228040536011,-0.182181451178361,-0.0318390430448115,-0.110427120023712,0.261546090182745,-0.0528062177328582,-0.0658524597609761,0.0121143675975381,-0.0141334288637944,-0.0826261995114134,-0.174881768138819,0.288415136264464,-0.0829368243216067,0.12300742483654,0.200197690169571,0.0566890278602742,-0.135121792434078,-0.112601493695065,-0.025160609625656,0.201906126625634,0.12720085977415,-0.131860231927049,0.24881047296482,-0.0222096739288198,0.260148278536875,0.0458171595035093,0.0644546481151063,0.10545712306062,-0.214331119033366,-0.158418653198575,0.149565846108066,0.1433533499042
critical,-0.409131304374223,0.127714783172036,-0.323988115592865,0.58999528667818,-0.582551787045454,-0.439819416895111,-0.436946487212304,0.243546084474282,-0.446218214824998,-0.133721817963359,0.0762632243072283,-0.106428985976697,-0.103164293155326,0.270577741035235,-0.262611890551089,0.404430146711448,-0.0016976402671129,-0.0065293856427421,0.333259843205559,0.102250179165342,-0.0287292968280654,-0.168066386444183,-0.407303076394255,0.0406127786978561,0.0919337498498094,-0.517519106043742,0.322551650751462,0.234927295425862,0.521044974290823,-0.447654679666401,0.451833486477756,0.054846839399034,0.500412115659758,0.426107707045352,0.271753030450928,-0.429502987579578,0.157619369415795,0.0238975514524363,0.444781749983595,-0.0662079704174054,0.110999555926616,0.244590786177121
critical,-0.0632991571308148,-0.0458608018688644,-0.0932611529289367,-0.0010066283173282,0.0592430371462865,0.0344918232260988,0.107087488934592,0.120173657059858,-0.259858139446755,-0.0493247875490821,0.186226238705718,-0.0982646878003622,0.0345510366565299,0.0311462644067433,-0.214323011445261,0.0867476755815189,-0.0909222224269094,-0.0162244799381134,-0.0411533341495943,0.0152178516207852,0.247275285480152,0.0459200152992955,0.0498873151381773,-0.22367873345337,-0.104748558432564,-0.13462173408504,-0.047163497338348,-0.0020132566346564,-0.108330970973644,0.130239940233141,0.0286296936134228,0.145368971708279,-0.0177344224141057,0.22501103563807,0.0254025616549294,0.0837573973447498,0.0773031334277631,-0.350513901436724,0.187676967751279,-0.0474595644905034,0.158455139833546,-0.0211391946638923
critical,-0.0219723633910619,0.0236372296920587,0.153690390274573,0.0588898056701413,-0.0670592658913114,-0.140294024224692,0.193318080020391,0.0699437435523407,-0.0978205746387981,0.232345643541432,0.0687047732818315,-0.0059819033373023,-0.0787907656401956,0.0970462182197299,-0.143430167721919,0.067485161921799,-0.0425702441382777,0.200655107091063,-0.0205398040157856,-0.237746779564433,-0.0393760239096211,0.213567500379026,-0.269030778894791,-0.0410215313001411,0.0337232220504228,-0.0408279421953741,-0.192214622123219,0.204701119380695,0.154638976887932,-0.106783750189513,-0.179282869924779,0.024934276693998,0.0692081049542259,-0.227796299579406,0.0158936655013761,-0.039511536282958,0.0757707756058294,0.0391049991629472,-0.0386210264010295,0.0501008603137165,0.176204803158983,0.012467138346999
critical,-0.0865213137065169,-0.39841592864856,0.162405539449115,0.0288720959020649,0.272575379075416,0.210842279284816,-0.226607963231339,0.440679358505202,-0.098108141667214,-0.0170953199420121,-0.0201344879317032,-0.108650255631455,0.111689423621146,-0.464612806424019,-0.417125806585096,0.299073124985534,0.0237434999194613,0.472875544395991,-0.19878058132573,-0.0529005178205598,-0.109599995628233,-0.0413136898598626,-0.0112069319619857,-0.0435930658521309,0.602420079956572,0.168388901428819,-0.0872811057039397,-0.468411766411132,-0.205903631301568,-0.182160131382107,-0.304201720968138,0.414941404592506,0.195551465336683,0.165539681438484,0.400505356641473,0.0440679358505202,0.0498613498308687,-0.0507161158279693,0.140466545523533,0.140656493522889,0.192512297346992,-0.0991528556636704
critical,-0.111408916757395,0.0339790299148638,0.134122909691012,0.139778418053026,-0.11025942318788,0.0218403778207853,0.0553136305650625,-0.0406001128752703,0.116282769492139,0.160975079474883,0.133617132520425,0.201575192350153,0.0196333501673164,0.0193114919678522,-0.0925572222173489,0.123961386536499,-0.115547093607649,0.116466688463261,0.0024829061101524,-0.0986265482643882,0.229806754417442,0.0594977871580971,-0.046393560465626,0.135042504546624,-0.211736715504666,-0.16612481066631,0.0590379897302911,0.114719458237598,0.209667627079539,-0.0897524579077323,0.0017472302256628,-0.0384850447073627,0.183183295237913,-0.0514053524287114,0.190723973053931,0.0081384144721663,-0.0647394778350856,0.301857011354643,-0.0854763418291364,-0.217254284638338,0.124099325764841,-0.134168889433792
critical,-0.0850317828201979,-0.0278085593033135,0.300020397236079,0.127249397604106,0.0614908737069969,0.0005965532523813,0.0395101807923316,0.0269366737806024,-0.0469900408029588,0.113574561511058,0.157673613475553,-0.242567730160586,0.0734678274663448,0.0952190768224019,0.0489632554069893,-0.0383170742875689,0.0435483874238358,-0.0159233829674089,0.102010606157205,-0.190942929473742,0.0507070264524116,0.133536151109971,-0.0061490873706996,0.331913051882618,-0.0352884193139407,0.021384139662284,-0.230544887689517,-0.0004129984054947,0.0181260411300476,-0.0822325714051779,-0.0680529594831913,0.123532411954653,-0.320532651375652,0.167631463919149,-0.190529931068247,-0.0604813220491208,0.0171164894721715,-0.0911808701908976,0.0045429824604423,-0.448240936096974,0.128121283126817,0.012344063453121
critical,0.0918245776956096,0.481753875048921,-0.0439613417296261,0.0561872770035458,-0.13201408833009,-0.187941239051212,0.198736479771801,0.088312872882888,-0.210962415045721,-0.308119581531019,0.222277908331157,0.223708602884488,0.0487736779544668,0.0655518231708034,0.232813022769322,0.169342209857909,-0.121609037033137,0.363786605969717,-0.0724451696550348,0.17896688230759,0.142419139627043,-0.137736866543414,-0.174284609223962,-0.215254498705714,0.0374581846690305,-0.107822344064675,-0.358714143462452,0.213693741011171,0.0892233148713714,-0.0096246724496814,-0.158937158560956,0.172723851529419,0.225659550002667,-0.12108878446829,0.15308431720642,-0.30889996037829,-0.0067632833430194,-0.0044221468012049,0.161408358243982,-0.272092091415319,0.102359692133774,-0.130583393776759
