group,AHR,ARID3A,BACH1,BHLHE40,EHF,ESR2,ESRRA,FOXK1,FOXP2,GMEB2,HIF1A,HSF2,IRF3,JUN,KLF4,MAF,MAFF,MAFK,NFATC1,NKX2-1,NR3C1,PAX6,POU2F1,POU2F2,RUNX2,RUNX3,SMAD3,SPDEF,STAT5A,STAT5B,TCF3,TCF4,TCF7L2,TFAP2C,TP63,VDR,VEZF1,YY1,ZBTB33,ZBTB7B,ZNF250
critical,0.0966615540016455,0.0810954749990239,0.0651750462304889,-0.0978511567872117,-0.0918019000691198,-0.0263484361654132,-0.160900104422221,0.199853267975123,0.12151665901071,-0.0743628294466705,0.0161735357441874,-0.0523678332624783,0.117669432980793,0.167809924857531,-0.0604166350882241,0.0006327674391309,0.116758247868445,0.165076369520485,-0.0661115420404028,0.101799625607389,-0.0585689541659617,0.0316130612589828,-0.0896251800785093,-0.104305384666348,0.0538864751163926,-0.152243845854909,0.113974071136269,-0.0163253999295788,0.133108958495589,0.0931686777376426,-0.0195904799154945,0.0838037196385044,0.206914952595824,-0.0039231581226119,0.201220045643645,-0.0433572249292534,0.0722114201536252,-0.0988635846898213,-0.157635024436305,-0.11088616603331,0.15234508864517
critical,0.0684873203802128,-0.154350827414616,0.104460605172451,0.098348780422901,0.047295785338967,-0.0432478823835575,-0.0808345144937507,0.104983852951247,-0.0979272752677596,0.172599093700133,0.0833344761035547,-0.0367436217999104,0.0841920210743596,-0.0079867959569029,0.165913149859959,-0.0101597277049594,-0.180709434271474,-0.0793301771297116,-0.0163950970689474,0.159881265743281,0.0464455076984231,0.0143893139168953,-0.0312858567738557,-0.0712125692281096,0.0506896285708811,-0.0827312876918869,0.169735765577276,-0.192744133183786,0.158471403672636,0.0255010618860533,0.0461911511392861,0.119598454106235,-0.0915901632801169,-0.058414800638386,-0.144271040342528,0.0802240587518218,0.0231827835327758,0.034941323895168,0.0307262723437542,-0.0999403257500728,0.030573658408272
critical,-0.293507303894379,0.0330214915422771,0.216098784185971,-0.0259564282355573,0.162803632720064,-0.069575514737914,0.0290281948906529,0.0387042598542038,0.0792515797014649,-0.116727132893631,-0.0814018163600318,0.142222796130924,-0.200739950910494,0.0823233463565605,0.112733836242006,0.0218095432511783,0.0402401431817516,0.0591315081105891,-0.164339516047611,0.0010751183292834,0.050991326474586,-0.0946104129769427,0.038550671521449,0.109508481254156,-0.049609031479793,0.188760060955621,0.0225774849149522,0.125481667860653,-0.0780228730394267,-0.217634667513519,-0.0657358064190446,0.089541997996035,0.168332812699236,0.0161267749392516,-0.171097402688822,0.0433119098368471,0.0204272482563853,0.0342501982043153,-0.0064507099757006,-0.109047716255892,-0.11350177790578
critical,-0.0758965288130128,0.0972831795438274,-0.470636722484817,-0.32784170693456,0.107324472874759,-0.109671788198872,-0.0773309992888601,-0.139926074598561,-0.137317946460657,-0.19469676549455,-0.218691544363269,-0.499717351222449,0.210606347135766,-0.307759120272698,-0.0907628591990669,0.0153879560136349,0.131580064557268,-0.147620052605379,0.244772825742311,0.289111004086683,0.0764181544405936,-0.144229486026103,-0.100804152529998,0.112279916336777,0.313888221396773,0.130536813302106,-0.551879913980533,0.0032601601723802,-0.140969325853723,-0.353401362686022,0.0449902103788478,0.213736100901251,0.101977810192055,-0.274505486514419,0.0131710470964163,0.213344881680565,-0.435818211843795,0.0138230791308924,-0.0242555916825092,0.219734795618431,0.198217738480721
critical,-0.156052738467919,0.144100637497569,0.0792891219163309,-0.195814764791887,-0.278745313048079,0.0661623672879606,-0.124307723359937,-0.0999630262974779,0.367284832521315,0.240451603796636,-0.0469567799793382,0.0338300253509679,-0.230026552581711,0.364318832034815,0.15787345163785,0.398677451531892,0.462255580772209,0.493824397831489,-0.131150080917901,0.135378834086772,0.351808770576905,0.0724173980169156,-0.107099047269948,0.280125531096252,0.45097890565522,-0.176109949678606,0.0301004999867553,0.167916740413919,-0.145245924814138,-0.0925627082519537,-0.108978493122779,-0.149650876031712,-0.095558075079904,0.0316862824250819,0.261242973543585,0.187151694063991,-0.573142886089271,-0.341882947166639,-0.113589008730507,-0.472269503206827,-0.0604946633880154
critical,0.0862144816076515,0.0722099040434357,-0.0056210153785139,0.0234240948026129,-0.0955956301403932,-0.0944637533235593,-0.126655097368428,0.0119134831059972,0.0725552223943342,-0.0009208489357292,-0.0305798584073423,-0.190615729695956,-0.0691979606494879,0.164237244557878,0.191459841220374,0.0664354138423002,0.234106657556335,0.182519932802669,0.182884435506395,-0.0475196419541951,0.0015155638733877,-0.0553852266135491,-0.0476539324239889,0.150155929582352,-0.121859009161505,-0.0369298791933086,0.104209404560027,0.0394813981193918,-0.0109542654646126,-0.125331377023317,-0.267180481831278,0.116353099899957,0.103403661741264,0.0364119016669609,0.184284893262817,0.0206615479954251,0.088612525711113,-0.121705534338883,-0.0240763627987545,0.119384227646732,0.0874614645414515
critical,0.264351136380737,-0.0972585999090626,0.103007412500587,0.0600326823082101,0.0660642233878419,-0.076807905935936,0.0990492136670783,0.124589020426144,-0.477151445096496,0.0231837360248347,0.069928179391981,0.410710250391177,0.125814177207944,0.455287108682831,-0.0274246633464508,-0.170579521158336,0.202904811631988,0.0186600802151108,-0.127699033795329,-0.0812373189162906,-0.0513623420062394,-0.315336507069499,-0.136275131267931,0.0842530894561065,-0.028272848810774,-0.0268592063702353,-0.0819912615512446,-0.0754885063247666,-0.104044083623648,0.235795559081855,0.0599384394788409,-0.294697327437634,-0.224486419557546,-0.183585031611293,-0.126945091160375,0.0614463247487488,-0.25775413832489,-0.120253850275159,-0.320991076831654,-0.0904731161944768,-0.0278016346639278
critical,-0.0519404685665128,0.168237997572269,-0.178244042304872,-0.293950305030974,-0.0110066492058635,-0.0704516513218287,-0.218040811127726,-0.153319894516388,-0.113977945908653,0.272892129070996,0.192570879081099,-0.109884563972588,0.0712248456875299,0.217949847084702,0.110066492058635,0.0731350905910268,0.149590368752417,0.0180563625401975,-0.0697239389776394,0.0079593537645707,0.0693146007840329,0.0164644917872834,-0.04020610701646,0.0007731943657011,0.0513037202653472,0.0508943820717407,-0.0559428864595541,0.157549722516988,-0.009232850366902,-0.0256518601326736,-0.0548513179432701,0.0145542468837864,0.0608094627613202,0.101834246164993,-0.291494275869335,-0.0936929643143752,-0.173923250261248,-0.292995182579226,0.2206332863539,0.0144632828407628,-0.109566189822005
critical,-0.229974709057357,-0.103818454217387,0.152907022184328,-0.190439986570543,0.277652947453422,0.0126929661378838,0.0069151643475209,0.19171383263456,0.170877350587425,0.0471323043686295,0.235979983359152,-0.138303286950418,-0.0535470291910008,0.0092808784664096,0.0535470291910008,0.0048224172423501,-0.174061965747467,-0.331427449155855,-0.282930309718636,-0.185799547337339,-0.174334932761185,0.165236032303921,0.186663942880779,-0.208000864453064,-0.188074272451655,0.19840152447065,-0.147629659919114,0.0661945008265983,-0.242940642208959,-0.300127231582865,0.336477338909636,0.308498220003549,-0.0939006527189683,0.166009438842789,0.219192512015499,0.112052959131211,0.206908996398192,0.16883009798454,-0.143717132722491,-0.125519331807962,-0.0977676854133057
critical,-0.73132418864404,-0.626461402754663,0.152445406366924,0.456431114906906,0.521469316266162,-0.528710149817094,0.130593605115007,0.184770556147867,-0.781492821104063,0.529744554610084,0.302046199553126,-0.527675745024103,-0.574741163105155,0.0589610732004389,0.628530212340644,-0.436518822641846,0.0853383954216879,-0.0122835569167581,0.336698760118296,-0.242438623357068,0.486428853903621,0.500651919807236,0.0369799713493981,-0.491342276670324,0.18761516932859,0.59685156555532,-0.115982637414021,-0.220716122704275,-0.574482561906908,-0.46341334725959,0.490307871877334,-0.521598616865286,-0.491600877868572,0.479058719753566,-0.64314118004163,0.127748991934284,-0.170159588446881,-0.45345720112706,0.517590298292449,-0.38143676741512,0.484747946115012
