group,ASCL1,CEBPA,CEBPB,CLOCK,E2F1,E2F2,E2F4,E2F6,ELK1,ESR1,ETS2,ETV4,FOSL2,FOXD2,FOXG1,FOXP1,FOXP3,GATA4,GLIS1,HES1,HEY1,HNF4G,IRF2,JUND,KLF3,KLF4,MAX,MNT,MYB,NFIC,RUNX1,STAT1,TBP,TCF12,TCF7L2,TFAP2C,THAP1,USF2,VEZF1,ZBTB7A,ZNF250
critical,-0.135947154901649,0.163857670568587,0.260069529452988,-0.336136400064686,-0.201096904209116,-0.273230585621138,-0.0881185657235282,0.325622682780935,0.363719149964984,-0.0435928469630845,0.0039079764483968,-0.09817845348424,0.0683769814713043,-0.0003781912691996,-0.241538157262203,-0.206517645734312,-0.162218841735388,-0.302376526100794,-0.0327765766639733,0.169681816114262,0.212291365777427,-0.121248120905421,-0.0133123326758292,0.211484557736468,0.0463158241013223,0.219199659628141,0.254800064435472,0.13529162336837,0.169858305373222,0.125735990633258,-0.0696376190353033,0.334749698744287,0.315537582268943,-0.0501733750471591,-0.131257583163573,0.253690703379153,0.133198965012132,0.161412033694429,0.125937692643497,0.400983596356793,-0.0655279405766666
critical,0.0587589140361592,0.309776299940816,0.460517017324045,-0.543393288045161,-0.283400655354986,-0.534215374396744,0.622397174064461,0.387274660692868,0.351113101869925,0.441589379949746,-0.273998360536931,0.232068034223619,0.162719776600997,-0.147925095609385,-0.32504869568069,-0.11266829956724,0.431680417974444,0.0041763849961645,0.460430160097088,0.560019208905109,-0.347747384325355,-0.331664321133886,-0.161822251922445,0.0215767827964758,0.47428388779667,-0.226168980892814,-0.319106213736407,0.239892422751962,-0.340921853907014,0.491199332746474,-0.422683456882187,0.386275802582866,0.579511418254626,0.233016225617895,-0.57389465091143,0.121390212774135,-0.388895995596058,0.302219721195589,0.499544864636556,0.442030904186776,0.222383453417955
critical,0.269737729100188,-0.085309543446931,-0.0945156092865278,0.332032107948127,-0.246415695639876,0.182893841346658,-0.272192679990747,0.167090094988683,-0.210665473296108,0.208824260128189,-0.392792142489466,-0.172306865631121,-0.0030686886131989,-0.14652988128025,-0.238897408537539,0.228770736113982,-0.0332952714532087,-0.0510936654097626,-0.0810133793884524,-0.0168777873725943,-0.193480817062194,-0.164942012959444,-0.286922385334102,0.267743081501609,-0.192406776047575,0.38266547006591,0.140852807345832,0.090986617381349,-0.245648523486576,-0.0701195348115961,-0.17614272639762,-0.0564638704828608,-0.284620868874203,0.26344691744313,0.364099903956056,-0.260685097691251,-0.248256908807796,0.276795712910546,0.44112398814735,0.17706333298158,-0.0398929519715864
critical,-0.183693438602551,-0.34611711063007,-0.325878605464737,-0.0983565569499977,0.0299065808812575,-0.409152964297893,-0.0413793640641537,0.358621155222665,0.372285368901171,-0.0965518494830252,0.213471111807597,-0.193232606642263,-0.109829340132894,0.232420540210807,-0.102094879560155,0.0301643962336821,0.0538834086567484,-0.303577577480006,-0.396777827381511,0.287721933305891,0.296874378316965,-0.0768289750225408,-0.108540263370771,0.174798808943901,0.0059297531057665,0.170544855628895,0.0821141897472457,0.351789048383412,0.0199806898129091,-0.13573978305157,-0.256655183338723,-0.291331348239836,0.348566356478104,0.156107195893116,0.193232606642263,0.0876572198243754,-0.176216793382237,0.172607378448292,0.274444442656022,0.308218253823649,-0.0025781535242463
critical,0.0884299827787342,-0.125884406662132,0.187418769471347,0.201086554537646,0.423378706935665,-0.0444642964817781,-0.197244323113429,-0.13503537005416,-0.103652258421243,0.0122012845227043,0.132952939282256,-0.0440243463186999,-0.193871371863162,0.100719257334054,0.0150756255881491,-0.079542989484553,-0.0509168988735929,0.0884006527678624,0.122658105466224,-0.114152402313378,-0.0898671533114566,-0.0831505808217949,-0.143541073207007,-0.0569002210914575,-0.0632648334506566,0.0649366440703541,0.0587480117763863,-0.206013996364122,-0.216631460299745,0.0390969044922231,-0.0054553820221706,-0.0014371705327223,-0.0394488646226858,-0.0414139753511021,0.0352546730680062,-0.253645934020064,0.286847506327038,-0.240535419160332,0.0265729898499281,0.0378943740464758,0.0849690414958518
critical,0.0272327240085049,0.372110390457744,0.0334907006429259,-0.4236477943614,-0.387037674172876,0.280709484017393,0.466209690492753,0.320687811813434,0.0636706063080083,0.325510472706015,-0.295100916522239,0.218589018710571,-0.281685498721844,0.316822028082079,-0.3291657434619,-0.280173632807106,0.256500491838363,-0.330428821314719,-0.37002439824627,0.423073668064665,-0.262509680410865,0.277169038520855,0.28610627120671,-0.323481893124215,0.357967746014817,-0.0512312032120644,-0.348437249489001,0.367842718318674,0.0202857958180008,0.411533729500274,-0.0592881089095911,-0.0625797663442101,0.46552073893667,0.342007034965559,-0.189844428787329,0.352035107615213,-0.266968727982181,0.321625551431436,0.372818479557051,0.415303825515506,-0.306353791938262
critical,-0.0337501964120053,-0.144025907808335,-0.0348783366820445,-0.120522985515852,0.24678068407107,0.0942937242374411,0.0721069655933373,0.101720647681866,-0.0765255149843241,-0.0980541918042384,0.216038861712502,-0.223183750089417,-0.0729530707958667,-0.213688569483254,-0.0440914822206978,-0.0110933793220519,0.115446354300676,-0.125975663487708,0.195920360230137,0.447683663827213,-0.0487920666791944,-0.0384507808705019,-0.125599616731028,0.187647331583183,0.182852735435516,0.0138197183079799,0.385071878840039,0.34163847844353,-0.172135402870144,0.306196071626466,-0.0291436236426787,-0.276582389537938,0.43837650659939,-0.461503382135193,-0.0486040433008545,-0.0482279965441748,-0.200902979756143,-0.316349334056819,-0.316537357435159,0.0592273641770567,0.0312118808044172
critical,-0.400834305066424,-0.282102153650479,0.0661637179646104,-0.191648194022149,-0.420547467610674,-0.340471241827478,0.644597756389464,0.332857882500043,0.0325380476017741,0.126164240283202,-0.32515388794252,0.759477910526647,-0.169034704115066,0.611969073557602,-0.157025536128339,-0.294881721092959,0.749417399986823,-0.098248589415942,0.0651667304336368,-0.0147282248893824,0.265425271314194,-0.0306800253849597,0.285682245238975,-0.116647541123909,-0.338477266765531,-0.210908180415957,-0.522829324765555,-0.355562007637214,0.379761614070846,-0.0543811380531044,-0.380350743066421,0.512225002845199,0.446831684336341,0.172025666707987,-0.0386559256327484,0.296467837619508,0.277343804070832,0.286135421389418,0.587860102354059,0.672649360101857,0.262751532026583
critical,-0.123569043026698,0.0684731210900235,0.269947344270801,0.0273439019982014,-0.0321506244058455,0.225054370840918,-0.138261288876478,0.294887885065181,-0.285954636817012,0.113683519584562,-0.0469335631312413,-0.0273892484360094,0.216846665597677,-0.314250814009181,-0.0013603931342388,-0.103843342580234,-0.0041718722783325,-0.149144433950389,0.236436326730717,-0.0263009339286183,-0.135812581234848,0.228954164492403,-0.134950998916497,0.326902470157602,0.085976846083897,-0.0452557449323466,-0.077587755089424,0.0611269981651335,0.0734158828110914,0.117401927484815,-0.208412228165396,0.176034871570511,0.247410164680244,0.211450439498529,0.116268266539616,0.0740053865025949,-0.0497450422753349,0.234713162094014,0.115361337783457,0.0489741528325996,-0.0450290127433068
critical,-0.0174092810223138,0.195628735635927,0.136179264885655,-0.107808584701143,-0.0866595321999622,0.219743813792761,0.0050293478508906,0.0677027595312205,0.116706661668104,0.158746851396062,0.0785352010562157,-0.0468116223044439,0.0653815220615786,0.049648690322895,0.0838224641815111,0.0408795709931369,0.0016764492836302,-0.141208612736546,0.0815012267118692,-0.0781483281446088,0.0924626258740668,0.282804098384698,-0.009155992241365,0.140563824550534,0.112708974914832,-0.0354633502306393,-0.181701310818076,0.0586757249270577,-0.194210201626701,0.113224805463641,-0.176671962967185,-0.12702327264429,0.0549359534481903,-0.16583952144219,0.015088043552672,0.150106689703506,-0.0046424749392836,0.009542865152972,0.0434587237371834,0.0019343645580348,-0.140950697462141
