group,AHR,ASCL1,ASCL2,CEBPD,CLOCK,CTCFL,E2F1,E2F3,E2F4,E2F7,ELK1,ESR1,ESR2,ETV4,FOS,FOXD2,FOXH1,FOXM1,FOXP1,FOXP3,HNF4A,HOXA6,JUND,KLF3,LHX2,MAX,MITF,MNT,MYB,NFIC,NFYA,NR2C2,NR3C1,PBX1,POU2F1,PPARG,RELA,RUNX2,SIX5,SP1,SPDEF,SRF,STAT1,TBX21,TCF12,TFAP4,THAP1,USF2,VEZF1
critical,-0.147225261384734,0.0103935585487509,-0.0425580904653951,-0.151640001059567,0.151665228143423,-0.0833755121447129,-0.0779769161994879,0.0501009885383963,-0.0281786526673659,0.0493441760227106,0.136478523661996,0.0991424395548326,-0.0636983867368835,0.292936897738096,0.144652098831402,-0.0445005759223218,-0.0176085045316217,-0.0054490501129373,-0.0975279061880363,-0.219399948297298,0.245459525920743,-0.299823891630836,0.0516650677374802,0.0297175047825936,0.118365477453251,-0.170635995203279,-0.0475025989012086,-0.0095106106137842,-0.234990286120424,0.123839754650044,-0.187538141386928,0.0639254304915893,0.211100237708611,-0.0255045817786096,-0.0936429352741829,0.0733603598538049,0.0524471073370221,-0.0453330696895761,0.0475278259850648,0.173335293175892,0.0862009455366064,0.0857973121949073,0.110696443960968,0.200403954153585,-0.161100157505639,-0.0991424395548326,-0.0452321613541514,0.0935420269387581,0.21945040246501
critical,0.0045417751666345,0.090199076239278,-0.277822122653292,0.403487545098265,-0.260219127819553,-0.483395305952,-0.569153856789504,0.49581286639963,0.31977568593617,0.442931560637795,0.162636050871463,0.495393403088061,0.407096376002963,0.532197692615137,0.23090008876615,-0.178756459862591,-0.305846611141683,-0.418667777701395,-0.268470983655747,0.474825236569098,0.175530931639153,-0.160140967380238,-0.324223443464005,0.04562748332213,0.260761537274167,-0.496449293493043,0.623271856107859,0.27381552481521,-0.341226171834639,0.423339731137137,-0.293667710854083,-0.262128409099794,-0.521045754228273,-0.277634087375693,0.568097966384522,0.378948941371527,-0.424156961382089,-0.135725309796547,-0.122382037213042,0.381617595888228,0.451834307819526,-0.580276866672122,0.318495599623281,-0.0937717465136689,0.0905462182902309,-0.172797187987898,-0.0596867363857249,0.441441742669122,0.449303063697994
critical,-0.388557733222142,-0.0458926456561585,0.482943607788308,0.0960686049068917,0.31283486788948,0.260211300870418,-0.145632662215543,0.328132416441533,-0.278568359132882,0.164142695963527,-0.0994340655883433,-0.0835246150942084,-0.186936043306085,-0.0997400165593844,0.230992983135998,-0.340982357225257,-0.170108739898827,-0.117791123850807,0.281474893357772,0.309163456236988,-0.128346432351723,-0.475906735454363,0.45188958422764,-0.243536972948681,-0.403702306288674,0.0823008112100442,0.0497170327941717,-0.202233591858138,-0.391770218418073,-0.188771749132332,0.0500229837652127,-0.392535095845675,-0.100198943015946,-0.128958334293805,0.0307480725896262,0.564479541570749,0.297537319337427,0.208658562250001,-0.163683769506965,0.0988221636462612,0.41425761478959,0.284993329524744,-0.174698004464443,0.0666973116869503,0.156646897173021,-0.102340599813233,-0.286523084379949,0.072969306593292,0.405996938571482
critical,-0.313498290418885,-0.345698196994366,-0.0046367865468692,-0.101494105525917,-0.412802802297668,0.200025819646889,-0.116563661803242,-0.277820793933251,0.400953236677891,0.45105629130934,0.456079476735115,-0.0208655394609118,-0.0274343204023099,-0.229649733696332,0.264940831303059,0.34466779998395,-0.363343745797729,-0.412674002671367,-0.419500382865369,-0.335007828011306,0.343379803720931,-0.0694229985767374,0.341447809326402,0.481066604237688,-0.179289079812279,0.343251004094629,-0.226043344159878,-0.175038692144316,-0.272153610375967,0.0931221298162915,0.424137169412238,0.175682690275825,-0.296754338999634,0.114116468903505,0.382277290864112,0.0073415786992097,-0.12583723489698,-0.347501391762593,0.124549238633961,0.220762559481499,-0.174781092891712,0.412545203045065,0.44371471261013,0.131118019575359,0.31388468929779,0.333075833616777,-0.234028920990597,0.280267986832988,-0.291988752826463
critical,-0.202967924118488,-0.0381351413304095,0.077236099747468,0.0082826131976254,-0.118971104764478,-0.0731386939253211,-0.116278523795639,-0.205162962951781,-0.155496550950473,-0.137028957566368,0.169661868221323,0.0910502108049916,-0.0009950842710928,0.0634512558743883,-0.0201943572662952,0.172237380452387,-0.291940164827963,-0.0849041020717713,-0.0652658213099104,0.112854263215702,0.100766916040368,0.186168560247686,0.177768878312285,0.302212946567774,0.0096581708664889,0.133253490773104,-0.0136677751353041,-0.0307890780349891,-0.0475006403524595,-0.138199644944124,0.0696558989764963,0.231474161766853,-0.127224450777659,0.178207886078944,0.058856307916695,-0.0236186178462322,-0.195768196745287,-0.291501157061304,0.183066238696632,0.257141482524158,-0.0086630865953961,0.239434835935595,-0.0045364135888054,0.180607795203344,0.139955676010759,0.0385448819126242,-0.0191700058107584,0.153623451146063,0.0369937211370972
critical,0.355213978632423,-0.0244652457996739,-0.0663101744078592,-0.124980927800988,-0.249045125080209,-0.0432200243908368,-0.293869427884139,0.130118438433394,0.202692938073332,0.0983384470121161,0.104220801193458,0.300477527061881,0.153819742131595,0.0299847274828165,-0.007448435489362,0.326585248379721,-0.352807561012783,-0.0610580724602321,-0.279430922166299,0.268544747220308,-0.288369044753533,-0.394232321465158,-0.284988600954515,0.127234557000334,0.306245289928002,-0.357467607831769,-0.0199770859535198,0.385752564138808,0.14885411847202,0.264705938160406,-0.416386642407876,0.0384262877040935,-0.0094919806108024,-0.0808441728883837,0.285103192269736,0.191081018130942,-0.0740450881852737,0.0781321784281544,0.0242169646166951,-0.0271199446022927,0.237013036982008,-0.376336977738153,0.098242954249432,-0.147784599529958,0.144365958625866,-0.225382018487081,-0.0940603712438671,0.146065729801644,0.218793017861876
critical,0.0689688505829546,-0.309420197506362,0.0466996168116191,-0.0535589166652372,-0.376697713878835,-0.41719577191869,-0.324830131424079,-0.234061862128256,0.182288242685193,0.139253183329617,-0.469627132443606,0.338736657154702,0.325487872505933,0.430632482590846,-0.107963500435715,0.175053090784802,-0.185764874117849,-0.261123209495955,-0.373409008469566,0.0536528796769306,0.498661703056866,-0.0934931966349316,-0.0585389562849873,0.437773671479544,-0.348132958324042,0.139722998388084,-0.151938189908226,0.155696710375962,0.121118322072791,0.241672866075421,0.0060136327483775,0.0104298942979672,-0.194315508181948,0.198825732743231,-0.333850580546645,0.206624662713784,-0.139816961399777,-0.0610759576007091,0.105520462131687,0.239887568853247,-0.0638008849398176,0.070002443711582,0.14874344751065,0.217524372070218,0.0446324305543643,0.222316485666581,-0.0230209378648827,0.236504900432284,-0.0501762482442749
critical,0.000453299609258,-0.400082235131164,0.0363546286624965,0.0014958887105516,-0.104077590285651,0.149996840703492,0.244101839585466,0.0306430535858449,-0.0216677213225353,0.110015815166931,0.0758370246288736,0.108973226065638,-0.0504069165494963,0.118039218250799,0.173749740228615,0.10938119571397,-0.135400593285383,0.164683748043453,-0.17238984140084,-0.0620567165074285,0.277283370983156,0.279277889263891,-0.058203669828735,0.129507698365028,0.258788746925427,0.16364115894216,0.0767436238473897,-0.0581130099068834,-0.179914614914524,0.263820372588191,-0.0019491883198096,-0.0997712439976992,-0.17769344682916,-0.131592876567615,-0.0619207266246511,0.0752024051759123,-0.179461315305266,0.25670356872284,0.102128401965841,0.102083072004915,0.116996629149505,0.053987983462635,-0.203259544791314,-0.0979580455606669,-0.0290111749925159,-0.474106061323006,0.0383491469432319,0.077378243300351,-0.0411596045206319
critical,0.0182708784426137,-0.0748970004645108,-0.102960707055027,0.0554926928381121,-0.181666029577055,-0.103958124736757,-0.0469239682086977,0.0772998703341349,0.254341508841347,0.200208931023777,0.187287838328628,0.0109715944990385,-0.094936028433829,0.0356350135381994,0.0129210926951487,0.112980221039686,0.105907622932868,-0.188602616181819,-0.0805188092160842,0.0872287099840912,0.198848816003235,-0.143854832005988,0.0771638588320807,-0.0482387460618883,0.0351363046973341,0.0309652853010054,0.0589836547241698,0.184930305626356,0.0189962731202361,0.136192850723602,0.060479781246766,-0.108219818467789,-0.0907650090375003,-0.005576471584222,0.206601471620324,0.175636186319319,-0.0409847992856645,-0.282722575603323,0.0676883908556384,0.148796583247291,0.0625199537775789,0.0368137798893358,0.0568074706913027,-0.264950406001574,-0.146031016038855,0.0319173658153847,0.153466311484485,0.082422970244843,0.111302745847684
critical,-0.645968504067196,-0.19173760314607,0.099161265465442,-0.0556490955932364,-0.0377019394738399,0.263267995161506,-0.188380581138125,0.067786021314267,-0.0847002475850651,0.136992321170357,-0.0879281533619349,-0.0752747627166051,-0.198064298468734,-0.0670113239278183,-0.25448809144842,0.0178180398883216,0.0756621114098295,-0.268045295711273,-0.214332943584159,-0.430602630634439,0.159845894070595,-0.2351206567872,-0.0076178576334128,0.184636210436956,0.118657816357736,0.30458518910544,-0.181408304660086,-0.0694645323182393,0.100968892700489,0.149000130660313,0.0498388651948706,0.0901231292902064,0.268303528173423,0.135959391321758,0.0645581155373972,0.0908978266766552,-0.174565144413122,0.0325372902308482,0.0194965508922939,-0.0667530914656687,-0.16617258939326,0.0059393466294405,-0.11633372419839,0.0645581155373972,0.158812964221997,0.210975921576214,-0.0735962517126327,0.107553820485304,-0.333894573559418
