group,ASCL1,ATF2,BACH2,CTCFL,DUX4,E2F2,ESR1,ESR2,FOSL1,FOXP1,GRHL2,HINFP,HNF4A,HOXA6,HOXB13,HOXC6,IRF1,IRF2,KLF1,KLF3,KMT2A,MECOM,MEF2C,NFE2,NRF1,ONECUT1,OTX2,PBX1,PBX3,PGR,PRDM14,RUNX2,SP2,SPDEF,STAT3,STAT4,STAT5A,STAT5B,TAL1,TCF12,TEAD4,VEZF1,YY1,ZBTB7B,ZEB1
critical,0.172588150713209,-0.0827363371620777,-0.0163756885691334,0.190452538243172,0.16708753421387,0.172764776013646,0.0199081945778833,-0.0820803003318813,-0.161057041813218,0.12666557259946,0.0584629744448106,0.0245761489465885,-0.116673627031853,0.0950244116353719,0.0147355964936424,0.0809196197861492,-0.186188298846896,-0.016299992011803,-0.0680007406684353,-0.293601713698669,0.041052766258829,-0.0260648479074188,0.154900388483683,0.185406101087815,0.0104461249115889,0.124318979322219,-0.141325472535772,-0.0835689992927116,0.24258223405801,0.104814499716764,-0.0068631545312854,-0.0045417934398212,-0.236501277285805,-0.0183942634312762,-0.0343914692137578,0.135622998550219,0.317547058000838,-0.0014886989608303,0.0017914851901517,0.161713078643414,-0.148365252367495,0.054551985649409,-0.102316513324863,-0.058185420401266,0.10877595288372
critical,0.0490022255878101,0.056096556063259,-0.151504814944602,0.118289463391353,0.115114732424256,0.0276107581603098,0.314565939878773,-0.0613250993188651,0.161925742788763,0.155829391523927,0.185841085176438,-0.10392724083861,-0.137272763593243,0.191749411372607,0.0166474503103806,0.286051215042183,-0.0920165759119386,-0.0746531839939439,0.0935207764612693,0.0483875282479394,-0.186896918254334,-0.132181623272431,0.145278292478382,-0.0426889223206675,-0.0262873509462352,-0.0981490858438251,-0.357941876873413,0.0944319748709599,0.222187777296322,0.212453864126134,0.0544260256454928,-0.178298387229554,-0.0125542892001828,-0.224877982124933,0.054433257378903,-0.146493223691303,0.151982109349678,-0.193557344725168,0.14758521543625,0.0513019168122676,0.001959799754176,-0.0229390583772925,-0.284380684624416,-0.111838757189416,0.0074125267454996
critical,-0.0532517838462835,-0.0504973812335447,0.214384336691504,0.0339709655571119,0.157153971293486,0.0875287941381442,-0.0589136114391355,-0.103596142712454,-0.013772013063694,0.520123026705511,-0.13664897406532,-0.0592196561738843,-0.150880054231137,-0.193114227626465,0.240857206247271,0.195562585504455,-0.0405509273542102,0.123948117573246,0.0191277959217973,-0.181637550073387,-0.133588526717832,-0.106197522957818,-0.161285575212594,0.252180861432975,-0.208110419629154,-0.174139454072042,0.0916603980572524,0.083397190219036,-0.0495792470292985,-0.107574724264188,0.203519748607923,0.183320796114505,0.290436453276569,0.242387429921015,0.0835502125864104,0.261515225842812,0.173986431704668,-0.224483812938213,-0.0679419311142238,-0.0209640643302898,-0.0737567810744502,0.215149448528376,-0.113083529489665,-0.0566182759285199,0.0298393616380037
critical,0.27351212671924,0.286524243911253,-0.355836313706331,0.43249185558007,0.0395516829499796,-0.434295515388864,-0.532981473498585,-0.517135033749896,-0.29940752825978,0.118010884632512,-0.133857324381201,0.274413956623637,0.540324945577246,0.500515596940296,-0.15897972886083,0.310229487112544,0.293352384615973,0.220948326577248,0.099587788014118,0.0237052432012907,-0.0189384279923355,0.153955247964904,-0.0346560348975391,-0.351584829871317,0.246070731056876,0.006570475017749,0.202138731428397,0.402731468734971,0.216310344211778,0.0324658765582894,-0.0650605859600642,0.152538086686566,-0.0188095951488502,-0.166194368096005,0.339732208270672,-0.534269801933438,0.0677660756732549,-0.500773262627266,0.3272354224526,0.061710932029447,-0.0448338295328759,-0.0912136531875751,0.249549217830979,0.269518308571196,0.115949559136748
critical,-0.234418337509684,-0.0254516352968208,-0.0199517416924503,-0.025422380543606,0.149989119731954,-0.158970328968878,-0.126322024381232,-0.127872526301613,0.013544950738423,0.035193468117328,-0.0261537493739744,0.0118481750519683,-0.0276749965411407,-0.101221446122988,-0.0782272100962054,-0.0722884951936139,0.291114049239843,-0.11605360600286,-0.0219995744174819,-0.0230820002864271,0.0287866771633007,-0.0285233843843681,0.130827256376302,0.0269436277107723,-0.0137789887641409,0.207152907513549,-0.0315073692122712,0.100519332045835,-0.105638913858414,-0.128165073833761,0.10432244996375,0.190682481453653,-0.30752596579331,-0.194690382644071,0.0399619928913301,-0.0022818707507494,-0.113186640187816,0.0480655595318121,0.156132617907049,0.0777883887979844,-0.0161778785277493,-0.16985309716476,0.0561983809255088,-0.119622685895058,-0.216192626256903
critical,0.250958411564859,0.103774332880312,0.0170695301643247,0.148923526887182,0.111745210907774,-0.180176250088381,-0.170083627550012,-0.0721775430016686,0.0228422044192251,0.118530970379594,-0.020586656200423,-0.124341874265322,0.192409731953071,0.0660034576230831,0.193652194954953,0.0344831270060938,-0.184381509479368,0.0104175744003997,0.0082958298894926,-0.127400244731494,-0.0944463029584864,-0.155384334496971,0.219648343917419,-0.0338332232820321,0.0169166116410161,0.172989079492876,0.132064259692407,0.103506725464522,0.0834361692802657,-0.255660656156599,-0.0846977470975618,-0.061932001939991,-0.152364193661626,-0.0906042250603573,0.206038595342952,-0.171020253505278,0.157926604946977,0.0859019804686172,0.174499149910549,-0.111439373861157,-0.131529044860827,-0.141602552583782,0.102933281002115,0.0329539417730076,0.165840138528198
critical,-0.357349773177948,-0.0421629440041403,-0.52506041205156,-0.53663639890984,0.449392985758415,-0.0059291640005822,0.229261008022513,0.227755188593794,-0.0837612057225109,-0.356032181177819,-0.227566961165204,-0.512637401764626,0.340973986890626,0.156699334301102,-0.565999877769866,0.616444828631962,0.462004223473939,-0.422005894898583,-0.283282280027818,0.380313519465918,-0.413347433183447,-0.0212696994306601,-0.101925152581437,-0.116606892011451,0.53588348919548,-0.683924361781446,-0.314810374316628,0.350855926891596,-0.419653052041209,0.0840435468653958,0.569482085198779,0.124888898869407,-0.547177134910875,-0.0061173914291721,-0.539553924052983,-0.172886893159834,-0.390383686895478,-0.149923146871865,-0.527977937194704,-0.448263621186876,-0.544165496053436,-0.518001883479438,0.324504086889009,-0.283564621170703,0.13862950115647
critical,-0.357117540833307,0.20684530830444,-0.38726264931949,0.156618571157537,-0.0723029293766342,-0.261469151501208,0.022076192229731,0.0709429996704907,-0.189846186977645,0.0369900880071057,-0.157298536010609,0.108839707481692,0.296691330890327,0.363282555501158,-0.250861699793288,0.144877844694497,-0.0359021442421908,-0.295875373066641,-0.0937444877434982,0.214143597727411,-0.162783585825388,-0.389121219917886,-0.0096555009136194,-0.383545508122697,-0.0288758407604489,-0.102312044892203,-0.399728671625806,0.0242974107497655,-0.0233907909456698,0.333681418897432,-0.0590209492466318,0.0544425192359484,0.596691824065603,0.191931412527065,0.0779239721620278,-0.390979790516282,0.228604183602738,-0.096555009136195,-0.101178770137083,-0.0034904862457685,-0.220807253287514,-0.280462836397013,0.119991131072069,-0.144288541821835,-0.120127124042684
critical,0.139538100721573,-0.0138134114638363,-0.20919392639823,-0.125226500647565,0.0389945812143052,0.0712862611281259,-0.0083333367519537,-0.033876825491638,-0.33641318148648,0.0914855447768833,0.168251880616892,-0.0609148800618356,-0.0598732129678414,0.288405915415442,-0.176087028758674,0.0790308295226046,0.248279087359839,0.0198822545331939,0.0091032646040364,0.14605984252745,0.127717443698421,0.235914951852864,-0.107835189165227,-0.275000112814473,0.0422554521172436,-0.167572532512113,0.0536685002775281,-0.0740942332945451,0.113496423371718,-0.176902246484409,0.178306232567619,0.175679419895807,-0.249683073443048,0.0533061812883127,-0.0662137952791106,-0.225498280912922,-0.150634119766294,-0.211413130207174,0.114538090465712,-0.533152392630431,-0.260733802614117,0.112228306909464,0.231385964487672,-0.0334692166287707,0.0150362380524382
critical,0.509819157134076,0.517288091489665,0.0088854563885454,0.522052756509609,0.645418948107095,-0.572017351853894,-0.584894824880771,-0.489859073942416,-0.550511971899009,0.555920510570297,-0.542141614431538,-0.0982551191950745,-0.259481081491579,0.0651600135159996,0.218144393075303,0.182087468600046,-0.164702880013762,0.50209267331795,-0.569441857248518,-0.6029232871184,-0.504925717383863,0.608846924710763,0.534930229536487,-0.597385973716842,-0.203077749633856,0.280728911985927,-0.0231794514483793,0.581804231354321,0.564162093307499,-0.515356470535633,0.242997916017176,0.513167300121064,0.310347099947745,-0.525272124766329,0.486768480415965,0.389929883253847,0.0454574797848772,0.134955917321675,0.0274290175472488,0.071212425838632,0.0297469626920868,0.167535924079675,-0.289228044183666,-0.560170076669167,0.280085038334583
