group,ATF1,ATF2,BARX2,BATF,CEBPB,CLOCK,CTCFL,E2F7,E2F8,ELF1,ELK1,ETV6,FOS,FOSL1,FOXM1,FOXP3,GLI2,GMEB2,HIF1A,HNF1B,HSF1,IRF2,KLF1,KLF10,KMT2A,MEF2C,MITF,MYB,NFE2,NFYA,NFYB,NR2C2,NR3C1,OTX2,PBX3,POU2F1,POU2F2,RARA,RARG,RELA,RXRA,SIX5,SOX17,SPI1,STAT5B,TBP,TCF4,TFAP2A,USF1,USF2,ZFP42,ZKSCAN1
critical,0.165622939906925,-0.0323953643942116,0.0068725388431444,-0.134775208305635,-0.234741794302672,0.256723426175019,0.0172600403007216,-0.127614127755336,-0.196024743415339,-0.106498121004453,0.0469536050733917,0.165806557356932,0.295860174090941,-0.160114416406694,0.174961198793029,-0.0373005734158453,0.127220661791033,-0.16483600797832,0.238571529688546,0.191303151843713,0.105632495882988,0.189047280315047,0.152035248606357,0.0659711266813297,0.0325002886513589,-0.0397400623945187,0.0618790806525872,-0.0895528534751728,-0.004013352835882,-0.0246047383010287,-0.275006477982927,-0.0844640270035315,0.0506521851378321,0.120190736562168,0.167013186314126,0.0365661036158146,-0.0586264286810226,-0.240906094410072,0.166908262056979,0.0277786970797329,0.0191224458650852,-0.0451698927018886,-0.201533266915569,-0.0297197958369569,-0.094248213982512,-0.118826721219254,-0.057603417173837,0.213835636066083,0.189073511379334,0.281039622768893,0.218085068480547,-0.136690075998572
critical,0.0489816857138257,0.0598197148152106,0.191050737942614,0.0139483292047817,-0.179473920218095,0.171339857477382,0.110559717452097,0.0241362243178082,-0.0370354736777388,-0.184844913508283,0.119957108738369,0.302851620281577,-0.046684053095877,-0.0340729312989689,0.0939960765214184,0.0509542513375951,-0.006124557685786,0.0504666508463263,0.123518069901878,-0.152500747587449,0.0602556001028601,-0.0182554668776566,-0.0970916008523525,0.0869775846016395,0.136306500968338,0.0933828819642167,0.0634619427272643,-0.0466766652096457,0.0842662303547354,0.0683674991848783,0.190866040786831,0.0936488458685452,-0.0685448084544306,-0.15651236981107,-0.0253773892046744,-0.10152433259116,-0.0732435040975668,0.0458344461792722,0.088610307458767,0.0831137201026454,-0.127721777167514,-0.136077476495167,0.352298742827978,-0.0858546258944748,0.0125372429345946,-0.0336148823526255,0.069150615125401,0.172263343256301,-0.278634129215224,-0.14652394762629,-0.279941785078172,0.197566853598662
critical,0.225454639885128,0.0359328269492517,0.163764653795262,0.394148132775199,-0.204944309458343,0.409252639678645,0.0938069376108783,0.0804513736120414,-0.157563856224374,-0.235312318074746,-0.0783844410884118,0.122584998132182,0.156450892557804,-0.124492935846301,0.115589226513743,0.263454399358009,-0.178074186651159,0.364575098206346,-0.320851525591106,0.117815153846883,-0.165195607080852,-0.17171439427076,0.199220496315984,-0.0653468667085949,-0.234676338836706,0.117815153846883,0.177279212603609,-0.0478574376624989,0.106526522371675,0.21734590460012,0.135145588083469,-0.26059249278683,-0.0014309532855896,0.180936093222338,0.399871945917557,0.17409931641341,0.450750284960746,-0.460130978721833,0.138007494654648,0.51673313090738,-0.293663413164902,-0.0189203823316856,-0.0766354981838022,0.231655437456016,-0.350265565350449,-0.304793049830599,-0.107957475657265,-0.0694807317558539,0.271722129452527,0.0028619065711793,-0.0985767818961772,0.0357738321397417
critical,0.106999992443299,0.2811372350471,0.351159288925436,-0.218589445346789,-0.18934802584329,0.0532377413382102,0.124833324517183,0.153419106812084,0.202329642573543,0.311165419200918,-0.0474681339025421,-0.175973026787877,-0.142666656591066,-0.0878553859522188,-0.054811270638847,-0.0516642120375735,-0.0630722994671899,0.132438716136927,-0.0755294064305642,-0.156303910529918,0.110409305928012,-0.0621544073751518,0.0828725431668691,-0.0363223013563651,0.0861507292098624,0.0022291665092354,-0.0812990138662324,0.0966409245474407,-0.114212001737884,0.103590678958586,0.321524487096777,0.0545490157554075,-0.0448455850681475,0.261599246230861,0.0207181357917173,-0.0351421543808875,0.0474681339025421,-0.0697597989948961,-0.0760539161974432,0.0032781860429932,0.0573026920315218,0.0849705822343848,0.143060038916225,0.173219350511763,-0.200231603506027,0.0747426417802459,-0.0694975441114567,-0.0739558771299275,-0.186594349567175,-0.204821063966218,-0.197084544904754,-0.212688710469401
critical,-0.259242351950772,0.0792909799083927,-0.135269873752501,-0.0523326444853357,0.02154873596455,0.0442033016526622,0.0023312086064284,0.253653428753309,-0.200424165573193,-0.167847019662847,0.026928448133231,0.210526069534383,0.160703957394432,0.122806873895057,0.0707731023079811,-0.184524127385758,-0.24788518181689,0.0327564696493021,-0.137242434881017,0.297199210029799,-0.0455781169846584,-0.0891836728408005,0.116829415929856,0.146896029494817,0.136136605157455,0.245225213022375,0.0659911359358202,0.0351175655455565,0.0633311671413057,-0.0664693325730363,-0.0315310907664358,-0.086434042176808,-0.113810799657429,0.107713792532924,-0.118503104160112,0.0949519197772196,-0.132908777856247,0.116620204901074,0.117666260044984,-0.189814177684961,0.0616574789110494,-0.267879778710488,-0.0185898942717754,-0.132908777856247,0.342837101594109,0.0127917600455304,0.143757864063087,0.136017055998151,-0.0982395216580802,-0.0455183424050064,-0.0390029132229372,-0.11889163892785
critical,0.09279496451199,0.171306285809514,-0.157587752626725,0.0747504166039466,0.0766016391215104,0.0997321773146503,0.116354206867092,-0.10386332651174,0.0814343042199929,0.07886207924822,0.0591806609035938,0.0866372138219881,-0.0268134966754511,0.0200711494009554,0.127344622655576,-0.352297388368809,-0.0587909298472645,0.179743963179042,-0.0829932284453098,0.0374141814076062,0.119783840162789,-0.173371860408059,-0.132956749866717,0.0300287778901673,-0.316675969820317,0.0538023723262504,-0.287036922986479,-0.132352666729407,-0.0599796095690687,-0.104837654152563,0.225108658135764,-0.175924598827015,-0.0776344264207829,0.144336896711531,0.226472716832916,0.0193111738411134,-0.0684952331498624,-0.237813890572097,0.0060213448202866,0.152034085074033,-0.274935773687456,-0.0766795853327763,0.0759390963257507,0.0293467485415911,-0.0371998293266251,0.172163694133438,-0.148623938331152,-0.0988552824379095,0.0705218346427744,0.0035660391654124,-0.0511327145903952,-0.0850393164910383
critical,0.223663787558055,0.0157835030806889,-0.0371489767630849,0.146863571348361,-0.163417001408596,0.0102015324789819,-0.098358171636976,0.111254448544368,0.158989921276208,-0.348584439989361,-0.436163633912696,0.0127037951625057,0.216926926487029,-0.1306951047779,-0.0413835751505868,0.23963977238363,0.191134372672245,-0.0161684665704618,-0.0146286126113702,0.114911601697211,-0.248493932648407,-0.25754057465807,-0.107019850156866,0.131465031757445,-0.190941890927359,0.152445541950069,-0.154562841143819,0.181702767172809,-0.135507148400061,0.100282989085841,0.0194406562335315,0.424807210964395,-0.140126710277336,0.0354166410591068,-0.0648663480267337,-0.0502377354153635,-0.0794949606381039,0.368410059712666,-0.0342617505897881,0.117606346125621,0.26350750874955,-0.13338984920631,-0.339345316234812,-0.0152060578460296,0.0404211664261545,-0.0629415305778692,-0.279868457064899,-0.115296565186984,0.135892111889834,0.111639412034141,0.264469917473983,-0.102785251769364
critical,0.101591821805097,-0.136950446681629,0.1839862924553,-0.0490443277679778,-0.239616572809263,0.198092375299042,0.135222217988853,-0.0681482611556949,0.064504968235788,-0.0839825726922134,-0.151943998313554,-0.300665083659498,-0.123124617139419,-0.0546026849150153,0.342142572286131,-0.0326962185119852,0.0992563776256694,0.0417110330445754,0.285858367561928,-0.0382078667754341,0.269743802723878,0.156054380069347,-0.379276134739028,-0.193281360289421,-0.0795919376348897,0.0201782377102537,-0.175718820060126,-0.359378150330306,-0.178381226424674,0.113876258188886,0.220138968352838,-0.219531752866186,0.0559572425390833,-0.108037647740317,0.149701971901304,-0.162266661586624,-0.317200028449845,0.10663638123266,0.0683350966900491,0.0691291477110545,-0.102012201757394,0.269743802723878,0.131812469486889,-0.0813668752112546,-0.031995585258157,0.0418511596953411,0.184359963524008,0.146759312235225,-0.0880462455644173,0.143816652569146,-0.184033001338888,0.0136857028914452
critical,-0.232812344785114,-0.148409217210887,0.0274575510698004,-0.0239042209313556,0.174482353941034,0.0476700004287458,-0.267422703276459,0.266592054672667,-0.0749891100645808,-0.250671289766648,0.132257716581593,-0.0590683451585621,-0.0071528074215446,-0.035717889963068,-0.234058317690802,-0.0311031754975554,0.338120128888113,-0.121874609034189,0.172036555274312,-0.0248271638244581,-0.0424092259380614,-0.172544173865519,0.0018920329308601,0.122336080480741,0.0842185389956061,-0.402356954248049,-0.140933379776757,-0.0488698261897791,0.234565936282009,0.0838955089830203,-0.14591727139951,0.0144440562770546,0.0164283834972251,0.0859259833478458,-0.336597273114494,0.252424881263543,-0.288788831251783,-0.0585145794227006,0.218968201388576,-0.0670979483285542,-0.41523200760683,0.220629498596161,-0.334382210171048,0.0011998257610332,-0.356763575328784,0.0423169316487511,0.0691745698380349,0.378545027606004,0.488559820463826,0.122382227625396,0.261377427326637,0.0262115781641119
critical,0.099867111709215,0.24673051128159,0.34312630627364,-0.0315088748173459,-0.116556134387894,0.139520229593756,0.11281779330787,0.0755678946890584,0.007743706522907,0.0887856006505722,-0.238185731670106,0.0783716504990765,-0.252872071627344,-0.223365879531439,0.166089153698213,0.0919898930048785,0.248199145277314,-0.195728857975547,-0.208679539574202,0.0750338459633407,0.113752378577876,0.046061702593154,-0.150868765015258,0.074499797237623,-0.0340456062645051,0.079439747950512,0.0891861371948605,0.0197598028515559,-0.0959952584477615,0.338853916467898,0.210281685751355,0.0381844838888175,0.0008010730885765,0.254874754348785,0.295862994047621,0.0913223320977314,-0.0543394578417788,-0.0909217955534431,0.0783716504990765,0.188385687996928,-0.0907882833720137,-0.150201204108111,-0.203472564498454,0.0174900957672556,0.0341791184459346,-0.114019402940735,0.276904264284642,-0.0198933150329853,-0.0615491156389681,-0.0189587297629793,-0.218826465362839,-0.203472564498454
critical,-0.019702507824905,-0.0236813815838661,0.280256877322261,-0.12420577125258,-0.038085299071804,0.0663803093991613,0.0359138632348947,0.0890719035495228,0.100052806163258,0.146241093300292,0.126393344928079,-0.0303247918033121,-0.1037645090389,-0.0047050764954997,0.232051360361509,-0.142432563393111,-0.0352163499891823,0.167302765753089,-0.0261612294471573,-0.113000731991765,-0.0936156016591251,0.164145128669028,0.008538709707153,0.0518903234387447,-0.0027739151442599,0.0834218669499346,-0.0554316824626059,0.0230968332082819,-0.122599159766312,0.0586180090374927,0.0556558191096857,-0.0509005360052402,0.0650283171439758,0.03706323596112,0.116224713523361,-0.121387028778904,-0.0973039943234707,-0.0484314467010088,0.207505707866503,-0.0528155595178902,0.0950662140390257,0.0027398463739037,0.159854256697332,-0.0122091714397323,-0.0754892227364854,0.0445547792531161,0.0226180773301194,0.0086624331363411,-0.080264229865874,-0.12501624936842,-0.0343018724690966,-0.251102975363294
critical,-0.0853270789307088,-0.0367615702141626,0.185906899265367,0.0610982121177727,-0.0365306235912899,0.0106132803577954,-0.131341910501305,-0.0809390930961271,-0.0686886577895229,-0.196663879744061,-0.0437053653418691,-0.066646063213893,-0.056607583339692,-0.0470874503301608,-0.261801091688519,0.0246189099982323,0.0163150958691642,-0.0020939160473793,0.103813073054877,0.07353853686985,-0.0059532907229413,0.179902287070676,0.0294277319011599,-0.0529278338152532,-0.030125703916953,-0.0595021143463634,0.0427353895258037,-0.0357248764848228,-0.069792069432137,-0.0805952392354055,0.041688431502114,0.0776288581682847,0.0567974727851651,0.0209134997379188,-0.100251362915462,-0.0081909068912192,-0.0454092382039523,0.10344355845828,0.264131086505946,0.0872516341213148,-0.0755554707096052,-0.0607748868457509,-0.0469899395338368,4.10571773995952e-05,0.0777520297004835,0.0129330108808725,-0.0019656123680056,-0.127636500240992,0.140569511121864,0.198603831376192,0.129756077024246,-0.027082340642208
