group,BARX2,BCL6,CDX2,CEBPB,DUX4,E2F6,EPAS1,ESR2,ETV5,FOSL1,FOSL2,FOXP1,GLIS1,GMEB1,HOXA6,IRF2,IRF3,IRF4,JUNB,KLF1,KLF3,KLF9,LHX2,MAF,MECOM,MYBL2,NRF1,ONECUT1,PAX5,RARG,RUNX2,SIX5,SP2,SRF,TBP,TP73,ZBTB33,ZNF143
critical,0.182806817379985,-0.166612257319553,0.145397888143816,0.114244801423203,0.204197762755759,-0.0102918699449474,0.0295891260917239,0.0267386817197164,0.187574374780954,-0.0266125558625479,0.164821270147761,0.0202810378326905,-0.113134893880121,0.0728502951005103,-0.0541584430681425,-0.0512827735247013,0.113563721794494,-0.117624974395318,-0.0323134446065629,-0.0352143393214378,-0.19847164884031,0.0604899610979999,-0.0652070681561008,0.0456575602949874,-0.0229044556617948,0.0400071218938398,0.0322377690922618,0.0086774589731909,0.136014124370482,-0.104432209735496,0.0540827675538414,-0.0725980433861733,-0.0071134983443019,-0.03536569035004,-0.0492647598100057,0.0851601787601533,0.0204323888612927,-0.121736677339011
critical,0.271026899969287,-0.0042462110732637,-0.0625212986477313,-0.0606911599739055,-0.0611613537043351,0.057030882626254,-0.0734948969409869,0.0787031967242064,0.220745105812122,0.067194300953231,0.12426135232798,0.275222474794658,0.0170716492894418,0.14688128763649,0.442495702832393,-0.306009313513245,0.111804835346446,0.0531825277864307,0.237527405113607,-0.14100748288097,0.180966716217782,-0.0723374969891603,-0.170513947902849,-0.0353151660301081,-0.109258555452428,-0.527499495544355,-0.221671025773583,0.0126373607240063,0.117772678848052,-0.116832291387193,0.119689622518265,-0.309206630880166,-0.159316103368927,0.0494933154399835,0.100997613296266,0.0218748590895221,0.291621385362101,0.116759953890204
critical,0.214329879461308,0.319963891481525,-0.0612371084175167,-0.241886578249191,0.302205130040445,-0.177893799952886,0.458053570963025,-0.0883345288922678,0.117269062619544,-0.345071105932706,-0.0846603023872168,0.170545346942784,-0.0751685505825017,0.160900502367025,0.100735043346815,0.0664422626330056,-0.15018400839396,0.22045359030306,-0.255205649330001,-0.194887097538747,-0.257655133666701,-0.247551010777811,0.129363391532004,-0.238518537286227,-0.0315371108350211,-0.0417943264949551,-0.276485544505088,-0.194887097538747,-0.118646897558939,-0.0376608216767727,0.0819046325084285,0.0759340144377207,0.549756140818256,-0.175750501158273,-0.0502144289023637,-0.0231170084276125,0.309400490279503,-0.301286573414182
critical,0.0307890642904485,-0.0387761855708159,-0.455523562054502,-0.0553945508154514,-0.176489615388764,0.0990660687839118,-0.0305314152168883,-0.128566887706559,-0.0651852156107404,0.0012882453678011,0.0171336633917559,0.0675040572727826,0.203671592649369,0.0888889303782824,0.0514009901752676,-0.0887601058415023,0.112592645145824,0.128824536780119,0.0821900544657162,0.165797178836014,0.184992034816251,0.387375382097819,-0.287278717019666,0.100869612298833,-0.12985513307436,0.0349114494674124,0.262930879568224,-0.284702226284064,-0.0450885878730418,-0.44199698569259,-0.0432850443581201,-0.0905636493564239,-0.230853569909974,0.457069456495864,-0.0419967989903189,-0.204315715333269,0.175845492704863,0.371916437684205
critical,-0.226713578982624,0.0263123557326851,0.0191708487262611,0.123220264332152,0.258411333441465,-0.227416022294731,0.0227708707008109,-0.174996190128726,-0.252060075161162,-0.067844316561028,-0.073785816242602,0.0218928165606768,0.160157075160459,-0.0580101101915261,0.0866932121025733,0.129161764013726,0.0785273085993261,-0.148713102867378,-0.3389581665631,-0.0874541923573561,0.0923420270707693,0.0436100222933269,0.169025421975814,0.0402441480894795,0.172683980893039,-0.0736102054145752,0.0822151359878894,0.0529466646500861,0.0455417414016219,-0.0002634162420402,0.104868932803349,-0.0222440382167305,-0.50643235955801,0.132088611147506,-0.117220227707902,0.0844102713382246,0.183776731530067,0.0222733066880683
critical,-0.0318508716234437,0.0879198834722805,-0.0514587655658039,0.138211740227856,-0.0117264770601627,-0.0940222426601956,0.0384123424743993,-0.121205479042726,-0.0538691017967672,0.189536598225273,-0.220564894785769,-0.0721379200552589,-0.045719869777796,-0.121511553484753,-0.184907222289614,-0.0163941123010758,-0.0638356508152742,0.251899265788292,0.173085096966317,0.0535821570073668,0.0636252246363806,-0.0727691985919398,0.154758889749946,0.0159541302906619,0.0709710112450306,0.0446486092307012,-0.0181540403427316,0.125892243936266,0.0179627438164646,0.144754081426185,-0.0312004634341361,-0.0449164243674749,0.0266093468037298,-0.247040334021112,-0.0732091806023537,-0.0304161476764417,-0.169584370535633,-0.109421613024683
critical,-0.031104684508011,-0.21397391729529,-0.115303467949636,0.0862661642850577,0.40530061716934,0.277123004876509,-0.184842641774192,0.136823023092641,0.0688813708289186,-0.265188579098511,0.024244738982075,-0.243199164672908,0.225062596364611,0.146126236888088,0.188695487891499,-0.459240462811631,0.15110674528363,0.565616604391898,0.282855288124209,-0.031668515647129,0.277123004876509,0.143213109335978,-0.516939182714709,-0.0261241761124685,-0.000563831139118,0.342245501444641,0.577926917595975,-0.478410721541644,-0.276089314454793,0.260677929985566,0.37654522907432,-0.0864541079980971,-0.327022060688454,0.0760232319244136,0.184748669917673,-0.189165347174097,0.163792945913786,0.247803785642372
critical,0.127101489298748,0.208392067481263,-0.065884337055394,-0.126603052085812,-0.0197562386218375,-0.0670624613768797,-0.0956999448837634,-0.0166749903964133,-0.224024870977901,-0.213693626927949,-0.159907720404735,-0.0050296846032659,0.0763062060531523,0.053378094258084,0.272056093315396,-0.0563687175357016,0.259595162991989,-0.0057093717118154,-0.0027187484341978,-0.157959284026894,0.168698340341975,0.176038961114309,0.109293687054753,0.143096792586612,-0.260501412470055,-0.0781640174831875,-0.0567312173269279,-0.0765327684226688,-0.0357062294357981,-0.0706421468152402,0.135348359549148,0.0597218406045456,0.476596600514879,-0.0176265523483826,-0.061624964508484,-0.0707327717630467,0.134396797597179,-0.0245140483816837
critical,0.214315492037372,-0.126548195298258,0.244841275347669,0.0175534593478229,0.116569484557894,-0.273824894270818,0.0667666464082566,-0.0972924297185532,-0.435752154921278,-0.282080009519665,-0.226108513821439,0.128045001909313,0.225881724940977,-0.0207285036743025,0.227287815999846,0.0417745117812529,-0.159523298517553,-0.156302896414981,-0.154579300923464,0.0080736841444766,0.020365641465562,-0.0444506205707143,-0.398195916316633,-0.0697602596303659,0.218216260781333,0.124144233165352,0.108132938204676,-0.0166463038259716,-0.213907272052539,-0.0876312234108367,0.250193492926592,0.138386574858418,-0.246791659719649,0.213408336515521,-0.284030393891646,0.252552097283405,0.0019503843719803,0.177258188969746
critical,0.278275745533355,0.135593369291843,0.0121157573321609,-0.508088461738067,0.462589926224739,-0.190372059357464,-0.155571479786364,-0.48952815263348,-0.123864285066028,-0.538764528174815,-0.476510158053179,0.57923631330565,-0.161758249487893,0.0047689683115952,-0.0813302433680163,0.301733913984986,-0.166784999870385,0.357672623369644,-0.451247515105269,-0.510021827269795,-0.531804412260595,-0.181736359982414,-0.0262937712314981,-0.0694722681067524,0.494683794051421,-0.401237793351244,-0.143584613489652,0.265773315094849,0.221048125794212,0.0525875424629963,0.480892453258429,-0.0010311282835881,0.174905135103642,0.0638010625470175,-0.150802511474769,-0.181349686876068,0.150029165262078,-0.339241205300505
