group,ATF1,BARX2,BCL11A,CDX2,CLOCK,CUX1,E2F1,EPAS1,FOSL2,GATA3,GMEB1,GTF2I,HEY1,HIF1A,IRF3,JUND,KLF1,MAFK,MXI1,MYBL2,NKX2-1,PAX6,PGR,RARA,RARG,REST,RUNX3,SRF,STAT2,STAT3,TBX21,TCF4,THAP1,VDR,ZBTB7B,ZFX,ZKSCAN1,ZNF143,ZNF384
critical,0.205141073338239,0.279423461998233,-0.0714483738318735,-0.0004160021766047,0.0046800244868039,-0.22581118148829,0.0647403387341212,0.0322141685508338,0.143988753377335,0.0091000476132298,0.0486462545267232,0.0853324464760585,-0.208339090070889,-0.0601123145193928,-0.1604728396253,0.112918590812164,-0.179556939477044,-0.128388671754655,-0.073710385667162,0.101062528778927,-0.0824464313758627,-0.0577723022759908,0.315511650818699,0.0253761327728925,-0.450452356854879,-0.0405862123550053,0.0309141617489438,0.345099805629715,-0.154492808336606,-0.488854557782709,-0.142376744942991,0.110656578976875,-0.286963501449195,-0.0102440535988931,0.0894924682421064,-0.189852993348013,0.160966842210018,0.259221356296863,0.0501542624169155
critical,-0.0784754417033444,0.0573612413060269,0.0211740139961768,0.0999485236938175,-0.198050302522855,0.0168898649778825,0.0687781619882875,0.139447929040499,-0.0462060051187756,-0.0484265849764255,0.211897150658773,-0.125272106110855,0.0894736671935902,-0.119926265712809,0.066565058830495,0.112501902754404,-0.11484958650963,-0.0635295186883877,0.241774043288972,-0.0453760914346034,0.103701827022236,0.0040000344237127,-0.208824227017379,0.411614757249831,-0.152083551799517,-0.0850474608780052,0.0739146547903261,0.020314193512575,-0.195074575979607,-0.0569275927142973,-0.0016673040682017,0.134475923635323,-0.184861403974389,-0.1075523274488,0.0521873650047012,0.256450805109062,0.142289074986314,0.0788118931969278,-0.198110116121715
critical,-0.0279597425128688,-0.210924373342694,0.0775024441584784,0.136855581773516,-0.597455550538144,-0.456185272578386,0.543498152706292,-0.541045543713935,-0.13832714716893,-0.50376588703011,0.364457696264237,0.57832520039776,0.0691635735844649,-0.0912370545156771,-0.342384215333025,0.129497754796445,-0.3085382112385,-0.553799110474191,0.498860669045396,-0.449317967399786,0.162362715294028,0.0887844455233202,0.460599968764628,0.554780154071134,0.0372796566838251,0.451280054593672,-0.486597624083611,0.139308190765873,-0.0819171403447209,-0.225640027296836,-0.461581012361571,-0.159419584503199,0.478258753509598,-0.0068673051785993,-0.495917538254568,-0.0608247030104514,-0.405171005537362,-0.118706275230075,0.392417438777106
critical,0.237799579724284,0.357575118746884,0.0012125757606337,-0.0004041919202112,-0.0400150001009136,-0.0961976770102771,-0.12624260974598,0.0889222224464746,0.160060000403654,-0.156152811841612,0.106302475015558,0.141601902714007,0.22338340123675,-0.0225000168917595,0.348817627142307,0.118024040701685,-0.188353434818442,0.0658832829944335,0.0495808755459131,-0.113577929579361,-0.359865539628081,0.137155791591684,-0.308802627041394,0.0820509598028834,0.181616902814921,0.144431246155486,-0.0133383333669712,0.255179832293368,0.0300449327357028,-0.0832635355635172,-0.0441916499430965,-0.111691700618375,-0.0456736869838711,0.0307185859360549,0.0066018013634503,-0.0952545625297842,-0.12314380502436,0.499446482741033,0.066691666834856
critical,-0.537067614024568,-0.243563486006663,0.0369649365457098,0.42139394700867,0.181343395896333,0.223182134007145,0.368731571655878,0.221884563460592,0.0325658559122735,0.14998016634428,-0.522889282198816,-0.257710169770304,-0.0297175303222787,-0.0763667738739707,0.172102161759906,-0.2843261900057,-0.0738032808429754,0.301099662924558,0.0391486528313725,-0.067568612607098,0.122256463934997,-0.109977015835909,0.0983305289790414,0.0858295444451755,0.316638861421085,-0.160044250095595,-0.0198116868815191,-0.216377800653269,0.195901504467418,-0.0310151008688319,-0.411361511319466,-0.0429780683468099,0.296605638104788,0.504438461988073,-0.224353112305254,0.158366902803709,-0.195711616094751,-0.0416172016760346,-0.515515283726941
critical,0.079836290347899,0.0464889918587463,0.12912267176005,0.0798564154525997,0.141237984789906,0.159511579858192,-0.0691901099611991,0.0444161060745685,-0.149469152612515,-0.0062589075619351,-0.133791696050626,0.137836842095478,0.115155849097726,0.0808626706876375,-0.0584634291556961,0.0920119786918564,-0.061361444232605,0.291290765438742,-0.0441746048181594,-0.0572961730830523,-0.090643471572205,-0.066312219988991,-0.0015496330619582,-0.160819711663741,0.262028863203843,0.102155031461037,0.13469732576216,-0.0880272079611067,-0.0113304339465256,0.0104449293396924,0.198795784234068,0.071584997420589,0.0785080334376491,0.187163473717031,0.188008728114462,0.030429158307543,-0.207972831977612,-0.360843127284555,0.0450601094249926
critical,-0.223099502232183,-0.52182933661642,-0.276779078350659,-0.052083157497853,-0.1531564114161,0.0189574711199082,-0.0870048148239996,0.116837887796908,-0.0866057101688437,-0.0392120323690732,0.0187579187923302,0.0641560733163208,-0.0492894249117613,-0.0507860673685961,-0.03162904392111,-0.286856470893347,0.041207555644853,0.210727257922348,-0.0237467269817797,0.24604801990365,-0.0770271984451006,-0.45168669347276,-0.233176894774871,0.18678097861299,0.126615951848229,0.0640562971525318,0.442507286404172,0.451287588817604,0.0125717966374128,0.0181592618095963,-0.249141080981109,-0.0265404595678714,0.0528813668081649,-0.14427633283888,-0.199252999086614,-0.0508858435323851,-0.159741638226174,0.129409684434321,0.0431033027568439
critical,-0.203071742939876,-0.0333175654579038,-0.187476286768091,0.499007338539015,-0.255434668510595,-0.28501877627889,0.150378004662482,0.139461185342233,-0.0817579975066291,0.115784447335978,-0.0293950719359094,-0.258033911205893,0.196833560471162,0.472495063046981,0.171124687266765,-0.264083057842222,-0.0295368488101984,0.191587816122471,0.120510343145609,-0.46814723890212,0.269517838023298,-0.177977236190731,0.16734397061906,-0.254678525181054,0.188232430097632,0.0231568894671955,0.360302296526324,0.272684188215751,-0.219470601399298,0.0351606648236601,-0.0694706684015866,0.529583884427333,0.354914775303344,-0.167911078116216,0.255198373720114,-0.182750390958459,0.548960057246823,0.132325082669689,0.010869560362153
critical,-0.0538403029299825,0.0508384155364043,-0.0215942222183203,0.0217878923727447,0.142589651194963,-0.0665741155833866,-0.0270654040808095,0.0595051549468961,-0.0768870513064857,0.193234396576942,0.0,-0.0465776721390675,-0.0476428579884017,-0.0636690632670206,0.114168556033182,-0.254869923222507,0.0629912177265352,-0.0187375874405604,-0.02532237269099,-0.14796399798024,0.0568906078621667,-0.0583431340203497,-0.0888461833421923,-0.0226594080676545,-0.0983360209089877,0.0569390254007728,-0.100708480300687,-0.0737883288356954,-0.102354676613294,0.10017588737602,0.0902987095003752,-0.0121043846515248,-0.111892931718696,-0.050208987534525,-0.207323900311317,0.0108455286477663,0.0647342491163548,-0.159971547554552,-0.0925743338148619
critical,-0.232191108134768,0.27343286801661,0.36705166294839,0.183525831474195,0.209508140199755,0.341344299288709,0.036980111360718,0.004674066119942,-0.46616935919775,0.141459236394717,0.0404169246842048,-0.29157924236462,-0.11726407059737,-0.269721109627244,-0.0401419796183258,-0.601029914011372,-0.165516929659124,-0.19521099677405,0.552364637350799,-0.167716490186156,0.273157922950731,0.105716377830454,-0.195898359438748,-0.111215279148033,0.195623414372869,0.0417916500135995,0.0817961570989859,0.0974680258540857,0.0830334098954411,-0.059113189163973,0.15891824807803,0.374062762128303,-0.29955264927511,-0.292404077562257,-0.171428248575522,-0.151219786233419,0.32292297987482,-0.191224293318806,0.136922642807714
