group,ARNT,BHLHE40,CEBPD,CLOCK,E2F7,ESR2,ETV6,FOXA2,FOXP1,GATA2,GATA3,GATA4,GTF2B,HES1,HNF4G,HOXB13,IRF3,KLF3,KLF9,MITF,NFIC,NKX2-1,RARA,RARG,RFX2,RXRA,SMAD3,SP1,STAT2,STAT3,TCF3,TFDP1,TP73,ZBTB7B,ZFP42,ZNF143,ZNF263
critical,-0.132869646236365,-0.0850597602518457,0.11782351975626,0.0602853174881229,-0.351277907671178,-0.0517415371250486,0.164675695847573,0.083850021439375,0.0277987897948995,0.0468773789832394,0.186148559768928,0.116034114429481,-0.195372818214017,-0.121855982464496,0.229371519422829,-0.0468521760913129,0.259564583950743,-0.35833471741059,-0.140884165868983,-0.147436917769866,-0.165658608632706,0.180679532220883,0.112883752938672,0.273602594753789,0.0368466279965032,0.268738436611979,0.077347675322345,-0.206865336932489,0.233454387914917,0.32975463796597,0.250894789128037,-0.051867551584681,0.068551866040006,-0.227783737231461,-0.0115177216103981,-0.310978483480748,0.0661575913069911
critical,-0.101146710293222,0.175933405405696,-0.0784150821760156,-0.187136592554081,-0.0290270965083306,0.101977914501005,-0.0126559875463364,-0.158709408647889,0.0909987910955882,-0.219849899027364,-0.0973593102508001,-0.0165807169796092,0.0752059111477042,0.034267296948704,-0.0301474152231691,-0.205379717949257,0.0895532185603128,0.294622138414485,-0.0377438988960414,0.0802365035704627,0.0031152088135185,-0.130079844586759,0.100011935853031,-0.123047134202645,0.300173136949943,-0.131098973224129,0.237695491975339,-0.116968501691811,0.0079795603947203,-0.0880787345743319,-0.142359983273924,0.352076418829007,-0.107796343955489,-0.0454271169210304,-0.0823470394719648,0.0353514763501606,-0.035799603836096
critical,-0.376310838558094,0.279134188503442,0.153493196857978,0.0961054113926324,0.3441736786975,-0.460785658763083,-0.209044573188433,0.148137003547879,0.0956463091089096,-0.507308023513656,-0.109878479904315,-0.426352987483875,-0.274084063382491,-0.325350485064867,-0.0110184548093464,-0.298722552608946,0.0307598530094253,-0.474099624991043,0.310200109702016,0.22802080091564,0.0260157960776234,-0.550922740467319,0.07911862689489,0.313566859782649,-0.0333614326171877,0.164052549383602,0.480374022868588,0.275155302044511,-0.288316234177897,-0.252200187858373,0.350601110669619,0.0368812167923955,0.240722630765304,-0.0598363309785338,-0.171857288206889,-0.260464028965383,0.371107679342569
critical,0.0150656728714426,-0.236801473594725,-0.0077259860879192,-0.37033226648093,0.621169281468708,0.014164307827852,-0.369688434306936,-0.17602371636976,-0.227916589593618,-0.183105870283686,-0.4114087591817,-0.318310626822273,0.370976098654923,0.274401272555932,0.626191172425856,-0.440509973446196,-0.193793484371975,0.337110526302877,0.35114606769593,-0.487638488582504,0.0643832173993271,0.321014721953045,-0.141771844713318,-0.612284397467601,0.183878468892478,-0.198300309589928,-0.441025039185391,0.300025793080864,-0.0069533874791273,0.0451970186143276,0.494334343192034,0.637651385122936,-0.380247281960426,0.616662456250755,0.171130591847412,0.133788325755802,0.425959366313948
critical,0.258932743920278,-0.0487619616036041,-0.178696354790892,0.192853996912155,-0.28303583711846,-0.128559580832538,0.0353063513230655,0.21251088845242,0.0757609361447719,0.232167779992685,0.0479136731293963,-0.0456613209737409,-0.0074005856542962,0.0590291772741891,0.118175359855165,0.046802122714917,0.0479429244560931,-0.103110926606302,-0.0253609002461456,-0.0313281708922976,0.120515465990911,0.130226906454257,-0.10275991068594,-0.085501627934814,-0.051921104886861,0.0247758737122092,0.221432543094951,-0.0946865445176164,-0.0307723956850579,0.137217973534797,-0.0816404528108333,0.0946572931909196,0.220496500640653,-0.168195128506733,-0.0842438208868506,-0.188583303214419,-0.0312111655855103
critical,0.165414546893216,0.0219750858118757,-0.107508000179559,-0.356928087969606,0.107584368853101,-0.0714810784358494,0.0484941076995346,-0.0230633394098574,-0.167438316742094,-0.0688463591986306,-0.031387524825998,0.0173356888941643,0.0414681897336178,0.221430968936694,0.195255606079976,0.0063767842408049,-0.113350203705566,0.1658345745977,-0.142293930978201,-0.0856665595463825,0.244112464978838,-0.325731484827464,0.12963582333852,0.0326857922762217,0.313187930198096,-0.127688422163184,0.175877055168548,0.287241673362007,0.234719118133102,-0.0725693320338311,-0.202548814403292,0.109875429059379,-0.202243339709122,0.131774146197712,0.0561882515589489,0.106897050791218,-0.153481941652188
critical,0.61056105252466,0.633372604763819,-0.292701316385592,-0.691856543220594,0.555738227390219,0.737573522399485,-0.631588985452938,-0.705749998905349,-0.643135573623377,-0.630650238447211,-0.692325916723457,-0.670734735591742,0.614973163451575,0.755409715508293,0.61337729354184,-0.666322624664827,0.617413905666465,0.735132780184596,0.643886571227958,-0.631776734854084,0.626238127520296,-0.730626794557107,0.658437149816722,0.557897345503391,-0.623703510604834,0.660784017331039,0.653555665386944,0.629242117938621,-0.251678072235334,-0.676742716428393,0.66960823918487,0.432950119041164,-0.622764763599107,-0.213846567904547,0.691668793819448,0.680028330948437,0.628584995034613
critical,-0.0502321628774363,0.133937336004129,0.253244384713928,0.0030800604830168,-0.21093884807955,-0.0788133123595484,0.162699665514654,-0.0807157026578824,-0.225387955345467,0.0188880179620297,0.0578870190778752,0.134390286075161,-0.425818361777078,0.199750981325062,0.0497339177993013,0.0293058695957631,0.16818036137414,-0.234854611830034,-0.172211617006324,0.167455641260489,-0.0166685626139735,0.4417622042774,-0.129498425308017,-0.142226322304013,0.352304565248602,-0.326441116192681,-0.126644839860516,-0.0861963985173682,0.0784509523027229,0.209398817838042,-0.0402672613147348,-0.371147288203529,0.0908164892418935,0.0719737662869669,-0.0089231163993281,-0.19956980129665,-0.327528196363158
critical,0.029841292546239,-0.0528901816297529,0.123893439160106,0.0783390532700963,0.004981095872665,-0.0763013322312788,-0.173840245956011,-0.0979011752427447,-0.264450908148764,-0.318609005091559,-0.249688751289775,-0.090248400674741,0.218534260740743,0.0416147918816292,0.31743165515802,-0.104467165256712,-0.0805126223781683,0.100391723179077,0.207123022923364,-0.182896783906312,0.260284900691626,-0.086444654735615,-0.180677932108488,0.0239092601887924,0.0086037110527851,-0.189100512402267,-0.0528448989400014,0.120225541290235,-0.005343357390677,-0.145357434102317,0.314442997634421,-0.0793805551343808,-0.163334661933663,-0.0730862612589222,0.199560813734864,-0.292843154622955,-0.161342223584597
critical,-0.0463678654686929,-0.0927357309373857,-0.1539155534308,0.241628098942411,0.16125713213001,-0.340031013437081,0.18134987383311,0.236733713142937,0.335780625769117,-0.0668470060506989,0.063240616514245,0.204662606193758,0.0086295749622289,0.0132663615090982,0.0238279308658561,0.253735263814792,-0.0968573189790473,-0.23621851463773,-0.141937188184721,-0.0542246426731103,-0.220633759855197,0.272540009254872,-0.26030404475619,-0.0124935637512867,0.0895157402798376,-0.0537094441679026,-0.339773414184477,-0.490082578078823,0.0230551331080445,-0.0777949742863625,0.0977589163631608,-0.15327155529929,0.193457038705491,-0.111926875256373,-0.301004726667598,-0.424394768664842,0.042761475932239
