group,ARNT,ATF1,ATF2,BACH1,CEBPD,CTCFL,E2F1,E2F2,EGR2,ESR1,ESR2,ETS2,ETV1,FOSL2,FOXP1,HOXA1,HOXC6,IRF1,IRF3,KLF1,LHX2,MXI1,MYBL2,NFE2,NFYB,REST,SPDEF,SREBF1,STAT2,STAT4,VDR
critical,0.0067466378185349,0.0408588515077565,-0.126392068795175,-0.147667982814675,-0.18089580577862,-0.0433604138449661,-0.0048767831422368,-0.0341122136892216,-0.0265317217582835,-0.0714335022958737,-0.0641056934293001,-0.098066297279903,0.0332278229639455,0.198861571654944,0.0666577923793826,0.0354008973174811,0.0161717161193347,-0.0871251205929156,0.0742888209231937,0.0074036137858829,-0.0945792709916714,-0.0992286393759802,0.0366895809457406,-0.0519011014204897,-0.0994307858274718,0.130687680889373,-0.137030025804925,0.0300440163529515,0.176549657071549,-0.0159190330549701,0.0142260565237272
critical,-0.0272016163226274,-0.137773762481113,0.0437006014824014,0.0166292403057722,-0.0376147916054847,0.181416472787515,0.145393688522008,0.0303566854145842,0.174853060708605,0.233142238542806,-0.056429423805227,-0.093660686369717,0.0624283969181448,-0.0031116507099573,0.268940694501316,0.0774005023109398,0.313748464724702,-0.0482884771803385,0.0453649727923786,0.0076416352318953,-0.247144666737615,-0.154815477415879,-0.325746410950538,0.079137237590916,0.0014834613849796,0.0578043392352082,-0.230870009884837,-0.0459077025673711,0.110745819686483,-0.0677833306980715,0.225826241175907
critical,-0.286524492542323,0.375804973115371,0.216539621835833,0.132006473849002,0.151608363237253,-0.208729494032702,-0.323584314666985,-0.0500767017965471,-0.0828486106175289,0.0298622533649134,-0.427106792998684,-0.193415517948131,0.230475340072793,-0.0229709641268565,0.339051430512401,0.0777949985096205,0.505667490312533,-0.158805931997001,0.160490469366304,0.166462920039286,-0.243032800462141,-0.133078452174922,-0.108729230200454,-0.109035509722145,0.0888210612905116,-0.0330781883426733,0.279786343065112,-0.23200673768125,-0.0581931091213697,0.0733539454450949,-0.502757834856465
critical,0.536155819698426,0.51280543390309,0.501839783115226,-0.557700098305172,-0.596531402859847,0.589048958792833,0.531124521101641,-0.539252003450294,-0.510612303745517,-0.522739023440333,-0.323680209726504,0.70709096433279,0.607110030678728,-0.296975624866645,0.282655775014257,0.601820716769287,0.305877153153265,0.307683260341854,0.444560383705673,-0.0451526797147375,-0.518094747812531,0.441464199953805,-0.115590860069728,-0.621687895843772,0.577825292692312,0.56195735096399,-0.323164179101193,-0.306522191434904,0.508290165931617,-0.597563464110469,0.390635183360643
critical,0.249393016350481,-0.183986610396089,-0.148166726329791,0.0767318104753532,-0.0080477680704508,0.0417020709105181,0.254982557083048,-0.135700001973384,-0.163881822525545,0.105177012528001,-0.133066186968509,-0.0642650861189457,-0.152146713448269,-0.29814785855183,0.133563685358319,-0.159404337017257,-0.0704691836859842,0.0112376106874659,0.201545377095255,0.294021548377526,0.137807053977284,0.116297564770806,-0.0783120994782781,0.0582951054412294,0.0408533971867251,0.144801296045785,0.0146030409714726,-0.132773540856856,0.0478769038663913,0.039682812740114,0.0178514128108183
critical,-0.0336875119112798,0.125097684937169,0.108646535004372,-0.0694050842333587,0.0125442412176738,0.0869861734514115,-0.0436846018588,0.0742887201272622,0.0882501733298336,-0.120558776282835,-0.153288712528643,-0.114066413270939,-0.0348557542231547,0.0200707859482781,-0.0164703014461061,-0.0206453313475609,0.180426406888099,0.0326341786792614,0.0381115114857571,0.0457338137829085,-0.153269561015334,-0.0677005995488198,-0.0409459354555521,-0.053087994893728,0.0463466622088102,0.0645022968261457,-0.0057071509662088,0.0081968476964341,0.0999134449352738,-0.102939384038163,0.0009384241521618
critical,0.145297856525866,0.133628857685706,0.105115094390798,0.119701342940999,-0.186045247637071,-0.246366443254351,-0.321367992251187,0.0770718552426713,-0.141721873010333,0.0408414959405609,0.145674275843291,0.285137632949077,-0.0048934511265188,0.0742487103619874,-0.138616413641581,-0.114243262838343,0.36315053648531,0.204772108678941,0.108502868247619,-0.269610336105315,-0.167883015571338,-0.415755136095387,0.342823893344385,0.0038582980036013,0.296900736618593,-0.12939414036468,0.0851648705672986,0.504966514324999,-0.0582508893714451,0.0607917197640606,-0.0449821084322306
critical,0.174112379916021,0.0881667740006928,-0.0232542699549385,-0.0169534053862515,-0.0591555990081769,0.128691759068363,0.207883200805747,0.0026744676946225,-0.152353998671634,-0.0942409887647508,-0.0088393423805321,0.0301897539765868,0.150540800234602,-0.0401623453802642,0.233403968806975,-0.10883723618286,0.0082500528884967,-0.225879195293292,-0.0179053345656934,-0.269395957782065,-0.0680856013105607,-0.0657284433424188,0.161419990856795,-0.0601981881094705,0.187666038232837,0.0096552816771966,-0.0208517820258708,-0.0378505173730481,-0.0703067693959252,-0.0305977236249191,0.0562091515479995
critical,0.169752081683563,0.0685624398257423,0.0880934454866113,-0.0536989366777955,0.032717833148834,-0.034349193250438,0.196171052217871,-0.104044522035627,0.335380447554738,0.0,-0.0226577791889432,0.0955705126189626,0.0594540125917871,0.0089271650004436,0.0254673438083722,-0.0308145796969628,-0.0096522139344898,0.202741808182664,-0.0659341374398248,-0.0362524467023092,-0.132910532722341,-0.0872777654358094,0.085419827542316,-0.171247495110033,0.0295910596207599,-0.0783052848769879,0.151444596098897,-0.0427778871087248,-0.177274464374292,-0.0852838808671824,-0.0096068983761119
critical,-0.11633372419839,0.0028405570836454,0.409427568738173,0.414592217981165,-0.371596513033258,0.401938827335835,0.133506182931337,-0.357781076308255,0.216140570819206,-0.428020306012943,-0.571726671199189,-0.122789535752129,-0.0985156843100681,-0.538414683581892,0.531571523334928,-0.0069722764780388,0.128083301226196,-0.105875309481331,-0.198064298468734,-0.527827152633759,-0.059006117601181,0.533379150569975,-0.42388858661855,-0.415108682905464,-0.0512591437366933,0.104842379632733,-0.520596643693571,-0.230601588699583,0.370950931877884,0.352358194603114,-0.0963207083817965
