group,AHR,ATF2,BCL6,ETS2,ETV7,FOXA2,FOXG1,FOXK1,FOXP2,FOXP3,GATA3,GRHL2,GTF2B,HEY1,HSF2,IRF4,MEF2C,MYBL2,NFATC1,NFE2,NFYB,NR2F2,PRDM1,REST,RFX5,RUNX1,RUNX3,RXRA,SOX17,STAT1,STAT2,STAT3,VEZF1,ZFP42
critical,-0.382081769827927,-0.0054687516689308,-0.360534384219928,-0.222353898502196,-0.304359971915564,-0.100730877514822,0.113331687811898,-0.0489415471938417,0.296421461428407,-0.0807711940042547,-0.058165340331301,-0.0478578775082932,-0.118044390863004,0.193069615371793,0.194254091539718,0.129964757404038,-0.0311996062955592,-0.0507308622560264,0.0045866949481355,0.185357919469982,-0.512676567746818,-0.0147933512887668,-0.200126069138155,0.113004066744174,-0.0567288479574344,0.0676411496747019,0.0882308737001235,0.0542338875186135,-0.0538810648302953,0.298664405661286,0.231854909466191,0.162021218799798,0.391406369447763,0.137374033858718
critical,-0.196356736252073,0.169989740805142,0.147036135882334,0.0189833689106398,-0.142169161681626,-0.0895219519027847,0.0584253856872605,0.0250869740003845,0.248201220716978,-0.0042812016743233,-0.0330491413034757,-0.0222665877622323,0.237563302367435,0.0608697204269924,-0.0916625527399463,-0.0751379820882085,0.230201371109899,-0.0781680893543258,-0.183187702047778,0.0266273387919907,0.105475213547307,0.308152507676675,0.0412210296345321,0.165173388921529,-0.129166457947786,0.017956459049569,-0.0518083256669803,-0.0345605790567419,-0.0740893769483827,-0.111759612626677,0.0959220591355147,-0.0145069097275213,-0.210935963575444,-0.0959509861738547
critical,-0.443748466887681,-0.365268599859532,-0.34196988933555,-0.333999277840503,-0.490652449916223,-0.233140386230108,-0.361743137082876,-0.154967081182537,-0.38948699632525,0.128602750852768,-0.0910489082318765,0.0749544042514943,0.134274147493474,-0.0625386440380566,-0.229461642463164,0.0418457103489938,-0.0024524958446296,0.330473815063848,-0.0878300074358001,-0.168762370308579,0.260271121511324,0.0924284371444807,-0.0781733050475707,-0.0841512636688556,0.213980262443939,-0.117106676581067,0.175506733881311,-0.165236907531924,-0.142244758988521,-0.151594899396171,-0.120632139357722,0.106990131221969,0.2778984353946,0.226549303647666
critical,0.0950418741786526,-0.460399322748893,-0.020734067402118,-0.531101204759842,-0.263103724860416,-0.0674823063273902,-0.662331109621695,-0.204378664392306,-0.0914359494130669,-0.318995558726995,-0.36754676003506,-0.256020658356587,-0.206181626775099,0.195492635505684,-0.0458467577338758,-0.0811333072256791,-0.285640754645327,0.0915647324404092,0.0766259012686969,0.411461772358801,-0.335093437144789,0.42292346179227,0.111268535623788,-0.286799801891408,-0.24739219552465,-0.55402458362678,-0.418802404917315,-0.134835829627438,-0.315260850934067,0.358660731148438,-0.559175904720474,-0.0012878302734234,-0.247520978551992,0.459884190639524
critical,-0.213772669417077,-0.104572904450463,-0.314714366880181,0.318111302449001,-0.0785980609199225,-0.406431627238303,0.0768995931355128,0.464443087254087,-0.0747325825140246,0.203494010928667,-0.397382893697224,0.334451733892114,0.0795644305213969,-0.0169261099894617,0.0046561444434678,-0.130957722963448,-0.112098873771037,-0.0130899155108813,0.290115867933559,0.0998289082250431,0.0438673231214768,0.290086584006241,0.0949092084357186,0.252661724894594,-0.0486698872015317,-0.399022793626998,0.178309833435696,-0.0443651498858728,-0.454545119820804,0.0650688864992801,-0.101995918846531,-0.111630330933958,0.300423810349286,0.429360942327833
critical,0.242261670943517,-0.270427191921029,-0.243636530272589,-0.258263505912436,-0.521568162698134,-0.398976539189237,-0.291336510883995,0.26895685624966,0.155607342675079,0.254501738025948,-0.227119123055269,-0.21054443003257,-0.343065593140319,-0.0755981678304867,-0.0697359204134725,0.337126964649468,-0.274265340881354,-0.0375412977910424,0.165231357978581,0.368214061701257,-0.39149119395318,0.208348474159748,0.398422776403916,-0.396016772578041,-0.0872653768591372,-0.0407493028922098,-0.281464257090521,-0.17865533170549,-0.305906200718464,0.254673595442082,0.433424403489868,-0.245641533460819,0.361053336029008,0.200710366776016
critical,-0.105026059326457,-0.103524346235105,-0.346332581693144,0.128771897583467,0.202543553196153,-0.751513545153659,-0.599652808790649,0.332160164393505,-0.0492749608100001,0.142475029542057,-0.397390826799125,0.0015955701595619,0.253038655892877,0.557323271028153,0.279130920855124,0.148481881907467,-0.496785462033011,0.488713754166991,-0.750105689130516,0.0262799790986667,0.384813979659048,0.513585877242515,0.446947358813753,0.277159922422724,-0.0137969890268,-0.667323754969716,-0.0020648555006095,0.375897558179144,-0.234267242250972,-0.243089806662667,-0.449763070860039,-0.782580234731011,-0.301375046020782,0.713970717869849
critical,-0.3168568015102,-0.668341524899729,-0.120677176118028,-0.340304204821955,-0.731622354687051,-0.787887069583791,-0.336275596917039,0.25801196694402,-0.0007695093750962,0.738547939062917,-0.793816818297768,-0.283586837351629,-0.216322664916749,0.224153554439787,0.239815333485863,0.77077680230224,-0.762764851749768,0.0236284643411892,0.186809717118942,0.50439076274688,-0.374524739385056,0.451249350607883,0.144396170973934,-0.789018701017756,-0.0279286637902562,-0.489724819362693,0.0983161389828791,-0.180336785316662,-0.450796698034297,0.538339705765829,0.748325234652375,0.317083127796993,0.757740408182964,0.744749279321045
critical,-0.138671307167324,-0.0075630660669311,-0.229201660866698,0.039400404061258,0.008876412868973,-0.235587243593867,-0.393098284197379,0.593904481447515,-0.0846429370005646,-0.118337075646054,-0.383950144403845,-0.269553109163917,0.189665393343159,0.364023503269416,-0.0774874613204741,-0.166568604755525,-0.325347704340319,-0.0470540457697093,0.0978216928417441,-0.0542095214497998,0.112223219843445,0.0573796689030045,-0.360626916712411,-0.214301967836636,0.277025599589328,-0.334722283237653,0.0722793619330664,0.105430046729435,0.145736207205895,0.165481697057284,0.155291937386269,-0.154839059178668,0.523889510552451,0.157420464961992
critical,-0.102154250476945,-0.674837169817394,-0.359861564180147,0.0884820906908892,0.603251804899838,-0.0954471532234081,0.0557205002601518,-0.0301819376409155,-0.145105469427479,-0.513995818372002,-0.416742908195719,0.685284763616172,-0.316781362590122,0.310461213255059,-0.245840910870021,-0.276280813789919,-0.660133148915409,0.397008564353581,-0.20198681344305,0.408488019268289,0.25744934842422,0.580679842988897,0.225719619109411,-0.179027903613636,-0.104991868545749,-0.556431106764571,-0.0266994063746561,0.240036692092922,0.320521859135364,0.0463047675773021,-0.367213574631139,-0.456469561158975,-0.138269389534451,0.0063201493350635
