group,ARID3A,BACH1,BCL6,CUX1,E2F2,E2F4,E2F6,EBF1,ELF1,ELK3,EPAS1,ESR1,ETV5,FOSL2,FOXK1,FOXM1,FOXO3,FOXP2,GTF2B,HINFP,HNF4A,HSF2,IRF4,JUNB,KLF1,MECOM,MEF2C,NFIC,NR2C2,NR2F2,OTX2,PAX5,PAX6,PBX1,PRDM1,RARG,RELA,RXRG,SOX17,SP2,TEAD4,TFAP2A,TFAP4,TP73,ZBTB7A,ZEB1,ZFX,ZNF76
critical,-0.0007684311753558,0.0070012618199087,0.201585111668348,-0.228423281977998,0.0066881972669859,-0.261721966243418,-0.0471304454218246,-0.0680488496398446,0.161683611377648,0.0733994074534334,0.187781810925845,-0.239835907952727,-0.207846402726803,0.326042501662091,0.278200545892715,0.236562960353989,0.0539040239305168,-0.056067015387074,-0.0979892050648202,0.0094488574154865,-0.199621343109105,-0.323594906066513,-0.247918665500915,-0.0260981995481964,-0.107950349930544,-0.145205031728351,0.200560536767873,0.109430291453452,-0.159264476195973,-0.165355004771015,0.0169624066856325,0.188578702515103,0.0035290913238564,0.103652827431332,0.0198084480758393,0.102201346322326,0.0918417556619735,0.267328667782125,0.284917203573603,-0.4101145643288,0.154113141279698,0.0596814879526366,-0.041409902227509,0.118395321832603,-0.131003285191219,0.198881372347651,-0.290780048837429,0.0513425866793307
critical,0.138860281915367,-0.0787280243994189,0.0557548755991766,0.118740537623835,0.0773175346706814,-0.119818670577411,-0.157277711017043,-0.0071497237973936,-0.0890716157434941,-0.11961601400719,0.0021562659071504,-0.137044479046188,0.0455328781972339,0.0325466451774781,0.0775688288177553,0.0659282354242663,-0.0434171436041276,0.0829108560087785,0.0100598721457659,-0.17694350459128,-0.11382814236168,-0.128484265520057,-0.0540363478837033,-0.0770094966839456,-0.0316711687941237,-0.0627911117172466,0.0341922165276718,-0.0330249146831994,0.0493103966661517,0.0191307802288539,0.119089106924615,0.012532282302461,-0.0814841537544233,0.0842483893722365,0.0855291788960326,0.10693781897417,0.0712297313012453,0.0521151635980091,0.102560437057398,-0.0603673391374045,0.167094395278544,-0.0899957297037015,0.034038197534304,0.0302282540141509,-0.204180547628971,0.117500279414083,-0.10923189134907,0.211006020914011
critical,-0.33091743596121,0.273743219276812,0.305968686862563,-0.424128734676985,0.236320095628843,-0.176893561317484,-0.155236661058243,-0.264040927960672,0.206866711276274,-0.358291757888891,-0.0580404926947671,-0.0045046352539222,-0.0672230184046855,-0.344431341722976,-0.132886739990706,0.419104333816841,-0.420317120231358,0.471600660045242,0.0034651040414786,0.171695905255266,-0.0880136426535573,0.418238057806471,0.412347380935958,-0.0975426787676236,-0.396407902345156,-0.0400219516790782,0.0296266395546423,0.427074073112242,0.0881868978556313,-0.477144826511608,-0.133406505596927,-0.417718292200249,-0.11192286053976,0.380988189360576,-0.0308394259691598,-0.107591480487912,-0.0199243482385022,0.468828576812059,0.472640191257686,0.0646241903735765,0.0871473666431877,0.1621668691412,0.427593838718464,-0.0072767184871051,-0.414253188158771,-0.250873532603053,0.113828667762573,-0.183477258996294
critical,-0.102420557733571,0.0119676195177814,-0.0102977191199514,0.0495403784689555,-0.120511145376729,-0.27664683257383,-0.244083774816146,-0.190090328619644,-0.152795886401442,0.0055663346594332,-0.0030614840626882,-0.107708575660033,-0.178957659300778,-0.138880049752859,-0.0517669123327288,0.14249816728149,0.0231002888366478,-0.0172556374442429,0.0837733366244698,0.152239252935498,-0.133035398360454,0.0128025697166964,0.0926794720795629,-0.0105760358529231,-0.175617858505118,0.0061229681253765,0.3771191731766,0.114109860518381,0.0943493724773928,-0.0462005776732956,0.181740826630494,-0.0926794720795629,-0.321734143315239,-0.0158640537793846,0.0411908764798057,0.0637345318505102,0.15919717125979,0.123294312706446,-0.174782908306203,0.0915662051476763,0.196769930210964,-0.0640128485834819,-0.108265209125976,0.0453656274743806,-0.0982458067389961,-0.117727978047012,-0.153074203134413,0.0108543525858948
critical,-0.0308207259739558,0.142238201395896,0.238153476149172,0.127397232035374,0.0765191563811084,-0.191242788343759,-0.008596007005847,-0.0090368278779417,-0.0797151077037951,0.175960998111142,-0.035816695857696,-0.178275307689639,-0.229741144506698,-0.151054618837791,0.150430122602323,-0.146425999680796,0.0307472558286067,0.144258630392997,0.333260579303608,0.164389450218656,-0.0088531525145689,-0.106090889884129,-0.0192124430087949,0.031886043081518,-0.0809273651020556,0.175556912311722,0.0798987830671679,-0.0878335587648728,-0.021122666787872,0.0811477755381029,0.470870161542509,0.0871723274567308,-0.433804473213878,0.23958614398348,0.0549556687211417,0.0127838052907469,-0.0846008723695116,0.214202208765359,-0.382963132632287,-0.0736905557851673,-0.230622786250887,-0.42028596646964,-0.160275122079105,-0.0668210971950245,-0.0290207074129024,-0.0904784839974412,-0.413049157152752,-0.117956318358012
critical,0.0136521578180218,0.18749697390396,0.255383429634543,0.211366230476114,0.0875719865197945,0.015479785396886,-0.0445676893930259,-0.175496286789731,-0.0572730040075397,0.0934732418346813,0.0952348105853938,-0.156383265844501,-0.0610603768215716,0.036574571186668,-0.147399265215867,0.018980903288927,0.0583960040861189,-0.0614787493998658,0.193860641015909,-0.099638732462175,-0.102875615041609,0.0200598641487384,0.0698021617469823,0.136125225211307,-0.0453824149402304,-0.0845112608154315,0.263420587059668,0.0690094558091617,-0.0845773196435833,-0.185140875699882,0.140110774509794,-0.129805597318126,-0.0474522582223176,0.334455846932149,-0.212489230554694,-0.0234288643844761,0.244990174005339,0.127273342238977,-0.0313779433720662,-0.0509974153331265,0.106971262387016,0.0094023732069279,0.0163605697722422,0.0783237505785539,-0.196502994141978,-0.0314660218096018,0.226427643294706,-0.187717169997799
critical,-0.0151954130450559,0.0444568503277648,-0.0116019032033197,-0.0870656098797796,-0.311197952294354,-0.227109821997727,-0.0974354525659326,-0.0120125900423753,-0.0836774434575712,0.284913994594798,0.154931610033712,-0.229265927902769,-0.154212908065364,-0.257295304668311,-0.0742316461592932,0.166533513237031,-0.276597586103923,-0.102979724893183,0.0638618034731402,0.112630865610988,-0.126799561558405,-0.0219717458894727,0.166328169817504,-0.199388460361476,-0.0237171649554588,0.0222797610187644,0.157293059358281,0.0017454190659861,0.0335736490927924,0.0544160061748623,0.0625270712462097,-0.0486663904280844,-0.225261731221977,0.284605979465506,-0.100926290697905,-0.198361743263838,0.0389125780005147,0.115608345194141,0.225672418061033,0.112117507062169,0.067866000153932,-0.0792625599377239,0.0685847021222792,0.17495259343767,-0.220538832572838,0.0105751861056808,-0.29446246360284,-0.338097940252493
critical,-0.128697157257865,0.0648320199076791,-0.101675334203723,-0.0373013112969614,0.224672973227946,-0.117196343679266,0.0252916121617869,0.041677727083508,-0.0180654372584192,-0.0641704686841314,0.109155951885378,0.0753659509287856,-0.0726179689232795,0.194088951277777,-0.0272762658324302,0.0619822607908581,-0.0494127875434509,-0.182944357588781,0.143505726954203,-0.12101298535358,-0.158110742427911,-0.0485985706529306,-0.105695530100667,0.0980113581963815,-0.149408799410476,0.171443544010181,0.0377593082978791,0.0310929075067441,-0.118723000348992,-0.0237649554920614,0.05373831477434,0.0724144147006495,0.202994448517843,-0.206607535969527,0.0667657850226649,-0.0402528475250975,0.0274289314994027,0.0529240978838197,-0.121470982354498,-0.0519572153263269,0.0895129694015758,-0.0344515521801403,-0.110631719999446,0.141470184727903,-0.0920573971844518,-0.0097706026862436,-0.0669184506896374,-0.184420125702849
critical,-0.288998423467364,0.0397755780708615,-0.0936436587701669,0.13546162852631,-0.124943311347109,0.290530217231325,0.0186368241281957,-0.161859541058576,0.198571531601515,0.0511108519241751,0.134593612060065,-0.141690923166419,-0.0720964264904447,-0.194895226568008,0.0253256568974933,0.264949261373171,-0.0172071499484985,-0.220067704089105,0.0999750729945402,0.0468728891772155,-0.0416647903797471,-0.0434008233122366,0.033188864885828,-0.0614249299348478,0.209957865246961,-0.0951243927419961,0.0371204688799953,0.267604370564037,0.13745296041946,0.330305795302186,0.0540212600757015,-0.0763854490295364,-0.130917307026558,-0.0636205009965256,-0.0532043034015888,0.154098452654506,-0.282820188619386,-0.162319079187765,-0.0681137627041454,-0.285373178225988,-0.0334952236386202,-0.0044422019154877,-0.216595638224127,-0.190963622573841,-0.200358624326137,0.107021324308762,0.30089535503413,0.0909374897871686
critical,0.206311004144612,0.0714153475885195,0.0571322780708156,0.177110062019528,0.0215833050489748,-0.147591718349607,-0.276139344008942,0.311370915485945,0.0720501506781952,-0.0463406255463282,0.188853919178529,-0.106012115975847,0.0990292819894137,-0.319305954106892,-0.044436216277301,0.267886903843157,0.162509590956987,0.086650621740737,0.0961726680858729,0.0955378649961972,-0.165366204860527,0.189806123813043,0.236464150904209,-0.338350046797163,-0.160605181687959,0.20504139796526,0.127912822569659,-0.225037695290046,0.0695109383194923,-0.205358799510098,0.284391784174726,0.0142830695177039,-0.210754625772342,0.0526886564430855,-0.056180073436302,0.0390403900150573,0.253921235870291,-0.231385726186803,-0.214880845855234,0.248525409608048,-0.0133308648831903,0.0111090540693253,-0.0606236950640321,0.210437224227504,-0.139021876638985,0.194567146985611,-0.217420058213937,-0.0691935367746544
