group,ARNT,ATF1,ATF2,BACH2,CEBPA,CEBPD,CTCF,CTCFL,E2F1,E2F2,E2F4,E2F6,EGR1,EHF,ELF1,ELK3,ESR1,ETS2,ETV1,ETV6,FOSL1,GLIS1,GRHL2,GTF2B,HNF1B,HOXA1,MXI1,NFE2,NFYB,NR2F2,NRF1,PPARG,PRDM14,RARG,REST,RUNX2,SETDB1,STAT2,STAT4,STAT5A,TBP,TCF12,THAP1,VDR,XBP1,ZFP42
critical,-0.0836589398081142,0.0338980366009931,0.0363229334070254,-0.215740037711686,-0.184039563841159,-0.226778370047479,0.0517563912037518,0.0572629277007835,-0.0774451417426565,0.137814968476169,-0.11283347950569,-0.020737919559922,-0.166307505947048,-0.0748939482279767,-0.146201069930364,0.0186666535381028,-0.132005319878383,0.118112681927156,0.100961588892824,0.211395430934211,-0.207328676915761,0.0166964248832015,-0.0427893248897782,-0.0987135074788981,-0.0498114218905801,-0.0030816396909993,-0.193082408180322,0.0581722640030456,0.1138691125166,-0.2734576335636,-0.144407656667569,0.0473107470593593,-0.115687785121124,0.277246534823026,0.0599151585823813,0.136930891515636,-0.379572128169243,0.272497778577879,-0.0420820633213521,0.0813098210272704,-0.168176697235032,0.164135202558311,-0.142184834595373,-0.061607534478258,0.0470581536420643,0.0783544780449186
critical,0.101348498770713,-0.166559018551182,0.0621555864603813,-0.100856234633826,0.187907355899385,-0.0379984478605336,-0.0715158442397049,-0.0503267688181424,0.0564366354583197,-0.107653823229948,0.189992239302668,-0.0032431519606628,-0.223647180073028,-0.0934143591526625,0.0537364218839285,0.169020339235614,0.191403879106974,-0.0852485658231365,-0.0010134849877071,-0.0574139245536087,0.0888102416370787,0.107574192266628,0.102028981548173,-0.0541418158790114,-0.107248429234865,0.157133608165506,-0.132129485683075,-0.0474093798892426,-0.124369086348632,-0.0334956788437205,-0.138420331785342,-0.0519193880845393,0.0698653115454391,-0.0167804157250366,-0.009946631236497,0.0751499118384834,0.127981436411959,0.0362682842029479,0.0199222191869286,0.0589920654630383,0.0870511212655585,0.0541924901283967,-0.162143119676173,0.0035399582784913,-0.154216219236606,-0.0858783743512117
critical,-0.460823225455522,0.0486612133475685,0.157803556218613,0.452533933591898,-0.27907282607533,-0.13431722927168,-0.555689565672548,-0.0672353673382807,-0.0874980807826941,0.254972477508868,-0.496896995602773,0.0471261592987493,-0.235784301898628,0.0999320185781296,-0.0198021972297676,-0.552926468384674,0.380079382487633,-0.241617507284141,-0.207846318210119,0.465735398411744,0.0594065916893028,-0.120348237427425,0.217056642503034,-0.410166441844489,0.0062937216001587,-0.228416042464296,0.120962259046953,0.150895812998927,-0.206618274971064,-0.398960547288109,-0.48062542268529,0.150895812998927,0.124492883359237,0.273086115284935,0.131247121174041,0.153505404881919,-0.0328501566447308,-0.0574110214258379,0.420911820186223,-0.218284685742089,-0.452533933591898,0.142299510325539,-0.0604811295234763,-0.234249247849809,-0.25834959641627,-0.208306834424765
critical,0.338962925633976,0.499326919447838,0.374656846837707,-0.347239776927595,-0.529330505387205,-0.575241164906496,-0.0237959474691536,0.489756810139591,0.510190286770712,-0.616496095573126,-0.281154292380108,-0.164631745262133,0.203429485700971,0.464279627251421,0.134110856116915,0.309864620304848,-0.577698355134289,0.630333956329645,0.640033391439355,-0.163855790453357,-0.450959069700754,0.0156484219769978,-0.195023308605889,0.53605544706327,-0.538771288893989,0.533339605232552,0.458847943589984,-0.524804102336007,0.562825887966068,-0.0519889721880421,0.441259634591044,-0.514328712417521,0.0574206558494794,-0.456261427560728,0.532563650423775,0.243391158352973,0.470616591523098,0.529330505387205,-0.541357804923245,-0.141999730006145,-0.0613004298933631,-0.124799398411594,0.0574206558494794,0.383451001337176,-0.130489733675957,-0.349438315552462
critical,0.185506933814933,-0.252953355703777,-0.183369959510295,0.0843373009816666,-0.114372035729043,0.0280734021664069,0.148768539947529,-0.0544489343373481,0.0579324951901139,-0.0041275805062183,-0.0776921891028612,0.0673586010270097,-0.0791265965128236,0.11551370693289,-0.0313227740542809,-0.253070450186223,0.0449642812592294,-0.0979788081866151,-0.165542324557905,0.0276050242366233,-0.181789183997275,-0.0519314029647611,-0.173094918675666,-0.0853618777030683,0.246220422963137,-0.127515891383596,0.0145489894439043,0.271571378412677,-0.0342208624948172,-0.0809122873701238,-0.0037177498176576,-0.050028617625015,-0.220020532515865,-0.145928998748215,0.29223855456438,0.114957508141272,-0.0121778261743746,0.161297649569241,-0.0222772252853344,-0.0875573992489292,-0.134658654812796,-0.0071427634292005,0.196396720682402,0.0509653734845823,-0.280382738216731,-0.158458108369928
critical,0.256531707116891,0.0938908342264908,0.0452343135369329,-0.0038428136183108,0.156484723710818,-0.16526010406308,0.125703977812905,0.0309910491307558,-0.0985366238247472,-0.10060141920175,-0.0456166830511927,0.0047605004525343,-0.0199596886443609,0.0056781872867578,-0.0886906088325577,-0.153291938266749,0.0322337500521001,-0.156924448652217,0.039537007774462,0.303754342127975,-0.0077238641880477,-0.124212736707292,0.0253702172711369,-0.179159235906423,0.149831494162698,-0.128858526305548,-0.174360498502463,0.0313925371207286,-0.207397224534509,-0.0926290148294335,-0.153808137111,0.0126946678734249,0.150978602705477,-0.0549082622477055,-0.0391928752116282,0.0289071352780399,-0.0294042156465777,0.251159415441541,-0.106700212954194,-0.0650028174241639,0.134517595116593,0.155012601080918,0.0777739592004408,0.0490580086795307,0.0078194565666126,-0.0273776572210008
critical,0.151856526178392,-0.0120431445792033,-0.147998956430366,-0.264855093675448,0.14583495388879,-0.114409873502432,0.0409278741558863,-0.339089789558194,-0.136802595454388,-0.0120431445792033,0.0280379459734577,0.128146585288085,-0.174625596398448,0.225808960860062,-0.0830788801830979,-0.144235473749365,0.0610625064992419,0.0993559427784274,-0.0127958411154035,-0.0950279376952762,0.0418687448261366,0.128993368891311,-0.243309155326717,0.221857304045011,0.0927698480866756,-0.0981328109071021,-0.273981539176876,0.156843140730718,0.219787388570461,0.110175955486305,0.385945148936657,0.142353732408864,0.241051065718117,0.0043280050831512,-0.0597452875608915,-0.0054570498874515,-0.178671340280524,0.160042101009569,0.0334949958609092,-0.238981150243566,0.0684012977271939,-0.267395444485124,-0.248578031080119,-0.0499602325902888,0.457451319875676,0.174813770532498
critical,0.149034178960562,0.11246749760829,0.0370657303533575,-0.0791219507175709,-0.0737685159786527,-0.0464115571009605,0.0293531548820346,0.113329491337438,0.0422830608192524,-0.169585924187087,0.0132474825742722,-0.204473986172071,0.121132802990777,-0.265267228122498,-0.0105707652048131,-0.127892648550936,0.236776066969612,-0.110335197330925,-0.0989478064879715,-0.0489068021063885,-0.234099349600153,-0.0546231815733689,-0.085972532459746,-0.0599766163122872,-0.0342982768018828,0.116822834345037,0.0623357570446918,0.0044460729187625,0.183060247216398,0.112512865699298,-0.119363447441473,0.0117503355710154,-0.150939638782889,0.0690048664228357,-0.0533982431161588,-0.121178171081784,-0.245668212807137,-0.0216859475017196,0.0097087714756652,0.186372117859966,-0.117503355710154,-0.116550625798991,0.11287581042736,0.149850804598702,0.144633474132807,0.0966794019375824
critical,0.0347172325786273,0.0985316757518744,0.129759055969465,0.0369833704754046,0.044506948292705,0.160578531365635,0.234409304042638,0.0988036122994877,0.2712113834863,-0.204949511384534,-0.0009517779166464,-0.153462858369755,-0.0124184356743393,0.252266470669242,0.0977611888669702,-0.0186729762694445,-0.0022661378967772,-0.0003172593055488,0.114530609303122,-0.116026260314995,-0.249229845887561,-0.0493111606338728,0.043509847618123,0.231146065471279,-0.213787449181965,0.107414936307241,-0.090010997259992,-0.281001099200378,0.0906908386290252,0.0263778451184871,0.0019942013491639,-0.0064358316268473,0.151831239084075,-0.0073876095434938,-0.0004985503372909,0.0358956242849515,0.135741660016957,-0.134200686247148,-0.202411436940143,-0.0708847934111921,-0.378898256341155,-0.484409636815103,-0.266996366998294,0.131617289044822,0.0685280099985438,0.058149098431304
critical,-0.159986412225607,0.311307432681517,0.29345931232005,-0.15313169933316,-0.381277237866685,-0.227498867505936,-0.0609164107989175,0.0488883296857554,0.127782195051657,-0.331612902947822,-0.0288415278304853,-0.197363997620272,0.111744753567441,-0.0187534598000914,0.42900155970278,0.175247848476716,-0.195941321359575,0.03220421717395,0.121962155803353,0.179774545669841,-0.286216596811049,-0.0556137083726847,-0.466508479302962,0.294623320169711,0.143043631302766,-0.0253495042815028,0.277163202424798,-0.470000502851945,-0.212108097049309,-0.251037692910188,-0.230990891054918,-0.0215988123214845,-0.0397056010939865,-0.0097000654138403,0.212108097049309,0.467672487152623,-0.0863952492859381,0.0720391524734544,0.173695838010501,-0.0095707312083224,-0.129592873928907,0.162831764747,-0.542944994764024,-0.03220421717395,-0.252848371787439,-0.0907926122735458
