group,ASCL2,ATF3,BACH1,BACH2,BARX2,CTCFL,E2F1,EGR2,ESR1,ETV1,FOSL1,FOSL2,FOXP1,FOXP3,GMEB2,HNF4A,HSF2,IRF2,JUN,KLF1,MECOM,MITF,MXI1,MYB,MYBL2,NFAT5,NR2F2,NR3C1,NRF1,ONECUT1,POU2F1,PRDM14,RARG,RFX5,SP2,SPDEF,STAT4,STAT5B,VDR,VEZF1,ZBTB7A,ZBTB7B,ZFP42
critical,-0.126952311463438,-0.100613238894314,0.0507102833945768,-0.0521483362072588,-0.127583036381281,0.276358430002086,-0.240457567678463,-0.245074474077074,-0.0839368720665457,0.0932463718539083,-0.0895629383337052,0.187476674579652,0.0584555853856887,-0.0470016208776599,0.236950737135256,0.041325096617073,-0.177940113821866,0.0147841920742398,0.129399524144669,-0.0142796121399654,-0.165729279412425,0.177485991881019,-0.0449076141504212,0.0056008372704457,-0.164417371583312,0.120418001314585,-0.0350178474386431,-0.288216058457535,-0.0570932195631479,0.156016115677643,0.349774810439011,-0.101042131838448,0.0637032167021424,0.0642582546298443,-0.216893684747849,-0.193960526735078,-0.115271285984986,0.024850561763014,-0.0158185809395023,-0.0313848719118674,-0.0792442786777938,0.229054061163862,0.264526030543352
critical,0.0530823552123654,-0.0563262366930828,-0.0135185864386149,0.0429452255851233,0.0161614809485745,-0.0008833784389453,0.157161713256635,0.243015960392498,0.0811984083142088,0.0227868192406648,0.223501985860057,0.0768104793469884,0.0283405181150181,-0.172266036401225,0.248634826528741,-0.077179760497695,-0.0834937440940915,-0.245934005563769,-0.0460153277008023,-0.208238364964182,0.0843988449536667,-0.0558990290873633,0.0364864258511948,-0.0084572624318705,-0.208339736260454,-0.0173779365038435,0.057520969827722,0.155916294473859,-0.180013699759189,-0.0157197917291018,0.0192171014505003,-0.208781425479927,-0.0993149071194657,0.0971499058633619,-0.113275182777553,-0.184531963250188,-0.114860919483529,-0.0370005231394335,-0.0121355923251841,-0.0490275033614685,-0.0257772724807012,0.0439879017753539,0.104535528877495
critical,0.0389154229939943,-0.0790565286019726,0.329708623161715,0.509577546763877,-0.263674972333323,0.261836448412347,0.0462695186778987,0.0793629492554686,0.20315689326786,-0.24084663364787,-0.0844188900381529,-0.182013868176635,0.308259177416994,0.109698593951574,-0.0740005878192883,-0.239927371687382,0.341199397667816,0.144936969103616,-0.0205301837842332,-0.324805892705779,-0.0562281899165193,0.275318957166172,0.180175344255658,0.237629216786162,-0.357746112956601,-0.499618875525257,-0.527196734339898,-0.234871430904698,-0.153823168055001,-0.163015787659881,0.503602344020705,-0.016546715288785,0.0113375641793527,-0.550331493678848,0.289414307226989,0.0183852392097611,0.325265523686023,0.033706271884562,-0.0260457555471615,0.035238375152042,-0.466525444947687,-0.372607514651158,-0.11077106623881
critical,-0.0130289308922583,-0.140996252131073,-0.505032321219717,-0.490068400590984,-0.037022803624536,0.41099182002708,0.562566016050877,-0.491874391011693,-0.596879834044349,0.48813341085451,-0.530832184372703,-0.43059971602335,0.106037437558776,-0.37022803624536,-0.111971406083963,0.444918640073257,-0.539733137160484,-0.0148349213129674,-0.503871327377832,0.236584745112889,0.374872011612898,-0.479619456014025,0.41073382139555,-0.158282160443574,-0.176342064650665,0.116486382135735,0.097652482034055,0.0528897194636229,0.489294404696395,0.0225748802588634,0.083978554562972,0.238777733480893,-0.594170848413286,0.0065789651040116,-0.0135449281553181,0.0463107543596113,-0.520899237058803,-0.520770237743038,0.467493520332121,-0.283282497419795,-0.035087813888062,0.590816866203398,-0.0686276359869449
critical,0.101159643115147,0.0190022021365357,0.0394976435780995,-0.0168940995882605,0.163875693926333,0.0198512989962576,0.0126486152896509,-0.0712070194084048,-0.124934355187362,0.044972854363203,-0.105902873848767,-0.326814453386766,0.224015174956293,-0.0401417860234058,0.357440498740874,-0.0845876147495401,-0.126632548906805,0.0179481508623981,0.204163875960036,0.0900042671305248,-0.0568309311972507,-0.242783143476354,-0.0264976778637362,-0.216724653643508,-0.290069054802248,0.168882437478486,0.0714412530248798,0.248580425484111,0.0416935837325528,0.0765943925873302,0.0195877861777232,0.0289864100387832,-0.335978843631351,-0.0922587656890969,-0.364994532872193,0.172395941725612,-0.267143439589756,-0.108684398044407,0.0161913987388355,-0.0883353526131403,0.0150202306564604,0.0338467575806398,-0.0675178399489233
critical,0.0203467226633079,-0.0526564760552775,-0.0153318201818529,-0.248333377077852,0.169568782760343,-0.0435837135506604,-0.0447321645006119,-0.147824778107927,0.0796067916808066,0.118864673319983,-0.0372289516275953,-0.207563368354572,-0.123305350326462,0.0329796831127747,-0.0416887694832404,-0.0166908204726288,0.116969729252563,0.0254190476922604,0.150083398309499,0.209898551952807,0.118558419733329,0.0643898165939489,0.166544528592137,0.146044679135502,0.0877799342746283,-0.172803586269373,0.161223372524028,0.159806949685755,-0.234494543130936,-0.0445024743106216,0.0218588497474107,0.221115089564,0.126846407422146,0.204041452108054,0.198394901604126,0.12692297081881,0.0677011834996425,-0.0775970025183915,-0.10297776851232,0.108949713452068,0.108126656937936,-0.118807250772485,0.172478191833553
critical,0.459825079774628,0.259192965728819,0.242434394025321,-0.0864290383360173,-0.31869531020416,-0.490800192642329,-0.236973735829799,-0.039260249440217,0.147061174162156,0.203268293864337,-0.0614794793392367,0.242151946187622,-0.276610582386949,-0.16071281965096,-0.11505041922289,0.34872893027953,0.376314669094838,-0.274727596802286,0.237444482225965,-0.176341600003661,-0.0531943427667209,-0.290450526434219,0.096691309772429,-0.080591783023563,0.524034888211626,-0.288944137966489,0.305137813994588,-0.160524521092494,0.17511765937363,-0.537215787304265,-0.272562163379924,0.537121638025031,0.23160722691351,0.278870165088544,-0.490329446246164,-0.0798385887896979,-0.0133691976511051,0.0463214453827021,0.0475453860127328,-0.461519766800825,0.281977091303237,-0.334794836953026,0.291768616343483
critical,0.107405518043466,-0.0061763849699413,0.0257500755732115,-0.274077083041148,-0.136107542315546,0.0177116921932142,-0.155999135086387,-0.11190156298482,0.139876953731025,-0.0133973056333287,-0.198598025540835,-0.123028138849788,0.145099632198255,0.0559053668970429,-0.0614459475318432,-0.160767667599945,0.0122165261537811,0.0165309127136666,-0.195827735223435,-0.0439159137200978,-0.0427351342405502,0.0737987174717259,0.192058323807956,0.0377849433455237,0.206590994325465,-0.169623513696552,-0.0953706502711535,0.23620131050489,-0.142874317025261,0.21662761990162,-0.108540882927646,-0.163628787108079,0.0124890137259844,0.0828362219498019,0.0980955259931865,0.0232976874233818,0.170895122366834,0.279617663675949,0.0573586339487938,-0.0039056552015805,0.0419630861193076,-0.111447417031148,0.16312922655904
critical,-0.173568927476115,0.095078867839757,-0.20242890887107,0.0102259776596297,0.0903976425111265,-0.0071809087565399,0.0480848193950588,0.382451564470151,0.0798989721139067,-0.168342316672304,-0.0184976573665302,0.0390859590545846,-0.0944425847853801,0.223426249665509,-0.015134446936252,0.0828531434377997,0.0151798957258503,-0.104077728180231,-0.26564817520238,0.0523115568277057,-0.0435853892248217,-0.0643100372816712,0.0607650316929996,0.0721272290925881,-0.197611337173644,0.145299780345938,0.278419285079518,0.0838075680193652,0.0617649050641634,-0.16429737439805,0.0296780596077253,-0.106304718870551,0.132346875310407,-0.296689698498056,0.112576651835123,0.0777628790027841,0.115667169527811,0.0272238249694142,-0.206746543882913,-0.188657925622768,0.172569054104951,-0.406130383850893,0.0436762868040184
critical,-0.187251593818274,-0.297817970002406,0.29005892605966,-0.0329759367566711,0.532787684068568,0.243375345004137,0.155051561455877,0.26742838122665,-0.389245371127765,-0.0420281546898749,-0.31113766210412,-0.490888846777739,0.461016527598167,0.199148794530484,-0.0031036175770984,-0.191260433188692,-0.129317399045769,0.236133570657574,-0.0447438200698361,-0.461145844997212,0.453904070650649,-0.125567194473442,0.476146663286522,0.302732031166145,-0.326914384787704,-0.110178423986995,-0.222684561156814,0.306740870536564,-0.164362414187172,0.216606643401663,-0.0825045005912007,0.226564083128187,-0.0280618755929319,0.360019638943421,0.323552132412514,-0.494121781753884,0.435282365188059,-0.0239237188234673,-0.167595349163317,0.176259614899383,-0.160094940018662,-0.400754619642838,-0.0584514643686876
critical,-0.137614553165665,0.0393705558470151,-0.0505340117674615,-0.125018139566875,0.160814155431858,-0.0203912844775758,0.275185471810065,0.214266443981525,-0.196308220409688,0.114182815246342,0.0566760069807277,-0.183001436804703,0.11745714972207,-0.0393496112768079,0.0447672734370746,0.0376077211879077,0.0895258199698961,0.335043308081439,0.086124072692074,0.121551813197581,-0.148582526430844,-0.0726706770956387,0.0194208527246415,0.0107567821822562,0.175000610985546,0.209485845831728,0.0756482968267646,0.169881408950733,0.125775634856036,0.155031708673816,-0.10962038970287,0.175908209027859,0.0619173856750836,0.167012002832344,-0.0193021668268006,-0.0971775696189325,0.164468982933018,0.119541134457688,0.0426047465631795,-0.0126400481200551,-0.066530427263223,-0.0305511464089264,-0.0491534155146358
critical,-0.0519279700941008,0.0334533532408926,-0.113868707648704,0.0157466176460076,-0.0185604983097311,0.0574142796108041,-0.0463557791208745,0.0530949475327366,0.179623592243005,0.102395955427311,0.193915276978505,-0.093479439500072,-0.157496487562378,0.0356509081578042,-0.109695879231764,0.091787069621531,-0.0272042143162499,0.0416525064136454,-0.12773098510159,-0.1138080854441,0.0430114541668619,0.114227389025947,-0.0690739502963946,-0.0684071060457455,-0.20553958471141,-0.167691121636694,-0.0275982586461789,0.120774587123229,0.081077146808077,-0.223847490501956,0.154061229301459,-0.0336150124531712,0.0419808766885862,-0.0440319279443703,0.0854571010907489,-0.005046798533321,-0.0170045283915501,-0.0853156492800052,0.0027279992072005,0.128029044274229,0.297362017285627,0.182942657945099,0.0016873180281573
