group,BHLHE40,CLOCK,CTCFL,E2F3,E2F6,ESR1,ESR2,ETV6,FOSL2,FOXA2,FOXM1,FOXP1,GATA2,GATA4,HIF1A,HINFP,HNF4A,HOXB13,HOXC6,IRF2,IRF3,JUNB,KLF3,KLF9,MEF2A,NFAT5,NFATC1,NKX2-1,RFX2,RUNX1,SMAD3,SPIB,STAT2,STAT3,TCF3,TP73,ZBTB7A,ZFP42,ZNF263
critical,-0.0238696276425979,-0.174470795268989,0.0510011005880509,-0.269696449614353,0.115681722950091,-0.229188882364945,-0.0927982345851,-0.166859822895661,0.293869504726984,-0.0587890723188985,-0.0850355484767551,0.274981144717428,-0.194825721383704,-0.136365362157342,0.0383077180916693,-0.189970881863176,-0.0907248135398743,-0.332708220891211,-0.0321885974460034,-0.352077007728319,0.0387628592967189,0.152118304976556,0.128425676691478,0.0408868515869501,0.226078750797106,0.183801189972505,-0.232602441402816,0.128476247936483,0.280847409138067,-0.210705092315433,-0.0941130869552431,-0.0251591943902383,-0.183421905634963,0.0783601441360286,-0.0609130646091297,0.172751372938802,0.12486040391859,-0.175987932619154,0.224966183406985
critical,0.20707626307291,-0.293651137063621,-0.174802746248381,-0.0012524920789302,0.126035656407706,0.192585220996914,0.013391470541586,-0.214045070744633,0.0786958249825558,-0.0681734351334032,-0.211969720497568,-0.0475946989993509,-0.276960951918805,-0.234470886334165,0.274892883602432,-0.0527138962754439,-0.0046313079197654,-0.233844640294699,0.120428569775285,-0.385002957587925,0.105886554184449,0.327533960570961,0.343073600666527,0.103104856660314,-0.224596588316551,-0.311608378148749,-0.0667388947871865,-0.0256105502418478,0.0227997249949461,-0.079882779685263,0.378682241747742,0.0943883856226417,-0.133499635366447,-0.129698467545508,0.0866768210203907,-0.240070691035894,0.0796206301803706,0.139223232889931,0.001536487375897
critical,0.585713547027414,0.106563066802108,-0.303896400578098,0.466424243470522,0.596906502245477,0.238578607113784,-0.461671070706687,-0.36691427173733,-0.0418585859524827,0.389300182173457,-0.0910769232812262,0.275684020302432,-0.55029474352916,-0.393440042322603,-0.452471381486361,0.173874126264159,-0.204233100691235,-0.0677710439230673,0.255138047710371,-0.565474230742697,-0.171267547651733,0.316009324718194,-0.208832945301397,0.19074022316809,-0.263417768008664,-0.0967500649670938,-0.556274541522371,-0.543854961074932,-0.376420617265001,-0.345295002069565,0.439898472885249,0.0519782440948412,-0.379640508492115,-0.288716913364561,0.33762859438596,-0.0153328153672098,0.246551671104734,-0.0220792541287821,0.536035225237655
critical,0.161423677108176,-0.59476631190097,-0.153558785491883,-0.327488929596459,0.256189174452033,-0.0852244812847477,-0.0332646235574356,-0.442625785553009,0.20474504732251,-0.149561873359013,-0.537649148195761,-0.177282392990209,-0.398788684740885,-0.448556687427591,-0.387313678940064,0.236849277034919,0.338577137448937,-0.366426589729581,0.272176822983514,-0.0867716730781168,-0.190949253831636,0.309309426024372,0.296416161079629,0.52720560359052,-0.151366930451277,0.0746520040300589,0.128287986200188,0.0848376833364055,0.0987624094767273,-0.355854112474892,-0.325812805153642,0.303120658850896,0.158973956768675,-0.212481006289356,0.462352480918465,-0.303765322098133,0.309696223972714,0.212094208341014,0.364105802039527
critical,0.0104958707416011,0.0005586037649591,0.0186985260270541,-0.10351809770638,0.0762347138178479,0.121805020959253,-0.157849663898197,-0.0468639158602582,-0.246638262328548,0.175136980413775,0.0629164240532952,-0.0193747305846362,0.0774401219422334,-0.136505120037126,-0.167316527704347,0.0528321560858745,0.0373970520541082,-0.105252709397569,-0.0196687325661937,0.0199921347459069,0.0378380550264443,-0.12030561085331,-0.0034104229860664,0.14338476640557,0.212710433656818,-0.171520756040619,-0.232496767015635,-0.0054096364606571,-0.0269305815106628,0.0033222223915992,-0.0697372700254281,-0.143855169576062,0.0194335309809477,-0.022638152579924,0.001264208520697,0.0916698178496142,0.142502760460898,0.0077616523131167,0.0571245850166133
critical,-0.167305059168476,-0.0727547124037227,0.0875095681450382,0.0458804836284713,-0.0331839975929195,-0.0560376724569128,-0.18404133621534,0.098051498974557,-0.196256894749545,0.20075837616215,0.142700808199581,0.206010104476855,0.119058412233379,-0.0211800471593069,0.155685850735941,-0.170613840377741,0.153300450329261,0.113902869418943,0.0552681884547581,-0.0966856648707325,0.0526519428474323,-0.0398207971115034,0.0215647891603842,-0.169074872373432,0.140392356193117,-0.0366274385025616,-0.152973419628346,-0.128657725160258,-0.0675606953891787,0.0602505973687095,-0.0821616543300633,0.135890874780512,0.0184676160517117,0.264606311240932,-0.0261816931733121,0.0502088311405913,-0.168882501372893,-0.0465922563304644,-0.243676346382325
critical,0.784094955365942,-0.727008410896717,-0.811417627143153,-0.805596301884778,0.725881702782193,0.6212856328172,0.744096817300334,-0.632834390991073,0.778085845421813,-0.732172489754953,-0.726820626210963,-0.754049405645297,-0.368621338135156,-0.777146921993043,0.734801475355509,-0.756208929531469,0.593869068697112,-0.730857996954675,0.751420420044741,-0.623351264360494,0.784188847708819,0.7250366716963,0.842120423263936,0.742312862785671,-0.712736774779411,-0.712642882436534,-0.734613690669755,-0.701375801291293,-0.774799613421117,-0.747289156958152,0.722032116724236,0.754800544388313,-0.404582105457052,-0.837989160177347,0.810103134342874,-0.794235328396659,0.707572695921175,0.75019981958734,0.770856135020283
critical,0.126015273867156,-0.237780988225489,0.268510868955377,0.187520561076161,0.0272243980392193,0.196398082175907,-0.146775015515791,-0.0920985906912052,-0.342217056957879,0.10439054298316,0.307526436045028,-0.180873801688659,-0.0666041711227055,0.306342766565062,0.261727532320187,-0.0958772278772507,0.340987861728684,-0.205912963764865,0.047119150452495,-0.228493735382679,0.218933328044491,-0.286721168647163,0.204137459544915,-0.0418381635418772,0.201679069086524,-0.0921896421896641,-0.18934159104534,0.229859507859562,0.0079214803659266,-0.0143406110072811,0.144544253803547,-0.0401992365696165,-0.202225378077278,0.196352556426677,0.0745256514886322,-0.0281349130238086,-0.0570892895337475,-0.196762288169742,-0.10780497417537
critical,-0.220541822463722,-0.20915725595207,-0.305607303438786,-0.293949507330854,0.313121117336476,0.164620831758488,0.206561574787414,-0.307383295814604,-0.008014734824203,-0.262072721098229,-0.381474054672435,0.0177599237581771,-0.101595871549982,-0.23561498852515,0.227053794508387,-0.19936652875205,0.381565131204528,-0.275187741719652,-0.0751381389769031,-0.0053735153934997,-0.155740869879399,0.135385264956565,0.410618544942264,0.301326706430405,-0.386073419543142,0.329469354847209,-0.33616347995606,-0.242810034560514,-0.281244331103851,-0.259067195539153,-0.0330607811498374,0.273275134545694,0.0659849475015349,-0.183610288699923,0.407248713254815,-0.379561447498477,0.0510483962382475,0.354834169035169,0.115348427896058
critical,0.580661817486872,-0.590961805380209,-0.251705954143422,0.160036061892723,0.32148837212078,0.732200389367592,0.262134691885426,-0.72602039663159,0.372344562344132,0.185528531928732,-0.647225489247562,-0.490536923420173,-0.727436644966924,-0.232264726994749,0.319428374542113,0.144328580355384,0.726664145874923,-0.404660774359476,0.0068237419793357,-0.70645041963425,-0.127591100028712,0.336680854263452,0.584009313552206,0.605381788430881,-0.353160834892791,0.702072924779581,-0.326638366067449,-0.395004535709473,0.388309543578804,-0.502896908892178,0.487961926446839,0.231620977751415,-0.780095333071609,-0.587614309314874,0.562379338976199,0.0817561539033622,0.0720999152533588,-0.226470983804747,0.613493028896883
