group,ARID3A,ASCL2,BACH1,BACH2,BARX2,BCL11A,BCL6,CLOCK,DUX4,E2F1,EBF1,EGR2,ELK1,ESR1,ETS2,FOSL1,FOXD2,GLIS1,GTF2B,HSF2,IRF2,JUN,JUNB,KLF3,KMT2A,MAFK,MAX,MEF2A,MNT,MXI1,MYB,MYBL2,NANOG,NFYA,NFYB,NRF1,PPARG,PRDM1,PRDM14,RARA,RARG,SMAD3,SPDEF,TBP,TCF21,TCF7L2,TFAP2A,TFAP2C,USF1,USF2,ZBTB7A,ZBTB7B,ZFP42,ZNF384
critical,0.177308250245796,-0.0468409085146345,-0.408556813155423,-0.298730799502178,0.373034527625986,0.0526518087079279,-0.116116944732071,0.236175195682202,0.395318066628094,0.274906108709675,0.0550266983521434,0.0918627526209337,-0.136354036274802,0.134004411414035,-0.229277909800598,-0.358254629308262,-0.249818178744717,0.248175967820526,-0.306689206288645,-0.0556330531549219,-0.0063161958622754,0.185847747051592,-0.407571486600908,-0.214952777584957,-0.110482898022922,0.315582410062729,0.0199591789247903,0.240546003218897,0.0575784414805027,-0.463911953692405,0.0299640331706346,0.0977241823811253,0.401634262490369,0.220132058192023,0.0215761250655328,0.257296554645651,0.137642540230706,-0.453326009427231,-0.215053836718753,0.0834495797323828,0.099896953757748,0.221976387383807,0.178394635934107,-0.410426407130657,0.242213478926538,0.0522475721727423,0.424220978893866,-0.0952229688196642,-0.0588416806529578,-0.0403983887351136,-0.146409420087544,-0.403377532548357,-0.179683139890011,-0.0518433356375566
critical,-0.0603911614344804,0.0768469924226238,0.0449565769997385,-0.133566011994873,0.120289806800654,0.0810695934200215,-0.0348817262495152,-0.103160387660267,0.0742612830640115,0.0619411384729763,0.0985321851948515,-0.0555746440017712,0.17322804126031,0.193051813009672,-0.0051569329505097,0.189517285931232,-0.0511057849702199,0.108831565329156,0.136926709872734,-0.0570014920231903,-0.176429395704307,0.165919971952636,0.111772175972284,0.143191803976934,-0.0255673782518249,-0.0337156220289645,0.0900869832000561,0.0131385904104279,-0.0340777661968374,-0.0636359731786214,0.0247344466657173,-0.244251755463538,-0.0293264347143453,-0.0630855140434546,-0.136542837054788,-0.0876968316920951,-0.167144019240046,-0.056458275771381,-0.0722767330240681,0.127547175924826,-0.049729637132303,0.138281129060578,-0.276475343520867,0.138201457343646,-0.065309079234194,0.0222573805574668,-0.175277777250471,-0.0771439506402796,-0.0420014805898959,-0.116574207638278,-0.0016875918222875,-0.0753549584509876,-0.0260309227867022,-0.0442757459641375
critical,-0.15109799573968,0.157080555977089,0.248966545264468,0.257096691228126,0.148643612052538,0.0717907228489039,0.185919564301008,0.171193262178156,0.0832956463823821,-0.138212481382185,0.0483206788406084,0.042031320642307,-0.168585479510567,0.134684304831918,-0.206321628700376,-0.0774664851254199,-0.0602857993154257,-0.0092039388267825,-0.148950410013431,0.0823752524997039,-0.0294526042457042,0.0570644207260519,0.0316001899719534,-0.250500535068932,-0.160915530488248,0.104311306703536,0.0035281765502666,-0.0799208688125619,0.0352817655026665,0.0139593072206202,0.124713371102904,-0.136985289538614,-0.355885634635592,-0.0765460912427416,0.0096641357681216,-0.262465655543749,-0.0490876737428403,0.277805553588387,0.146189228365396,-0.176562226493779,0.17778941833735,-0.0658081626114953,0.140820264049773,-0.202179856228324,-0.245745166675094,0.0158000949859767,0.098328746466127,-0.123332780278886,0.0134991102792811,0.0619731881003359,-0.195430301088683,-0.150331000837448,-0.183618579594312,-0.200492467443413
critical,-0.0853679476545697,0.205735462350574,-0.430197630313724,-0.285937422249951,-0.0284129326535633,-0.152913237553723,0.171769092860178,-0.0541137217356501,0.0331914713271171,0.376858806741353,-0.460289508987726,-0.47217128082467,0.0508849793886543,-0.505362752151787,0.272893303168088,-0.321066138985265,0.0657371941848351,0.208060156840411,0.252745950922834,-0.329590018781334,0.134703130716666,-0.436655115007716,-0.328040222454776,0.135865477961585,-0.148263848574049,-0.189591750615595,0.243576322657365,0.0918254323485614,-0.0727112776543461,0.331527264189532,0.154204734492521,-0.0616044039806804,0.0997035636752312,0.342763287557077,0.411858373782788,0.428906133374926,-0.423094397150334,0.22459131765703,0.309184367148321,-0.242543125106327,-0.458093964191768,-0.334497707148768,0.0475270873477786,-0.0570841646948863,0.407854733272513,0.249904657657477,-0.244867819596164,-0.314996103372913,-0.145939154084212,-0.281804632045796,-0.0798145108177369,0.455123521232532,-0.273151602555847,0.217358934799759
critical,0.0337065773249031,0.0441388658605096,-0.208058036146743,0.0656793376819168,-0.0598607654845926,0.179523522997239,0.0200417486796721,0.180434511573588,0.185077614640139,0.305093012892018,0.15163551786966,-0.15848262555641,-0.180081870834356,-0.0803433150883044,-0.050074984970911,-0.0360281288581789,-0.128361229080363,0.10793745293319,0.0122542656883039,0.0605072735065175,-0.109494949531464,0.190778639924386,-0.166769682928357,-0.122425109969962,-0.0063181465779025,0.0896882946779463,0.0669429669974973,0.298686706129307,-0.254665387181875,0.134973242940959,-0.241647066558569,0.0037321144902028,0.0384084538479934,-0.0128126135254209,-0.0320903072700909,0.0980635122347008,-0.268506536196722,0.0529254976130345,0.0011166956742339,0.284140275635997,0.0617415160938287,-0.12251327015477,0.164036717199311,0.0216874054627537,0.177554612203195,-0.140879975323091,0.105263260660683,-0.0757295987500221,-0.188339541478033,-0.344030427848859,-0.136001778430385,-0.150695142565042,-0.361045343516792,0.115636775739751
critical,0.115649061423188,0.0083509424942878,0.0391689848642628,0.0081211000403165,-0.0584182903843528,0.184946561295512,0.202433741335156,-0.0018387396317697,-0.0518294733705111,0.191746067225494,-0.167133771112742,0.182150144772195,0.167650916634177,-0.212431888082904,0.0609274038402053,0.183567506571684,-0.184659258228048,0.0764800765589249,0.165965405305055,0.0193259196714138,-0.116855734306537,0.210286691845839,0.0082551748051331,-0.0815749176219537,-0.0740284237165651,0.176404083422915,-0.0155909797943814,0.115227683590907,-0.233807236302228,-0.155756569641166,0.0208965097735505,-0.0025665740693453,-0.0800809416711407,-0.11160766494086,0.12716033765958,0.134917520481109,-0.162019776511882,-0.214021631722872,-0.151159720561742,-0.166425090212997,0.248421385667232,-0.0315075697318887,-0.0072017302244316,-0.034074143801234,0.227160958674893,0.141161573813994,-0.0570200821226945,-0.0698146453937594,-0.0443212865407844,-0.191765220763325,-0.212910726528677,0.0265276498958455,-0.0677652168458493,-0.0608316361510507
critical,-0.124388829584735,0.441057742448826,-0.0878537305091278,-0.197647352988917,-0.0890778446534136,-0.206310314625401,-0.21083012069661,0.0372884000874755,0.356405541240138,0.0615823577202246,-0.0684562294535219,-0.223730400524853,-0.051224468807037,-0.094350951736491,0.411208189853549,-0.2468944066398,0.199813093398038,0.139454849822099,0.330040005824751,0.144539631652209,-0.0891720072798971,-0.135688344762758,-0.0887011941474795,0.136159157895176,-0.1645962710932,-0.212995861105731,0.0837105749438528,0.0260830475359361,-0.0516952819394546,-0.340868707870357,-0.0922793739538534,0.15470919531243,-0.176554924656607,0.0607348940818729,0.177119900415508,0.364691852370688,-0.242562925821558,0.0680795789475878,0.223353750018919,0.140584801339901,-0.0412432303997835,0.123918016452317,0.0110170272985723,0.203391273204412,-0.0382300263523107,-0.13813657305133,-0.0020715777826375,0.0892661699063807,-0.0675146031886866,-0.0421848566646187,-0.0023540656620881,-0.278721374391231,0.0633714476234116,0.1480236488321
critical,0.0523833276777656,-0.0680120047993193,-0.035846006537517,-0.0261235155374807,-0.0627873016918232,-0.0904100798601506,-0.0837769785236772,-0.0227161004673745,-0.162738143748271,0.0115397790374263,-0.0068148301402123,0.00813236396732,0.105993324780769,0.120577061280824,0.0193086853972683,-0.156650228823015,0.095407621962973,-0.0119032366449042,-0.0424791078739903,0.0389808284020147,-0.106311350187313,-0.0517927090656139,-0.203899717795154,-0.0395260148132317,-0.0005906186121517,0.0047249488972139,-0.0014538304299119,0.0134933636776205,-0.0810510464675923,0.106129621383574,0.0221254818552228,-0.0473403533740085,0.18818017627173,-0.0883656308180868,0.0117215078411652,-0.0072237199486251,0.12580176438832,-0.146791441220174,-0.0321659982618023,-0.0985878760284054,-0.208533802290498,0.047794675383356,0.0526104886824394,-0.0234430156823305,-0.0381630487851892,0.202854777173654,0.225434581038225,0.0268049985515019,0.0005906186121517,0.0213985666402668,0.148290703851021,0.0337106930935838,0.0076780419579725,-0.101995291098512
critical,0.0296584346160426,0.0843880115108839,-0.0784835758292827,0.0351995204095452,0.206201061495916,-0.317022777365968,-0.0094016783545494,0.0256615858469588,-0.0817537248221695,0.21900914505139,-0.0141252268998304,0.276963452203105,0.0148973454120398,0.0022255180646035,0.110049597357843,-0.144840349143277,-0.13861798230959,-0.050823565597782,0.189714060323446,0.0387421818185059,0.112820140254594,-0.143886555687018,-0.0810270250459725,0.0748500769482974,0.138845075989651,-0.066175098369945,0.251801472452282,-0.126309504850252,0.0870677169356106,0.116771570287665,-0.154060352553777,0.182674156241537,-0.282867887884707,0.112729302782569,0.0723066277316077,0.137573351381306,0.174816714911406,-0.169048535437842,0.0489159786852648,0.0352903578815698,0.068763966322647,-0.208653673240582,0.0039060112970592,-0.0911099844407067,0.0614061310886518,0.127172460834486,0.111639253118274,0.0777114573170734,0.0472809041888214,0.006176948097675,-0.0333373522330402,0.0510052405418313,0.0263428668871435,0.110095016093855
critical,-0.0814329356069666,-0.216378943184225,0.120727558503027,-0.126027162248877,0.0190010183082922,0.178635423823536,0.126027162248877,0.254768755684653,0.312935138261057,0.167519181820046,0.245979168984218,-0.274157549876787,-0.0060751555135356,-0.358563433926548,-0.157824784723978,-0.359080468438338,0.0420090540829589,-0.266272773571986,0.134041197181626,0.0095651384681198,0.31280587963311,0.0131843800506517,-0.223358909093394,-0.339174639734413,-0.479161733801627,0.21133785669427,-0.0639830208340452,0.144769663301274,-0.0660511588812062,0.123959024201716,0.057778606692562,-0.298587430558877,-0.128353817551933,0.269116463386832,-0.0134428973065469,-0.150974077442757,-0.241584375634001,-0.415049454339634,0.320173621426121,-0.188329820919604,-0.0310220707074158,-0.202419011365888,-0.406130609011252,0.168036216331836,-0.205779735692525,-0.15239592235018,0.0276613463807791,0.0835010736541276,-0.200480131946675,-0.283464171089012,0.290831912882023,-0.283851946972855,-0.0332194673825245,-0.106379850800847
