group,E2F2,EGR1,ELK1,FOSL2,FOXA2,FOXM1,GATA2,GMEB2,HIF1A,HNF4A,HNF4G,HOXA6,IRF1,IRF3,KLF9,KMT2A,MYB,NFE2,NR2F2,NRF1,OTX2,POU2F1,PRDM14,RARA,RBPJ,RUNX1,SREBF1,STAT3,STAT4,STAT5A,TCF12,TFAP4,XBP1,ZBTB7A,ZEB1,ZFX
critical,-0.139069158311985,-0.228781408073972,-0.0990172407181337,0.253105868127814,0.071709115085962,0.190777599902533,-0.11348043318258,0.0368406843019205,0.0976771197380364,0.0249818778931349,-0.0816462385798911,-0.0171687197261524,-0.0728216683524579,0.0089509967349896,-0.075552480915675,-0.0287746731198254,-0.0149436131931606,-0.0217453592996923,-0.137450899015264,-0.0673853285275348,0.21340794475512,-0.0211637973649331,-0.218894855183065,-0.308328966628427,-0.0644269482507162,0.0142356247508451,-0.0594710291545072,-0.179323358317927,0.0237176128175713,0.155959739721514,0.138234743362114,0.212244820885601,0.0417460327951069,-0.120737314716315,0.131079003034424,-0.12880332589841
critical,-0.0542076321685557,-0.28589979078232,0.0604464734059741,-0.0829092002770505,-0.0919087831073334,-0.006840262634289,-0.225714174849687,0.162521451932701,0.0457152722031036,-0.195527168351331,-0.269088975833643,0.236249918356315,-0.0169702278490519,0.0137384935959874,-0.153268257670003,-0.17482522942531,-0.14700043226888,-0.028194345243664,-0.0440486827900883,-0.0665041636202385,-0.350853301644362,0.0287957666405348,0.0314260794967285,0.270777303369437,0.156442023595658,0.10608203915889,0.0374475395063623,0.0294479103238886,-0.0492368480932143,0.112335372478161,0.0758805405786814,-0.226170675428035,-0.0995823404481301,0.0529902972929619,-0.0289624255818363,0.0716343605959553
critical,0.333334899185542,-0.285978354887458,0.0974717222445997,-0.569351333551396,0.307740909225089,0.595864868061327,-0.0334101186310106,0.161226811008363,-0.20291283058467,0.06145622739007,-0.148659702165506,-0.238775068014287,-0.249656345183102,-0.131801385425088,-0.059923653140941,-0.172261345602091,0.0468967720233452,0.59126714531394,-0.435097829327702,-0.179157929723172,-0.212261533504356,0.576401175097389,0.294867285532405,0.077088484731185,0.0511879799209062,-0.551113699986762,-0.538393333718992,0.198621622687109,0.0786210589803139,0.0786210589803139,-0.1367056230223,0.450117056969166,0.0133333959674217,-0.333641414035367,-0.449963799544253,0.245211879860628
critical,-0.191840031007388,0.10452241743356,0.0324692163067123,-0.181361917378529,-0.0756752650973175,-0.095596616934902,-0.187571169899334,-0.0209562272577187,-0.251733445947658,0.319776504821485,0.0887405672765125,0.276053018320813,0.275406221183229,-0.0033633451154363,0.452628636881221,0.243842520869134,-0.223533090748999,-0.0891286455590629,0.168943412336917,0.0424298922255045,0.240737894608731,-0.176446259132891,-0.095596616934902,-0.126384160683896,0.001164234847651,-0.0416537356604038,-0.0106074730563761,-0.0168167255771817,-0.450688245468469,0.127548395531547,0.174376508292622,-0.0507088955865786,-0.338274902956385,0.0490272230288604,0.326761913907392,0.12664287953893
critical,0.0147227508629263,-0.0705575345746229,-0.242146640939147,-0.135090789854036,0.393958479178423,0.330189278834012,0.301478445314892,0.0557760102551579,-0.062799438311524,-0.346498913023481,0.127920428156324,-0.146022652770221,-0.172529481669142,0.0554233695159262,-0.0912751780044892,0.0277410714862324,-0.380293650533192,0.162302900231421,-0.256898778530343,0.0266537625402678,-0.129683631852483,-0.134885082756151,-0.227923464456799,0.154486030511784,0.0715272966075102,0.281172216080796,-0.239090421199139,-0.102941709127407,-0.0385260007610706,-0.0416116072293486,-0.208586997255591,0.111904661249548,-0.34696910067579,-0.199712205318258,0.0585089759842041,0.0251256526702635
critical,-0.0424169465380181,-0.175120573596066,0.0733352079748413,-0.0428569960510421,0.150707391916991,0.173188182256265,0.175771081571841,-0.0390496111340076,0.0653569189778393,0.166319583335585,0.0968682906278689,-0.0367919658063188,-0.014081584416771,0.0342855968408337,-0.115675624162768,-0.0414220519868332,0.178947091100624,-0.0103315972623048,-0.0509500805731809,0.0510457435107948,0.108003456566131,0.052289361699776,-0.0230739005524807,-0.130732970543201,-0.0195343718607652,0.0437562276646131,-0.0735839316126375,0.0832458883116448,-0.016951472545189,0.0426082724132459,0.0099872106868946,-0.0038647826796029,0.01785070415876,-0.070407922083855,-0.074712754276482,-0.0261159819686038
critical,0.272208992478511,0.0966511817954212,-0.514214490645952,0.20085323716861,-0.473251001486565,-0.240023393853278,-0.378109994406697,-0.0084003468552661,0.115717137579284,0.513176245529009,0.477875911552947,0.139219231590084,0.347623342336461,0.253143036694648,0.307131782775684,-0.270132502244625,0.134405549684258,-0.0401140158818887,0.406142612564158,0.549892368300902,-0.164420272155883,-0.255313912848256,0.192264118473899,0.47079696757379,0.200003763891111,-0.259844436994917,0.0551213771177012,-0.38726542861974,-0.0940083760432027,-0.300902312074026,-0.304111433344577,-0.111280999352345,0.0691848791562927,0.172348689412538,0.265601978097964,0.306282309498185
critical,-0.137774893100804,-0.0423747689054671,-0.0340909794953758,-0.26712945081223,0.115654444456275,0.148152387526633,-0.0634028497156989,0.21851908218598,-0.0767388403594173,-0.0193895290587852,0.0087844580008111,-0.0094216725708181,-0.127579459980692,0.151611552335243,-0.103274275667567,-0.185383924545615,-0.050430981683413,-0.171001081394028,-0.0818365569194735,-0.211100083978041,-0.363485396862578,-0.0026398889328862,-0.0926236892831639,0.0517054108234271,-0.0976303751903619,0.114380015316261,0.117338511534151,0.067180621809312,0.0874349420702495,0.0357750465732515,-0.0215287494009516,-0.0125622300944242,0.252792122987072,-0.117657118819154,-0.171820357269751,-0.0347737093918119
critical,0.134353279083214,0.208725789165549,0.305414606621028,-0.189779699640594,-0.0984194698640085,-0.134125561661039,0.0178985893829502,0.218699812256811,0.259552317794995,-0.0786080541347888,0.0177164154452102,0.492734958102132,0.340665263573708,-0.144600563081086,0.0565194641838198,0.12838708262223,-0.475656151439012,-0.257821665386466,-0.213189050640178,-0.0139363062371062,0.0437672885420232,-0.24279231552292,-0.145420345800916,-0.359338092192053,-0.2431566633984,-0.003643478754799,0.0136630453304963,-0.11203697171007,-0.399416358494842,-0.228081770050419,-0.546385182766548,0.474153216452657,0.134262192114344,-0.0578857687168694,0.0889008816170961,-0.209864376276423
critical,0.17733774232938,-0.0305486913793676,0.238952899518273,-0.232998493571448,0.0462113678916704,0.039221413084527,-0.0627801496567511,0.0711939841468312,-0.0793489314218319,0.0220054132817478,0.128537502286915,-0.032878676315082,-0.247496177615893,-0.208792538961525,-0.10135434470358,0.0260181651154783,-0.198954824788508,-0.171771667205173,-0.0968238184396904,0.124265863238105,0.213452508832954,0.10135434470358,0.214617501300811,-0.0365030973261934,0.496804565737342,-0.0418102852353209,0.199731486433746,0.0236881801797638,0.045952480676591,-0.159603968096442,-0.190799877513508,0.0046599698714289,0.226526313194463,0.0402569619448445,0.018122105055557,0.347556086244076
