group,ASCL2,ATF2,BACH1,BACH2,DUX4,E2F1,ETS2,FOS,FOSL2,FOXP2,GLIS1,HNF4A,HNF4G,HOXA1,HOXA6,IRF1,JUN,JUNB,MYB,MYOD1,MZF1,NFYB,NR2F2,NRF1,OTX2,PBX1,PBX3,PPARG,RBPJ,RUNX1,RUNX2,SMAD3,SP2,STAT4,TCF21,TFAP4,THAP1,USF1,USF2,VDR,XBP1,ZNF384
critical,-0.0260625312886044,-0.171854597215171,-0.0418989617487055,-0.0643147787767713,0.126971960162389,-0.0654623462014163,-0.106213740525477,0.145511549444987,0.12276421293869,0.0320298818967584,-0.116567348845607,-0.0426385052001434,0.0546242094131024,0.10636674951543,0.0832878935309021,-0.0342485122510721,0.339450444209993,-0.0033916992772841,-0.0095630618720417,-0.06079557200786,-0.0496514172396407,-0.109783950291039,-0.169635966860858,-0.0285361766261725,0.096013141195299,-0.0812987766615175,0.0859400493567484,0.0257565133086991,0.127124969152341,0.0654623462014163,0.245885446853937,0.0083389899524203,-0.406672393795866,0.0778050713909316,0.12388627886501,0.0377422175216581,0.0062988700863848,-0.215385654856705,-0.198146641988705,0.204113992596859,-0.0397568358893682,-0.12416679534659
critical,0.0716755737053992,0.143640862745097,-0.0205553029684643,0.0658378097192884,-0.0644254474645842,0.0830541434599648,0.0523660466744175,0.002723324142404,0.0217721073725172,-0.0576823230587913,0.0112844122709187,-0.314304923296867,0.0150507116167966,-0.0033462121111453,0.232069225656295,-0.074934871216255,0.129191310446969,0.208718169711852,-0.0385176536949588,-0.109432724647825,-0.087631645741878,0.0590946853134955,0.0209898759699118,-0.192160938356704,-0.164261351663778,-0.0144567951814851,0.0890367651132247,-0.165862028885776,0.219104464446446,0.060383918551123,0.0025060376416802,0.0686625342286969,-0.0434138428446001,-0.0696692950153834,-0.0157025711189678,-0.138969202979537,-0.116523507454776,-0.0178030072926305,-0.0939619257962958,0.13035741466752,-0.103718089678791,-0.161002054152922
critical,-0.097594664563827,0.016085332986748,0.0221173328567785,0.136879997050692,0.240815994811218,-0.0542879988302746,-0.0377386658535242,-0.0513493322269264,0.0747039983903779,-0.0250559994601267,0.064186665283658,-0.168122663044184,-0.146623996840742,-0.251178661254604,0.0487199989502464,0.116154664163921,-0.119711997420606,-0.184671996020934,0.164874663114167,-0.0035573332566846,-0.0069599998500352,0.0816639982404131,-0.0088159998100445,-0.179877329457577,0.158533329917469,0.223183995191129,0.0273759994101385,0.014693333016741,0.0740853317370414,-0.0883146647637801,0.0332533326168349,-0.159461329897473,0.454410656875632,0.236485328237863,-0.161626663184151,0.128373330567316,-0.199210662374341,-0.001391999970007,0.0934186646538059,-0.0114453330867246,0.0092799998000469,-0.161781329847485
critical,0.452998848857329,0.357950560558689,-0.65990668733056,-0.525675227121051,0.302473396368054,0.621758054612058,0.341139298682739,-0.474853489296064,-0.465154684367631,-0.0212080534435061,0.0521149118154449,0.242599440609863,0.129058764247678,0.589945974446799,0.525675227121051,0.125049924877259,-0.462180384189579,-0.506277617264186,0.118325420126879,-0.350191516615943,-0.0465542636564769,0.501622190898538,-0.194364050765791,0.315275818873585,0.53214109707334,0.0715125216723103,0.286050086689241,-0.177940741086978,0.0280618755929319,0.467741032348547,0.476017345887476,-0.453128166256375,-0.0866426573606653,-0.533822223260935,0.196303811751477,0.108755932597492,0.396487145474328,-0.235099031465208,-0.462180384189579,0.510545091432696,0.0844442615768872,0.0676329997009372
critical,0.242230209992015,-0.219272504960654,0.0222237630546546,-0.0507887847880482,0.062708002489752,0.205503753477652,-0.172623152921227,-0.0652327628896203,-0.213136750035393,0.165547952265783,-0.0366677411562267,-0.196901953510659,0.0147081972131862,0.186479977441435,-0.0627667178478885,0.11517017498469,0.169070873753971,-0.0115962832319532,-0.213489042184212,-0.0447117452209234,0.0056366743811013,-0.0624144256990696,-0.228901823695036,0.136219630876615,-0.0223411937709276,0.047647513127747,0.0066348354694213,-0.112263764756934,0.110619734729113,0.194230404715449,0.162817688112437,-0.0062531856415342,-0.394655279714296,0.0095118880181084,-0.0653795512849615,-0.0023779720045271,0.143382904569264,0.0955886030461763,-0.0624144256990696,-0.0113320641203391,-0.0823189321073336,-0.0621795642665237
critical,-0.164773852096666,-0.0033924592091555,0.192335187366528,-0.0323912771947616,0.0299763062323119,-0.0400003523700991,-0.0006516588311372,-0.0752474285601385,-0.288493197831687,0.151012350897945,-0.0455011195623456,0.0522860379806566,0.115535277473386,-0.0778732303208972,-0.124754333290357,-0.110954499219216,0.146489071952404,0.0588217927282386,-0.0153523154041444,0.158774757562962,-0.132382574901904,-0.106546218890935,-0.0562151574036898,-0.159886410863137,0.080039037612618,0.144764092693511,-0.0817256839990908,0.01402983130566,-0.0954296858891822,0.203336721751021,-0.0684625101418275,0.0083757326237342,-0.117183590987439,-0.0726599596717995,0.0186297759960404,-0.0472835981298679,0.0687883395573961,-0.128549287659921,0.0681558471624688,0.147313228709431,0.0795023773987403,0.0213130770654289
critical,0.443990439233527,0.0880244538471909,-0.135102913085935,-0.387100036586307,0.327379265648181,-0.0737782667829618,0.176426290133169,-0.0058494278012066,-0.133970765769572,-0.55767689891827,0.118686776998678,-0.11557337187868,-0.160198845265306,-0.0024529858521189,0.0361343685139058,0.0225486007175548,0.100949802375664,-0.0202843060848296,-0.247279843015528,-0.334266495156053,-0.226240772053123,0.368985679524506,-0.152462505270161,0.131895162356241,0.161519683801062,0.0336813826617869,-0.0541543799660103,0.0599094621575201,-0.124253167970794,0.105384046031417,0.282565101042162,-0.201710913531934,0.0221712182787673,0.0606642270350951,-0.0179256658424076,-0.176520635742866,-0.295113067131847,-0.278508239825196,0.0334926914423931,0.201993950361024,0.238505701313718,0.459180082394725
critical,0.100200660218503,0.10439277515261,0.0096600909351171,-0.285428347252706,-0.0176797890699314,-0.0373189362068912,-0.0522647372763177,-0.122710494755993,-0.0356329769399132,0.0735442772135805,-0.219265837640489,-0.070445757479675,0.0255627878047204,0.0426957792745507,0.0163127950696789,0.0446095708749041,-0.030985197339055,-0.0602388689444569,-0.0981501692181241,0.0505787780093397,-0.150232640627742,0.0494396163424627,0.0089765939349909,-0.0794223514146659,0.145174762826808,0.161168592629761,0.0810171777482937,0.0803792472148426,0.0300283015388783,0.169188290764575,-0.0195480142036097,-0.139114422759022,0.181172271500121,0.0246514584712187,0.0076095999347385,0.0791033861479403,-0.12699374262345,0.183906259500626,0.0620615276114601,0.237583557243871,-0.101658787152105,-0.0440627732748032
critical,0.0600776307610778,0.282242071539174,-0.186145149663203,-0.109467719335287,-0.0711744830742519,0.398395189604119,0.45101428028585,-0.284470537782393,-0.157675356433502,-0.201562497754047,0.0411129282422516,-0.184371472449212,-0.160949837443947,-0.0262868058894042,0.399986951206419,-0.0287426666472378,-0.131661423961635,-0.109967987267438,-0.177731552622477,-0.172274084271736,-0.141393909187124,0.266733765642484,0.0815891518435833,0.0060941729916611,-0.209839658086005,-0.000272873417537,0.237490831063095,-0.116471470385405,0.0396121244457977,0.0536196265460338,0.10519270246054,-0.216343141203972,-0.190829476664256,-0.116107639162022,-0.0351097130564361,-0.0444328881556192,-0.153536776267524,-0.261367255097588,-0.0889567341170841,0.201016750918973,0.233215814188347,-0.222482793098556
critical,-0.149474633758525,0.388091443224382,0.271431465450875,0.162910555894123,0.454108329871406,0.186423419631419,-0.279053767431646,-0.320524257869405,-0.468577784478973,-0.240425491291803,-0.161747831863158,-0.168078218253969,-0.264455121265083,-0.283187897319523,-0.0980563932780647,0.137330627212889,0.103353247196906,-0.177767585178678,0.223113822386321,-0.0979272017190685,0.47904230075766,-0.05645671128131,-0.121827640133353,-0.0497387502135111,0.22983178345412,0.325950303347243,0.502942739171944,-0.236420552962923,0.198825809295048,0.431758190165075,0.303212588963923,-0.540408291280823,0.247660218595586,0.301145524019985,-0.485889453384455,0.22815229318717,-0.530977307474105,-0.334218563122995,-0.178542734532655,-0.230348549690104,-0.0607200327281823,-0.0297140585691105
