group,ARNT,ASCL2,ATF2,ATF3,BCL11A,BCL6,CUX1,E2F1,EGR2,ELK1,ESR1,FOS,FOXA1,FOXG1,FOXP1,GATA1,GLIS1,HNF1B,HOXA1,HOXA4,HOXB13,HOXC6,IRF2,LHX2,MAF,MAFF,MEIS1,MYBL2,MYC,MYOD1,NFE2,OTX2,PBX1,PPARG,RBPJ,RELA,RFX5,SP2,SPDEF,SPI1,STAT2,TFAP4,TFDP1,USF1,USF2,VDR,YY1,ZBTB33,ZBTB7A
critical,0.22761729785326,0.260080087954261,-0.34119928649214,0.19039464170952,0.452212458536527,0.394640745448172,-0.181857104204292,0.202911326488572,0.111667968431219,-0.33074772877925,-0.617649284117193,-0.0548769741117783,0.163472436420171,-0.130657063649337,0.419951144246858,0.206563075568979,-0.0913440959630198,-0.289948876984353,-0.136474677701573,-0.332812855845411,-0.100788274619246,-0.346513211016043,0.188405068072608,-0.526985169017422,0.140428640498979,-0.185408115379033,0.207797114913393,-0.096783942869006,0.263882943893168,0.278615862596881,-0.161533231736093,0.0452816885970525,0.529125849512833,-0.628403055547083,-0.152366082320449,-0.339260081808062,-0.479638353354208,0.0116352281044707,-0.624751306466675,0.376281262140468,-0.0622056567490099,0.188379883596192,-0.0827310050285415,-0.285214195418031,-0.550608207896195,0.115798222563541,-0.27914473660163,0.163598358802254,0.0536681192437814
critical,0.328400914305602,0.450413284275652,0.349028930902067,0.0020302881483735,0.0435897807798491,7.94774720003878e-05,0.428065664194089,0.408572007879812,0.43318834852575,0.215629606761779,-0.149554926630548,-0.145617179154165,-0.0238215659259344,0.495578164046055,0.186945464594367,-0.0890436695393436,0.0368775470081799,-0.317982140248824,0.213736597883225,-0.286321205493761,-0.267261062663122,0.123197306825328,-0.487052398867831,-0.0776783910432881,0.0169287015360826,-0.123666946432603,-0.174489177164488,-0.184698419704174,0.30140747472438,0.128052657842079,-0.422617844749699,0.378955811722576,-0.310583510128061,-0.0376000694809107,-0.242825352635367,0.0946215430288253,0.20894627388902,-0.234552470322599,-0.278821422226815,0.509024307263575,-0.601362679278571,-0.284760556952662,-0.181483194700522,0.0469567355027746,-0.303459438546935,0.0338790787463471,0.409901449229637,0.367720587271612,-0.103891506353962
critical,-0.0287286066923952,0.0626528124674576,-0.0864914435526366,0.276742057020892,0.133251835296642,0.240984110393124,-0.0641809298447127,0.108801957260561,-0.118429096737267,0.0612775068279281,0.200030564682688,0.252903425935713,0.226619807046926,0.426191936516437,0.174511004482528,0.262683377150145,0.182457214844255,0.139822740018838,0.0527200495152997,0.0282701714792187,0.170079464088489,0.0061124695090202,0.253820296362066,0.12072127280315,-0.0194070906911393,0.159229830709978,-0.22784230094873,-0.220048902324729,-0.163966994579468,-0.375305627853844,0.270935210987323,-0.254737166788419,-0.177720050974764,0.0589853307620455,-0.179859415302921,0.035299511414592,-0.179248168352019,-0.187194378713745,0.360788512769921,-0.480898538622168,0.0059596577712947,-0.104981663817423,-0.023838631085179,-0.393490224643179,-0.317084355780426,-0.164425429792645,-0.253209049411164,-0.215617361930689,-0.100091688210207
critical,0.5309462799949,0.128936736117151,-0.0069556281222039,-0.0086301311886604,0.159721830954312,0.1773685171162,0.0750950221341646,0.329361872379175,-0.422103580675227,-0.185998648304861,-0.24061320985698,-0.234816853088477,0.0218973477921235,0.0016745030664565,0.102788726694791,0.0859148881020374,0.09055197351684,-0.260707246654458,0.209441691235252,-0.0699427050066062,-0.13524832459841,0.0278225124888157,-0.0090165549732273,-0.0720036318576295,-0.31132876243272,0.113737400590853,-0.193984739852576,0.137695675234,-0.0851420405329036,-0.377278421665469,-0.137438059377622,-0.107554620037783,0.375732726527201,-0.353706570806889,0.110646010314318,0.199394672836513,-0.0464996620762151,-0.428801592941053,0.0936433637933751,0.192439044714309,0.121981107994947,0.0759966776314874,-0.159850638882501,-0.19475758742171,-0.244992679415405,0.166806267004705,-0.0910672052295959,0.0490758206399944,-0.0388999943130664
critical,-0.039660967835441,0.15925763724047,-0.0821861765315107,0.0215110334022731,0.318018416372464,0.0620780366119946,0.19026742859891,0.283881341625378,-0.0347508406457917,0.0866871264553559,0.0179161188527084,0.207014469549321,0.0269180187003988,-0.0959228418835057,0.0706707591938808,-0.159754495348946,0.16849335266862,-0.0210726291889115,-0.101242146338959,-0.227210290311509,-0.0983486785307729,0.0614934976608458,0.236884409953021,0.0319158267327204,-0.0578693561637238,0.0360660532858763,-0.0882361546759,-0.0730381419460332,0.0589215262757915,-0.0511763851730708,0.0094403040610519,0.129212335151426,0.142218326814485,-0.0767499642858276,-0.0757854750164322,-0.0829168502204466,-0.179628819688003,-0.319830487121025,-0.225076723139816,-0.0408884996328533,0.099693118118415,0.139821717114775,0.0291977206098788,-0.271722931441485,-0.194476109047181,-0.0477568323088508,-0.0326465004216563,0.205582349119006,-0.103784890776456
critical,-0.307099026054586,0.047460411461625,0.500167063508896,0.322219157139705,0.590906941094215,0.546940196284833,0.113687349257432,0.477620504403433,0.625939062989662,0.153301329057461,-0.500873433269185,-0.552705700814765,0.466242223940389,0.131174773593252,0.461946732154844,0.301982618061136,0.409732643117215,-0.577600462096326,0.280925162774663,-0.64585105379999,-0.123538343752283,0.214927317874085,-0.625003600334143,-0.151945862760689,0.539017400324828,0.0010500091031333,0.117009196238254,0.0394612512032096,-0.146963092289457,-0.154179518489173,-0.644342858906399,0.617634445537608,0.391901579438551,-0.639474634882781,0.468743154713306,0.400168014741401,0.113190981317769,-0.0857189249648819,-0.596061531236869,-0.234228394297135,-0.293105268371009,0.270749620011571,-0.181174297977,-0.263380465215036,-0.602380676930272,0.431019191298917,-0.259409521697732,0.364200430190435,-0.470843172919573
critical,-0.0584752706636973,-0.0407070614105803,-0.084798543631278,0.241892076234233,0.0556549199885993,0.19140779914998,0.262104589405769,0.139795381795688,0.148256433820982,0.0359124652629138,-0.0695686499857492,0.208141879822228,0.279684775280546,0.269437501161023,0.225157995561985,0.188117390029033,0.20475745901211,-0.1094296061938,0.125975663487708,0.280060822037225,0.230422650155502,-0.0362885120195935,0.238225620356606,0.160854000169752,-0.0272633898592801,0.0704147551882786,-0.0895931397789445,-0.126257698555218,-0.0775596435651933,-0.319545731488597,-0.161982140439792,-0.0254771677650514,-0.147410328618452,-0.0142897767538296,0.0749273162684353,0.0239729807383325,0.0145718118213394,0.0323400210744564,0.0445615406665474,0.0586632940420371,-0.234559164478979,-0.103318846397755,-0.195168266716777,-0.147410328618452,0.001316163648379,0.195074255027607,-0.122309207610081,-0.510389460503557,-0.243584286639292
critical,0.0149355061529575,0.0946820571878397,0.309119718256666,0.238832321118657,0.132609190994441,0.0025797692446017,-0.164200049463424,0.138809689003396,-0.0760353040514201,0.0050237611605402,0.0008146639719795,0.0386060204499174,0.153202085841701,0.0360262512053157,-0.104050692865604,-0.235256851463858,0.278750855745653,0.0938221341063058,0.19398054355023,0.0286037572383914,-0.0143471377287501,0.225797697566985,-0.311020600857952,0.0871237858922522,0.416926917215287,0.4570264882805,0.0025797692446017,-0.0511427937964909,-0.0991174499241726,0.0164290567682533,-0.452410059105949,-0.290654001558464,-0.229599462769556,-0.245575928442265,-0.0779361866527056,0.0733197574781551,0.0264765790893338,0.04887983831877,0.141842049343542,-0.0886173365075479,-0.341932572683618,-0.0394659435314514,0.238198693584895,0.201584073955372,0.0186467531364197,-0.062231275637323,-0.196560312794832,0.312242596815921,-0.201131482859828
critical,-0.0166591234815477,0.0062924406628672,0.0929832598671168,0.274966076160111,0.0358080616138702,-0.108963342989362,-0.225486668645623,0.447397058065587,0.0563150804647971,-0.311407908775996,-0.118650985448741,-0.386736119301256,0.403349973425516,0.236577661180892,0.30552289232871,0.264916278842438,0.106699875125022,-0.247532845644301,-0.137211421936334,-0.279990974818947,0.176595762775863,-0.166817581601911,0.10941603656223,-0.24612949556841,0.03268447596108,0.583974708999906,0.0808058027569637,0.0918967952922332,-0.197872360700666,-0.122544150175407,-0.162154837801369,-0.0056586696608518,-0.113761894861765,-0.144047094886643,0.0383431456219318,0.0279311934459645,-0.306337740759873,0.0754187492398328,0.0075147133096111,-0.0326392066037932,-0.367360834382499,-0.258623838179571,-0.12775012626339,-0.209370777451517,-0.184472630943769,-0.104843831476262,-0.253961094379029,-0.0370303342606142,-0.0493435994426277
critical,-0.185600261501073,-0.596213470151609,0.5220248854017,-0.61836700587554,0.518289696238945,0.651339710208833,-0.255280859330415,0.314399887802998,0.112570873387882,0.113601270398298,-0.393225259099776,0.183024268975035,-0.0774085754074567,0.0579598318358661,0.632921363647658,-0.159325137735481,0.0971149182316512,0.651339710208833,0.209041793488024,-0.11643486217694,0.440494721952582,0.504636935850941,0.407135618740384,-0.503348939587921,0.212390583771874,-0.401082036304193,-0.40752201761929,-0.768804969396188,0.65249890684555,-0.443328313731225,-0.52936646410091,0.247037683247091,0.330242241838135,-0.223080952754933,0.646831723288266,0.518032096986341,0.0193199439452887,0.397604446394041,-0.415765193702613,-0.561952769555297,0.418469985854953,-0.324317459028246,-0.704920354750433,-0.42091717875469,-0.437145931668732,0.0586038299673757,-0.119010854702978,-0.0508758523892602,-0.211875385266666
