group,ARID3A,BACH1,BACH2,BARX2,CEBPA,CEBPB,CTCFL,E2F1,E2F2,E2F4,EPAS1,ESR1,ETS2,ETV1,ETV7,FOSL1,HOXA1,HOXA6,KLF4,KMT2A,MAF,MITF,NFYA,PBX1,PRDM14,RBPJ,RFX2,RUNX3,SMAD3,STAT4,TAL1,TFAP2A,TP73
critical,-0.168231975795057,0.0307334441403241,-0.155426374069922,0.0176432734879638,-0.169577210723758,0.0801966976725629,-0.100271741993179,-0.126607302712749,0.0608718805237227,-0.0008278368792006,-0.0607684009138226,-0.0518691544624157,-0.016634347291438,0.350123260096924,0.0448066710867351,-0.071375060928581,0.0108136192345585,-0.128081887153825,0.129064943447876,-0.117009568894517,-0.08291303743244,0.0670547872152526,0.0737292220538078,0.0501100010941143,-0.016608477388963,-0.0876213596828937,-0.0426853390837835,-0.15361548089667,-0.0097012134281326,-0.122028329974671,-0.112870384498513,0.0925625110556226,0.0811538840641386
critical,-0.0091788595276065,0.196155899648763,0.106812552550852,0.265834458094729,-0.131213632719041,-0.217399452139455,0.244921344547031,0.184443674891537,0.189870216644258,-0.039461752881086,0.170234800342802,0.0534650209764026,0.0508215094324519,0.094512880783859,-0.0435298234237212,0.204886830831422,0.209446888244737,0.284970544437884,0.218853383488628,-0.0048978394439308,-0.189246054196381,-0.117070845958905,-0.0551319018666159,0.255767084964851,-0.195355503097955,0.0307748802241592,0.158948474667657,-0.131000683178,-0.111122944985016,-0.331804757291543,0.166651373583224,-0.158170107379716,-0.0678134141899571
critical,0.120158934804564,-0.0076964546476125,0.101781685952101,0.504981667185193,0.0604721436598132,0.393932821555354,-0.291994065100241,-0.0714670788706883,-0.234035049488628,0.0758650529550383,0.45770344577843,-0.0965983593526886,-0.0505767019700255,0.0596867911447507,0.262621881036903,-0.0628282012050007,0.0934569492924385,-0.110577634120801,-0.0334560171416629,-0.353879843287166,-0.194139141723452,0.242045645142265,0.140263959190164,-0.0350267221717879,0.451891837166967,0.0667549637803132,-0.050419631467013,0.490688251411055,0.0912579622502635,0.005968679114475,-0.102724108970176,-0.164138675648064,0.139007395166064
critical,-0.0035303149314467,-0.45776416944426,-0.464040284877943,0.132713690941424,-0.487314212944518,-0.487052708134781,0.31903586787889,0.49045227066136,-0.643955593976859,-0.466655332975311,-0.206327294882332,-0.562889102958452,0.491759794710044,0.576356600659897,0.490583023066228,-0.452664825654393,0.558051263978321,0.595054194556078,0.0096756779602614,-0.130752404868398,0.155987619007998,-0.391080442961377,0.189198729844571,0.483391640798466,-0.121730488932478,0.343878824803886,0.17298543164089,0.213518677150093,-0.1485347319305,-0.627742295773177,0.0512549427084119,-0.505488797221225,-0.0737443563457763
critical,-0.260002452536105,0.146862315493769,0.108653750305627,-0.239798856635688,0.0001782670226507,0.0935901868916389,0.0026740053397611,0.0021094931013671,-0.140682392041876,-0.135126403169262,-0.294734810782558,0.0962939034018418,0.11833959186965,-0.116586632813585,0.193003763189869,-0.239858278976572,-0.0875291081215137,0.304658341710116,-0.0120627351993668,0.102325271001525,0.0697618281973232,-0.102028159297107,-0.175563306140538,0.187626041339905,-0.052380793488876,0.112902447678803,0.0100423756093251,0.0009210462836954,-0.0450421343897538,0.0058531005770326,-0.152596571389034,0.0060907899405669,-0.192676940315009
critical,0.150812517381516,0.0817326826872207,-0.0328306040313331,-0.14307148926162,-0.0660541536525086,0.0711624463204599,0.15603869372642,0.117942618791199,-0.0820863337180789,-0.0415343488463424,0.174232074536123,-0.196924682349522,0.164644202143969,-0.133719384223371,0.0840510616672909,0.051750934182245,0.0166608930093181,-0.0070730206171633,-0.0803377258432802,0.007033726058179,-0.0366814708117887,-0.283569184909773,-0.0700425513894091,0.10479858881097,-0.0474481799734707,-0.0396089154561146,-0.0246966303215953,-0.0016503714773381,0.0132422663776891,-0.299542423136867,0.195490430946598,-0.0386265514815086,-0.0275651331274449
critical,-0.199265031604016,-0.0110175136635204,-0.258531656828471,0.14645694887197,-0.0133919778151412,0.0446399260504707,0.118438271882845,0.115778872033029,-0.0375165335956084,0.0847208809298296,-0.17457060442716,-0.136389220869098,0.225954008668234,-0.254257621355554,0.492558843612215,-0.402709120114885,0.118818186147104,0.413156762382016,0.0159563990988917,-0.0682895890006137,0.0503386400143606,-0.110460072333399,0.124231964412799,0.0899447020633953,-0.0473943044663509,0.0154815062685675,0.0631607464331129,-0.123282178752151,0.049008940089453,0.0955484374612204,0.0761728099839948,-0.0582218609977416,0.0508135328446848
critical,-0.0179684274423727,0.0662671927670112,-0.199720679448981,0.119483149233169,-0.0266539332904761,-0.337815626928086,0.140438655406371,-0.0228856185838915,0.154454947912569,0.0048252810267241,0.0025275281568554,-0.0490800013003939,-0.0483906754394333,0.0975625868546219,0.0028032585012397,-0.046506518086141,-0.106845508448891,0.109373036605747,0.0597415746165843,0.01171853963633,-0.0513317991128652,0.0486664057838175,-0.047241799004499,0.0124078654972906,0.177983937300024,-0.100733485815041,0.110475957983284,-0.0401187651079062,-0.167184498811641,-0.0886013506621343,-0.109556856835336,0.0553298891064366,0.107167193850673
critical,-0.05231351948894,-0.172372817069352,-0.0254448549577461,0.0545181278607303,0.253529962755881,0.175496012262721,0.0456078356914113,0.237913986789034,-0.207416904312601,-0.257158380701119,0.0801926295238712,-0.190698624159859,0.179216288890118,-0.091904611499007,0.139303691492498,-0.0639795721229969,-0.140497854360551,0.281638719496207,0.0314615986390903,0.0211734262374024,-0.0527728128997296,-0.0301296477478004,-0.0185095244548225,-0.0514408620084397,0.0027557604647378,0.158456226722426,0.0959004641728768,-0.179721511641986,0.0710986199902363,-0.034401076468144,-0.119967438898254,-0.0109771125178724,0.178251772727459
critical,-0.401545630545335,-0.140932086564775,-0.165963502494874,-0.011342360343326,-0.116291786508584,-0.259570568316806,0.450435114783809,0.184215576610571,-0.289816862565675,-0.253834202166158,0.226586462950582,-0.220589352883995,0.114466579097014,0.110555420357936,-0.193341613668419,-0.393592941109209,0.172482100393337,-0.133761628876465,0.49802087944259,-0.511188447197486,-0.165833130536904,0.130502329927234,0.536871722917431,-0.0143409153766191,0.0761372234540505,0.150318867538562,0.0728779245048188,0.10286347483775,-0.121506664827354,-0.105210170081196,-0.527484941943644,0.237668079377969,-0.459430779883688
