group,ARNTL,BCL11A,CDX2,CEBPD,DUX4,E2F7,EGR2,ESRRA,FOXD2,FOXH1,FOXK1,FOXP2,GRHL2,HES1,KLF9,MYOD1,MZF1,NFIC,NFYA,NR3C1,ONECUT1,PAX5,RARG,RUNX1,SETDB1,SP4,SPDEF,SREBF1,TBP,TCF3,TFAP2C,TP73,VEZF1,YY1,ZBTB33,ZBTB7B,ZNF250
critical,-0.0152786803990896,0.0406568275026621,0.0859490512619972,0.023410045899622,0.219106635350334,-0.150326677485958,0.228869453164667,-0.267713555874217,-0.327637058320816,-0.0400094257908363,-0.0924489644487286,0.266600024929877,0.14351601147755,-0.193391839356612,0.169671040635314,0.193676696109815,0.0718615900126671,-0.204138707772921,-0.139035991631715,0.25220181085887,-0.0947796106113015,0.0980425152389037,-0.145743073366231,0.0743476125860783,-0.0535271735337596,-0.0247048493232737,0.0543299516564237,-0.0474157013741238,-0.0603896316791134,-0.102444846879319,-0.0980684113073768,0.0332764479878477,-0.0666564802495875,-0.043634875377061,0.150818702786945,-0.152320674758381,-0.0019163090670044
critical,0.0026673783856068,0.087786386424084,0.0377359947719328,-0.0541107343057972,0.0666400033337451,-0.0306378045124567,-0.0822293481207364,0.0600011949073458,-0.0255623761953992,0.212367775800734,0.0092839586587928,-0.014626124814411,0.0399958570152942,-0.0532957020213062,-0.114549082893006,-0.0171527248963331,0.140133687241619,0.0649803012271453,-0.0257179732678929,-0.02803711058649,0.0548590821306481,0.379612400578285,0.0832296150153389,-0.0004075161422454,-0.0210871080151032,-0.0079502694659893,-0.073878971896906,0.0575190511318505,0.0334459612017484,-0.200920276895838,-0.0718636193388919,0.126648607625495,-0.116327335150078,-0.111414913289918,0.104227810417589,-0.147409702726802,0.0061349702868958
critical,0.195206106430554,0.0284903860227433,0.297427106830837,0.296957485083209,0.0231680062162967,0.487467374037487,-0.0760787231156772,0.182995940992236,-0.436435144128617,-0.0690343969012626,-0.352059770138185,-0.0718521273870284,-0.0233245467988393,-0.34501544392377,-0.0048527580588189,-0.3160554361534,0.105821433798761,-0.234654333231276,0.148870093997961,-0.255317690126892,-0.0100185972827229,0.260170448185711,0.182056697496981,-0.349555120817504,-0.142608470696259,0.346893930914281,0.480109966657987,-0.461325096752882,-0.453498067625755,0.221661464880245,-0.467899801219669,0.448645309566936,0.305097595375421,0.0032873522333934,-0.242950984106031,-0.122101654383186,0.213208273422947
critical,-0.182017246607625,-0.191555838856265,-0.205406397463881,-0.207889044761472,-0.179142602368308,0.376578395350448,-0.322744148686887,0.0578848817280529,0.275573850032649,-0.30092298559753,-0.17927326801555,-0.0607595259673693,-0.366778471807324,0.262899282250209,0.381282358651148,0.0121519051934739,-0.0595835351421944,0.203446412755256,0.312552228202037,-0.221347606427363,-0.271523214968158,0.021167834853148,-0.42727666648021,-0.109105815446781,0.294259037588206,0.327056115045861,-0.143862877613062,0.296741684885797,0.0391996941724963,0.316080200677562,0.0011759908251748,-0.263421944839175,-0.171171997886567,0.258979312832959,0.246827407639485,0.269693895906775,-0.0158105433162402
critical,0.194935888372163,0.112295785564336,0.161651957270317,0.0671076016269651,-0.0285162328629329,0.0973030238067479,0.023958433288626,0.0661180793509642,0.104769419162027,0.0843192921246764,-0.118442817884947,0.105429100679361,0.124409937064467,0.197364715776892,-0.146299369230546,0.0431191828148239,-0.168278757967171,-0.145069962766424,0.168248772443656,-0.129507476062047,0.414669804691376,0.171097397177597,0.105998825626149,0.0028486247339417,-0.172356789165235,-0.0138233263404964,-0.223242222570489,0.136074305711871,-0.237695244904804,0.118262904743856,-0.174755631046449,0.180572822608393,-0.0082760044901887,0.0400306738927607,0.0206900112254718,0.108547595124939,-0.0944244135492909
critical,0.160945936204923,-0.163443945157782,0.0458423674239558,-0.107629057617333,-0.0726764479722484,-0.0402413629749667,-0.0394607351771982,0.026229094005022,-0.117523514954049,0.310787441986589,-0.138483371324134,-0.105033470189753,-0.0173299371104609,0.070802941257604,0.0285904930932717,-0.0891281788102198,-0.0308738294017446,-0.0087039999451189,-0.25547996251469,-0.0138561434103911,-0.200387155687177,-0.13350686911336,0.0451202867110199,0.0336840894737113,0.0160028698542545,0.112507981353387,0.0276342240410053,0.0120997308654119,0.21369685963913,0.0832149232421233,0.129252447615521,-0.0941437124108824,-0.0390118741934813,-0.0059327712630406,0.140142205394392,0.016510277922804,-0.135165703183618
critical,-0.492708958575087,-0.327060129656176,-0.208216725652724,-0.147639334146913,0.262534132344739,0.16535990654289,-0.450718906593316,0.133771060097888,0.501472937314401,-0.338039179944987,0.463335183679582,0.0809945727446536,-0.283143928500929,-0.0892770141905992,0.108923735760051,-0.057014015534881,0.158714691894399,-0.049405726299652,-0.104782515037079,0.0472869622088287,-0.468054249154598,-0.173546040530162,0.0821502622487391,-0.0522949500598655,-0.461794264340802,0.559064797601325,0.0500798785103685,0.372228327774181,0.0493094188409782,0.0963074586737855,0.303272187363751,-0.156884850179597,0.0487315740889355,0.161411300737265,-0.0287959301434619,-0.507732922128197,0.3052946439959
critical,0.0853403888136141,0.230456033713904,-0.107392049411715,0.279043654864016,-0.0891774702174764,-0.181267423910174,0.168646662184217,-0.0591280375366264,-0.257639212815965,0.197355427868537,0.073875374498459,-0.0412370676174126,0.345753395415504,-0.0223752698731252,-0.220516605981007,-0.477277450764763,-0.458785492191932,0.199990531965165,0.239563323311023,0.182608090906704,-0.308214719512657,-0.103601197904284,-0.461374366392128,0.455965468509575,-0.0990706680539409,0.320049572999269,0.255928706647978,-0.33410346151462,0.25976578805184,-0.150570772679275,0.340806796497271,0.533169395551144,-0.27266392915639,-0.198834784554363,0.0707317415410778,-0.351393442780217,0.142757920182254
critical,-0.0045781655017901,0.126200137923083,-0.130130886081186,-0.117228783303414,0.0837480578155748,0.0920719950915568,0.261047921793992,-0.1545477687574,-0.130223374273141,0.0463365841696333,0.153992839605668,-0.103725507277932,0.0238157094285041,0.0224746306451515,0.0783837426821641,-0.0901297430604943,0.0369952767821424,0.0750079236757936,0.0757940733074142,-0.159819595698855,-0.166848698287462,-0.125645208771351,-0.0676551124153428,0.135171492542753,0.0471689778972315,-0.0425908123954414,-0.120928310981628,-0.0562790648048341,-0.105251562445195,-0.0827306877040659,-0.0900834989645167,0.0241856621963256,0.0957715227697711,-0.0155380162484998,0.159634619314944,-0.33577838089392,-0.0574814113002537
critical,-0.161342454354197,0.472886738675828,-0.0301452189288915,-0.0530817985487002,0.266850720605318,0.0331597408217806,-0.204332157870182,-0.104590803066328,-0.222812487735285,0.114420765760532,-0.277336014145802,-0.348898142559605,-0.11979447870003,0.0557031219338212,-0.0360431965454137,0.007995036324619,0.475639128230205,-0.0373538582379742,0.535798499918732,0.728990033402149,0.127789515024649,0.664505478128173,0.136439882195548,0.288214506194054,-0.455586004334029,-0.249418920094263,-0.126609919501344,-0.0353878656991335,0.39883435304616,0.185065430989542,0.391756779906333,-0.201448702146549,0.295554211672392,-0.0418101079926799,0.5773464755729,-0.56174960143143,0.468037290413354
critical,0.0246805846051685,-0.170124952046378,0.119147220549969,0.201504755718247,0.165262816413683,-0.0203110647626192,-0.0810681978113997,0.103730302554422,0.162291116105625,-0.104905822544623,-0.104185572021126,0.152641537487117,-0.117480863165977,-0.148878450801389,0.0093561432200454,-0.103534678955447,0.0260499497979902,-0.0217266682606531,-0.105423335883729,0.17061223264746,0.105540710043113,-0.0611803913811072,0.0960796414381635,0.160219284352849,-0.113443903441684,-0.082967525117807,0.0597612310903647,-0.0320040207922332,-0.00270849764762,-0.135012294426804,-0.00261779943355,0.142289492308656,0.012695971573447,0.0147660249298684,0.0463290034262317,-0.113646640626076,0.0582211398475289
