group,ARID3A,ARNT,BARX2,CEBPB,CLOCK,CTCF,DUX4,E2F8,EGR2,EHF,FOSL2,FOXA2,FOXO3,GATA2,GATA3,GRHL2,GTF2B,HOXC6,HSF1,IRF1,IRF4,KLF1,MITF,MYC,NFYA,NKX2-1,NRF1,PAX5,PRDM1,RARA,RELA,RUNX1,RUNX3,RXRG,SRF,STAT1,STAT4,TCF12,TCF4,TP63
critical,0.222071094225391,-0.123141594192182,0.0301762892610274,-0.0869249711682245,0.0001522773217545,0.249810946338345,0.217858088323515,-0.278921294347091,0.144891871649458,-0.303488702256826,0.228619019060837,0.217883467877141,0.149536329962972,-0.111695415506965,0.175651890643878,0.225091261106856,-0.29161107115997,0.136212064309448,0.229202748794229,-0.120578259275981,-0.163241288920882,0.0891583718872912,-0.132633547248216,0.0553020473505288,0.0049236334033972,0.206792602942684,0.136643516721086,0.481500891387899,-0.341659550909967,-0.060961687809073,0.188417806117635,0.012740535920131,-0.0587029075363805,0.37437379553357,-0.0071316545688382,-0.295138829113951,-0.0307600189944199,-0.0079691798384883,-0.0755295515902587,0.0691846631838189
critical,0.0988408339217257,-0.277544014563257,0.474927552914264,-0.0680316958855047,0.0242502892024539,0.340820181471729,0.155100050581212,0.251999407076534,0.0704458176291973,0.158335846291884,-0.0810403217875107,0.0545431542151743,0.139379173443069,-0.257140322958434,0.0112562062025183,0.0529216206343206,0.27548619392029,0.459621148485129,0.0410037123875974,0.130762503966335,-0.118139264969196,-0.0018178627588046,-0.105283339538929,-0.0399129947323146,-0.208668830357667,0.10961712435592,-0.122836622337947,0.143872930182834,-0.0011561607145997,0.0847705761685778,0.230105068009491,0.197507153018606,0.106199542369367,0.21193371187248,0.102891032148342,-0.332254412152241,-0.276889583970087,0.10379269207671,0.270672493334975,-0.0911040100202532
critical,-0.0655730342462529,-0.0254231149323534,0.0021702659088594,-0.0083710256484578,0.158584430340229,-0.0868106363543773,-0.0156569183424859,-0.338561481782072,-0.232993547215409,-0.111303637325791,-0.175946557611104,0.0852604464194777,-0.102467554696863,0.11393896021512,0.0537915907410159,-0.150833480665731,-0.15300374657459,0.202609824491377,-0.0415450902553091,-0.184782640240032,0.0668131861941725,0.0182922412318152,0.207880470270036,-0.271438257600919,0.0223227350625542,0.0260431909063132,-0.125565384726867,0.0122465004857068,-0.264307383900381,-0.0702236040509516,0.26585757383528,-0.117194359078409,0.3427469946063,0.139207056153984,-0.22989316734561,-0.135796638297205,0.0289885517826224,-0.131456106479486,0.007595930681008,0.0720838319728311
critical,0.0569875998132072,0.483546956767442,-0.0628558881234917,-0.23173218505279,-0.0495544346201802,0.0220386827652907,-0.0798087210198691,0.130276000488316,-0.47872191971232,0.168876296929298,-0.244512012928521,0.120495519971175,-0.291719132224587,-0.0127798278757307,-0.025950874972147,-0.111888697116091,0.16718101363966,0.183481814501562,-0.111236665081615,0.262247284266269,-0.110063007419558,0.0774614056957553,-0.287415720797045,0.163138415025909,0.0944142385921328,0.0697674276889379,0.34909795125848,0.179960841515391,-0.0229515276135571,-0.0599869471717971,0.246337702625054,0.0282981902962608,0.221299672501173,-0.323277482693228,0.171875644287888,-0.0755053095923272,-0.315713911093306,0.0442077719374765,0.117887391833271,-0.341403973251662
critical,-0.0978416675784875,-0.0380413585649732,-0.140594030300114,0.0178429282433233,0.0769071428573607,-0.0913345930871105,0.0077437130824984,0.0847980748197545,0.126755455589945,-0.0132496991905866,-0.174984360643681,-0.0953978341722238,0.0681034538396153,-0.0656007328813934,0.180814228287539,-0.0934251011816253,0.0664840461607658,-0.0733738897398709,0.0677795723038454,-0.14518725935285,-0.11957117425105,0.0688395482390923,-0.117068453292828,0.0925417879022529,-0.0749932974187204,-0.0155757574929341,0.110237497265681,-0.0021493956464729,0.121278913257836,0.10417207941399,0.197302742835825,0.0759060544740719,0.0952211715163493,0.0564437185518991,0.18879349157787,0.116008477357581,-0.040161310435467,-0.145570028440579,-0.197302742835825,-0.147189436119428
critical,-0.108798177420693,0.178646530462766,0.110969529248411,0.317670693945407,-0.319918907784725,0.110143262623704,0.0837988081475876,-0.13043483368627,0.183777069737108,-0.0411019607034373,-0.312386430647863,0.0830686190373816,0.132241090958885,0.0122402753474004,-0.23761890886335,0.362673401737576,0.032666354930268,-0.0475968006836906,0.206412932153494,0.0212139152017741,0.248321943978738,0.0657746664272397,-0.163005111102038,0.339883815297989,-0.309177441663537,-0.0962504540268898,0.0029976184524246,0.17908848702947,0.007436399622361,0.108279358842388,-0.126976043164242,0.0252491708108072,-0.0537841926175413,0.170057200666395,0.137563785262229,0.0101457855312833,-0.0345302587115833,0.180913959804984,0.0754592798889192,-0.188062126883843
critical,0.0190605262078492,0.349505886504323,-0.0164184730701275,-0.0072656461287345,-0.22127195028419,-0.0402913103502554,0.463397248548254,0.457830065150911,-0.0941703225516508,0.460566477329266,0.0585969642330412,-0.340919213806728,-0.0685046634994975,-0.479910080659014,-0.503971636020408,-0.502084455207749,0.471512126042684,0.279397119314066,-0.141161124786843,0.253070946977482,0.430465943367366,-0.280246350679762,-0.523598316472054,0.0728451793686116,0.277887374663939,-0.315159195713942,0.527278319056738,-0.137764199324058,0.390929505342174,0.382531550725844,0.0575590147860791,-0.216176562090012,0.0980390432176004,0.500857787679521,-0.0540677302826612,-0.305628932610017,-0.091622628454562,-0.273829935916724,-0.574174762251298,-0.18503807868115
critical,0.147496549805278,0.243583136229938,0.105640650415748,-0.379341835989022,0.27820524431193,0.0846217096353539,0.22156329350762,0.164648369446422,-0.299451662806397,-0.236758804807732,0.0900356792303039,0.180844782688458,-0.38270850615731,-0.0706090824484243,0.134257346846199,-0.182164153430084,-0.0095540639910883,0.205139402551511,0.352908925613677,-0.120017241945195,0.050818521324027,-0.418922958237816,0.0289351652301533,-0.081664499352398,-0.0900811747731186,-0.0001364866284441,0.0995442476785776,0.296221479266553,0.101682538190869,0.229934473385526,0.232436728240335,0.132392029590796,0.114739758978689,0.0792077400404038,-0.205958322322176,-0.0767509807284097,-0.0486347352689211,-0.166695668873084,0.0145130781578913,-0.0353500367670269
critical,-0.172801881520129,0.0552783884493905,0.238735247644279,0.274160771708221,0.0451698198861576,0.119618061331589,-0.181407825026665,0.215285189941284,0.101358890188092,0.291372658721293,-0.248434009373867,0.0495866268709936,0.143705596331364,-0.0738107641486507,-0.0831907872298488,0.105821231265555,0.160416608325538,0.0600594681752439,-0.0285954101698659,-0.102815981152161,-0.22275278113214,0.165607494885036,-0.0834184576929847,0.0970786854811372,0.0730366845739888,0.0041436024290729,-0.0718983322583094,-0.21888238325883,-0.0973063559442731,0.275435726301782,-0.506065905458423,0.0623361728066026,-0.167884199516394,0.0698037639974593,0.113015617900648,-0.076224071057891,-0.0675725934587278,-0.0730822186666159,-0.10331685617106,0.0703501731089854
critical,-0.117071537422962,0.384088196029163,0.462179199349031,-0.256361979284689,0.36914565795631,-0.462569004690062,0.43333360411274,-0.0115642251172515,0.0912144498012425,0.0284557898952594,-0.470105241283327,-0.120709720605918,0.0969315948030298,0.180609808011007,0.371224619775142,-0.218940666545717,-0.0865367857088711,0.388895795235212,0.298460956116031,0.0931634765063972,0.464258161167862,-0.493103756404153,0.0508046294477006,0.494273172427246,0.162938632550937,0.107456339010865,0.256491914398366,0.127856151858152,-0.49193434038106,-0.508436099818037,0.26233899451383,0.483228687764702,0.373563451821328,0.0226087097797951,-0.193603319378706,-0.0042878587513404,0.210884689497744,0.0032483778419245,-0.255712303716304,-0.52467798902766
