group,AR,ARNT,BACH2,CDX2,CTCFL,DUX4,E2F2,E2F3,EBF1,ELK3,ELK4,EPAS1,ESR1,ESR2,ETV6,ETV7,FOSL1,HES1,HEY1,JUNB,KLF1,KLF4,KMT2A,MAFF,MZF1,NFAT5,NFATC1,NFE2,NFYA,NFYB,NR2C2,NRF1,PAX6,PGR,RARA,RELA,RUNX2,RUNX3,RXRA,SMAD3,SOX17,SPIB,TFAP2A,TP63,VDR,YY1,ZBTB7A,ZEB1,ZNF250
critical,-0.0912322125772712,0.269814962865889,-0.412254435926092,0.0184315289991275,0.244545516553277,0.0304107375257571,-0.231383811047624,-0.0786103426489984,0.0766052390758716,0.0913607448575999,-0.158763072661941,0.0227502136181699,-0.004447216899371,0.0531352446878613,-0.0859880955398626,0.071823838247646,-0.025963520626386,0.0601016942816738,-0.203672251408769,-0.168917122807903,-0.196782921183153,0.140460075943142,-0.048893679437016,-0.173261513883012,-0.16225915068688,0.0972475232966517,-0.0835973951257498,-0.243851442239503,0.24657632658247,0.234442879319446,0.0949853551628676,0.0322101894503581,-0.0254236850490057,0.15521558172487,-0.274390712045588,-0.0458089047091286,0.0469656952320864,-0.0215163037270149,-0.0648830951098993,0.0965020360707456,-0.126732828404043,0.178659869656815,-0.0851140760336278,-0.03316132832479,-0.0221846715847239,0.0202309809237285,0.0881988507615152,0.12663000257978,0.0810524559752427
critical,-0.0461254091488413,-0.227129141107641,0.060454351831963,-0.0057565097268426,0.215982778324455,0.109183023341351,0.189165509444119,-0.103991164887078,0.0383596208676611,-0.0482740172379685,-0.12571923918088,0.175885204838626,0.0787945184903496,-0.0286652184996535,0.162692897834053,0.162245576696043,0.219216690158261,-0.187610885161201,0.0445561185991032,0.0452161006060024,-0.0593323824202344,0.184890292666094,0.0057785091270726,-0.119852732452887,-0.0454654271419421,-0.055702481382289,-0.0702880837347605,-0.0144682722179116,-0.0836930516082234,0.142013461617879,0.279795705258194,-0.166132137403338,-0.217200078470513,0.0849910162217917,-0.0579830858727961,0.123123309953743,-0.174887898694867,-0.101585897128601,-0.115225525271183,-0.0450401054041626,0.0865749730383497,-0.168244079825416,-0.0841330396128228,0.0998112788433829,0.209756948059373,0.0139402866123922,-0.187456889359591,0.182507024307848,0.036914993585893
critical,0.410109939242697,0.0493736570946813,0.293310381678091,-0.0015429267842087,0.173424970545068,0.300870722920714,0.0288527308647044,-0.103838972577252,-0.303956576489132,-0.0933470704446319,-0.408567012458488,0.285595747757047,-0.171727751082439,0.247639748865511,0.427853597261098,-0.0032401462468384,-0.280349796690737,0.0348701453231187,0.144263654323522,-0.23174760298816,-0.0719003881441297,-0.171727751082439,-0.0026229755331549,0.44405432849529,0.0927298997309484,-0.154138385742458,0.110319265070929,0.311979795767018,-0.108622045608299,-0.216781213181335,0.0757577051046517,-0.250108431720245,-0.16324165376929,-0.0226810237278692,-0.0143492190931418,0.0601741445841429,-0.0322471697899637,0.364747891786958,-0.0908783875898978,-0.146115166464573,0.104919021326198,-0.0501451204867857,-0.149818190746674,-0.045979218169422,0.0208295115868187,-0.406715500317437,-0.411961451383747,-0.124359898807229,0.0516880472709945
critical,-0.198518721830697,0.10872195613739,-0.219140653487009,-0.0305413418201073,0.372369436806693,0.141873669053233,-0.298756971906947,-0.423793747392685,-0.423402191728325,0.2616897023475,-0.0045681494175374,-0.209873836097147,-0.348484541280711,-0.275655187709686,-0.143439891710675,0.0428100859700649,-0.178549382948319,0.126864035252753,0.0157927451292008,-0.136000334087828,-0.0107025214925162,0.120468626068201,-0.0398081592099689,-0.0814435781869527,0.0841844678374752,-0.0251900810738492,0.193428498194013,-0.421705450516097,0.290664821510166,0.412177596016661,-0.0092668173898616,0.32864572095312,-0.0888831358097994,-0.195516795070601,-0.155708635860632,0.25725207148475,0.152706709100536,0.118119292082039,0.0028714082053092,-0.308023789296808,-0.106633659260802,0.112768031335781,-0.181159754044055,-0.0114856328212369,0.220576357589664,0.161190415161677,-0.0379808994429539,0.0939733594464839,0.0997161758571024
critical,-0.110948895945928,-0.280838470993149,-0.126790309698378,-0.137557751075741,0.118294355954047,0.207560869948298,-0.202014900142971,-0.112099389682139,-0.0793250681198086,0.052362214917315,0.021711881791067,-0.069236123048416,-0.186350485426862,-0.052362214917315,-0.143546218471918,0.125669315801556,-0.0707406148573079,-0.0890305152791306,0.145935705462511,-0.477749898921644,-0.0652831445701511,0.0663451387881924,-0.400106321647067,0.0972314706295608,0.194226942544001,0.0181424012248725,0.178621527506672,-0.0884405184913299,-0.117025862860275,0.0018584898815723,0.429753660234054,0.00808295599287,-0.167352588859678,0.0904170077304623,0.0299128371414972,0.206469375890867,0.0456067516969967,0.293257903376354,0.182899004218227,-0.311016806689156,-0.0517427182901243,-0.142956221684118,-0.0183194002612128,0.0654896434458814,0.160508626121189,0.292195909158313,0.143015221362898,-0.271428022227727,0.113633381330421
critical,0.124516768361711,-0.0882662752888748,-0.171406413617076,-0.012341416531734,0.0233674469754461,-0.0989828031236406,-0.0801418318040342,0.234061348015644,0.119487350966333,-0.19821707711705,0.197559384073039,-0.0663496217928645,0.0706439704919945,0.14668489272749,0.226536565835637,-0.0103683373997013,-0.0043910682644257,-0.004700570873372,0.0802578952823891,0.164268509698252,0.200499658858029,-0.0291706208931894,0.0761763296269097,0.187868083630408,-0.154615897081739,-0.130532725323105,0.15844599186745,0.209417202778295,-0.162237398827042,-0.132467116629019,-0.138889295764655,-0.230211909316875,0.0796775778906148,0.0048553221778451,0.0645312939653049,0.0032884652200545,0.0371983448127342,-0.213034514520355,-0.0395969900320681,0.0275844200223396,-0.06373819352988,-0.16430719752437,0.235318702364489,-0.193806664939565,-0.0344708530713949,0.292963563280738,0.0344321652452766,0.0407576248156167,-0.106256114433879
critical,-0.0338197704206841,0.128860031772861,-0.0961899419330504,0.0889086315875207,0.0032574283124738,0.128860031772861,0.0368855853030124,0.147638147927122,0.223517066264748,0.0879505644367931,0.253025534507158,-0.0318078294041561,-0.0758789183376254,0.119758393840949,-0.128285191482425,0.134991661537518,-0.0982018829495784,0.275635919264329,-0.0510649791337808,-0.027879754086173,-0.139686190576083,-0.258007483690941,-0.0114009990936584,0.0876631442915748,0.112956117070783,0.114489024511947,-0.107782554456854,-0.0319994428343016,-0.0164787549925146,-0.0639030789535305,0.304761160646448,0.459489005488954,-0.140548451011738,0.0198319900200612,0.179062750470987,0.292210480971916,0.106345453730763,0.349215476440208,0.405933051763282,0.0909205726040487,-0.379011364827836,0.0412926941963593,-0.348832249579917,0.190751169709864,-0.176475969164023,0.155494298563088,0.0111135789484401,-9.58067150727594e-05,0.278605927431584
critical,0.0520937123009505,-0.092631587800448,-0.246878897426244,0.163075968942106,0.229498918876858,0.0351759672236232,-0.179993714019433,-0.269066104085034,0.107423058906308,-0.14823827448904,0.165387136302397,-0.422666286849948,0.127252874857601,-0.151289015404624,-0.0864376592748691,-0.16071857823461,-0.21678749839526,-0.160117674720934,-0.0244521506718747,-0.106775932045427,0.171904628258416,0.109040876058511,-0.1049732215044,-0.254783089798438,-0.114957464500855,-0.213274524007618,-0.0880092530798667,0.128824468662599,-0.104187424601901,0.0425254794293474,0.0421094693044951,-0.006147705178373,-0.215493244673497,0.390217497111468,0.0853745222891354,-0.0887488266351597,-0.239483161873314,0.145233756920662,0.223767223823338,-0.0982246128123513,0.256169790214612,-0.0368400077230325,0.170933937967094,-0.0097069029132206,0.114171667598357,0.261485475143281,0.0429877129014055,-0.121567403151287,-0.0975774859514699
critical,-0.0163284070952241,-0.0881368080462094,0.126327900271734,0.0534217912807331,-0.181807894127495,-0.129575286556778,-0.157200938897157,-0.03279402769545,-0.0554799938557613,-0.0178377556502448,-0.161820460232221,0.161408819717215,-0.0807730166111084,-0.115579509046586,0.0424447108805824,0.175038694547402,-0.0333886195504582,0.227637204798124,-0.0497170266456822,0.0348064924354776,-0.0272597496603741,-0.0443656999506088,0.0966897831913268,-0.0432679919105937,-0.0979704425713444,-0.0046195213350633,-0.192922188032647,-0.0150934855502071,0.143205161386965,-0.102498488236407,0.152032563542086,0.100486023496379,-0.109084736476497,0.190498082777614,0.190132180097609,-0.252610062708466,0.0514093265407055,0.108169979776484,0.0175175908052404,-0.0971014237063325,0.0093762561751286,-0.25942500012356,0.12536740573672,0.224023915833074,0.0146361072002008,0.105059806996442,-0.0877709053662044,-0.0598708260158216,0.203945006267799
critical,-0.0673877245182013,0.171211834967756,-0.0497572151965789,0.0296453749333947,0.491042333698521,0.381994368635153,-0.460090995111673,-0.0009141745574174,-0.0045708727870873,-0.175129725928116,-0.103562917718864,-0.0803167646873911,-0.467534987936358,-0.443635853078158,0.332759538899955,-0.406415888954733,-0.477329715337259,-0.255315894250162,-0.226845886604875,-0.246957726868059,-0.411900936299238,0.447945533134555,-0.353263168259175,0.0168469311295503,0.507497475732035,-0.455911911420621,0.495352013754917,-0.110484525082167,0.474064806203625,0.292535858373587,-0.0905032811843285,-0.190148307942832,0.0889361248001842,-0.166771558546014,-0.486079671815398,0.272424018110403,0.432665758389149,0.255185297884816,-0.406154696224043,-0.418822543662542,-0.197592300767517,0.146267929186793,0.10591365229508,-0.456042507785967,-0.0385259277768786,-0.0762682773616852,0.0699996518251083,0.0971636958169414,0.498747519253897
