group,BACH1,BCL11A,BHLHE40,CEBPA,ELK4,ETV5,ETV7,FOXA1,GTF2I,HNF1B,HNF4A,HOXB13,HSF2,KLF1,MAX,MNT,NFAT5,NFYA,NKX2-1,NR2F2,NRF1,PBX3,PGR,POU2F2,PPARG,RELA,RUNX1,SETDB1,SPDEF,STAT5B,TCF21,TCF3,TEAD4,TP73,XBP1,ZEB1,ZFX,ZNF263,ZNF384
critical,-0.324129810741947,-0.11808227295965,0.0820393458450926,-0.414403875166237,-0.0421997260522756,0.160743758932255,-0.0457911920992778,-0.013929757596587,0.183010848423668,0.117569206381507,0.140554589082321,-0.161359438826026,-0.0626197758623737,-0.0365559936927008,0.172056876980312,0.201609511881358,-0.134192563513346,0.140349362451064,-0.0916080375274627,-0.118005312972929,0.072060200900208,0.0094917316956486,0.0575660700676635,-0.315895092162749,0.221875641718013,0.370895829339697,-0.0240371691860074,-0.0291678349674391,0.115670860042377,-0.274157126030802,0.0634919890452171,0.241346518358546,-0.138245789480677,-0.0184703968131541,0.0420201527499255,-0.0813723592935065,-0.141221575633907,-0.0115439980082213,-0.110027127682802
critical,0.0931016378131854,0.020590919896579,0.001880617683964,0.007330721481805,-0.0839935482457516,-0.0150301915290931,0.127697628226814,-0.0040488592490049,0.0354662370281692,-0.12362664406388,-0.103972345523629,0.141614199088148,0.0649734972381308,0.0472366912383914,0.048667435672466,-0.147595300820285,-0.170059463429519,-0.0124120767141628,-0.0407098416293396,0.041948836809363,0.122070525117542,-0.0637050021728688,0.262091730402803,-0.0386964744618016,0.0090859646535047,-0.100749483061306,0.0690149815158261,0.053350542454102,-0.126547132702507,-0.0864936635197274,0.0694574797944059,-0.0834773002540752,-0.0802839376769911,-0.116259047725527,-0.0511528010038224,0.0298317589475867,-0.10482046722424,-0.0314321277217836,0.017220558008063
critical,0.307393975213158,0.0706882938992181,0.0637580690071379,0.0762324738128823,-0.0095483098513105,-0.0674541889495807,-0.412887398570379,0.0369611994244278,-0.195432341956662,0.123049993083824,-0.214682966656885,0.208830776748017,0.0634500590119344,-0.0770024988008912,0.0954830985131051,-0.0231007496402674,-0.170637537342775,-0.0309550045179583,-0.113501683232514,-0.244097921198825,-0.525773061812485,0.519612861908414,-0.340351044699939,0.534089331682981,0.544407666522301,0.395792843836581,-0.632344520152919,0.272742850752757,0.326028579922973,-0.406881203663909,0.0021560699664249,0.105647428354823,-0.402877073726263,0.234241601352311,-0.0480495592517561,0.167557437390739,0.655291264795584,0.0064682098992748,-0.257804365985384
critical,-0.25140633062339,-0.533159315099344,-0.264225175785249,-0.108960183875798,-0.0558535396338125,-0.182079923115379,-0.0703728438477544,-0.119424547273234,0.442904180796462,-0.424983958478353,0.180510268605764,-0.456638657755596,0.0040549408165063,0.126357188024035,0.341530660383804,0.0077174680056087,-0.139830055898233,0.455461416873385,0.11013742475801,0.266579657549672,0.374362600543259,-0.18521923213461,-0.114061561032048,-0.0198822904551276,-0.188489345696309,0.130673737925477,0.127403624363778,0.429823726549667,-0.0621321576722739,-0.174754868737175,0.50032737493989,0.378025127732361,0.131066151552881,-0.263440348530441,-0.135905919624195,0.0753434164615363,0.0273381493758005,0.454545785076109,0.415696835963129
critical,-0.40970786011256,0.0144454994112247,0.0397176464142989,0.0942396866351323,-0.136559317415428,-0.228825084876356,-0.0258403964623149,0.224189365603603,-0.0307153786652748,-0.528113102698561,0.160365978970987,0.0480320332389789,0.037265201379681,-0.255293546530463,-0.0813493962702507,0.002422537168342,-0.0810204097412166,-0.156926574349267,0.0498863209480802,-0.330242659417687,0.149509423512861,0.0335566259614784,0.304372355089096,0.154354497849545,-0.292349392846213,0.170773916434975,0.0323304034441695,-0.262232171506455,-0.184381995590476,-0.187462505816886,0.304791065216958,0.0141763286147422,-0.0951070147571313,-0.0944490416990631,0.208966261669206,-0.513129261694372,0.137725724200185,-0.308978166495573,-0.0164493264517051
critical,0.170007463810624,-0.0166969866474526,-0.0769002061086903,-0.0178728307775549,0.0251042721776841,-0.232915124771097,0.274598799183223,0.0575575701685075,-0.221176280872242,-0.0057224414331645,0.286964759951466,-0.218236670546986,-0.092284166810862,-0.0710993750668523,0.108138465165075,0.0318653759257723,-0.188291840033715,-0.0881491149533356,-0.223802332762804,-0.0152663762891615,0.059007777928967,0.149880931783706,0.0563621286362368,-0.148332737012405,-0.143296204655133,0.0529521806589401,-0.124051555725792,-0.0410565575427386,-0.161913736715086,-0.182882957035244,0.0038998830315059,0.111313244316351,-0.166460334018149,0.0529913754632769,-0.0441529470853413,0.190486749076572,0.180609658383713,-0.0717852841427453,-0.0742349594137917
critical,0.0693736509957369,0.258334262279363,0.349605446650625,0.0195378853824728,0.0573866391910314,0.351493165045067,-0.136576425837866,0.0841922403921052,-0.0762638231354496,0.116094681258172,0.0225582348135798,-0.335730716451478,0.484954855532104,-0.45361873018437,0.159889748009222,0.114867664301785,-0.357911407586169,0.584720772678354,-0.167157463827823,-0.0220863052149693,-0.0192547276233066,-0.317231076185948,0.577547442779475,-0.208876040344987,-0.0097217497313753,-0.119586960287889,0.0188771839444182,0.0024540339127743,-0.114867664301785,0.139219231590084,-0.11373503326512,0.281270040771831,-0.537244655058142,-0.268527941609349,0.10335258209569,0.0975006550729201,-0.042473663874941,0.295805472409033,0.294012139934314
critical,-0.460982051032443,-0.311209960924164,-0.274237703169743,0.401183442838337,-0.316124285867919,-0.384373695834464,0.280208378335054,0.377117029095087,-0.299865678110075,0.023469346226719,0.243052407498624,0.0524500849137242,-0.244568040425202,-0.0078537342559079,0.337480931651528,0.289899243411057,0.0447800637398258,0.265603188315295,-0.0571806967754699,-0.0683412665075495,-0.0267302534323883,0.0638862242688182,-0.001791202549593,-0.169107891989783,-0.104027532687903,0.167041119817176,0.0917646844637661,0.308224623341509,0.263674200954195,-0.276534116694863,0.197858989324276,0.151655149198877,-0.090800190783216,0.246497027786303,0.0829923847978105,-0.0809256126252031,-0.226196732224248,0.126164959070053,-0.0143755486672466
critical,-0.0962773782318656,-0.141394424667306,-0.111777713203551,0.0956315309413787,-0.113023275835204,-0.508604741258418,0.390876006592524,0.31351272758206,-0.203903215996572,-0.404761723337992,-0.235319073483827,-0.193846451044705,-0.0612632286976126,0.029570579514435,0.183881949991479,0.0613093606469331,0.138257452113513,-0.124048811722801,0.0123633624178917,0.165290774415321,0.0845137311551403,-0.0097799732559441,0.120911839169008,-0.253356665668139,-0.107441309967424,-0.180929505234967,0.254694492198433,0.525166111064474,-0.19809059038219,-0.266781062920402,0.332657486550064,-0.176777629796123,-0.127139652327274,0.0192831548159654,0.438345782443309,-0.133874916928066,-0.21502101578281,-0.183420630498274,-0.295013815904543
critical,-0.506848250955433,-0.107117413861715,0.51651494440149,0.093793052625258,0.244671848979259,-0.168644611335944,0.344473927260174,-0.101630912176115,0.088829074909715,-0.485816661160633,0.22063574635663,-0.356883871549032,-0.624938668188348,0.368640660875317,0.53480328335349,0.146437342608516,0.586141263411605,0.0342253200387432,-0.613573771839605,0.354663144676289,-0.244541217986745,-0.345127082222746,0.0363154159189717,-0.248068254784631,0.0416712866120575,-0.545384393747148,-0.209270850007888,-0.0552569098335433,0.112603915547315,-0.587316942344234,0.0731533558080006,0.451068817151832,0.035531629963886,-0.303063902633145,-0.541073570994176,0.111950760584744,-0.128802158619087,0.505803203015319,0.48085268344509
