group,BCL11A,CDX2,CEBPD,E2F1,E2F4,ELK1,ELK4,ESR1,FOXD2,FOXG1,FOXH1,FOXP3,GATA3,HNF1B,IRF3,KLF3,KLF4,MAX,MZF1,NFAT5,NFYA,NR2C2,PBX3,SOX17,SP1,SPDEF,SRF,STAT2,STAT4,STAT5B,TBX21,THAP1,USF2,VEZF1,ZNF384,ZNF76
critical,-0.41394946095837,0.122114335324703,0.0845329433477114,-0.116195014202322,0.102920621727875,0.244455368054094,0.28576467290816,0.424982067986468,0.0967494146002859,-0.126824603622088,0.0357678127394965,-0.0677825240013979,-0.102643547122147,0.186143757848506,0.119217646264815,0.152466598952234,-0.0488910736108188,0.0145590111010063,-0.216344889872912,-0.0829460615149027,-0.240576323573895,0.249719785562935,-0.124482063773656,0.044659388723329,0.0711326078706606,0.285361655299828,-0.264707002872795,-0.0871273692013509,-0.268535670151952,-0.425410274195321,0.0294454740087827,0.219065258729156,0.341406291458546,0.206395392667207,0.0419642084676064,-0.301255662228435
critical,0.164866657707906,0.354852825461953,0.530754434792546,-0.57319600052931,0.308631770728028,0.0744479840320349,0.309636262067618,0.550251683959545,-0.150984442863648,-0.599117658335843,-0.175215086472599,0.359398329437507,-0.64130629459861,0.432935767363151,-0.415758242800527,0.0999143687853732,-0.419675036369287,-0.553077267511916,0.359304384204308,-0.0509978085142759,-0.451240634724163,-0.149806514170461,-0.361450671455086,-0.272173793690403,0.441398064907464,0.473353897307936,-0.600295587029031,0.498415594902878,0.318524926439527,-0.579844432417241,-0.0284364994337078,0.0012212880315874,0.513193902740726,0.366415315701835,0.33768252745573,-0.527899945014575
critical,-0.0189530010015787,-0.139090571866424,-0.177760807780935,-0.347420736101519,-0.0498280510202794,-0.146121523850881,0.0317921307123255,0.0400458569549485,0.15758503252119,-0.0605273257792351,-0.0678639713282333,-0.218112358300426,0.36102409972362,0.28047384546691,0.0226213237760778,-0.0863584319829996,0.0655712695941714,-0.294688596218094,0.204661841460596,-0.0564004626579236,-0.116927788437159,-0.202827680073346,-0.0889568272816031,-0.162628976336127,-0.34757358288379,-0.150706927319005,-0.215361116219551,0.267481868973893,0.229575866970735,-0.0996561020405588,0.321283936333213,-0.287199103886825,0.11325946566266,0.146427217415422,-0.183721832289496,0.0661826567232546
critical,-0.268760460457843,0.0217531215600457,-0.0863689027620749,0.118548076667468,-0.181490540826417,0.0906165537175868,0.0069507015635649,-0.458746303195283,0.402883257295521,-0.227699834554561,-0.116746042928766,-0.330930624443062,-0.206204146385759,-0.153044151094049,0.0279315229498812,-0.10722100745277,-0.098983138932989,0.042733942946362,-0.387308537125311,0.277255762368866,0.0796756345897532,-0.0572789295515996,0.128974129012815,-0.332089074703656,0.166688120829936,0.214956881688025,-0.0361693914696618,0.163598920135018,-0.438537781982696,-0.49041061031819,-0.0254859057330713,0.053546145378574,0.0944780545862339,-0.0906165537175868,0.0846955857189945,-0.341227960092788
critical,-0.464335302438029,-0.272340677794269,-0.0336699356963939,-0.214412021066619,0.2526414272219,0.0174487427176624,-0.0007891391178842,-0.110537931253265,0.122024289524691,0.202516479548883,-0.352715958319515,0.332432160252417,-0.105247776425967,0.0450393844688741,0.0076867995556871,0.261351184893363,-0.100688305967081,0.201581203557316,0.583378399739602,0.201201247685743,-0.0451855213425564,0.32284558133886,0.167268265616721,-0.0934983717819132,0.0298119222311821,0.151339346385354,0.195034271616351,0.0897864951903836,-0.123134929764677,-0.190299436909046,0.126700669482524,-0.0974440673713343,0.183489458595452,-0.0533107315192903,0.134855107033994,0.376886997226562
critical,-0.394666518556143,-0.737258054639679,-0.636925903658732,-0.495227738374947,0.584201892812199,0.0942236486381197,0.72727447112312,0.562115839028912,0.512446079353793,-0.495055936746555,-0.56608636555175,0.307715805519953,-0.716832749930849,0.608864971021366,-0.225098311333206,0.662562524428788,-0.161283550920477,-0.428072390743483,0.0164738672558139,-0.711525988520517,-0.593650982373761,0.26184477073928,-0.638911166920151,-0.495475896282624,0.220135153179659,0.639388393665684,-0.375577448734806,0.753693743755851,0.400106903455225,0.0940900251493703,-0.475241482272007,-0.520119885421971,0.542606809671506,0.48098729228823,0.350188985872428,-0.200702480101538
critical,0.112639059778839,-0.280658990615607,0.109259887985474,-0.0339794496999498,0.10963535151807,-0.154033914247562,0.147369436543981,0.109353753868623,0.0854179536656195,-0.0935842854995854,-0.0689914241145389,-0.202280978186165,-0.261510350453204,-0.0504998451341795,0.128971723446771,0.304876388468057,-0.0659877158537698,0.102783142048191,0.201623917004122,-0.0741540476877356,-0.165767149641191,-0.0007509270651922,-0.133665017604222,-0.217956580672053,0.248275260929191,-0.0511569063162227,0.0720889982584569,-0.190547742792536,-0.117238488053142,-0.0993101043716764,-0.054911541642184,0.0655183864380247,-0.049279588653242,0.0459004168598769,-0.0550992734084821,-0.0875768689780473
critical,-0.0769317801054234,0.323611270314049,-0.124765245735678,-0.207625298308049,0.231112118234351,-0.0948976134594546,-0.142821587066304,0.464079649988892,0.299264624610097,-0.0707772376969895,-0.310261343766343,0.290666366833609,-0.279805409642255,0.116891051771946,0.0722706193108007,-0.241113249648056,-0.112863446813486,-0.258264511212736,-0.122955086203786,-0.25500622405533,-0.268356150603036,-0.335648831201133,-0.385201948386685,-0.0085982577764885,-0.082317004712803,0.397601541180147,-0.120918656730407,0.160877928396929,0.0941282956584004,-0.253377080476627,-0.336599164955376,0.267632086790279,0.350944679245623,0.331123432371402,0.0664781088087453,0.0866613875893446
critical,0.024118738429146,-0.330241187722153,-0.0401828137431175,-0.173899271638289,-0.0975157247932639,0.010000452519402,-0.0108149690141949,0.158242454571714,-0.329200416645473,-0.38323001080007,-0.271143490933289,0.429159690923116,-0.172315489565081,0.251595095058258,0.406262727236159,0.0004525091637738,-0.47336983622382,-0.243404679193952,0.266120639215399,0.176523824788177,0.204941400273175,0.14724648189201,-0.206027422266232,0.0521743065831245,0.162993800791339,0.167111634181681,0.167383139679946,0.358930268705415,0.299696819167418,0.0099552016030246,-0.0857504865351438,0.00882392869359,0.432146251404023,-0.125118783783468,0.170460201993608,-0.168469161673003
critical,0.217500519423959,0.208743837765683,-0.277638318459477,0.151954181717153,-0.166892050428331,-0.338548765876607,-0.270040609373619,-0.455476220960653,-0.349365843219184,-0.234756333279975,0.267207565307706,0.108428322886308,0.131994098525493,0.2363016300432,-0.0737879204440075,-0.292318637710117,0.275577922775176,-0.0073401596253201,0.51149322862757,-0.381173201595571,0.507501211989238,0.0699246785359443,0.416457477689215,-0.296310654348449,-0.282145434018884,-0.372158970476757,-0.0936192289053987,0.15543109943441,0.349494617949452,0.109973619649533,-0.323353347704891,-0.422381115281578,-0.271070807215769,-0.010817077342577,-0.123494966327754,-0.056403331857723
critical,-0.549427401199485,0.337307611353112,0.210770629125028,-0.339798503692648,-0.0315850029337936,-0.136629541112557,-0.324593427501065,0.429808789647131,-0.067329046540878,-0.447274668752904,-0.401026694258456,0.108262303930187,-0.0896390052908573,0.328285316916836,0.329709431011589,-0.0607174617656088,-0.36198993152654,-0.0098886159847357,0.35154526609722,-0.269799025336396,0.0846363033912995,0.251254166273889,-0.389346169718756,-0.443030216095962,0.2948648278854,0.430516488940239,0.327420738470084,0.469518389638011,-0.214021513808887,-0.397240677350498,-0.120573831287879,-0.0724677103735946,0.1916366016855,0.272906975680268,0.471526442804663,-0.505464633043127
critical,-0.478925757602751,0.186264581602324,-0.335373997117718,-0.258413323560386,-0.164018845465384,-0.0591792006632752,0.347018367720769,0.602277482714512,0.587640141043434,-0.52662182516159,-0.0144408334696421,0.179532916035177,-0.649535185823994,0.622774799725854,-0.191499761635457,0.61432998573593,0.284886505364119,0.12314010089483,0.218320611795577,-0.266339154351644,-0.629864210993051,0.274098708972457,-0.672738269608956,0.117325473601053,0.519733960767661,-0.103171844425817,-0.236918349526369,0.466026757713608,-0.0350338852457856,0.0785327391688214,0.212803266139869,0.337853023658913,0.548121837867439,0.226049934385399,0.48551634035861,-0.427647194371576
critical,-0.266737309500993,-0.197612393285905,0.422175367599526,0.0287746474255299,-0.244800510979903,0.337710292987551,-0.0228452315889487,-0.162962331989519,-0.259815457538759,-0.0328787968206134,0.0498546147571197,-0.0340884408528486,0.0896012615742427,0.245819348066578,0.409008488312141,-0.128252268508994,-0.307628797991482,-0.257302566067032,0.200052082092983,-0.221235253181291,0.0818093779419979,-0.172823090930864,0.192593810604549,0.414576691000207,-0.125703375726784,0.0123736504130719,-0.110734030827874,-0.0910389139062047,0.325208237900423,-0.459052709971139,-0.086755958002388,0.0052441908937178,-0.165414021233424,-0.262201144380111,0.298395661896226,0.0333444137695293
critical,-0.28325692325705,0.248362609195391,-0.10792445457462,-0.228547160167769,-0.0688045095620413,0.284643561096309,0.413372512067312,0.157020305937892,-0.262582218791118,-0.301547727835817,-0.324185740616814,0.37114248953137,-0.408067472277063,-0.0022278209834553,0.211481985717068,0.296456269703274,0.0540361593995926,-0.379191232155226,0.151066306495383,-0.263293610004862,-0.386517083014538,0.0248592620211382,-0.355544456775526,-0.23893380047559,0.370030221975471,0.353729012685025,-0.445248753012003,0.0483253144597025,0.0291177516886281,-0.390594849740892,0.404885105577245,-0.444182487659302,0.537358307301415,0.344372493141678,0.0793225847361426,-0.130963343697772
