group,ATF2,BARX2,CLOCK,E2F6,ELK3,EPAS1,ESR2,ETV4,FOSL1,FOSL2,FOXA2,GRHL2,HES1,HOXB13,HOXC6,IRF1,IRF4,KLF10,KLF4,NFYB,NKX2-1,PGR,RARA,RBPJ,RELA,SETDB1,SMAD3,SP2,SREBF1,STAT5A,TBP,TCF12,TFDP1,TP63,VDR,ZBTB7A,ZEB1,ZNF143,ZNF250
critical,-0.178557171917924,0.0566298644591094,0.149825286201722,-0.0322444029673465,0.240721146290708,0.0519296615187281,-0.179365808982935,0.0646404253843827,-0.0237537137847224,0.220707378931665,0.0322444029673465,0.0806868171432111,-0.0777555077825433,-0.14853652087936,-0.17959323815747,-0.127132908564828,0.0087939280820035,-0.172997792095967,0.315696964162273,-0.0424281760048392,0.339602297396685,-0.118490599932514,-0.348219336120717,0.20799661506601,0.217523370488181,-0.204105049190641,0.109368163042849,-0.0505903563798023,-0.0811164055839987,0.144417525829456,-0.0850837811842129,0.185708555961622,-0.0938524393579349,0.0645140758429746,-0.0168297589155586,-0.102469478081967,0.150482303817044,-0.205570703870975,0.0146565468033393
critical,0.0238553730556656,0.210809366811587,-0.147506447601031,0.0917135532413323,0.175163906526224,0.0378035966455902,-0.0656348652105334,-0.0043162727204543,0.127337287321727,0.158775105911479,-0.0499919976330478,0.0483045957138097,-0.0572413080242807,-0.0132891953725399,0.23311493724615,-0.0106892928446152,0.0471458647821441,-0.055524937831751,0.210968692314691,-0.0581538086329673,-0.0118118134346662,0.2586721963577,0.203885949494885,0.141401384004818,-0.105929733359205,0.158862010731354,0.165307451538744,-0.0038962327577255,0.0486666991299552,0.0665618499558659,0.0870424191730554,0.175410136849203,0.294737696605791,-0.0201908864842731,0.120276270706889,-0.000716964763968,0.152344149240735,0.0452701690865105,0.0233484282730619
critical,0.232463366203796,0.16944064621055,0.164533767768254,-0.16422708786561,-0.204862174965878,0.375682880738325,0.167447226843368,0.1007443480184,-0.381509798888552,0.146899673366251,0.276165252330499,-0.0424751665161289,0.361728945168044,0.354215287553277,-0.0355748687066495,0.324620676948177,0.143679534388494,0.17986776290043,0.0038334987830441,-0.0596492410641666,0.241203743429137,-0.198115217107721,-0.118685122323046,0.267118195202515,0.0441619059806684,0.182014522218935,-0.304839823227669,0.399450573193198,-0.0935373703062767,-0.116538363004541,0.133559097601257,0.205782214673809,0.0725297969751949,-0.14337285448585,0.162387008449749,-0.232770046106439,0.0619493403339931,-0.319560458554559,-0.235223485327588
critical,0.140966273242556,0.258287424575499,-0.0878616551832612,0.133989024154473,0.314493042229497,-0.185284725783524,-0.139286565128758,-0.302347460483575,-0.233091802868534,-0.227019011995573,-0.223530387451532,-0.342272830265381,0.169779727810008,-0.505075308987306,-0.0177015393530982,0.230766053172507,0.0494867851988074,-0.116416693117821,0.161381187241019,0.490733185861803,-0.0356614953390884,-0.0664130746532298,-0.0767497399689076,0.180504018075023,0.113057276890226,0.452616732510241,-0.222755137552856,0.0133084565939352,-0.0289426628838978,-0.307515793141414,0.187093642213768,0.0711937823617308,0.342789663531165,-0.154403938152937,0.476649479369192,0.192908016453837,0.199497640592581,0.25053492558874,0.0220946221122613
critical,-0.236786362029896,-0.0567221349557147,0.242350226584148,-0.0090193172774187,0.231134646982683,0.463001381406714,-0.257870480340745,-0.1605907011343,0.0565757174674449,0.0282585752360685,0.374008832036339,0.0556386455425183,0.0716567187592328,0.295997594286197,-0.373042476613758,-0.0139389448832835,-0.180562046534299,0.101848004840462,0.0977190316712545,0.1361682640909,0.0718031362475026,0.0383028149313758,-0.218894144963329,0.210255513155411,0.196228717779166,-0.300214417948367,0.001347040892082,-0.332074863395872,-0.0642187103551277,-0.152830574256002,-0.406806349408771,0.0077015598829906,-0.172714069163038,0.270813786303794,0.353393249687953,-0.294943388370655,0.0266479828651009,-0.142112814114653,0.101760154347501
critical,0.104815243345379,-0.0391381727069702,0.199118325821812,-0.12758201797776,-0.191248566045606,-0.0939775692983413,-0.148242530869551,-0.107955488122259,-0.202411753270735,-0.235728984440073,0.124269442694832,-0.116476274254648,-0.0365149194482349,-0.102594094600756,0.184393641471684,-0.104719504175352,-0.0352703102378861,-0.0055911675295671,0.0639154699099151,-0.0330108658252527,-0.0329917179912474,0.0700044811236218,-0.265331535812371,0.0495545944058898,0.0835037040974056,0.053058648028872,-0.0454569579287413,-0.0570796931699991,-0.198811960477726,0.0327236483151722,-0.223474370676638,-0.021388130583995,-0.0869120185503609,0.0797315807983483,0.110904254559086,-0.0781231627418974,0.150099870768072,-0.347954439545529,0.0763232663453929
critical,0.261066688067957,-0.128693517356232,-0.0161338647125481,0.0128316117012079,-0.230874660535703,-0.176812061235761,0.110672650922918,-0.163886099448515,0.0892551813922253,-0.0488733445678358,-0.186058369667514,-0.468259477008049,0.228893308728899,-0.286729911470373,0.251820379636204,0.0367965335549343,0.249650327657324,-0.175019409601034,-0.0119824609268632,0.0911421831129911,-0.164546550050783,0.369852337270109,0.087556879843536,0.0802919232185874,0.112370952471607,0.142562980003861,-0.0053779549041827,-0.19898433145476,0.545626547559449,0.0350038819202067,0.15313018964015,-0.343717363437502,0.130769219249074,-0.106332546965156,0.0462315421587636,0.0764235696910174,0.0183982667774672,0.260217537293612,0.32777219889703
critical,0.150332175813493,0.0117383278672579,0.110947593123735,-0.246142311378679,0.0167690398103685,-0.314260870392149,0.0225248994209544,0.121009017009956,-0.251082379863355,-0.229463915026745,0.0726960536644083,0.0019488343563401,0.158716695718677,-0.112125958083383,-0.0339912969129091,0.0034444514205081,0.0070701897578851,0.149697671604452,0.0259693508414626,-0.130118684582616,0.346167367761066,0.482721737892527,0.0418319560674868,0.0915498930187685,-0.116340878900584,0.0342179055589952,-0.163520799015701,0.352557731580693,0.0026739820238155,0.119014860924399,-0.18110562995198,-0.142944733951087,-0.35586621781355,-0.252532675198306,0.103696116448981,0.0249269510694667,-0.134197640212165,-0.302159968691153,-0.0392486175021057
critical,0.230807851256135,0.203571346523181,0.190519577200234,-0.233980156299907,-0.0274630979503667,0.112163642619072,-0.141847354100079,-0.234523980021696,-0.346778259927733,-0.389287147514274,0.130653649159913,-0.0483096739522953,0.271232081242483,-0.049080090891497,0.100154202096222,0.0405601859167958,-0.190292983982822,-0.328877395752164,0.206426421062575,0.176606753651121,-0.0180368201060164,0.135457425369053,0.045182687552006,0.155306991214368,-0.361325544485601,0.285915321730798,-0.188706831460936,-0.375147730747749,-0.0406508232037607,0.005800786365754,-0.344738920971023,-0.298287311401508,-0.207196838001777,0.145200933717781,0.188434919600041,-0.171712340155016,-0.0607269822664875,0.0667543618496538,0.150321940431298
critical,0.345197293062844,0.537331759504248,0.456093696512245,-0.219084871465735,-0.17008413505786,-0.0202450410948325,-0.524565778176934,-0.000257898612673,-0.49697062662092,-0.526628967078318,0.219084871465735,-0.219471719384745,-0.075951141432206,0.344165698612152,0.0778853810272536,0.212895304761582,0.463185908360754,0.224758640944542,0.413153577502187,0.0219213820772072,0.134880974427992,-0.163249821822025,-0.522502589275549,0.230690309036021,0.202321461641988,-0.0894908185975398,-0.500839105811015,0.107156873565642,-0.278530501686867,-0.16196032875866,-0.065893095537958,-0.0388137412072903,-0.182205369853492,-0.484849391825288,-0.247324769553431,-0.051063925309259,-0.0413927273340206,-0.351773707686007,0.499807511360323
