group,ARID3A,ARNT,BARX2,CDX2,CTCFL,E2F2,E2F3,EGR2,ELK1,ESR2,ETV1,GATA1,GATA3,GRHL2,HES1,HOXB13,HSF2,KLF1,KLF10,MXI1,MYBL2,NFYB,PBX1,POU2F2,PRDM14,RARG,RBPJ,RUNX2,RUNX3,SMAD3,SP1,SP2,SPDEF,STAT4,STAT5B,TCF4,TCF7L2,TFDP1,THAP1,TP63,TP73,VDR,YY1,ZNF250
critical,0.0302560681899066,-0.0099423610232053,0.0674516015609845,0.201143552578604,-0.171341703927828,-0.0208183955435137,0.0515791521102328,-0.0759556007102744,0.0226605081188792,-0.130840461688629,0.0575597093754604,-0.0123143963942239,0.048021099053705,0.176388587695953,-0.201900585143822,-0.163544268506076,-0.208890519162675,-0.0723975476537466,-0.0997011888393003,-0.0235689471971416,-0.0833240510117362,0.0626065931435849,0.115043715494399,-0.185397275222055,0.0262690300130882,0.196374247417726,0.0182444848217702,0.191882520864095,-0.0577615847261854,0.091298127365373,-0.0446396869290616,-0.0765107579247681,-0.151658857232142,-0.0836773328755049,0.13412093613791,-0.0082011861232023,0.262008970822186,0.0139293992000237,-0.281944161706278,0.0360852189420905,0.138057505477047,0.0881690594291357,-0.0927617236581291,-0.110198707076999
critical,-0.087906754806695,-0.0588625134843711,0.240166578306639,-0.0980197932546674,0.0471218400930556,0.0111040872801413,-0.0740682408217372,0.220540917856461,0.144982486819929,-0.0072556348807698,-0.0456027141459353,0.208887051662124,0.0156469972553392,0.015466148928301,-0.0800000659485879,-0.164130707686727,-0.146320764440012,-0.0787268937262395,-0.133241813428614,-0.108169001368047,-0.419662159858525,-0.0285306320735357,0.0162329458349427,-0.148223288840453,-0.0498056292663015,-0.047801829802719,0.022034560166326,-0.0978678806599553,0.0933177367516759,0.139238743953198,-0.1542346872312,-0.140258728517693,-0.328659281692937,-0.237728742858165,-0.0856859373506668,0.153981499573347,-0.041081505969982,0.202116090297816,-0.107033273874248,0.0074581850070525,-0.103980554113844,0.0871110221677273,-0.0150755165418987,0.0810562201784906
critical,0.0494338013040567,-0.19436819707787,0.102540702395412,-0.0212733696014362,-0.129476767502266,-0.0391797310645156,0.186715905854332,0.0798899203737388,-0.174472239896671,-0.106366848007181,0.0062748788033013,-0.0296908899473282,0.171564369231726,-0.0039791914362398,0.0875422115972769,0.232782699020032,0.0921335863313999,-0.143403937529106,0.174472239896671,-0.0107132077129535,0.0081114286969504,-0.106060756358239,-0.0312213481920358,0.0159167657449594,0.132690729816152,-0.0157637199204887,0.194521242902341,-0.0163759032183717,0.246097685748988,-0.0667279794692531,-0.246862914871342,0.289715745723156,0.0070401079256551,0.143403937529106,-0.149678816332407,0.0475972514104076,0.103305931517766,0.0526477636179428,-0.011019299361895,-0.0639731546287793,-0.0994797859059965,-0.0091827494682458,0.0172941781651963,-0.0757576831130281
critical,-0.0974542032165115,0.258975521510544,0.195424037137872,-0.262198213415852,0.468708310707984,-0.521173734926397,-0.476700586633147,-0.493845307569385,0.133806167908385,-0.322269190530792,0.468321587679347,-0.480696724595729,-0.298679085783938,-0.303964300508643,0.19142789917529,-0.371769738196321,-0.223654818228369,0.0814696513661842,-0.139735921014151,0.335933404209297,0.0070899221916774,0.498357076236816,0.56590469857207,-0.009796983392136,-0.0913955424345325,-0.474380248461325,0.273799904274961,-0.0438286099121877,0.231389278801109,-0.268127966521619,-0.105317571465463,-0.0999034490645455,-0.267225612788133,-0.51524398182063,-0.508927505686226,0.208185897082892,0.478376386423907,0.161134595265396,-0.160876779912971,-0.177634777820572,-0.222494649142459,0.380406552502547,0.157654088007663,0.106091017522737
critical,-0.296319989196783,0.0166982099695666,-0.0369118325643052,0.0507977124337343,0.0868599869469562,-0.0512957292223003,-0.235181104624001,-0.0401342941373794,0.115920731315044,-0.129572250342795,-0.0388453095081497,-0.0413646885561896,-0.0710992203441021,0.0357986185663341,0.0265999555304675,-0.0880317911553468,-0.227652262585092,0.0119524029255845,-0.025545331742916,0.001494050365698,-0.331913542026649,-0.0541080593224378,-0.0174598827050205,0.067730283244979,0.0948868457744321,-0.211041937931154,0.0404565402946869,0.0502411054347487,0.218160648497127,-0.130626874130347,0.11521764879001,-0.362673402496903,0.117531962101581,-0.0040134294137379,-0.0108684840328232,-0.208405378462275,-0.0326933374140989,0.0793604400132561,-0.0315215332057082,0.0513543194327198,-0.0338944367276993,0.0219713289073245,0.145420902261278,-0.0206823442780948
critical,0.0799114026434144,0.0729334930824464,-0.092930461303741,-0.0751893652144853,0.0713276180054017,-0.113998012909732,0.0942495729741705,0.104649525854079,0.12988470563621,-0.0754952461815415,-0.0785922909729848,-0.186415331860271,-0.102087772754984,0.140017012669944,-0.0141661122867871,0.0069205568796449,0.0575247393669937,0.0754570110606594,-0.0868128419626183,-0.126539132559033,0.0475262552563464,-0.0779996465993135,0.195400585267545,0.0014529345935166,0.0798540499620913,0.166991890452207,-0.206890239092591,-0.214881379356932,0.0845760873910204,0.0238587154303783,0.175938908738599,-0.0089087831655098,0.0572762110812606,-0.118089170844108,-0.104152469282613,0.0039382174508476,0.196757932058857,0.140017012669944,-0.0100367192315293,-0.204634366960552,-0.0169381585507333,0.141871416032722,-0.04190569248669,0.0190028550783622
critical,-0.21327596445659,0.460939154900455,-0.0300653341965238,-0.281110874737497,-0.264105170082588,-0.0794852272820597,-0.14036752903002,-0.0644525601837978,-0.230187714942135,0.283553683140965,0.238361727676815,0.156997417007472,-0.475502051151896,-0.338328963880256,0.363602635439209,-0.593414533703888,0.260910728324208,-0.268990786889523,-0.485273284765766,-0.184995759477985,0.441114825164622,0.330248905314941,0.354019310164067,-0.158218821209206,0.146568504208053,0.287123941576802,0.161319308798223,0.0444403221092367,0.0416216970283126,0.266172161808599,0.289378841641541,-0.415089520250756,-0.142810337433488,-0.0552450515861124,-0.0944239402109574,-0.439141787607975,-0.31615577991032,0.297552854376221,-0.276695028777383,-0.219476939634623,-0.365575672995856,-0.219289031295895,0.29661331268258,0.258937690767561
critical,0.0631122039304094,0.0864165665886209,0.0977060341020346,0.180495462533735,0.179996731037159,-0.0787088980051657,-0.0533189309067251,0.171654313276243,0.107771342487488,0.0855551212763523,-0.242972917286684,0.143135939517459,0.113257388949829,-0.0068462232711866,0.024075129516557,-0.0939882174911915,-0.13683378696981,-0.0204933305865984,-0.0355459539378168,0.0503718811542276,-0.0134657504075658,0.000453392269615,-0.0954844119809211,0.127357888534856,-0.0719533531879021,-0.203799825191947,0.0213094366719055,0.22565333258739,0.224247816551584,-0.0878674218513889,0.0379035937398148,0.478827575940412,0.091403881554386,-0.192238322316764,-0.160954255713328,0.0800690748140107,0.14408806328365,-0.153972014761257,0.0298785505676291,-0.206429500355714,0.110763731466947,-0.120466326036708,0.110491696105178,-0.092764058363231
critical,-0.0649740640593819,-0.0652914530673482,0.112219684959505,-0.142326299429449,-0.0427568335017426,-0.120199751445514,0.0001813651474093,0.306189710113752,-0.0558604654020646,-0.0787578152624887,-0.049512685242739,0.167037300763966,0.0626616584299133,0.0354115450316659,0.498980861809838,-0.131897803453414,0.144548022485212,0.134119526509178,-0.108320334290205,0.018544586322601,0.187622244994921,-0.0944459005133932,-0.14976227047323,-0.200952583329505,0.239401994580277,-0.0247563426213695,0.0783044023939655,0.06610759623069,-0.104012912039234,-0.0748584645931888,-0.0007254605896372,-0.176105558134431,0.0121514648764231,-0.185536545799714,-0.0944912418002456,-0.201405996198028,-0.0282929629958509,0.0067558517409964,-0.221401503699904,0.299977953814983,0.0023124056294685,-0.0297438841751253,0.107866921421681,0.177919209608524
critical,-0.0879928321004432,-0.160396890139168,0.452589779163773,0.339345709740216,0.356866976454213,-0.422700559475189,0.0935326443703101,0.273769792406211,-0.31576929938241,-0.462123409581683,0.109765582649455,-0.0539809614203305,0.060293770751109,-0.245684232526421,-0.0452203280633317,0.144679283233964,-0.0986859581097211,-0.371167422081079,0.115305394919322,0.498711937131502,-0.104096937536103,-0.0891523276918107,0.342180032296892,-0.26668398601452,0.0726617237256954,-0.12870401064179,0.0267972314449373,0.452074447789832,0.256377358535698,-0.448982459546185,-0.47693918658249,0.215022015776925,-0.474362529712785,0.39268250694312,-0.0459933251242434,0.047668152089552,-0.147384772947155,-0.10306627478822,-0.609250516841868,-0.473976031182329,0.0515331373941102,-0.221850156481645,-0.132568995946349,0.570987162326741
