group,BARX2,BCL11A,CEBPB,CTCF,E2F1,E2F3,ELK1,ESRRA,ETS2,ETV4,ETV5,FOSL2,FOXG1,FOXO3,FOXP1,FOXP2,FOXP3,GATA2,GMEB2,GRHL2,GTF2B,HNF1B,JUN,KLF10,KLF4,LHX2,MAX,MECOM,MYB,NFATC1,NFE2,NFYA,NRF1,OTX2,PAX5,PBX1,PRDM1,PRDM14,RELA,REST,RFX2,RFX5,RXRA,RXRG,SETDB1,SIX5,SP4,SPDEF,STAT1,STAT2,TAL1,TBX21,TCF21,TCF4,TCF7L2,TEAD4,TP63,TP73,USF2,ZBTB7B,ZKSCAN1,ZNF263
critical,-0.0498425204614433,0.150938674198203,0.263903294637359,0.233211590935621,-0.0323548009466599,0.0500441080062823,0.0362857580710204,-0.0510016488442676,0.164923810121409,-0.112410254690849,0.0050900855071848,0.372181004659008,0.0306413068155284,0.0482046216596264,0.0181428790355102,-0.310747200369322,-0.224896104711012,-0.232758018959733,0.270555683617046,0.0921507064345289,0.0584855864464155,-0.151367047730986,0.189492292148662,-0.152500977670705,0.294217021692524,0.039611952560864,0.154214471801837,0.134862067497293,0.0227793925668073,-0.109436838404473,-0.0031498053881094,-0.0935114223621922,-0.268338220623817,-0.0813153758994326,0.191760152028101,0.292881504207965,-0.129696386660793,0.125790627979537,-0.120473756484409,0.205997272382355,0.0390323883694518,-0.108706083554432,0.143555530368475,-0.0545798277651599,-0.140859296956253,0.0121708480196548,0.0801814459597132,-0.225551264231739,-0.0316996414259331,-0.0875897882325465,-0.358447853166851,0.299080321211765,0.0369661160348521,-0.114375733253029,0.104422348226603,0.181983156103409,-0.156961102100268,0.0959304729002602,-0.139851359232058,0.270631278946361,0.0287766220257676,0.232959606504572
critical,0.563485545298639,-0.167656714429533,-0.506742419363265,0.319949714424705,0.702243156236634,-0.566152154247971,0.0434534406838269,-0.705610743690262,0.643910182147186,-0.694546845854416,0.322298353743222,0.348212878654615,0.71924007832018,-0.24370204227186,0.385227434314446,0.411040787070579,-0.42105683044124,-0.391427842115331,0.678576098488499,-0.607733910059503,0.487570295941646,-0.67861945798361,0.440084422212488,-0.457420993674404,0.666486025935025,-0.541083139491245,0.630143542449416,-0.600933695909581,0.483863059109648,-0.578719181247668,-0.467350318054843,0.348762098926022,-0.650399653248812,0.405620850181693,-0.129449772654148,0.153449253198134,0.647451207581258,-0.304376429097307,0.443025641297523,0.265475735400144,0.0941840499637978,-0.0416323418891613,-0.164289126975906,0.161232282570574,0.563297654153158,0.0058968913351077,-0.218394550292023,-0.726524473498842,-0.586552796697737,-0.594343052652696,-0.274985917994509,0.180050303448786,-0.028393242715243,0.110212609989863,0.245566500561637,0.689184721625678,-0.135830845017996,0.107907330166457,-0.586140881494182,-0.697336306706563,0.507385585207413,-0.651714891267181
critical,0.159859382368952,-0.0925501687399196,0.0015297548552052,-0.172862298638197,0.0039773626235337,0.212941875844575,-0.311764039490837,0.180969999370785,-0.172709323152676,-0.322625298962794,0.0618020961502934,0.13599520662775,0.08689007577566,-0.185100337479839,0.312528916918439,0.0509408366783359,-0.196573498893879,0.200703837002933,-0.104329281125,0.0041303381090542,-0.0998929920449049,-0.0587425864398828,0.28101596690121,0.160165333339993,0.163071867564883,-0.097598359762097,0.136454133084311,-0.100198943015946,-0.0286064157923388,-0.10142274690011,0.037937920409091,-0.0440569398299121,-0.140278520222324,0.186783067820565,-0.0406914791484605,-0.0699097968828814,0.378920277634348,0.109836398603739,0.0172862298638197,-0.0847484189783726,-0.378002424721225,-0.15068085323772,0.229004301824231,-0.0212635924873534,0.104329281125,-0.260823202812501,0.0422212340036658,0.128805358808285,0.0927031442254401,0.0654735078027861,-0.105706060494685,0.300749804533358,-0.161542112709678,0.187853896219209,-0.0666973116869503,-0.0634848264910192,0.213400802301137,0.0991281146173023,0.114119712198314,-0.270154707429253,-0.0477283514824048,0.201621689916056
critical,0.326722540367536,-0.137282707146943,-0.19909856027127,0.34719904171497,0.366516495816322,-0.434127585171054,0.154925981892844,-0.453831388354433,0.58969748220061,-0.398583469624566,-0.34719904171497,-0.0045074059569821,-0.101094676463743,-0.233612411599019,0.0819060053897332,0.370508769663934,-0.334320738980735,-0.206052843747756,0.311268577086455,-0.180167455251944,0.477141116303398,-0.555054847845519,-0.226271779040505,-0.281648480797715,0.390727704956683,-0.590470180364664,0.622408371145567,-0.0741790237491923,-0.0569220980853177,-0.0320669738082446,-0.596651765677097,0.413393517768936,0.544365856576104,-0.0603992398235611,-0.344237032086095,0.306889954156815,0.0113329064061266,-0.164198359861493,0.0909208173036975,0.595879067513043,0.311397360113797,0.383644638452854,0.162524180506043,-0.207984589157892,0.530070940541103,0.112298799842527,0.481777305287723,-0.447907369096685,0.0677398723820749,0.303799161500598,0.0674823063273902,-0.155698680056898,0.465679426869929,-0.151191274099916,0.343335550894699,0.139472018611763,-0.432968537924973,-0.27263366888375,-0.246748280387938,0.188667135056539,-0.355827504546907,0.393947280640242
critical,0.0085977505065891,-0.190583469562725,0.0451528121842639,0.0214066441184463,0.0678754385231065,-0.0032168454276353,0.154613288871893,0.0156748104473869,-0.0254715669770038,0.0928498566612939,-0.459190062770279,-0.32580795372078,0.0702149624704777,-0.0454744967270274,-0.0913291660955027,0.194092755483782,0.0389238296743881,-0.341950668957641,0.103026785832359,0.207661994378535,0.144231651355434,0.0834917608718092,0.271589486240452,-0.0723205340231118,0.213393828049594,0.0936686900428738,0.264600158447681,0.0705658910625834,-0.163912896562694,0.165287366881774,0.0015499346151334,0.0630794144309956,-0.0001754642960528,-0.0946922317698487,-0.0801579392468052,0.0022810358486869,0.123175935829093,0.0902178922205013,-0.0676414861283694,0.0999269166020918,0.193449386398255,-0.0248281978914767,-0.0593654201645438,0.255505259102276,0.0582541462895425,0.186050641914694,0.249217788493716,-0.0981137855428791,-0.271355533845715,0.0529902174079574,0.0927913685626096,0.197748261651549,0.0607983785823087,-0.187746796776538,-0.0068723515954028,0.0337768769901715,-0.112033953029738,-0.0569381640691462,-0.0065799111019814,0.160023438000189,0.0440415383092626,0.0810937488257537
critical,-0.306833168117781,0.399373791966135,0.356282356433695,-0.265536413551248,0.483380135051085,-0.292857567404558,0.282776806234364,-0.254634681300905,0.417148770468882,-0.0328006585045329,-0.0972182497701289,0.100196656479504,0.375355614784119,-0.0029974990600766,0.395039828356979,-0.0542986453939997,-0.382343415140731,-0.34058844415737,0.526204277673708,0.0893522012812654,0.511274059425429,-0.48126088412326,-0.075242954113134,-0.506023662982619,0.128835182531192,-0.224430582491725,0.415793213569102,-0.418198849757444,-0.297783393885448,-0.483322857998982,-0.563300715085995,-0.0714053916222078,0.477098751670415,0.509383916706017,-0.232277538629888,0.569372082608952,-0.505469984812287,-0.365217576561822,0.347404413357672,0.380606011226929,-0.328502986163558,0.0386429178190772,0.181606439869102,-0.132233620955992,0.423105583887633,-0.448250209761015,-0.495026468978771,-0.477060566969013,0.0125436744106392,-0.29102470173725,0.370200680094815,0.486835850527989,0.418657066174271,-0.399621992525249,0.263588993779733,-0.25675393222873,-0.0132500913865808,0.525116013683744,-0.305744904127817,0.229948271844351,-0.378944976715931,-0.389655785459262
critical,-0.111925749324637,0.15346326502698,0.134198127653721,-0.0445447566581681,-0.0333615793536913,0.0460483771360809,-0.0898413235552925,0.120101685673289,-0.128465574581679,-0.133070412295287,0.0972654496649872,-0.137017416049808,0.0738653559774685,0.0464242822555591,0.0499014046107326,-0.0359929151900387,-0.428343883645422,-0.0240579276466055,-0.0289446941998223,-0.157316292501631,-0.0499014046107326,0.383705150707384,0.212480368785059,0.0061084581915209,-0.148200593354285,0.171130805642456,-0.325909738587609,-0.207405649672103,-0.410112485350729,0.015130181058998,-0.039094132425734,-0.0678508740658172,0.0660653247482957,-0.0537544320853842,0.0468941636549069,-0.166525967928848,-0.167559707007413,0.0465182585354287,-0.113617322362289,-0.31115546264809,0.0551640762834275,-0.0978293073442045,-0.0878678216780319,-0.127055930383635,-0.42665231060777,-0.080913576967685,0.0696364233833387,0.195940543528018,0.290386704796918,-0.0521568353276018,-0.0447327092179072,-0.126774001544027,-0.0786581462508157,-0.0656894196288175,-0.379570194393124,-0.102152216218204,-0.0182313982946933,0.0220844257693449,0.179118789431368,-0.175171785676847,0.366695444050995,-0.136077653251113
critical,0.29916239637401,-0.0674666218551952,-0.15625994095455,0.160833181764868,0.347792699644131,0.0076975340371699,-0.0492189382259042,-0.172424762432606,0.309803105190098,-0.276613149606301,-0.297804008014509,-0.009644557352454,0.301879173093011,-0.118904261068284,0.0888385987113376,0.222005937554377,-0.237084048344834,-0.291419582724857,0.325424571324355,-0.403622461219604,0.397011637870035,-0.455603455776493,0.196060719887916,-0.368757159992423,0.209780442318872,-0.197419108247417,0.390083857236582,-0.0990717910195753,-0.0915100958183554,-0.487616141448723,-0.502105617283396,0.300747182793427,-0.0129952486392222,-0.0625764237609932,-0.0603577227738089,0.0614897130733927,0.0225945263796929,-0.11034641440343,0.156758016686366,0.295223070131458,-0.261897275711711,0.316096971255784,0.324111462576837,0.0184740816892078,0.10305639687411,0.361104905567236,0.237401005628717,-0.157165533194217,-0.519402429061037,-0.267874184493513,-0.134299329142624,0.157573049702067,0.254018623226608,-0.052026274168872,0.0689155694386625,-0.291691260396757,-0.125650923253803,0.0453248915953359,-0.281005271968686,-0.152818690443815,-0.077971491835333,0.00013583883595
critical,0.0453218113775297,-0.103049393301956,-0.3841713981402,0.181513628184332,0.383130037838818,0.117311501777402,-0.0302900018097576,-0.0876553714554421,0.437824091928784,-0.229280372443367,-0.202612493421025,-0.353926672865285,0.11812647940457,-0.0142168319406037,0.286464635949681,-0.277047116702402,-0.33414082713903,0.217508473384269,0.126910127164052,0.0582709003425382,0.306884353163733,-0.339890947064052,-0.199714795191093,-0.352251441076105,0.287279613576849,-0.31154783625253,0.433794480327785,0.0373531412452168,0.019242527308142,0.196817096961161,-0.380413445748257,-0.15131417944426,-0.0085572650852678,-0.122065537935884,0.137821772061139,0.243587757453656,0.0516152497206632,0.163221908107887,-0.129445613115242,0.34138507271386,0.423516706918495,-0.118488691683312,0.222851104495706,-0.329069855236649,-0.0373531412452168,-0.0693183748441539,-0.188848426828848,-0.189255915642432,-0.267086279037011,-0.278677071956739,-0.209087037903529,-0.0518416323948767,0.225839355795323,-0.134154372738882,-0.0340932307365433,-0.419124883038754,0.0077875639929421,0.181332522044962,-0.301405892447768,0.271523379451594,0.103094669836798,-0.0892400501749362
critical,0.1135310221024,-0.123067112494656,-0.202319755619486,-0.0530928275893174,0.087757804826032,-0.0956186360953241,0.0472938537021347,0.0161082607977298,0.127319693345256,-0.187371289599193,-0.0226804312032036,-0.177706333120555,-0.0655928379683558,0.01752578774793,0.210051720802397,-0.0702320170781019,0.194974388695722,-0.0444587998017343,0.0253866190172222,-0.0340206468048053,0.165721787087044,0.0034793843323096,-0.0872423404805046,0.111082566461145,0.16404652796408,-0.0604381945130822,0.206701202556469,0.0619845875496643,0.0018041252093457,-0.0515464345527354,-0.22010327554018,-0.0631443823271008,-0.115464013398127,0.114690816879836,-0.202706353878632,-0.18157231571201,0.0471649876157529,-0.171649627060609,0.0545103545395177,0.0988402882548701,0.168556840987445,-0.0060567060599464,0.104768128228435,-0.0840206883209587,0.0554124171441905,0.12615989856782,-0.103479467364616,-0.0998712169459248,-0.164304260136844,-0.0444587998017343,-0.0411082815558065,0.0038659825914551,0.0307989946452594,0.108762976906272,0.0907217248128143,-0.133376399405203,-0.0641753110181555,-0.0065721704054737,0.0259020833627495,0.0970361630455243,-0.280026005707735,0.096520698699997
