group,ARID3A,ASCL1,ATF2,ATF3,CEBPB,CEBPD,DUX4,EHF,EPAS1,ESR1,ETV7,FOSL1,FOSL2,FOXP1,GRHL2,HES1,HNF1B,HOXB13,JUNB,KLF1,KLF10,KLF3,KLF9,MAFK,MECOM,MEF2A,MEF2C,MXI1,MYBL2,NFE2,NFYB,PAX5,PAX6,PBX1,PBX3,RELA,SETDB1,SP2,SPDEF,STAT2,STAT5A,TCF7L2,ZKSCAN1,ZNF250
critical,-0.0311286481326645,0.248398539839828,-0.0064073554503215,-0.251173378814377,0.0548156826517666,-0.0214923891483227,-0.0010594839721004,-0.0740629748115908,-0.0463398108749633,-0.164371370528721,-0.0652591675196136,0.1287273026102,0.0722214907648449,0.0353161324033471,0.0637456189880415,-0.160284789493477,0.0259321315076006,0.137203174387004,0.0779729751848185,0.0437920041801504,-0.104788010002503,-0.27639918767391,-0.0917714926309834,0.195449567043667,0.0857677501224144,0.15468465992666,-0.0018667098556054,-0.0344080032844039,0.131905754526501,-0.0044649681681374,-0.0704556841446775,0.0559256182415861,-0.145729497781526,0.174058081130782,0.11086742993765,0.0100146461172349,-0.168180467666511,0.0597347153793757,-0.142475368438646,0.231648602757098,0.213889633319986,0.0856163952692572,-0.204631761468537,0.103097880808914
critical,-0.0164740079613983,0.0885098259172758,0.121240888267271,0.178957770418245,-0.12527622472138,-0.117697313244845,0.108983011403983,-0.0663950250630369,0.0807356562252199,0.167394144987922,0.112266242139046,0.162961060317011,0.0456325681459278,0.345708286473523,0.0096761293469495,-0.123099457207604,-0.217864777807325,0.0615497286038021,0.144375370913677,-0.0428917213428681,0.0353272734378538,-0.0067255607568483,-0.149408693802673,-0.0003832846452827,-0.191591700141056,0.17822736005648,0.229139131807246,-0.222399107478878,-0.300314367257677,-0.0278351433904399,0.0737135922522095,0.098287200264866,-0.224235981061931,0.107283541750371,0.223491107128645,0.0673496207833638,0.173606248955807,-0.0781828358519216,-0.337261560705783,-0.0362891009439407,0.255976288762799,0.122397973988879,0.125876462939464,0.0016199200102516
critical,-0.100252699877534,0.151220866380158,-0.0107140289945456,-0.0356624107961304,-0.142955758298652,-0.0176016190624678,0.0012244604565195,0.107293347502521,0.0304584538559225,0.0127037772363898,-0.25575917785551,-0.185811874276834,-0.100252699877534,0.0154588132635587,0.0157649283776885,0.0577026990134814,0.109589210858495,0.0950487429373261,0.0133160074646496,-0.173720327268704,-0.0448458642200266,-0.146169966997015,-0.143567988526911,0.0396419072798188,-0.0710187064781309,0.0191321946331172,0.0769879512036635,0.0786715843313778,0.0442336339917669,0.21917842171699,-0.041478597964598,-0.102701620790573,-0.0872428075270143,-0.0569374112281567,0.136527340901924,0.185811874276834,0.0955079156085209,0.251932738928887,0.166832737200782,0.14632302455408,-0.0373460439238447,0.130098923505197,-0.0052039569402078,-0.131782556632911
critical,-0.0939615648419713,-0.0387962016700046,-0.0846814102896778,0.101179462827088,0.0036089489925585,-0.366308322744695,-0.145517979021379,0.528582136374382,-0.0813302433680163,-0.346201321214725,0.0964104945154931,-0.126957669916792,-0.125926541633204,0.0609654597671501,-0.45640315652321,0.201714470476934,-0.426371545263705,-0.522524257708301,-0.135593369291843,0.203905618079559,-0.332409980421734,0.279049091746046,0.440420668127594,-0.514661904545941,-0.0313205216139904,-0.218728087156139,-0.122575374711543,0.418638083136794,-0.0904815068848612,-0.381130791821274,0.590063160283326,-0.168847256437562,-0.123993176101476,0.168460583331216,-0.108397360812206,0.0744990184892447,0.534253341934116,-0.13417556790191,-0.240123999040593,0.172327314394672,-0.267191116484782,0.395179914685163,-0.520075328034779,-0.0710189605321347
critical,0.0444626675174927,-0.184227552648137,-0.223541911295183,-0.150149258136375,0.295588983726489,0.112970277600366,0.11150768985308,-0.108085234524431,0.363336048180774,-0.0527409141671311,0.203855480216715,0.0166735003190597,-0.0968525606252751,0.116831509253201,-0.214795636566413,0.180980607849163,0.245422223994581,0.160007099553082,-0.0236354179961408,0.195226212507728,0.42868446872951,-0.216024210274134,-0.217018769942288,0.18434455966792,-0.266512739310444,0.398613664645311,0.19329559668131,0.0645586231652015,-0.179342509572202,0.143567613273588,0.0304510768984933,-0.0087170229738242,0.0221143267389634,0.0319721681556707,-0.0492307035736448,-0.0619844687299782,-0.126777105934745,-0.151641097638607,-0.0166735003190597,0.079389262922681,-0.42321439055466,-0.103141687938605,-0.23518410976358,-0.0101503589661644
critical,0.138683045134644,0.14252685264596,0.158093316895767,-0.14336828314595,0.194007100508958,0.0070565421476397,0.10879313896456,-0.0664730094991758,-0.144114096543668,-0.0919262821238602,0.0485543645334889,-0.0378643724995305,0.114281560634947,0.0842769139421369,-0.0987533432260483,-0.0289911054087315,0.0262182094428567,-0.0021800699317911,-0.0826896700444293,0.053583824112972,-0.0197544933293005,-0.0200604680565695,-0.0616730309651444,0.0482101429653113,-0.0095234633862455,0.0325098147723242,0.0598371826015308,-0.0894019906238915,-0.040560774783588,-0.0232158324315303,0.0350723531132015,-0.0676586615673429,-0.004283646181765,0.126826524452973,0.075288906328612,0.143788998395944,0.0697239909764082,-0.0735869219081785,-0.0256253834087732,0.011722656738491,0.0361050178177342,0.082421942158069,-0.0426452276131076,0.0790179733172021
critical,-0.345080899680998,-0.117094444717463,-0.231839482438187,0.256085362644532,0.0717039015404688,-0.345362828520607,0.308242197972133,0.320647066914914,0.165774157689891,-0.0017855493175215,0.0293205993193005,-0.158068102740588,-0.102716073897421,-0.149704213832198,-0.415281180743554,0.0605207242359921,0.108354650689594,-0.392538921015122,0.115214919120072,-0.146602996596502,-0.19124172953454,0.159195818099023,0.155812672023719,-0.009021722867477,-0.152899407347763,-0.113147440962942,0.107696816730508,-0.125458333625853,0.373837641321081,0.125176404786244,0.251480524930923,-0.189456180217019,-0.503149002421586,0.282116792168398,-0.271685425102877,-0.154497004105545,-0.428061954805813,-0.333897722376521,-0.123296879188853,-0.0230241885680404,-0.297998783466352,-0.509727342012455,0.04623632969582,0.161169319976283
critical,0.150263979395624,-0.140660131451134,0.221250912079659,0.0265464853559951,0.130376765963403,0.363541885634575,-0.0822669239018552,-0.425106175052318,0.0661850087117899,0.286847005587306,0.0031257806989141,-0.0572606783105424,-0.0678611519851206,0.0126390263043048,0.250832575795469,0.0811796958326676,0.228000786342531,-0.0011778304082864,-0.14451073086284,0.0462071929404693,0.0796847572375348,-0.160547344883356,-0.250379564099974,0.130467368302502,-0.298217599144225,0.0883372806214854,0.0119595087610626,0.134589774731504,-0.0463883976186672,-0.0176221549547476,-0.182427809775755,0.081587406358613,-0.191442742516101,-0.262474976369685,0.0639199502343159,-0.0758794589953785,-0.090375833251212,0.284083634244787,0.327029142977694,-0.0401821373903885,0.114476055451535,-0.0598881461444122,0.0737050028570035,-0.0396838245253442
critical,0.15999461886457,0.191513513495122,0.147948604537376,0.384023313889486,-0.117788282951245,0.276741329148426,-0.102209978708558,0.267276603605631,-0.0072457229035752,0.0022190026392199,0.322479954977244,-0.148673176827734,-0.32800481869122,-0.0237297425092088,0.114708850717225,0.185626363635967,-0.311067941404113,-0.204465243185263,-0.218820831687971,0.0035775756836402,-0.261842311427949,0.0560184951982658,0.0941943977464778,-0.187347222825567,0.306403507284937,-0.0092382967020583,0.16443262414301,0.0984965457204755,0.0655285065092083,-0.211665680320691,0.144189885781147,-0.125169863159262,-0.305271363081253,-0.154786755527625,0.0216013114062836,-0.231138560624049,0.238655998136509,-0.190788941204765,-0.0124083004723725,-0.149805321031417,-0.0708269413824477,-0.0485463434539539,-0.0862693883206924,0.0315188946305522
critical,0.170570180531367,0.625251962825268,0.513516882386415,-0.543579554144213,-0.524354927140299,-0.491969817220955,0.554159550213481,-0.075866313277189,-0.0772855810425786,-0.546676138359608,-0.542031262036515,-0.591576609482843,-0.659701462221543,0.69466705898705,-0.601769532525186,-0.0477390066540135,0.524483951482607,0.320367441951123,-0.532096387678788,-0.600995386471337,0.38733107560905,-0.634670739813763,-0.454294709266977,0.170312131846751,0.625897084536809,0.441650323720779,0.525387121878764,0.602027581209802,-0.579319296963569,-0.653250245106136,-0.225663574696945,0.496098596174816,0.0956070376503351,0.565384667994289,0.518290783051817,0.525258097536456,-0.383976442709038,0.524354927140299,-0.623703670717571,0.449520808601575,0.0616736356232931,0.222050893112317,0.0531580290309555,0.285530869527924
