group,ARNT,ARNTL,CTCFL,E2F7,ESR1,FOXA2,FOXD2,GATA4,GMEB1,HNF4A,HOXB13,HSF2,IRF4,KLF10,KLF3,KMT2A,NANOG,NFATC1,NKX2-1,ONECUT1,OTX2,POU2F2,PRDM14,RFX2,SP2,STAT3,STAT5A,TCF4,TFAP4,TFDP1,TP73,VDR,ZBTB7B,ZFP42
critical,0.0070698513688637,0.014981959399,-0.0860888399537086,0.0704688073264718,-0.166996525294134,-0.0682227895630783,0.0786106217187733,0.0366254033007921,0.0962469657472384,-0.102142762376146,-0.141626733739439,-0.26337110568702,-0.192519454423606,-0.0636541852489028,-0.0177894816032419,-0.154337152445916,0.0822604005842878,-0.109416797178046,0.0852210603633065,0.0475492169682061,0.0253187456964361,-0.153571464572032,0.1299882780564,-0.134658974087093,0.0073506035892878,0.0317250009079335,-0.0628629744458892,-0.138283230023479,0.155715390618908,-0.0081928602505604,0.0411429617567086,-0.0602851586038125,0.133816717425821,0.0269266902315928
critical,-0.083606276669341,0.0197685051946943,-0.0133635969506337,-0.0631965519917374,0.214786667019537,-0.114151641127932,-0.232216178418618,0.165441913175648,0.0699147833922195,-0.0992870076604881,0.0777842952279253,0.142955511763622,0.0409724676409016,-0.0387063396956196,0.0435810650827374,0.0280460657922515,0.152245907680775,0.12454959797011,-0.153863529558114,-0.0128171030731542,-0.327874466732642,-0.0993015808305542,0.0156880175761802,0.160538041448398,0.0929476786817251,0.11564539105971,-0.0145585968960557,0.0956582883140237,-0.169573406889394,0.251970110443247,-0.0191637186369502,0.0674300578959457,0.0075489020942511,-0.125431274759111
critical,-0.261673606408794,-0.141985027856133,-0.366497885425808,0.25470596600146,0.0066579675003421,0.264460662571728,-0.0834568484345208,-0.301776247864343,-0.0775730632016603,0.175120028904347,-0.202680917626693,0.0546572680842038,0.106837152912466,-0.0899599794813665,-0.451967607755781,-0.523192376364092,0.0343736926761848,-0.0794311006436162,-0.303479448852803,0.207790520592072,-0.241854540361264,0.243402904896228,0.414342349556174,-0.181932832858185,0.0054192758723714,-0.27576372367696,-0.0142449537216622,-0.0258576877338868,0.0673538572709027,0.146939794368015,0.142759210123614,-0.244177087163709,-0.0435090434324682,-0.28335070989828
critical,-0.0438329031029579,0.0593489749978102,0.111198515246442,0.397728642904715,-0.359584966163203,-0.118051447000002,0.466904463435932,-0.244248831744801,0.0889588121971534,0.451129790342832,-0.267522939587079,-0.107060896074481,-0.0757701510865289,0.0877951068050395,0.167961478261777,0.0001293005991237,0.265971332397594,0.528322248019722,0.254980781472073,-0.0969754493428271,0.318079473844473,-0.545648528302307,0.284202716874045,0.156712326138009,0.396047735116106,0.257825394652796,-0.117792845801754,0.275927478530124,-0.0686586181347216,0.498195208423884,-0.255239382670321,0.601764988322023,0.490049270679086,0.0368506707502743
critical,0.0676337126079872,-0.102804420426327,-0.12299446692288,-0.213849676157369,0.297376428281594,0.106865974969365,0.252669896753512,-0.242604305059895,0.063748747392907,-0.0070635731183276,-0.143979165395245,-0.334577913371453,-0.208404838545325,-0.182652228218089,0.115930893804552,-0.219942007971927,0.225004235373395,0.0836444783428632,-0.208728585646582,0.129969745377229,-0.125201833522358,0.0814665432980455,-0.0440884688802284,0.119698132800994,-0.221913922134127,-0.22159017503287,-0.158547784951796,-0.19619074336155,-0.0721073089162614,-0.0067692575717306,0.0040321229883787,0.0746678541716552,0.116460661788427,0.0851749191851675
critical,0.211981327101218,-0.137522693805604,0.0304944131716491,0.314935999926483,0.100187693936344,0.0741511911968456,0.0109334096374722,-0.036355028179433,-0.454457067374085,-0.003132066381209,0.027977230987978,0.122592536884134,0.201489865480726,0.0440218655174847,0.134198476112664,0.0750158720996334,0.0249796705249804,0.165480709662408,-0.172936180557556,0.146150287702308,0.0322622052395708,0.228352618860667,0.121016896127943,0.14741848635973,-0.0146419299538731,0.0985351926554611,-0.0945768756338103,0.109468602292933,-0.162194922231815,0.110698370688009,0.0793200614823992,0.0199068758952921,-0.102954672825265,-0.0659271150547751
critical,0.525295805688426,-0.477567417442177,-0.458003503844209,0.509323335166414,0.225410308846149,-0.457908992184315,0.47633876586356,-0.457719968864528,0.397610553172222,0.31321164088727,-0.650523755047398,0.531911621880976,0.281266699843245,-0.485600908533129,0.38456794410691,-0.358199190996606,-0.451198664331872,-0.42965000587614,-0.502140449014503,-0.522649479211406,-0.426058562800184,-0.0517923896216728,0.482671047076429,-0.481064348858238,-0.614892859267524,-0.395814831634244,-0.32143415529801,-0.459043132103038,-0.0431918285713585,0.3450620702714,-0.471991229508456,-0.337784672459596,-0.31878782882099,0.36679975204692
critical,0.0111691670050309,-0.186958179133191,0.0332795588313166,-0.105993115455905,-0.0423972461823622,-0.0786400534027686,0.0342825044399316,0.113287265336742,0.003008836825845,0.0444031373995922,-0.0264868817547876,-0.103121043940326,-0.0258942320769696,0.0962371899902866,0.0545693587960081,-0.0384766406214126,0.0344192697501973,-0.0798253527584045,0.0886239210521635,0.249323160614343,-0.406375325236104,0.31364844487597,0.199221468620347,0.330880873969446,0.517155226551308,0.148435950075023,-0.175925777438425,0.115110802806951,-0.142144745802801,-0.0296780723276535,0.0774091656103774,-0.285520379397994,0.11492844905993,-0.074126798164001
critical,0.0056652090772909,-0.0250822563180059,-0.268960369661386,-0.168814093069275,0.521290609450724,-0.284950879153739,0.0387884073114517,-0.0724141644153722,0.21642012418651,0.268046626261823,-0.187500145590339,-0.0964913029938587,-0.462628283198775,0.0954861852543394,0.272935153449485,0.214318514367515,0.0055281475673564,-0.0962171799739898,0.121299436291996,-0.31583540605897,-0.0011878664194319,-0.454039095242883,-0.160544715303229,-0.218613108345461,-0.0282803582164766,-0.468476240955979,-0.450749619004456,0.116365221934355,0.241136883144691,-0.0235288925387487,-0.211897094358673,-0.132721228786534,-0.0909174682565241,0.2151865705971
critical,-0.0214348540485006,0.217354648064979,0.0524108321551753,-0.0594686499516328,0.0081034204329697,0.428827781299576,-0.0809035040001334,-0.0223497563554488,0.253166538365522,-0.0024833062617165,0.0376416949144401,-0.286887223393042,0.131353831211848,0.0129393326268388,-0.0235260593215251,-0.0554169397351479,0.06521946445245,-0.0296689748110344,-0.05580904072384,0.136320443735281,0.171609532717569,-0.046660017654358,0.0365960922779279,-0.0541099364395076,-0.0507117278708429,-0.0197357497641682,-0.196573295664298,0.0286233721745222,-0.0474442196317422,-0.195396992698222,-0.122204808142366,-0.0795965007044931,-0.128609124291004,-0.114624189027653
