group,ARNT,CTCFL,E2F2,E2F6,ELF1,ESR2,FOXA2,FOXP3,GATA4,GMEB1,HOXA4,IRF4,KLF3,MAF,NFAT5,NFYA,NKX2-1,POU2F1,PPARG,RARG,RBPJ,RFX5,SETDB1,SIX5,SP4,SRF,TCF21,TCF3,TFAP2A,TFDP1,TP73,ZBTB33,ZFX
critical,-0.154333792867425,0.0754368110537284,-0.03200657952971,0.0564567567380179,0.0929157618779818,-0.139297315520797,0.0509866338454204,-0.108893609210778,0.025009910713597,0.0003816364808788,-0.157132460393871,-0.11899425473804,-0.110267500541942,0.135888029624945,-0.0987675212514582,-0.0381890905199481,0.193082616892663,0.209696525026924,-0.125176765728278,0.236767272737267,0.135531835576125,-0.0348052470561553,-0.271648847089598,0.0018318551082187,-0.111997585921927,-0.144105935179871,-0.0655397049829357,0.195575975234405,0.0353904229935029,-0.132656840753504,0.160872497906484,0.114541829127786,-0.165452135677031
critical,-0.213478658606513,-0.0015377576459775,-0.0007506589456667,0.135417416208098,0.0593093446586031,-0.0107351517181276,-0.0842705765897551,-0.0693958687440671,-0.284026023597331,0.0302158445508194,0.224126354913495,0.0274245593450877,0.306866461808201,0.190900586629079,-0.197948035177232,-0.320575097505281,0.0386188519717299,-0.0585805495657227,-0.115885707718905,-0.097629390642252,-0.105289027068424,0.444579582558872,0.187934390601056,-0.26167387809869,0.0353830017593411,-0.0174036268179828,-0.241661164848196,-0.214309485012396,-0.356402664271279,0.224869725908233,-0.10020203732012,0.0654020716350828,0.34122915043751
critical,-0.265881929874172,-0.0373248463081593,0.0993793232978563,0.484915801624934,0.204902654218455,-0.123340953026551,-0.127948958743608,0.008294410290702,-0.141926576085347,-0.0772608958559841,0.174029015914175,-0.0367104455458851,-0.107366533207421,-0.204134653265612,0.31503399085611,-0.200448248691967,-0.452198961033832,-0.271257936544071,0.489370207151422,0.10321932806207,-0.462029373230219,0.456346166179182,-0.189849835542736,0.102297726918659,0.0597504741311686,0.211046661841197,0.0370176459270222,-0.0038400047642139,0.258201920345744,0.025651231824949,-0.146534581802403,-0.233779490045344,0.292454762842532
critical,-0.152853165672099,0.0108626615198446,-0.311266979503166,0.405668680806578,0.46825830194473,0.145740708724582,-0.109531836991766,-0.315534453671676,-0.401271889239021,0.50951055224033,0.201217872915217,0.198760842333347,0.379029296603149,0.426359464653901,-0.229797018104332,0.509251917442239,0.139662790969431,0.401142571839976,-0.169535110149003,-0.453645435852558,0.475112124094156,0.39092649731536,0.562918638046233,-0.0946603361015029,0.513002122014566,0.467353080151409,0.553737102713983,0.450541818275459,-0.2766099165589,0.54403829778555,-0.611800614885533,0.528002940303875,-0.186346372024953
critical,0.130405308662667,-0.0154663342404876,-0.193505600069675,0.21476445873103,0.267014793227886,-0.0823008926599332,-0.054573225000656,-0.153869443118768,-0.0924745649930296,0.195269820705472,-0.0063805979661327,0.057572400081511,-0.0498098292840039,0.474869387802044,-0.121613609160945,0.0246402815466324,0.0813599749875081,-0.0601305200034167,0.0447523967947189,-0.168600685427673,0.415503363407473,0.0387246429557456,-0.199209913458752,0.0412239555231248,-0.0453698740172479,0.0511329947608517,-0.162690546297753,0.159514949153318,-0.0937389231153508,0.0386070282466925,0.0097620208514104,-0.264868324787666,-0.3167364114801
critical,-0.147043567946046,0.117114857456438,0.257321429119465,-0.0441226999560433,-0.0035244234360348,-0.146562089334565,0.0402130936308242,0.131520697511925,0.350034950546087,0.0720677185663526,-0.0868202232221052,0.220921646091564,-0.137933992616841,0.139802129629384,0.209693564871846,-0.245669646721645,-0.145849500989575,-0.0407716088201412,0.0240161531406311,0.240354122850904,0.0119599287091676,-0.152936866150563,0.223309780004505,-0.117500040345622,-0.031257591457293,-0.271996897197381,0.146639125912402,-0.388688053475716,0.195981054016891,-0.313712204096023,-0.0378442188623418,0.0007703657783682,0.110162306306664
critical,0.493128740123772,-0.486159388181611,0.471938143002334,0.284989986175427,0.0566024394221519,0.468641827894555,-0.531460175805662,-0.0636659717959645,-0.472879947318843,0.061688182731297,0.390283708761061,0.12855628920339,0.579021293789334,-0.316257889483504,-0.216049910207016,0.0233567470494071,-0.450276643722642,-0.531460175805662,0.0660204825872354,0.286685233945142,-0.170089859561408,0.0591453110767244,-0.056508258990501,0.469866173506016,0.291205894664382,0.064513595680822,-0.408743073364624,0.432570722572285,-0.158223125173403,0.116689554815385,-0.322944700130713,0.215108105890507,0.68007689695068
critical,-0.0203240430777486,-0.11073413605141,-0.135615139460493,0.0262936611117958,0.0622480781260192,-0.248718894884197,-0.251179653463117,0.247306237181483,0.14677969227226,-0.148465767594854,0.228941687046208,0.272961923846892,-0.203149291570859,-0.208025239125386,-0.269635342805019,-0.286085969601133,0.249630286950463,-0.0714987075986267,0.123402485772518,-0.0560050424720919,0.257969524356804,0.123630333789085,-0.0640252926552393,-0.288273310560174,-0.17448601108677,-0.0800657930215342,-0.108455655885743,-0.0405113773455571,0.225341688384454,-0.118799955837871,-0.138622733279173,-0.258880916423071,-0.0872202207417282
critical,0.0063020682919278,-0.0633860202115637,0.0346613756056029,0.294781527713,-0.216142675548509,0.0946680258635241,-0.114487573970022,0.126041365838556,-0.210799617648831,0.104258129786023,0.214178987602474,-0.0726107868417768,0.112889223316272,0.0927043379174887,0.17335254518955,0.124762685315556,-0.243999644085292,0.309121016435212,0.265143539876325,0.207876919310546,0.137960494999376,0.239250259285578,0.177782259858514,0.243679973954542,0.166456803797658,-0.0534762461583149,-0.168466158905229,0.0576776250196001,0.065532376803742,0.209566604287367,-0.304371631635499,0.128598726884556,-0.101335431447738
critical,0.203696125925852,0.308472727440428,-0.200442194201797,0.0844720675564716,-0.292203068820152,-0.35285635615654,-0.0166601304271623,-0.0821292367151518,-0.0429518987575279,0.121957361017587,0.456201227712531,0.167121933347472,0.0232981511442348,-0.201613609622457,-0.0213457921098017,0.185474108271143,-0.12039547379004,0.0722372842740242,-0.141741265899842,-0.258232021621016,0.189508983608972,0.0560977829227107,-0.209292888491227,0.0331901035853625,-0.0061173916412236,0.0666405217086494,-0.0098919524411276,0.228686321566596,-0.0635167472535564,-0.228686321566596,-0.393725738610673,0.288949137096097,0.157229980906345
