group,ASCL1,BCL11A,CLOCK,CTCFL,E2F1,E2F4,E2F7,ELK1,ESR1,ETS2,ETV4,FOS,FOXD2,FOXG1,FOXH1,FOXP1,FOXP3,GLIS1,HIF1A,HOXA4,IRF3,JUND,KLF3,MAX,MNT,MYB,NFIC,NKX2-1,NR2C2,POU2F1,POU2F2,PPARG,RUNX1,RUNX2,SIX5,SP4,SPDEF,STAT1,STAT5A,TCF12,THAP1,USF2,VEZF1,ZBTB7A,ZNF76
critical,-0.15951940709805,-0.203246817602111,-0.199493716124516,0.000100754402083,-0.243473012633784,-0.0921650893055053,0.243195938028055,0.430322051296872,0.129771669883018,0.17027493952042,0.0645835717352598,0.181257169347476,-0.0869258603971847,-0.0837269081310467,-0.184582064616218,-0.251306667395744,-0.320222678420577,-0.0861953909820823,-0.0892432116450958,0.248611487140021,0.284505242882122,0.278988939368073,0.0533746445035162,0.139469281083515,0.139192206477787,-0.0064734703338384,0.179267269906335,-0.0102265718114335,0.20193701037503,-0.104230428954955,-0.117152181022111,0.0332237640868985,-0.215085459846873,-0.0337023474967932,0.163549583181374,0.158889692085031,0.0735003363196132,0.31480712930861,-0.110678710688273,-0.142038518336634,-0.0007052808145816,0.218737806922385,0.143978040576734,0.309190071392478,-0.238838310137962
critical,-0.0446568906614733,0.290118042583737,-0.375276854306304,-0.460442892062958,-0.399317869715806,0.504247110702093,0.287574478584895,0.294988389558791,0.44900408010226,-0.44124331949216,0.366786264253354,0.257615341257635,-0.249030812761546,-0.413538704800236,-0.150821783476743,-0.177088417385231,0.40915972814314,0.466642829310133,0.417773160775579,0.295653184694851,-0.242693580866706,-0.140719787822254,0.289843453288407,-0.505786255962755,0.103932048282196,-0.440556846253836,0.422571247409757,-0.26839658411636,-0.0622595096989084,0.517875410991338,0.394599269456592,0.416118398969515,-0.176560916896835,0.0039309625436636,-0.308688950188913,0.373260790795858,0.34990624862468,0.434197936256733,-0.453050659191326,0.267580042264459,-0.167853545821256,0.325568965817586,0.391188581367236,0.4267478951124,-0.442847499059611
critical,0.211998487009594,0.243179230592836,0.21704243082453,-0.164768831287918,-0.0265953401151185,-0.236453972172921,0.0482995831975715,-0.0466182685925927,0.222239221421737,-0.354145994521434,-0.175315259264603,0.0350019131400122,-0.0401987037372193,-0.0505922849316334,0.192739792443473,0.0024455485163327,-0.110355376799515,-0.287810491015908,-0.306610645235216,0.243637770939648,-0.10760413471864,0.296981297952156,-0.207107389976928,0.238593827124712,0.0145204443157256,-0.197936583040681,0.0953763921369766,-0.404432585888526,-0.260909457336248,-0.0053496373794778,0.156973645392107,0.293618668742199,-0.051662212407529,0.0687810520218581,0.0790217864340014,0.113565159227201,0.308291959840195,0.137867797608258,-0.0816201817326049,0.109896836452702,-0.050897978496175,0.283530781112326,0.14398166889909,0.135269402309654,-0.145051596374985
critical,-0.21732974454941,-0.0720999152533588,-0.301403395728773,-0.266640936588761,-0.0887086457313647,0.116132363497374,0.41508951210148,0.221192240009411,0.0108149872880038,-0.106733624544704,0.0838161514820296,0.104802376814704,0.361272075358794,-0.347367091702789,-0.226599733653413,-0.423973251659483,-0.292262156473437,0.112141118188706,-0.340157100177453,0.16132356037939,-0.199562265433404,-0.0193124773000068,-0.0923136414940326,-0.0275524676146764,0.379168304323467,-0.210763502267408,-0.25415220126809,0.257499697333424,-0.105446126058037,0.209218504083407,-0.0717136657073587,0.116776112740708,-0.14999357369672,-0.034891208988679,-0.10454487711737,0.100682381657369,0.24513971186142,0.267928435075428,0.0432599491520153,0.338097102598786,-0.126947350785378,0.193511022546068,-0.0306424639826775,0.123213605174044,-0.116389863194708
critical,0.239304262121946,-0.0342907280074569,-0.0755974617453399,0.0597237487802511,0.0212526506917487,-0.378688909299742,-0.294759940749521,0.0684645225860735,-0.0063144051573833,0.187882786789366,0.270320854121871,0.0282101897077544,0.390849985899147,-0.0122487766710353,-0.227552452523482,-0.133391808949724,0.0280347895644938,-0.0770298962486352,-0.16209896573005,0.189636788221972,-0.0658042870799536,0.129094505439838,0.465190413284452,0.102229050163748,0.0834904681920691,-0.11064825704026,-0.0740773271704142,-0.0363662963693746,0.120909165421008,-0.0003800336437314,0.0598699155663016,0.133011775305992,-0.209573937839266,-0.121756932780101,0.166454735954356,0.318146626517608,-0.22410291637269,-0.098867214084586,0.0087115404486122,0.27552439170527,-0.0182708482563176,0.0647811195775998,0.140641681537831,0.274471990845706,-0.302828347339511
critical,0.0038376724334606,-0.129029802514066,-0.538687015112734,-0.390812522589585,-0.359672006475285,0.51426719898141,0.419375497517233,0.223539646024665,0.358831918977413,-0.31671298669774,0.267529682276871,0.311137860575499,0.359442891703138,-0.31478460403217,-0.405857725960565,-0.356559864153623,0.215597000590239,-0.239424936893517,-0.267033266937219,0.352703098822483,-0.230871318733366,-0.258498741674747,0.553522196609246,-0.294851618855389,0.541684600048323,0.0517608456075219,0.472854703915856,-0.595602943093561,0.28591614274166,0.358297317842403,0.315548319939326,0.363681514987856,-0.0188637829067619,0.250842489705504,0.247195746248833,0.164313477424689,0.386764828281656,0.0141287442823925,-0.290899389035855,0.445590046030375,-0.27138644760801,0.22852289231886,0.237611111614021,0.317514888400254,-0.277305245888472
critical,-0.398798927314996,0.0149197716336669,-0.476306671776687,-0.487848381908391,-0.333583573318779,0.335460274153202,0.398142082022947,-0.438397314921332,0.45341092159672,0.0722529821253051,0.34803416974384,-0.24988271610349,0.246035479392922,-0.487566876783228,-0.269306569739774,-0.459604034350317,-0.0147321015502245,0.137562171163243,0.272496961158294,0.428826140665772,0.391010618852138,0.127240316573914,0.573801280124988,0.194989216696603,0.173876332309338,-0.0639954984538417,0.325326089647315,-0.515623554257859,-0.0812611461305379,-0.406399565694411,-0.0423196038162501,0.0693440958319487,-0.351412231245802,-0.171155116099424,0.365487487503978,0.353758107288832,-0.0484188815281265,-0.0667167146637558,-0.41109131778047,-0.309937142805043,0.0670920548306404,0.224922595005658,-0.105189081769438,0.309561802638158,0.159801076051162
critical,-0.37291207657731,-0.153456171351916,-0.1414603349483,0.117830800598536,0.201032111201728,0.0124032421682669,-0.0178805863374651,0.0631931608281045,0.10714771610324,0.21180573031139,0.123081808231817,0.152188686750779,0.0272961862316239,0.074962660695803,-0.0011769499867698,-0.260287016304872,-0.0131275190832022,0.230908533942809,0.229052574348287,0.0090081941295077,0.325517205956232,-0.222443547499502,0.163233909703542,0.0948802758565236,0.023629534349764,-0.238106035784978,0.269476279663113,0.242406429967407,-0.0978226508234483,0.0512878590388556,0.114390485252593,0.14041918688308,0.127789608178896,0.322574830989307,0.0505183148167368,-0.253859058684821,0.279208750707556,-0.1168349198405,0.0325019265577214,0.032864065015189,0.179937546054237,0.124394560140137,-0.114435752559777,0.0161604286644938,-0.0475306725426287
critical,-0.286652235440253,-0.12727522252765,-0.270397591225587,-0.351353869375512,-0.147242626702212,0.245359100276533,0.240333291062528,0.206284565576654,0.23978996033669,-0.103776168635138,0.271529530237751,0.133523525874792,0.123064409402402,-0.454586707284812,-0.14321292381891,-0.23965412765523,0.0232273885295925,0.112560015369526,0.265869835176934,0.249252970478375,-0.135877959020092,0.323191226752887,0.331024244717058,-0.0354070523004704,0.237843025235769,-0.131350202971438,0.435524854319981,-0.200036262229512,-0.0325545659898187,0.409037481435358,-0.334827559797927,0.387077864599388,-0.406049162443246,-0.34967859963751,0.176944706381379,0.298877176771618,0.178574698558894,0.314633767820932,-0.380331508086894,-0.075568248452027,-0.0179299139526679,0.333876731027709,0.376845135929431,0.199447653943187,-0.373539874013914
critical,0.122296605495273,0.0746652959865879,0.160144186564337,0.0285787857052112,0.192971170144647,-0.220648822967262,0.0093975286327946,-0.100154483237182,-0.06616890023639,-0.009526261901737,-0.0262615868642482,-0.206230696845714,-0.172502580382807,0.0699021650357194,0.0951338857484284,0.313722976412612,0.0792996936685141,0.0668125665811019,0.0226570553338612,-0.160015453295394,-0.0753089623312999,-0.20391349800475,-0.165937183666745,0.0679711660015835,0.0377188478001211,-0.0260041203263634,-0.0767250282896662,0.201467565894845,0.186405773428585,0.0862512901914033,0.131694134128068,0.161817719060588,0.0811019594337076,0.130793001245471,0.149974258317888,0.0305097847393471,-0.252188473858148,-0.128862002211335,-0.185633373814931,-0.11405767628296,-0.289907321658269,0.0207260562997253,0.143408861601826,-0.115988675317096,-0.006565396716062
