group,ARNT,ATF2,BHLHE40,CEBPD,CTCF,CUX1,DUX4,E2F4,E2F8,EHF,ELK3,ESR2,FOS,FOXM1,GLI2,GRHL2,HES1,HNF4A,HOXA6,HSF1,IRF2,JUN,MAF,MAFF,MECOM,NFATC1,NFE2,NR3C1,NRF1,POU2F1,POU2F2,RARA,RFX2,RUNX1,SP1,SPI1,SPIB,SREBF1,STAT3,STAT5A,TCF7L2,TFAP4,XBP1,ZNF263
critical,0.159404902945906,0.0587710089455511,0.159659543365947,0.0305823144469701,0.107432793215459,-0.147385875119952,-0.101474207386491,-0.0341218162855453,-0.015100176908454,-0.0230958860977534,0.233836297724002,-0.0686255932011526,0.163046260952497,-0.168062677227313,-0.0992842997741351,0.265717278313183,-0.186906068310375,0.0487636404379248,-0.195258274087732,-0.169997944419627,-0.0618012299440436,0.0357005868898018,0.0938604588272537,-0.151485585882619,0.458327292032485,-0.0280868383305645,-0.0699497233853678,0.161391098222228,-0.024496408407981,-0.319038982269848,-0.0878254808722729,-0.301010440530918,0.116599848336949,0.166254730245019,0.190852994821016,0.0758064530463196,0.248911010590452,-0.102136272478599,0.195156417919716,0.0108986099777712,-0.0910339501647943,0.142955131811232,0.18262810925368,0.228539776987141
critical,-0.0194834098455675,0.327532902965654,0.22658402963098,-0.469105050686199,0.154794596649447,0.295440005399809,-0.0381568352368811,-0.0180969499689166,0.201999906870786,0.209581653248893,-0.0382881840673006,-0.321395993722163,-0.158632901360596,0.090579612888775,0.0041228938437249,-0.16321551611079,-0.0606904568110805,-0.0973294833408911,0.465565929422117,0.0723002339887201,-0.39193761281471,0.170994285734525,-0.104670423529895,-0.0364274089696902,-0.260778508483538,-0.258939624857664,-0.349592209318894,0.292798434476927,-0.28877770083464,-0.229356949384282,-0.192258201948003,0.260917154471203,0.0545316560958524,0.0555970410536999,-0.337829191839098,0.292484656715369,-0.189755277012785,-0.0300350992226052,0.236909507133406,0.319527921467307,-0.0122957099587196,-0.157487247673048,-0.310851601502371,-0.288631757689729
critical,-0.0692179141820346,0.148235218461751,0.0108882112196459,-0.0687512765583355,-0.0231763353103891,-0.0857057768860698,0.0973717174785476,-0.0097993900976813,-0.106082286454264,-0.119770323416105,-0.186032865981378,-0.0611295287045834,-0.0174211379514334,0.177477842880228,-0.0452638494988137,0.0404419273872562,-0.0552187854710613,0.0384198310178934,-0.151812773576777,0.031109174913274,-0.0242651564323537,-0.112926304935185,-0.0740398362935921,0.0373310098959288,-0.147301943214352,-0.147146397339786,0.137035915492972,-0.14310220460106,-0.0689068224329019,0.224608242873838,0.0315758125369731,-0.137035915492972,0.0493080422375393,-0.293048427683041,0.0027998257421946,0.169389457402777,0.223830513501006,-0.172967012517803,0.0782395749068841,0.047908129366442,0.160367796677927,0.191632517465768,-0.244984752442033,0.086172414509769
critical,0.113566408580687,-0.265981075512806,-0.201622460843933,0.0348339383217842,0.195277245313199,0.075624609590788,-0.180903389723169,0.0387187641569274,-0.10605574529941,0.276211116878683,0.0713513011721304,-0.14296159073327,0.0653945682249108,-0.128976217726755,0.118357693777363,-0.178572494222083,-0.0099710529768675,0.161867743130967,-0.103595355603819,-0.163162685076015,-0.149954277236528,-0.152155678543109,0.103595355603819,0.144256532678318,-0.175594127748473,0.158241905684834,-0.170414359968282,-0.218456706129554,0.13156610161685,0.126515828031164,-0.008546616837315,-0.203823862150514,0.105149285937876,-0.0336684905712412,0.0066042039197434,-0.0428625783810802,0.377993553759435,0.0230499666218498,-0.0648765914468917,-0.0251218737339261,0.276211116878683,0.312987468118039,-0.235290951415174,0.197349152425275
critical,0.0547082237978174,-0.192530294902985,-0.200794287561128,-0.270075573680833,-0.206540576362848,0.118095120888954,-0.18340732092912,-0.102100296389321,0.0034655453082537,-0.174017766546929,0.109179487232677,0.20923600049149,-0.233287477331678,0.098693991171807,0.336039414719133,0.202838070691637,-0.211250163576629,0.0772490783241515,0.0218595934828312,0.244335754254573,0.0294719451428415,-0.0336187514945981,0.0973314690848013,0.0488138347692491,0.0162910249533295,0.264921685786507,-0.0709696287057772,0.194277877579797,-0.264832825650398,-0.0583218693329196,0.280027908925049,-0.123752549554565,-0.123367488964759,0.203785912143467,0.0968279283135165,-0.0430083058767899,0.0453482894609954,-0.0245846376568427,-0.0230147752522491,-0.196410520846414,-0.177039011174637,0.162258608535162,-0.155653338417721,-0.223127801769875
critical,-0.0307729539404948,0.132156269361712,-0.0300993745859499,-0.11687564057575,-0.0059467434444108,0.0363732851454253,0.13615925524015,0.0941279035165478,0.0018475319438946,0.221569117396445,0.145916533318844,-0.133157015831322,-0.223840042077483,-0.0841781741936987,-0.10180670815836,0.0428011567002254,0.237658041407861,0.0727080800420195,0.0741707094976028,0.0620462811157943,-0.158387373940133,-0.0683971721729321,0.298183957694826,-0.0379706304719176,-0.159907738768963,-0.114777922014453,-0.152479120744553,-0.243123656741883,0.130828355777038,-0.104693476820695,-0.212523908921128,0.0642209801747536,0.0236330127823187,-0.0718035591944878,0.0044263786155808,-0.033351800612181,0.196050082421401,-0.0204960575025809,0.038663454950878,0.203690396814382,0.235444852100071,0.16743258241545,0.0845053413087633,-0.186677706831019
critical,0.164774955356449,0.124583613406817,0.329836309824178,-0.184250094923492,0.0829602759007846,-0.210121481309122,0.309883838405002,0.0691176521889161,0.372032445552771,0.262055186821236,-0.24267551362462,0.250312823258754,-0.0577571541081412,-0.206016427380775,0.200097512414321,-0.172603197731437,0.19551512663384,0.0624350062590485,0.0419097366173124,-0.0951799713153996,-0.0654899301127022,-0.0771368273047572,-0.188068749740559,-0.134034784079058,-0.0863970652361451,-0.118378299329083,-0.175467188844237,0.238284060584992,0.273511151272437,-0.0708360468565963,-0.24611230295998,0.180240507365571,-0.167352547357969,-0.0777096255273172,0.157519511204021,0.0730317733764099,0.24525310562614,0.361817543917116,-0.304346788920255,-0.0684493875959293,0.0294036420914173,-0.0337950951310446,0.136994241562285,0.205157230046935
critical,0.0889354893986263,0.215881133697854,-0.120511035247131,-0.227187661032253,0.115409309498683,-0.243733798594788,0.072527236315779,0.0172355599609741,0.423489198614441,0.171206562279009,-0.129059872987774,0.100104132253338,-0.0254167057557831,0.307896043142841,0.30297816336731,-0.339655434964263,-0.36355541144348,0.544551771780323,0.680413945766028,0.343194469942916,-0.347101196867404,0.111410659587737,0.283076836799039,-0.0298290091057925,-0.219604014649425,-0.423810929067046,-0.560270602464731,0.0509253344980248,-0.0067103780114725,-0.382767315613313,-0.292636827390726,0.0823629958668416,-0.130438717784652,0.308171812102217,0.0340115049896555,0.247043026107295,0.110951044655444,0.349307348542408,-0.0913254870465481,0.257660131043255,0.103597205738762,0.0663683962230576,0.239091687778633,0.279675686300073
critical,-0.143408691053226,0.469258496091521,-0.252589653673837,0.179970128242609,0.283705770430759,0.221610813902607,-0.122588348223226,0.0584342369096902,0.264944582386144,0.13654484176861,-0.22179384988353,-0.29569462718122,-0.121993481285226,0.309879915702758,-0.165327249768763,-0.148716734499995,0.197175510449377,-0.18422571479907,0.11686847381938,0.300728116656604,0.0239777135009222,-0.0583884779144594,0.186833977527224,0.182624149965993,-0.0204085118729223,0.0123091697170765,-0.2223429578263,-0.0524855675296904,-0.146199989762302,-0.296518289095374,0.133250194111995,0.0618661615519978,0.144506906938764,0.332942449299065,-0.287183454068297,0.147893072585841,-0.221976885864453,-0.0876284758669199,0.43878300526783,0.379799660415371,-0.0124464467027688,-0.2068764174383,0.302146645508758,-0.150135263352148
critical,0.197943152369471,0.589664972640417,-0.412414102471305,-0.003774064049122,-0.441955914166157,-0.268999668604666,0.44416829653978,-0.0104112111699919,0.003774064049122,-0.304267646443014,-0.0765224020994406,-0.101639449047046,0.0190004603852352,0.514704252216475,0.37961878728583,-0.559862880666315,-0.378447526029206,-0.350857816428728,-0.113352061613287,0.326521610318871,0.273034012933038,0.178031711006862,0.471758006140259,-0.293726295133397,0.511190468446603,0.197682872090222,-0.248827946962807,-0.0560904001783315,0.121550890409656,-0.117516546081284,-0.0240759258306063,-0.261581680646047,-0.272643592514163,0.510409627608854,-0.26431462357817,-0.436359888162286,-0.0795156253108133,-0.178682411704986,0.164627276625497,0.263663922880045,0.0813375872655619,0.0002602802792497,0.0339665764420986,-0.329384693390619
