group,AHR,ARNT,ASCL1,E2F1,E2F2,E2F3,E2F7,EGR2,ELK3,ESR1,ETV1,GATA4,HNF1B,HNF4G,HSF2,KLF4,MAF,MAX,MITF,MXI1,NFE2,NFYB,NRF1,PRDM1,RARG,REST,SETDB1,SP2,SPIB,STAT4,STAT5B,TCF21,TEAD4,TFDP1,TP63,ZBTB33,ZBTB7B
critical,0.200530406398267,-0.168254996730253,0.56906107069752,0.211586071588415,0.185042285578888,-0.18277510999842,-0.458020415020431,0.127471310164752,-0.262686680739193,0.0899482806138567,0.0529602026044203,0.28186851458293,-0.0336509993460506,0.0981763447991514,-0.217648855724948,0.227227035705353,-0.347616606416508,-0.0424140150728041,-0.0991188784674359,-0.403022301781882,0.0149022215120663,-0.0793001975505341,0.120032936350182,-0.556426024765922,0.258508963939229,-0.0908653403992146,-0.218998971520058,-0.111397290038062,-0.109639592116126,0.258458016173376,0.120134831881888,0.349272408806737,-0.101284158516198,-0.246205078485677,0.0518138778727229,-0.0628695430628712,-0.289892787704811
critical,-0.182591929368395,-0.0745837916739877,0.0297274768060796,0.198839270100181,0.131917948015838,-0.192331618202247,-0.18716035910478,0.268055701559243,-0.0873812053393462,0.0064785998805333,-0.040462197235932,-0.0157461934316102,-0.238923791109894,-0.0773945743575824,-0.140938599419002,0.153089605697177,-0.149726834682954,0.122955400647477,-0.0611762856431978,-0.0298218958626345,-0.0777649875794514,0.0647787358009832,-0.178822430110551,0.0878387746134198,-0.0264155468223092,-0.0624545744088636,0.236178375465453,-0.162989080626737,-0.0574576274158065,-0.209646620573537,0.0447618958113532,0.0171479532712324,0.142202362175967,0.0473547883644367,0.0448199998461562,0.103468759975424,-0.142238677197719
critical,-0.091836498888297,-0.210656676915726,0.221848771104116,-0.247145970297053,0.0260637809866619,0.225834996431488,0.0608665944217928,0.116673749004998,-0.113760738188842,0.0111920941883901,0.188732437615181,0.0591801144755971,0.19655157191118,-0.0596400635518323,-0.0433885295248548,0.166654881955891,-0.148256918906483,-0.16389518749848,0.0601000126280675,-0.126485995964683,-0.0410887841436788,0.0489079184396774,-0.322884251517118,0.0729785867626534,-0.0956694078569238,-0.15270309331009,0.0288234754440732,0.323190884234608,-0.354160788701112,0.198851317292356,-0.353240890548641,-0.0160982176682324,-0.0692989941527717,-0.211116625991962,-0.0582602163231266,0.0901500189421012,0.192258713866318
critical,-0.419404374130367,0.307010735122909,0.121587127912447,0.503829089145187,-0.535164642877681,-0.504347032182087,0.544746589060344,-0.62658158889066,0.46744359080291,-0.548242704559424,0.669182403675745,-0.233721795401455,-0.576729571588965,0.505123946737438,-0.571032198183057,0.191509437894045,0.123270442782374,0.502016288516034,-0.534258242563105,0.535682585914582,-0.567277111165526,0.513799492605526,0.604051066785478,0.0550314476707027,-0.651442854661895,0.539955615969013,0.554975964039134,-0.193969667319324,0.0603403637989352,-0.625545702816859,-0.524028867584315,0.508749547995743,0.0596929350028093,0.346244920168139,-0.35776915273918,0.323455426544507,0.472105078135017
critical,-0.0423949718630242,0.0219456324938008,0.0630790238792402,0.170988163334052,0.0949119266276009,-0.192581726857364,-0.297380923739525,0.298407791570117,-0.0929168691281645,-0.325487763216879,-0.0676265814147203,0.0775138516692803,-0.291777159292578,-0.112720748718158,-0.0432458052083721,0.211446755859388,0.218957560563149,0.0524289375219545,-0.14954129521511,0.0433631615318684,0.167408795467416,0.177560117449843,0.0723795125163188,0.270476986578007,-0.215407531777387,0.27980681429596,0.0127625001802184,-0.520181903897176,-0.212561640932602,0.0286936210948358,-0.299669372047702,0.09901939794997,0.0949999438702231,0.0167526151790912,0.164533565541758,0.0657488802387801,-0.076046897625577
critical,-0.117318124647382,-0.131195906735088,0.082326151278243,0.289801872697345,-0.195632579582153,0.0665672866945551,-0.0441862439362358,0.0784296232508512,0.0014396039510068,-0.224578216357063,-0.140658903373039,-0.119295180740098,-0.0672582965910384,-0.034358547630696,0.163519814115027,0.215115219719112,-0.138854599754444,0.191755246274108,-0.225096473779425,-0.146359735019026,-0.152578824087376,0.037679234077685,0.102423022434298,-0.12674273184664,0.236536526510093,0.156129847166526,0.0304044354452639,-0.0238206467093261,-0.0795045275342696,-0.219357252694745,0.0126493200495132,0.108085464641592,-0.0044531748884477,-0.0711932140571236,-0.200277701664068,0.0718074450762199,0.0455106795711621
critical,-0.018215617587791,0.267288233205306,-0.282011737576785,-0.405179514530501,0.149122672480361,-0.395269463511236,0.0816399441110839,0.184232567520041,-0.521457446489871,0.140628343035278,0.157617001925445,-0.363085393058196,0.265023078686617,0.278047717169079,0.396402040770581,0.343548435334503,-0.133455353726096,0.155634991721592,-0.246996223975383,-0.176776433896023,-0.137985662763474,0.256245604926697,0.178003392593647,0.359593279841884,0.192443752650289,-0.137324992695523,-0.160259682197249,-0.282200500453342,0.543920228800204,0.0687096870669007,0.159787775005856,-0.107689221076008,-0.557133630159224,0.0916443765686272,-0.129302570441832,0.176965196772581,-0.0654063367271459
critical,0.012238301017156,0.121564090400895,-0.175476308636323,0.143902401922916,-0.0371243629368004,0.0644671841684389,-0.0128297430737472,-0.124066345255704,0.0092810907342001,0.202546156611073,-0.254365579877023,0.153319979285561,-0.092810907342001,0.229706995671453,-0.0924924385422981,-0.0369423807655416,0.140990687182775,0.142537535638475,0.0035486523395471,-0.011783345589009,-0.213556077972232,0.164875847160496,-0.022929753578612,-0.118879853374828,0.0315284111705915,0.168288012871599,-0.0551405978914241,0.221836266764508,0.0619194337708154,-0.190762811022064,0.0267968747178621,0.283209754021547,-0.20755066632069,-0.268332711521138,-0.204320482780846,0.190034882337029,0.0529568118363182
critical,-0.230306787449672,0.11066571448373,0.0484304876476758,0.239191025541202,-0.0270627560326618,-0.067064607542219,0.114310530111024,0.235774010890614,0.110529033897706,-0.0412319767837692,0.243747045075321,0.0988656238903637,-0.324980873368647,0.0270627560326618,-0.166886995534748,0.169802848036583,0.224338401859977,0.290172884127984,-0.207572249974423,0.277051547869724,-0.195681038990374,0.0811882680979853,0.216456488065953,-0.161465332289147,0.187252402852256,0.14770615329611,0.261925563016452,-0.0588637723808064,0.0383616844772747,-0.175224511282184,-0.333090588139377,0.299877205735656,-0.113308205813518,-0.232356996240025,0.345984123420932,-0.194952075864915,-0.0255592695864028
critical,-0.528241233615676,-0.0473979631045201,0.242040418148492,0.0872847735859195,-0.331526736468774,0.0432538788986604,0.0160583262977063,0.226241097113652,0.104379120935091,-0.296043015456101,0.310417807545177,-0.124063520912924,0.0106192157775154,0.146467476150853,-0.220154473436295,0.346031031189283,-0.118753913024166,0.399774623234026,-0.315079902276769,0.252141623400275,-0.415444441637433,-0.252530131294574,-0.336059328568933,-0.261206807600593,-0.330361212785876,-0.170813970860279,-0.0769245630712703,0.0747230183369073,0.372320065370205,0.408710304802911,-0.299928094399094,-0.0599597183535322,-0.179361144534864,-0.037167255221304,-0.501175183646155,0.350693125920875,-0.336836344357532
