group,AHR,ASCL2,BACH2,CDX2,CTCFL,E2F2,EGR1,ELK1,ESR1,ESR2,FOXG1,FOXK1,FOXO3,FOXP2,GATA1,GTF2B,HES1,HNF4A,KLF1,KLF4,KMT2A,MITF,MYB,NFE2,NRF1,POU2F2,RARG,RFX2,RXRA,SPDEF,SPIB,STAT3,STAT4,TAL1,TFAP2A,TP63,TP73,XBP1,ZBTB7B,ZKSCAN1
critical,-0.103793404236937,-0.228300076553242,-0.0635778752253476,0.212683130218127,0.0090573242880554,-0.0221765683821748,0.0102178728040737,0.232639518830528,0.0459425836449833,0.0201077645057945,-0.0727613460912312,0.139795637549068,-0.0723576770421813,0.190456103204821,-0.135506653902913,-0.0436214866129468,0.0573462342806409,0.0095114519682365,-0.0570687118094192,0.0314609565103208,0.0809861029656214,-0.0313600392480584,0.0339082001201854,0.0485664324638072,0.0392820443356612,-0.109419541608068,-0.0573210049650753,0.0315618737725833,0.138559401086353,0.0672361259823617,-0.108763579403363,-0.0305274718343931,-0.0405687394295075,-0.0385251648686928,0.169339166076402,0.1094700002392,-0.137852980250516,0.16434376159441,0.043217817563897,-0.315341215254611
critical,-0.0094010677915814,0.107319810840155,-0.05216543236468,0.100422799596601,0.120165765674687,-0.0576584350235024,-0.179828893368142,-0.0635784299838671,0.335398834282565,-0.110004796329514,-0.0580564786944316,-0.0432854399241331,0.110388365685137,-0.180842095439598,0.265676057451083,0.118797942878222,-0.0829667753369439,-0.0938008003438704,0.108904748366219,0.039319477530148,-0.160201721812508,0.129906979875972,-0.205723443451497,-0.0540181447239139,-0.0125130455824822,-0.10561907879164,-0.101906416915519,0.157596345057335,-0.149664420269365,-0.243841552811205,-0.0061153982170025,0.0263794396461236,-0.161164263780391,0.154520553054701,-0.174010218614923,0.0126288401049343,-0.134227562994967,0.0082503597247135,-0.104815754292128,-0.0238102486792171
critical,-0.0875959432037459,0.0966311890936428,0.114242261590899,-0.0278714364739192,0.126187162936865,0.0715162683149464,-0.298469393888288,-0.0059724506729826,0.169372575495355,0.0029096554560684,0.0411945956674959,-0.0090352458898968,-0.0500767017965471,0.155896276540932,-0.157274534388544,-0.162787565778989,0.0594182272081354,-0.0537520560568441,-0.166616059800132,-0.0243492219744678,-0.0258806195829249,-0.0583462488822154,-0.11102632661314,0.203522742163948,-0.130781355762236,-0.0211332869967079,0.0408883161458045,0.0240429424527764,0.13277217265323,0.130015656958008,-0.245483036635673,0.15635569582347,0.123430647241642,-0.055896012708684,0.308270338582414,0.102909919288317,0.104288177135928,-0.0396631980590388,-0.0367535426029703,-0.080704653965689
critical,-0.336121291533566,0.0111307012213657,-0.313083328540507,-0.133827268173164,0.389315689231023,-0.4649009161296,0.187151092629009,0.100046884233903,-0.623060414879703,-0.432803080049382,-0.0071184717113385,-0.115966375515624,-0.186245105320293,0.0685961819456258,-0.323955176245097,0.316836704533758,0.346216578687828,0.452346520565966,0.12386140777729,0.0590186018249158,-0.062513124301391,-0.476290470867741,0.0298975811876218,-0.391904224398783,0.374690465533182,-0.328096832513512,-0.539062448685908,0.49298652269979,0.0463347795028944,-0.0927989857641768,-0.0320978360802173,0.31606014398343,-0.451569960015638,0.219896062501166,-0.40549403402952,-0.0308035684963376,-0.0314507022882775,-0.0348157980063648,0.520036715202876,-0.0156606377649448
critical,-0.0884035412555855,0.217816014836492,-0.0072644394404854,0.138844528015731,0.0158177310397668,0.0869389365296812,-0.122030865762349,-0.0173702120492254,-0.193855081520697,-0.200182173936604,0.0190105693422382,0.0717363394747942,-0.0504409867601452,-0.0345646715313423,-0.183807893100994,0.0301708573536293,0.207534489660644,0.0141187895577178,-0.20943847580432,0.0918600084087198,0.0860894657886567,0.175078848934604,0.0817542357999799,0.16763865692701,0.0372009600379701,0.0549519693159306,0.0353555580833306,0.0773018374332307,-0.163362011127369,-0.128094329327593,0.105920213777401,0.035150513421704,-0.0080846180869919,-0.0126834769263315,-0.0096956832854866,-0.149653310892905,-0.0106623224045835,-0.0132986109112113,0.156947042427908,-0.175693982919484
critical,0.205616986622899,-0.066798747607309,-0.0940690064358296,-0.0622664535383333,0.0853677667675429,-0.0706234683406219,-0.0895175887631873,0.0836466424375521,0.0146869276159214,-0.047751638355411,-0.192345205678303,0.154327481589174,0.211966023040198,0.0600481155130118,-0.268017305386898,-0.0765517854772568,0.0441564008660969,0.0913534547151775,0.0033275070379821,0.109042788106749,0.0940881300394962,-0.171366612456082,0.134152079720948,0.144000735609229,-0.127879537718315,-0.0497978639477334,0.347514125828806,0.118623713543698,-0.183490977180684,0.125297851223329,-0.0189897384408983,-0.0004398428843309,-0.0158534674395818,0.0299666869455062,0.168823173168429,-0.175038344360063,-0.109329642161748,0.0534313486443806,-0.0639493306609909,-0.0282073154081823
critical,-0.0331533452227794,0.501808281941389,-0.467340073168697,-0.140502562190589,-0.388636097823969,0.0901620719939609,0.169617397938639,-0.18736805586245,-0.0160601190739243,0.190843052387217,-0.107255298142816,0.399155006223264,0.0272364592481757,-0.288800386855656,0.10077489921825,0.520592046940131,0.399061087398271,0.227659231784751,-0.335290205227542,0.0750411411699737,-0.191500484162173,-0.477577225093012,-0.0364405040975592,-0.250857181558197,0.435971185620798,-0.126414738441533,0.180605900462903,-0.26231527820743,0.451749548219742,-0.056539132646213,0.363371933900661,-0.341019253552158,-0.0970181462185017,-0.327494942753064,0.001596620024893,-0.163136999014073,-0.275933507831518,0.264757167657266,-0.198168720736727,0.0488377889967288
critical,0.0018585705983962,0.0855395785164319,-0.0584769773641744,0.0728015702688869,0.114188764325857,0.0315050381923265,-0.0734815351219587,0.095693720322304,-0.0043064440694547,-0.0104261277471009,-0.0811878034567724,0.0141885999340981,0.0305984183882308,-0.104034622519985,0.124025589200295,-0.0387579966250923,-0.0300544465057734,-0.112375524717665,0.0197189807390821,0.142928612115691,-0.24093421293844,-0.037760714840587,-0.281324125210904,-0.199592349871674,-0.0737535210631874,0.0450590042635576,-0.256256087627657,0.166138079100542,-0.221759204081815,0.191342109654403,0.108023749658006,-0.037987369791611,-0.148187006979447,0.0961923612145567,0.182049256662422,-0.0958297132929184,0.155938606304465,-0.0978696078521337,-0.096555009136195,0.103399988657118
critical,-0.196005119614124,0.151198766495485,-0.0984107148455919,-0.0785925201969635,-0.0572777570737247,0.0629465770533095,-0.0554637346802576,0.114646215267123,0.142491459006843,0.0118818466772097,-0.125711751867272,0.118047507254874,0.100360788918569,0.0590010783475185,0.0245800034314796,0.204939179901949,0.233283279799873,0.0750098259698659,0.0854404547323019,0.0812228526674908,0.110065808723618,-0.310288530402553,-0.18158364158606,-0.0598173884245787,0.122310459879521,-0.284166607936626,0.182173198863937,-0.119634776849157,-0.31332701791161,0.0622663186557593,0.0618581636172292,-0.1428089129257,-0.175461316008108,0.208431173009373,0.27142310062252,0.33926753813819,-0.088252189442176,0.0360536950701592,-0.0383665736218298,0.0139679724296969
critical,-0.590267067759077,-0.039195906537585,-0.117199641330205,0.201930066353697,0.658439486060421,-0.54149856358525,0.442538601534912,-0.0007761565651006,-0.463753547647664,-0.472032551008738,-0.55275283377921,0.546543581258404,-0.0730880765469819,-0.476430771544309,-0.367898211857728,0.30270106038927,-0.494023653686591,-0.0882231295664454,-0.436717427296656,0.61626831268995,-0.492988778266457,-0.200377753223495,0.216418322235576,-0.374495542661084,-0.457544295126858,-0.584057815238271,-0.301666184969136,0.0840836278859084,-0.169978287757052,-0.403472054424843,0.322104974516787,0.303735935809404,0.408128993815448,-0.18291423050873,0.283167786834236,-0.639682369070487,-0.287954085652357,-0.292352306187928,-0.416019918893971,-0.132593413204702
