group,ARNT,ATF1,ATF2,ATF3,BARX2,DUX4,E2F3,E2F6,ESR1,ETV5,ETV7,FOSL2,FOXP1,FOXP2,GLI2,GRHL2,HEY1,HNF1B,IRF4,KLF1,KLF3,LHX2,MAF,MECOM,MEF2A,MYBL2,MYC,NKX2-1,NRF1,ONECUT1,PAX5,POU2F1,RARG,RELA,RUNX1,RUNX3,SP1,SP2,SRF,STAT4,STAT5A,TBP,TCF3,USF1,VDR,ZBTB7A,ZEB1,ZKSCAN1,ZNF143
critical,-0.0508384164594741,-0.0535181141942848,-0.0220948662285333,-0.157874644848044,0.0454031804879242,0.168820957293072,0.176051085143599,-0.0137018506817678,0.0302856404368225,0.0350130317237055,-0.257225702374515,-0.0070784468466697,0.0464396673476151,0.0288699510674886,0.0972275234724702,0.0465660681841628,-0.353795941496937,-0.0238139176055816,-0.0973033639743988,0.0201230131783896,-0.177694296018719,-0.0187073238090556,0.103294763626758,-0.0752843382477941,0.0267464170134876,-0.0878738615679424,0.0543523597154995,0.0847138406542506,-0.175014598283908,0.221125623456499,0.143060466804656,-0.0377685699604447,0.227420385116574,0.322322133196567,0.296283560867746,-0.0719979164975546,-0.309151166028299,-0.0794302856865578,-0.0982640103321611,-0.0231566332555337,0.156509515813329,-0.296233000533127,0.211013556532686,-0.0780398764845334,-0.23793693471734,-0.242992968179247,0.0628717760988126,-0.192533754229416,-0.258868913249635
critical,-0.0613187126532802,0.114389667428421,0.116359281250066,0.156707399684652,0.311995518821354,0.120559193075633,-0.178141432449616,-0.0938535468468546,0.101094774132315,-0.0222812563573622,0.137909173651597,0.0575822393739825,0.212015893691,0.0253153305899702,-0.0411881007996998,-0.0075743237405917,0.0566408798268726,-0.285463662047427,-0.187460891966003,-0.0113180382471749,-0.0277990715488832,-0.305891164219711,-0.306405291356979,-0.241103903696695,0.188872931286668,-0.391185580415151,-0.182507892502748,0.0618255985632624,-0.206766003909041,-0.0250546464076936,0.0566191561450163,-0.170835034118586,0.0089791218339711,0.104483668501911,0.244673828748427,-0.108133247053783,-0.168735078205802,-0.174614954761596,0.0659603393432604,-0.299489919299364,0.300040252573059,-0.101442353042017,-0.144665238708931,-0.168329569477817,0.212913805874397,-0.144889716754781,0.165317218927065,0.0634041861114928,0.169966086844331
critical,0.0290551227210171,-0.146351729261419,0.342204778714201,-0.188166509050396,0.10807275805754,0.242126022675142,0.0041507318172881,-0.155114385320139,-0.0822459823055245,0.0754818267514253,-0.148811422190183,-0.0950056393734844,-0.142508459060227,0.204461974703453,0.247967793380955,-0.0787101737204272,0.180326237839963,-0.0258267757520152,0.102384718159774,-0.184169508041156,-0.12882641714398,0.320836196395569,-0.173562082285864,0.131286110072744,0.200464973694213,0.118526453004784,-0.162954656530572,0.134975649465889,-0.284709456504358,-0.115913029267973,-0.309921309024182,0.0242894676715381,-0.287169149433121,0.169872542892719,-0.0857817908906218,0.401698601428665,-0.266569221154728,0.414304527688577,-0.269490106507634,0.169411350468576,-0.133899533809555,0.0853205984664787,-0.281942301959499,-0.138665188859034,0.167259119155908,-0.348200280228062,-0.0794788277606657,0.11206975906678,-0.329752583262337
critical,0.181091904805171,0.228266023779329,-0.0270671174441893,0.0952504751964565,0.171038404040186,-0.0232003863807336,-0.443900726084704,0.0473030100096069,-0.27350677722176,-0.203003380831419,0.155700370821812,-0.0787524226590459,0.0906103979203097,-0.0305471754012993,0.114326348442837,-0.178900757202546,-0.0387962016700046,-0.320165332054124,0.201585579441486,0.0768190571273181,0.200812233228795,-0.254688686046276,0.179802994450686,-0.0625121521925323,-0.0800413330135311,-0.0866147758214056,0.198492194590721,0.0980860779763239,0.288587028369237,-0.0569698376682459,-0.173229551642811,-0.0408584582371809,-0.414900243108787,0.123477611959682,0.14023344656799,0.31616970995522,-0.136237824469086,-0.1001483345435,0.462976599331085,-0.466327766252746,-0.131339965122042,0.0003866731063455,0.235226139693549,-0.0904815068848612,0.191403187641053,0.0157247063247195,0.162273813629687,-0.279693546923289,0.302378369162228
critical,-0.002346228206969,-0.20338865769163,0.0618817689588087,0.108630365982667,-0.291284231895208,0.132415254430816,-0.082440593622375,-0.214767864495429,-0.0426720255142496,-0.0870743943311389,0.189633894828274,-0.177726786677906,0.0795078083636637,0.457778451032249,-0.0096488635011602,-0.19555812105087,-0.138016874274954,0.132855172219622,0.0835843798732724,0.22157192629564,-0.0249286746990462,-0.0280960827784544,0.261369822256352,-0.0618817689588087,0.159690157336831,0.0203242018428694,-0.0499160051032666,-0.0880128856139265,0.0095608799433988,0.208755654715071,0.0082117987243916,-0.0572479682500448,0.0372757006382208,-0.0309115566268172,0.143765133382029,0.120625457690796,-0.242512013042838,-0.13948326690431,0.0507665128282928,0.0666622089305082,-0.266502196459097,-0.11317618313367,0.0581864595328325,-0.090974998725225,0.180395621263333,-0.179721080653829,-0.209899440965969,-0.043815811765147,-0.116783509001885
critical,0.0463631417310497,0.0825616144863821,0.02812033658254,0.0078101411338845,-0.0568723757567913,-0.0316042720883415,0.186256552040922,-0.253638161823455,-0.0109495115896616,-0.332486130770686,0.0955785163761896,-0.175804745523518,0.0240429834905856,0.0324082572050649,-0.119544929855659,0.099368731926457,0.117515824561071,0.0930325635065654,0.192477865444139,-0.0193722128124782,-0.0527758801620578,0.107695720635378,-0.0622897040432848,0.0095521088867852,0.191520740305183,-0.104039502604564,0.308175152241193,0.0990433093792119,-0.0086141262506079,0.295655955423643,-0.194181548191481,0.0578103583929686,0.309687409960744,0.138017445037518,0.216252853895817,-0.027967196560307,0.0702338426966232,0.0056470383198429,-0.0826956120058359,-0.107982858177065,-0.0567575207401166,-0.164625523900507,-0.231318003582991,-0.162424136080907,0.114261599088619,-0.212405210837212,-0.0431280587613769,-0.151493766994024,-0.207294162595185
critical,0.233007371271376,-0.0445663108011973,-0.128799464831367,0.273899081393405,-0.15791360867401,0.316486761059666,-0.123146233017262,0.297831096073118,0.170162277604572,0.101569731593426,0.1680894259394,0.0700058539646715,-0.271166686016588,-0.249024861411342,0.171669806088333,-0.277856343663279,0.0003768821209403,0.187404634637593,0.451033678235373,-0.104113685909774,0.235928207708664,-0.406938470085352,-0.13643132778041,-0.0459796187547237,-0.12663239263596,0.316298319999195,-0.0766955116113629,-0.204270109549674,0.427007443025426,-0.46299968557523,-0.253830108453331,-0.164980148441642,0.243842732248412,-0.188346839939944,-0.292366305319483,0.118717868096213,0.0674618996483241,-0.373678622912365,0.0829140666068788,-0.0773550553230085,-0.409105542280759,0.0928072222815632,0.177511478962909,0.269282275411886,-0.235268663997019,0.209358018182369,0.14217878012475,-0.0667081354064434,0.209640679773074
critical,0.0643847716270218,-0.105142104124861,0.196743868133383,-0.123044433003511,0.214328135331448,0.1829309037194,-0.147580619791508,-0.351367282280705,-0.0652935192858365,-0.201651105490983,0.0879213359903226,-0.0741083715763391,0.301022661982371,0.129678290912858,0.184475774739385,-0.100325741533143,0.263037009843916,-0.143627567475664,-0.123953180662326,-0.164937700074869,0.0397122726902026,-0.0494358726395199,0.0978266854714029,-0.105460165805446,0.167527630902491,0.129541978764036,-0.130041789976384,0.0304884839532333,-0.0657024557323031,-0.156622658996714,0.0668383903058215,-0.219008185774344,-0.0628399006070368,0.0668383903058215,0.22123461753844,0.0609315305235259,-0.074290121108102,0.231685215614809,0.039121586711973,-0.241908626776474,0.0645665211587847,-0.180204660742956,0.104551418146632,-0.0702916314093173,0.103142859275469,-0.107868347101305,-0.0595229716523631,0.0248542484685821,0.0969179378125881
critical,-0.0624704405178123,0.316662073213021,0.226154790109873,0.212000267639606,0.248293914999264,-0.0652378311289863,0.0975391772790824,-0.260134717450353,-0.177339834411132,-0.333583986294462,0.409165506920951,-0.289850141226073,0.075899090040886,-0.149938130654589,-0.149620561240192,0.047091007449157,0.21045778762682,-0.198843820471729,-0.285177334128517,0.160599389566489,-0.152524053028965,-0.275151214045412,0.108155069131783,0.107701398539787,0.255371176234398,-0.022638162540587,-0.133243052869147,0.0886926007351657,0.0304412967229136,-0.123988172792434,0.141454490584269,-0.335081099248048,-0.0176931530878336,-0.233504253700203,0.261722564522338,-0.15737832836332,-0.251424242084035,-0.262902108061527,0.0706365111737355,-0.165589766078442,0.0561644192890717,-0.380357424329222,-0.0425543015291997,-0.0629241111098081,0.0763527606328817,-0.174617810859157,-0.046455868620363,0.258138566845572,-0.0085290071295197
critical,-0.179143726814995,0.139649504620911,0.593703993767274,-0.545562343837884,0.460765925597645,0.588154152086406,-0.0942182424891544,-0.386552926376736,-0.470445882017764,0.160300078317164,-0.555500432429206,-0.609966320553073,0.624937986482857,-0.222251799405923,0.111384031874165,-0.50439026253098,-0.28484885092269,0.458571802142418,0.42604714857082,-0.557307357627628,-0.482836226235516,-0.318793231435906,0.227801641086791,0.550595921176346,0.587250689487195,-0.478189847153859,0.521426985830389,0.539754369985813,0.0216831023810657,0.41133361481224,0.458959000399223,0.217734486409868,0.283945388323479,0.519490994546365,0.465025106422498,0.0875068060378721,-0.482965292321117,0.458959000399223,-0.118224534411048,0.479351441924273,0.176046140760557,-0.246258091327817,-0.199407102254443,-0.457152075200801,-0.212700909071406,-0.202891886565686,0.116030410955822,-0.0245225562643005,-0.452118497862339
