group,AHR,BCL11A,BCL6,CDX2,CEBPA,CUX1,E2F2,E2F7,ELF1,ESR2,ETS2,ETV4,ETV7,FOXG1,FOXP3,GRHL2,GTF2B,HEY1,HIF1A,HSF1,HSF2,MYBL2,NANOG,NFATC1,NFE2,NFYB,ONECUT1,PAX6,RARG,REST,RFX5,RUNX1,RXRA,SMAD3,SOX17,SP2,SPI1,SPIB,STAT2,TBX21,TCF21,TFDP1,XBP1,ZBTB33,ZFP42,ZNF250
critical,-0.246036459999577,0.173770654158086,-0.196456118147393,-0.0272477628582668,0.0217780454297341,-0.0004789153508853,0.0812895792950143,-0.286668646611534,0.150051741253712,-0.433393186480148,-0.235828001204389,0.152975645501222,-0.125173349078772,0.146598509513117,-0.0243742707529547,0.0793487118203736,-0.294306086154601,0.291609036546983,0.156378465099618,-0.106672092891938,-0.0387921434217138,0.0907418559572252,0.0399012105500799,0.171880198825644,0.014619521237553,-0.250749995295132,-0.0856502295951809,-0.43102381579682,0.252539626343178,-0.0228114943448025,-0.098303677286994,0.221536158891126,-0.0231895854112909,0.031885679940525,-0.11085630069441,-0.0044866806556628,-0.0845663685379141,-0.0629899716769739,0.328939227844942,-0.100370575117131,0.083784980333838,0.127769574401993,0.117485497393507,0.219721321771981,-0.0004789153508853,0.24459971394692
critical,0.1879591949825,0.238780096728481,0.0010708276563788,0.0552489188115472,0.165196871962447,-0.120019521378463,-0.159488202902427,0.105418641577297,0.132095273800736,0.0963600184300924,-0.0816216675108779,0.0992034999770985,-0.0082337964389131,-0.0844723843798865,0.257888582137242,-0.039027326881808,-0.13326739596515,-0.237470503446018,0.0501624874437476,-0.269602568459386,0.112813140663914,-0.0458068235982066,0.0872290420628618,0.171202189224572,-0.0909407622501751,-0.0539755021390967,-0.169407829367937,0.106880176621814,-0.231863128894034,-0.189522024535053,0.190998030223576,-0.152281822187878,-0.0960778408719926,0.0577885168344457,-0.0054337268239224,0.0494606612094993,0.0555600376576573,0.224888278483566,0.0699149165107361,-0.170782540548423,-0.0110700426639166,0.212523113181191,-0.033289716533778,0.0188407784946659,-0.204593200266386,0.0363864343508736
critical,0.101484940833228,-0.055564153125885,0.102556425879733,0.103627910926237,-0.390479764804773,0.0353590065346541,0.0290831655479839,0.221338196749393,-0.163171865653425,-0.31103680207107,-0.0904639517834656,-0.265269083656085,0.173580577533756,0.177407309842702,-0.154906123866104,0.176029686211481,-0.298638189390087,-0.217817603025163,-0.32358848404441,-0.133935630813084,0.0275524726244058,-0.19363265483263,-0.0154599985281388,-0.155365331743177,0.0887801895675297,-0.093372268338264,0.174652062580261,0.361549668549147,0.255319579652827,0.272769478981617,0.0009184157541468,-0.183070873659941,0.294199179911711,0.231287700752651,-0.0578601925112521,-0.130415037088854,-0.0668912807603629,-0.290525516895123,-0.0384203923818103,0.14817107500236,0.009643365418542,0.0870964273515938,-0.156436816789682,-0.231593839337366,-0.150620183680085,0.15934513334448
critical,-0.112925516988935,-0.140285756533683,0.0811773144983318,-0.0525264976165676,-0.0233594497999969,-0.332323664281724,-0.251533522984497,0.19745833256351,0.301736981394435,0.0974385889447385,0.114990440728162,-0.106343572570152,0.146867700952467,0.0554948254917054,-0.0153578703104952,-0.0872430279823089,0.224173283439749,-0.0160031589790034,-0.0094212145602197,-0.0609152503071743,-0.317223909438632,-0.339163724167911,-0.0156159857778985,0.275280145985599,-0.148545451490588,0.22262459063533,0.143254084408821,-0.275280145985599,-0.298768653519298,0.275796376920406,0.0962770693414237,0.28560476468173,0.129444906902745,-0.101955609624296,-0.172421132225392,0.164806725936995,-0.237853403212123,-0.249597656978973,-0.0122604847016558,-0.355812171815423,0.291928593633111,0.362781289435311,0.162741802197769,0.334904818955757,-0.0736919659436367,0.195393408824284
critical,-0.212179041636865,-0.0750278668813848,-0.21630498907457,-0.0326564350388555,0.0812606810957901,-0.218997096622576,0.0922339455577711,-0.273717108739654,-0.021946528923962,-0.287177646479684,0.166149854973675,0.127494702028937,-0.0889858592770247,0.0312811192262872,0.13560028671152,0.26654790929116,0.144554470512497,-0.0718090426392037,-0.147626984561851,-0.0149529017068595,-0.226868584996637,-0.25414080493948,0.138350918336657,0.226137034032505,0.175777065661653,0.215427127917611,0.0535202685359021,-0.142037935195882,-0.198045477009833,0.110815340046726,-0.0529057657260311,-0.216422037228831,-0.052583883301813,-0.106747916686151,-0.16661804759072,-0.384210566362162,0.0019312945453086,-0.0339147026971626,0.195265583346131,0.197372450122832,0.0546907500785134,0.171417021915426,0.0794464347047425,0.0133142275472036,0.320507108405541,0.0196933519544353
critical,0.0581897619800242,-0.00634241660452,0.039028786515164,-0.060921585999441,0.0772170117935843,0.0031330009733171,0.413747165122575,-0.0291903993123693,-0.0609597933283839,-0.0474152952181287,-0.150785223673122,0.160967476836403,-0.269724638672345,-0.246169820379052,0.154663267560826,0.0063997275979343,-0.12486155098537,-0.0733198642414094,-0.0459634167182988,-0.0618003545651275,0.0105261191237667,0.0375578043508626,0.0685821554524908,-0.0213005858856622,0.0037825255653462,-0.0763000358989549,0.0767394201817982,0.226894222927363,-0.158484000455115,-0.0736828338663669,-0.0809422263655163,0.0865969110490643,-0.0852023435426487,0.0946586574560145,-0.218354884908627,-0.0570817494406804,-0.0983456646990035,0.230543022841409,0.240133062406075,-0.155064444514726,-0.065678398452831,0.0944103098178856,0.01255110755774,-0.12075426312401,-0.0319986379896719,-0.0150536876034994
critical,-0.0926824283084143,-0.0286695138276535,-0.203600547379336,-0.450440361515133,-0.0907084617825758,-0.171735087747944,0.0792406562515144,0.255863661111058,0.234432024544813,0.326456464011281,0.179348958633321,0.0824366020552528,0.0756687168238068,-0.240353924122328,-0.0795226514694913,-0.300418905551412,0.260939575034643,0.308408770060758,0.168633140350198,0.13122177476526,0.0917424442484912,0.336984285482419,-0.0602529782410685,-0.136673682312814,0.0209616445362844,0.171641089341952,-0.236217994258666,-0.0393853321107764,0.226630156847451,0.147953491031891,0.11044812704096,-0.176623004859544,0.054895069099507,0.222588225389782,-0.0270715409257843,-0.162805239178675,0.142125589860367,0.158575310909021,-0.137895661590714,0.199088623891705,-0.204916525063228,0.190816764164382,0.183860882120952,0.234056030920843,0.207548480431013,0.049067167927984
critical,-0.281885320705903,0.117942701644535,-0.212477964997238,-0.0524743152422328,-0.412052409852943,0.46624719444738,-0.360709982342424,0.287771136910813,0.587223355212907,-0.321637217843677,-0.403223685545579,0.716213281118966,-0.709376679219417,-0.294200259226945,0.690451516345169,-0.21827323018361,-0.377099716697633,0.28011957584443,0.0114547038449395,-0.225517311666576,0.277674698343929,0.220853934211917,0.155023343735466,0.307284881405551,0.426721674855949,-0.367048553640019,0.248336168337918,-0.571603304515263,-0.0882872430736445,-0.69783142435594,-0.0461357439446378,-0.223977944351446,-0.190655169529804,-0.272060535194631,-0.453796429398533,-0.247566484680353,0.018427132272294,-0.467333806669825,0.689953485743215,-0.52284158103305,-0.409245328278294,-0.0280255402372236,-0.352877319238967,-0.634038231796573,0.644994905039559,0.387241430773785
critical,0.055035571253426,-0.137407591819715,-0.285015351293484,-0.122538014084028,-0.007208118475531,0.0512728427410419,0.050592831564105,-0.28419933788116,0.209987451438113,-0.156130566224711,-0.0180882973065214,0.143074351627523,-0.0046694100816333,-0.115783236393122,0.0597503154135218,-0.0317791890021842,0.0891267982571957,0.0160482637757107,0.0448807376778351,-0.0732145367168723,-0.0170002794234224,0.129700798481097,-0.150735810887678,-0.0624250260428069,-0.0329578750422082,0.0672757724382901,-0.246753389071168,-0.332389463286754,-0.0043520715323961,0.26706305622235,-0.167872092546488,-0.233742508552442,0.0547182327041888,-0.130244807422647,-0.0270644448420884,-0.15463454163545,-0.0179976291495965,0.0071627843970686,0.226806394547686,-0.221774311838353,0.12974613255956,-0.186595066951484,-0.0227577073881547,-0.246662720914243,0.140671645469012,-0.0315071845314095
critical,-0.0291463091483604,-0.236910486307691,-0.0076089922112976,0.011606937271471,-0.157338483013273,0.0141862566651312,0.024632500209455,-0.0666754063261165,0.229301494096393,-0.0928554981717677,0.18119718740463,-0.219113182491435,0.0760899221129763,-0.118003862259955,0.0374001312080731,0.0039979450601733,0.123162501047275,0.024245602300406,0.096466545322892,0.0113490053321049,0.140959804863531,-0.130255629379841,0.179133731889702,-0.0101883116049578,-0.253418130427116,-0.129094935652694,-0.193964818403248,-0.107170720806582,-0.151148116468489,-0.0185710996343535,-0.0451380893890537,-0.177070276374774,0.11477971301788,-0.048620170570495,0.236910486307691,-0.0733816367496331,-0.0285014792999454,-0.0451380893890537,-0.192030328858003,-0.0331442542085338,0.060742971720698,-0.102141047988944,-0.0759609561432933,-0.221563535915412,-0.0158628142710103,-0.112071427654536
