group,ATF1,BATF,CUX1,E2F8,ESR2,FOXK1,GLI2,GLIS1,HIF1A,HOXA6,HOXC6,KLF3,MAF,MAFF,MEIS1,MYOD1,NFYB,PAX6,POU2F2,RELA,RUNX2,SP2,STAT5B,TBP,TCF12,TFAP2C,TFAP4,THAP1,VDR,VEZF1,ZNF250
critical,0.130220403542127,-0.0967402258311208,-0.374466030037938,-0.0283352298871347,0.0990465817521666,-0.0452400584512839,-0.0322382937535199,-0.0091493899725005,0.0557073660929535,-0.0390052940932918,0.0318834697656667,0.0319341589067886,0.118156387955118,-0.0103152402183039,0.0875908358586202,0.126418717957985,0.0754761311304893,-0.18189798291589,-0.168896218218126,-0.0399683877746077,0.147809535511422,-0.0118105698813996,-0.046507286979331,0.1031777467536,-0.120918946146261,0.0256233608371137,0.197662305804797,-0.099300027457776,-0.0576082088850242,-0.136809991887972,-0.100795357120872
critical,-0.333071006779237,0.112489895808613,0.0367526126753191,0.180847574220749,0.150180408985438,0.119934935448479,0.133509045807494,0.303283577673246,0.192175085704062,0.0794089091275638,-0.0734688726180216,0.37433862884553,0.154019257549745,-0.381674610287547,0.205094846875979,-0.241033158340688,-0.33868386869523,0.227022815190275,-0.0847309491826248,-0.124878907084328,-0.0257377346925083,0.081968141503768,-0.276993281444966,0.318595348651332,0.161406132817425,0.0266102002753052,-0.319467814234129,-0.241462120585563,-0.234067974771359,0.106586212031687,0.215724385893055
critical,0.576368351613948,0.645900938373234,0.569154153870711,0.0925566221100427,-0.509905636234763,-0.559330565454388,-0.290716819695557,-0.353188702280611,-0.603690206896846,-0.559791046161403,0.742908873984423,-0.646361419080249,-0.570842583129766,-0.290870313264562,-0.205220901759746,-0.148888761934895,0.056639126962862,0.422567795470892,0.66800401230996,0.721880255030731,0.569461141008721,0.102380210526366,-0.600313348378735,-0.551041912728115,-0.162089208869329,-0.644672989821193,-0.123101842342047,-0.197546223309494,-0.710368237355353,0.63546337568089,0.0598624919119679
critical,0.31430329786264,-0.19121407530067,-0.364235718335892,0.390943757193678,0.125540685065825,0.226179672066177,0.229792353650805,0.0090317039615701,-0.24617844512394,0.0605124165425198,0.327463780778071,0.290304770193325,0.0170312131846751,-0.393911317066765,-0.454294709266977,-0.0963811837041839,0.401652777605254,0.0136765802846633,-0.0433521790155365,-0.16411896341596,-0.118057273211952,-0.116767029788871,-0.177408470673699,0.261403317516301,0.0811563113118229,0.0610285139117523,0.159087014065942,-0.287079161635622,0.150700431815913,-0.215212602969985,-0.125411660723516
critical,-0.175584815620119,0.110107534878837,-0.165484284420567,0.193759899377452,-0.0439842899329328,-0.0357629273286463,-0.0421344833469683,0.117682933278501,-0.141671694877437,0.234103300157058,-0.0912277628982792,0.162841703583475,-0.0204065964642111,0.138148253761314,0.0333846045752634,0.0279526328545741,0.174439697257379,0.249312820974988,-0.0161197431062618,0.0157380369853485,0.0862949453357073,-0.376949475406536,-0.0485060393652904,0.0213461807618439,0.0275122027150588,-0.10358916881401,0.0813034037545333,0.192937763117024,0.0178814636643231,-0.0927545873819324,0.0400497806865957
critical,-0.09302709147838,-0.0434704234920711,-0.0824339444156245,-0.0807390408855836,0.10219497875451,-0.223919868639264,0.0436437658985526,-0.139405815345862,-0.15781863096767,-0.0369411928479364,-0.10541144340811,0.183377005789991,-0.0186824593652233,0.0224382115056548,-0.236978329927534,0.085400025593196,-0.129871982989382,0.093142653082701,0.188403935577953,-0.251481311269815,-0.0280429493152218,0.322879122472787,-0.0390790825278743,0.26638875822722,0.22066488345089,0.0776188775689175,-0.0637514850504012,-0.127194805822613,-0.0227848963186177,0.214597899224039,-0.034071413007299
critical,0.248200366003401,0.146244103279149,0.0196939546297308,0.202876001520624,0.0098940920388599,0.222287267806387,0.0326033890042433,-0.0114959926546754,-0.198541446913123,0.467378062026146,0.0063133730152725,-0.106102358435774,0.138046141304094,-0.192793450585785,0.0492820012983215,0.162734256677249,-0.0969621019808276,0.0856545682221305,-0.152274787950454,0.334137622569499,0.375692809132711,0.0492820012983215,-0.195337645681492,0.229354476405573,-0.241792763540139,-0.0538050148018003,-0.213241240799429,0.0161132356061434,-0.031755323972341,0.0149824822302736,0.221533432222474
critical,0.116425756957679,0.0832132510651014,-0.27939451874838,0.0727490368797688,0.0614203876095609,-0.277119689577656,0.036897729149151,-0.0627852851119956,0.194133921429627,0.124979114639603,0.152322561271711,0.222068823646124,0.0380806403179278,-0.0488633305871618,0.0264335149638184,0.0332580024759919,0.187354930500868,0.0498187588388661,-0.0598280071900538,0.0815298774787653,0.257146689458695,0.0213378976213956,-0.165698556795571,0.252506037950417,0.0308921801384384,0.248638828360185,-0.249457766861646,-0.023976699459436,-0.0727490368797688,0.0346228999784266,0.0554603351822628
critical,0.158003439863594,0.0101746367570261,0.290228091531135,0.0270106948886075,-0.13906857773729,-0.109548443289775,-0.0265544331506242,0.039649145030743,0.0064789166793619,0.087328496649991,-0.119312444482616,0.0580364930714674,-0.135555362354819,0.0683023821760901,0.0024638133851094,-0.157866561342199,-0.0686673915664767,-0.324858357444063,-0.016653553436388,-0.211751072598019,0.117624276052078,-0.111008480851321,0.130992744974987,-0.185470396490185,-0.0882866462997558,-0.0224480775087751,-0.122415024300902,-0.148421943365946,0.0600440447185936,-0.0583558762880556,-0.0209880399472288
critical,-0.0605677813786061,0.028342615645117,0.067556371537676,0.0446493260162801,-0.23450602533768,0.14093656820791,-0.14663097500419,0.117123594332561,0.0946048038200023,0.187268332595818,-0.150254688420004,-0.146372138331631,-0.0504731511488384,0.0311898190432566,0.0465906010604662,-0.20383387963954,-0.0495672227948849,0.238388575426052,0.0100946302297677,0.0040119684246512,0.180797415781865,-0.0063414984776745,-0.0744155433604669,-0.0846395919265137,0.042708050972094,0.0430963059809313,-0.0421903776269778,-0.574617413079084,-0.079851113484188,0.193868667746051,0.0974520072181419
