group,ARNT,ASCL1,BCL11A,BCL6,BHLHE40,CLOCK,E2F6,E2F7,EBF1,EGR2,EHF,ELK1,ESR1,ESRRA,ETV1,FOS,FOXA1,FOXG1,FOXM1,FOXP1,GATA4,HNF4G,HOXA1,IRF1,IRF3,IRF4,MAF,MECOM,MEF2A,MEIS1,MITF,MYOD1,NANOG,NFAT5,NFATC1,NFYA,PAX6,PBX3,PGR,POU2F2,PRDM1,RELA,REST,RFX2,RUNX1,RUNX2,SP1,SREBF1,SRF,STAT1,STAT3,STAT5B,TAL1,TBP,TBX21,TFAP2C,TFAP4,THAP1,USF1,USF2,VDR,XBP1,ZBTB7A,ZBTB7B,ZNF263
critical,-0.241362007974684,-0.111393972564279,-0.289901553485725,-0.316691551864872,0.0325613150572509,0.0557473907946122,0.209481153835812,0.256710182022568,0.0207162546262076,-0.271453501920781,0.113107725988345,0.230575442305564,0.252879439074656,0.322513273055449,-0.542528969998018,0.180649772701528,-0.11341015306318,0.197535284379824,-0.0606618307606833,-0.184304099855786,-0.0186496696148341,-0.216462178813257,0.0751531280965341,0.033922236894009,0.192696451182461,-0.0224552103065097,0.309786133656136,0.283903416501495,0.183447223143753,-0.232667229573173,0.212455020071691,-0.449986285098463,0.3570907686116,0.0527987268149695,-0.202248106296005,-0.2306006445618,0.39282756795462,-0.169283555138974,-0.419592364077531,-0.123717875863812,0.0265631780730205,0.0499508718602719,0.184203290830841,-0.231507925786305,-0.159782304537903,-0.135285711476256,0.0779505785387593,0.26573258975515,-0.0209178726760977,0.245091941897651,0.235439477759162,-0.408377360052394,0.0262607509981853,-0.0508581530847773,0.148668109537711,0.31475097813468,-0.0704655084365894,0.192494833132571,0.224073260196608,0.207112141749603,-0.0953401353417802,0.101136654276121,-0.0499508718602719,0.182943178019028,0.156077572871172
critical,-0.131482139793844,-0.126515502633325,0.125843163105045,0.0722656551041551,-0.426393391160771,-0.19233971128912,0.333256292850764,0.404697789823479,0.149440111710483,-0.09897849980302,-0.165670243334015,0.200566833688933,0.268212865582648,0.539245219509697,-0.434953068596077,0.280358353835448,-0.330133167300044,-0.500126626095473,-0.603594618877652,-0.492535695937473,0.112049358589366,0.242714569709064,-0.345474075676497,0.206090139061039,-0.298352473038553,0.495810640091353,0.500018184236073,0.511310596528259,-0.288751753753007,0.19693764612768,0.4855664991067,-0.217295797865705,0.412433309127345,0.082950792983701,0.428027248509064,-0.231696876794024,0.347252522170656,-0.376264334288801,0.253876851769969,0.293479818822847,-0.413893659500599,-0.357200255406282,-0.210037422743199,-0.0761334147560882,-0.340464061772217,-0.227474873734718,0.465454148916648,0.414739506003919,-0.468136277572475,0.49341768972726,-0.485031519266994,-0.353180677151189,0.157732299225936,0.341324367190123,0.0964337308357668,0.375440176157361,-0.163682142578349,0.117637729077112,0.220823773024852,0.590277958543333,-0.456764341250062,0.100677422266953,0.43567601432541,0.429451451595851,0.650484878882209
critical,-0.518535578310822,0.164335420602634,0.203470181229865,-0.453107150387168,0.501108380219007,0.254223073918307,0.583658265917074,-0.0973782910919792,0.326683529142166,0.182221229170548,0.377283551671907,-0.120308814896998,0.0379117993576308,0.113888268231593,0.290147561212836,-0.0123824828547101,-0.388748813574416,-0.409692025316333,-0.460750658322175,0.0573263095125466,-0.284949975817032,0.0470840088796383,0.152258678065324,-0.0071848974589058,0.18466715170975,-0.0042803644436034,-0.146449612034719,-0.178246605044345,-0.179775306631346,0.0509057628471414,-0.149659885367422,-0.109607903787989,-0.140181935528014,0.169227265681038,-0.23389134281119,-0.0548803869733446,0.197508245040561,0.287701638673634,-0.171214577744139,0.271650272010121,0.0499885418949406,0.11052512474019,-0.0241534850746196,-0.121990386642699,-0.0195673803136159,0.0969196806158788,0.217075625354176,0.363678107547596,0.358633392310492,-0.0623710247496507,-0.0846900679198689,-0.515325304978119,-0.461515009115675,-0.129633894577705,0.0085607288872069,-0.11113660537499,-0.340900453901277,-0.231751160589388,0.474508972605186,0.415042480870837,-0.285255716134432,-0.216617014878076,0.563020794492558,0.354047287549488,0.18482002186845
critical,-0.385983199081886,-0.585416440797092,-0.201365734367486,-0.276475282119401,0.216954508429204,-0.570858329483256,0.515073708254132,0.196470086315045,0.0173924338705122,0.0032208210871318,-0.0104354603223073,0.448209462485274,0.512883549914882,0.106415928718838,-0.445246307085112,0.638495572313026,-0.578330634405402,-0.699820005812017,-0.494331620453002,-0.522288347489307,-0.333290566096408,0.371940419141991,-0.546122423534083,0.347075680349332,-0.399252981960869,-0.0417418412892293,0.0305333839060103,-0.431847691362644,-0.387400360360224,-0.247745558022185,0.201881065741427,0.538392452924967,0.135274485659539,0.0468951550286403,-0.276217616432431,0.0213862520185557,0.342180032296892,-0.591729250127871,-0.183457969123032,-0.10744659146672,-0.0061839764872932,-0.688096217054857,-0.343983692105686,0.0066993078612343,-0.753929800075833,-0.751353143206127,0.476423855208549,0.680752744976196,0.154985910712787,0.41368226043122,-0.188224784331988,-0.0390363515760385,-0.136047482720451,0.28059793311093,0.355063316645419,0.630636768860424,0.142102626364259,-0.420123902605484,0.737181530422747,0.716052944091162,-0.247359059491729,-0.354805650958449,0.458516089964096,-0.0447049966893906,0.220432995203307
critical,-0.0823144384172528,0.265664438417019,-0.294184899489094,-0.43155114071419,0.270754243777574,-0.298075382896875,0.212777265475159,-0.214532370771902,-0.331012858965754,0.099572973835227,0.506113864070827,0.0703212188895081,0.0835137603700273,0.129234253350186,0.280904602743738,0.0229041241224979,-0.535745891830841,-0.155209811741984,-0.287720261646091,-0.337097223994464,-0.433657267070282,-0.196337779195665,-0.236471186981191,-0.0900076499679769,0.0391680998723175,-0.19370512125055,0.212133726866353,0.511466935225894,-0.365851699106106,0.187913273771298,0.374919743139278,-0.0411572192086264,0.0851226068920418,-0.278769224632701,0.328965236119554,-0.12756690331828,0.0498742421824506,-0.106856660816711,0.290645437140662,-0.291698500318708,0.131018610401875,-0.111858710912429,0.184783335992106,0.175832298978716,-0.390276914485781,-0.443924633056229,0.498420652520103,0.307757713783908,0.15523906349693,-0.120575733886253,-0.214327608487282,-0.326829858008517,-0.211548691767439,0.148774425653926,0.140964207083419,0.221289526164363,-0.131662149010681,-0.333587013400978,0.332036670388855,0.153103685385892,-0.0379980296744888,0.0048557913209893,0.364564621888494,0.448283144543141,0.163254044352057
critical,0.234526914605019,0.0727012428874933,-0.486317271177543,-0.305967773455061,0.372386192883142,-0.159877805477829,0.21577392786598,0.380960623683374,0.400859414092822,-0.344084842224023,0.267965285053141,0.156306717371719,0.395588717208937,0.413787898840611,0.287233883443863,0.318323356367646,-0.452210515255015,-0.289410910417642,-0.398071291828158,-0.492733771731837,-0.107724641746349,0.171431325821126,-0.189764184547681,0.203991246788601,-0.332741385886967,0.380941526955534,-0.147560416020925,0.343130005832015,-0.282173250566221,-0.0399694513694572,0.273331465576226,0.101117173913653,0.609873100303385,-0.301269978406382,0.161386446977202,-0.305299387980656,0.421522073615876,-0.491721645156308,0.352449209018013,0.154912656239387,0.382411974999226,-0.287367560538744,-0.452172321799335,0.401546896295068,-0.125790146283141,0.24422805234782,0.39709735870831,0.465005322907923,-0.45994469003028,0.145918097426671,-0.36148196128641,-0.202558992200589,-0.1636207641345,0.066857644168404,-0.464069583243755,0.418676661167692,-0.141583140206954,-0.359018483395029,0.251675776205483,0.438690031944181,-0.219937014535136,-0.349603796569829,0.349412829291428,0.118208745330597,0.164919341627631
critical,0.410557790262292,-0.499037643482854,0.147748205006311,-0.189264229553539,0.45038311697728,-0.554361033660043,0.361433625469984,0.249941496199487,0.358803651064277,0.0963697764376828,0.140140064761231,-0.507303277329361,0.525337387539922,0.527685578973588,0.33306747295129,-0.207204412106753,-0.440145002326493,-0.559527054814109,-0.440896423585266,-0.518668523868308,-0.46503583152336,0.483915290650041,-0.196684514483926,0.186070689203752,0.462875495404387,0.0936458743746294,-0.151317455985484,-0.183440714798045,-0.393275101310505,-0.170196915112165,-0.217630382072233,0.0483727435335347,0.0198187357001472,-0.444277819249746,-0.455455210474,0.149626758153244,0.093176236087896,-0.261118887423741,-0.174329732035418,-0.0802142193740557,0.306673801236875,-0.0309961269244009,0.0478091775894547,-0.381534144142171,-0.385760888722771,-0.213497565148979,0.634950963663485,0.260743176794354,-0.10238114650787,-0.021885144161774,-0.602358066564191,-0.0734514280450955,-0.271826640361261,0.279152997634301,0.483915290650041,0.121918099235977,-0.227211003121593,-0.0161555570636271,0.189452084868232,0.204574437701046,-0.239797309206047,0.270511653158408,0.409242803059438,0.0890434191646426,0.353449774595517
critical,-0.19850972496582,-0.240685113816386,0.0331604561102191,0.0760153625040269,0.269768464667152,-0.336361183904887,0.444404473280396,-0.0226958859442893,-0.405581370976492,0.409296066879549,0.203085143090318,0.279870625476686,0.10713726598452,0.217762722024349,-0.301026271656293,0.199551651865458,-0.0969445028358866,-0.156424938454353,0.181748292232513,-0.742214361898676,-0.0485175525874928,-0.126027853686653,-0.354255145876931,0.102924257216418,0.547917645700957,-0.236472105048284,-0.012367219287008,-0.308410362292858,-0.107907385866861,-0.205304900398242,-0.108405698731905,-0.159460116814169,-0.201635505664734,-0.0662756110508888,-0.0961743829535454,0.11320762270415,0.0322544327192296,-0.179075523229093,-0.174182996917749,0.281139058224071,0.0119142075915132,-0.30383494416836,0.0606582660267533,0.053545982407485,0.0382794882693103,0.690888136799115,0.124397011582871,-0.460984701335506,0.209246102149047,-0.0063874649064766,-0.105687628558936,-0.68613151399642,0.0709416315144852,0.345059008458387,0.0197060087540237,0.283540020210193,-0.64522455789324,0.108632204579652,-0.112528105160908,0.165032160668755,-0.400688844665148,0.0482004444006464,0.056943570123696,0.15148711097346,-0.032299733888779
critical,0.0267270839572525,-0.484666222472279,-0.192480304634519,0.229445220751668,-0.222604899264303,-0.385957212399647,0.42867524658895,0.434518964945705,0.129920808117628,0.136126927612786,0.365255047368351,0.021064566169699,0.200951431244699,0.0269988848110551,0.193476907765128,0.320407906490927,-0.453318524000383,-0.501789676261841,-0.465096560998494,-0.0181653570624716,-0.348131593578789,0.306863163943099,0.0849377668133025,0.188720392823583,-0.0605209901133718,-0.225866509509934,-0.060113288832668,-0.0314835988987975,-0.523488444423746,0.0447565405928229,-0.259433914954551,0.483443118630168,0.0431710356123079,0.558731955133479,-0.376036481235853,0.393431735879217,0.409513286395869,-0.395742043136539,-0.423918731647405,-0.305957161097091,-0.36194813698042,-0.21590047820384,-0.526931255238579,-0.561631164240706,-0.27415646120219,-0.350804301974515,0.263465627619289,0.167882327365386,0.217032981761351,0.159411200755206,-0.264824631888302,-0.382559701727115,0.420702421544075,0.0183012574893729,-0.23492653797002,0.43180095640768,0.163397613277644,-0.183012574893729,0.426727340470032,0.324213118444163,-0.161177906304923,-0.259207414243049,0.228403317478758,-0.236285542239032,0.327610629116695
critical,-0.153598582556605,-0.472799670508274,-0.0898358096297457,-0.166376952029802,0.492935283011493,-0.263053706933077,0.256083687220425,-0.214779866701001,-0.224847672952611,0.0336884286111546,0.507391620193291,0.336109839476807,0.264731674641679,0.237884191304054,0.0311069398286907,0.0733142814219764,-0.35843971744512,-0.0512425523319096,-0.475639308168984,-0.141723734157271,-0.416006917294067,0.441821805118706,0.339336700454887,-0.395742230351725,-0.538369485582858,-0.0826076410388466,-0.501454195993624,-0.216457834409603,-0.408649674264044,-0.173605120620701,-0.0738305791784692,0.38464182858713,-0.237367893547561,0.300614368717928,-0.154631178069591,-0.139916692009547,-0.0974512015380144,-0.427107319058662,-0.0881578419211442,-0.0977093504162608,-0.153598582556605,-0.432012147745343,-0.186125341215651,-0.102743253542066,-0.330043340838017,-0.35882694076249,0.0814459710867379,0.200710752836573,0.586256102497565,-0.208971516940457,-0.340627444846119,-0.222266184170147,-0.193611658684797,0.0787354078651507,0.302292336426529,0.464667980843512,-0.143659850744119,0.383480158635021,0.21555431333574,0.297645656618094,0.0694420482482805,0.131397779027415,0.260601292589737,-0.130107034636183,0.0521460734057719
