group,ARNT,ARNTL,ASCL2,ATF2,BACH1,BACH2,CDX2,CEBPA,E2F3,EBF1,ESRRA,ETS2,FOXA2,FOXM1,FOXO3,GATA2,GATA4,GTF2B,HNF4G,HOXA6,HSF2,IRF1,JUNB,KLF4,MAFF,MAFK,MEF2A,MITF,MYBL2,NANOG,NFYB,PGR,PRDM1,RARG,RELA,RFX5,SP1,SP4,SREBF1,STAT4,STAT5A,TCF12,TFAP4,TFDP1,USF1,VEZF1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZNF143,ZNF76
critical,0.0997213641192841,0.0988632202620187,0.0805393249568807,-0.0387174316777985,-0.131926998291951,-0.162668740002224,0.124935649807759,0.0020948805927361,0.049217074166693,-0.0314232088910424,-0.261607678839884,0.0222360217132598,0.0646889031226842,0.120720649097073,0.0149670384517174,-0.167312812641542,0.0298583583277937,-0.0249871299615518,0.0401308450897651,-0.0226146145914651,-0.399491205082265,-0.0340985985636935,-0.0335180894837786,0.0780406119607255,-0.0762233661453399,0.143865293718026,-0.016380451863684,-0.235636207394998,-0.116505648386387,0.111710138595786,0.287503431709128,0.107999928389374,-0.251133275876203,-0.0571422850837913,0.104718790111594,0.0071427856354739,-0.262566780798004,-0.0376826111440373,-0.214586443366781,0.0115344630226557,0.0819274988436336,0.111937294322709,0.221022522296272,-0.231093092856534,-0.341288859939499,-0.220618689892853,0.0170871585696673,-0.107444658834673,0.183794222606081,0.114713642096215,-0.094294866198341,-0.0359410839042927,0.0861424995543196
critical,0.16719725762105,-0.0048826749543224,0.135449020029167,0.119224071995767,-0.139875978654419,-0.117126330163539,0.105299406385291,0.19085833877007,0.0500058251247867,0.295116107831773,0.0047380031038239,-0.0447108353965437,-0.0194221959294159,0.0092589984319003,0.061500003646888,-0.0337519427212867,0.0251222668390546,-0.069572692904701,-0.129257064827834,0.184637449198637,0.0163334519212742,0.0715980988116793,0.196630745604958,0.0160513418128022,-0.322603759426477,0.0301351464588256,-0.104662850243098,0.0541072720864175,-0.310682798945405,0.0400741025880686,-0.1161570287652,0.0206591402511776,-0.140613805091961,-0.193202022748145,-0.0571887825020344,0.321656158805712,-0.115824283509053,0.362236612870525,-0.0343884988634798,-0.0731316204269627,0.0502951688257836,0.159941964318553,-0.253060000891876,0.243909506347849,0.0547944633762851,0.15372107474712,0.121987304340287,0.149438787972366,0.0424684217138178,-0.0125864509933645,-0.104445842467351,0.0568994388010375,-0.0026981300117959
critical,0.0993953332729532,-0.130638242344883,-0.0166935151413743,0.650587635968421,0.29818599981886,0.530057393617397,0.300636424059795,-0.231105636223246,-0.311663333144006,0.0611074545083333,-0.18730430291652,0.353933151300146,0.507237817873684,0.635119332947514,-0.526228605740935,-0.121449151441374,-0.12589054537807,-0.312735393749415,0.103070969634357,-0.199250121091082,0.569570484502485,-0.158358666570468,0.146106545365789,-0.287005939219591,0.074431636318421,-0.242898302882748,-0.0277204242255848,0.688722363217982,-0.465733757292836,0.0707559999570175,-0.510913454235087,0.0120989696896199,-0.16923242413962,-0.022053818168421,0.329888363435965,-0.0085764848432748,0.011180060599269,0.132782363555702,-0.60127284811959,-0.0292519393761696,-0.0528372726951754,-0.317176787686111,0.530976302707748,0.462517575476608,-0.524697090590351,0.0637110302643275,0.172754908985965,-0.275060121045029,-0.609083575387573,-0.471859817895175,-0.579065878436111,-0.620569939016959,-0.35959975735731
critical,0.160722757117137,0.0543052012410229,0.276298672347437,0.158013946603926,-0.35537014113781,-0.254499197264936,-0.125250238491765,-0.248952585261696,-0.149113569203379,-0.256692043870868,-0.0580459395687893,0.405289649166969,-0.0543052012410229,-0.0806193605122073,-0.115188942299842,0.028635996853936,-0.139052273011455,0.398453127395534,0.257723971685424,0.239278262000231,-0.091454602565048,0.357949960674201,-0.204708680212597,0.060883741058819,0.0010319278145562,-0.428637015971304,-0.0764916492539823,-0.289068779052571,0.0074814766555328,-0.116865824998496,0.534280625986501,-0.11286710471709,0.229861920692406,-0.360400789233772,0.156853027812551,0.319897622512439,-0.213222084682686,0.335247548753963,-0.0574009846846916,-0.401935883769661,-0.0795874326976511,-0.0108352420528407,0.191809582530644,0.151822379716589,0.010190287168743,-0.359239870442396,0.251790386751726,-0.0113512059601188,0.0602387861747213,0.109771321273422,-0.181232322431442,0.247533684516681,0.219413651570024
critical,0.132055956011321,0.26817832271949,0.286052976933694,-0.288100809658725,0.32197781388139,-0.0156220382166693,0.394822149386084,-0.168682907036171,-0.22376960733952,0.0372705555955743,0.169589804385828,-0.241205440255503,0.436188370431721,0.324961798709293,-0.0294887912404544,0.136765971278893,0.220785622511616,0.0701821529621529,0.075272480021517,-0.0135742054916377,-0.24866540232526,-0.0743655826718602,0.0241644261553724,0.245301105705566,0.129540047234853,0.212886839143638,0.213940010259368,-0.172778572486234,-0.244950048666989,0.0715571263632455,-0.0316536429783449,-0.269114474822361,0.181876800736017,0.129364518715565,-0.153558199624152,-0.140247286911447,0.0207708747824629,-0.251678641906378,-0.0370072628166417,0.0750384419957991,-0.281898801977201,0.0080743118872672,0.0365391867652059,0.137000009304611,-0.20981509005609,-0.141388222286822,0.0094200305351451,-0.237841143635808,-0.141944062597902,-0.04996711849077,-0.131880427492032,-0.129364518715565,-0.180443317828495
critical,-0.228765802322053,-0.0402288560195595,-0.180342179335546,0.315317059028902,0.256941283152466,0.107410663531806,0.334629202160799,-0.242290033120652,-0.150428414603054,-0.356080771633717,-0.257399731654114,0.0963123893877582,0.329070514078324,0.297494873527359,-0.0968090419312096,0.217954058491535,0.168002273832871,0.193885512155047,-0.0065710951902794,0.151192495439133,-0.0380130215949303,-0.223359930406794,0.118967386177501,0.301143359519637,0.149874455996896,0.34421841665359,0.296692588649477,-0.30610988495415,-0.112892943530673,-0.226932008315464,0.204468031734741,-0.143169646660303,-0.348841105711868,0.105748787713334,0.317571097495335,-0.0752810643746837,-0.214286470478356,-0.300169156453636,-0.385593393927268,-0.318258770247806,0.23734260970704,-0.291821573319473,0.0150332904498544,-0.144602298227951,-0.311630368994821,-0.153771268260899,0.213808919955807,-0.360092196023132,0.0667997670942067,0.0253483817369209,-0.274324122173264,-0.0009359990241967,0.076541797754214
critical,0.108431239053437,-0.248366784336623,0.0147647047106588,0.100155480999055,0.0661120217298925,-0.0728830965016595,0.048149865043677,0.0670524487815268,0.0692154310002857,0.0834158794799639,0.164198563215352,0.103352932974611,-0.22993441412459,-0.11454401488906,-0.0139183203641879,-0.358114621262348,-0.0622562708181918,0.073635438142967,0.346171197706592,0.222505040416679,0.120468705314356,0.311845610321939,0.183853488594509,-0.159872598777834,-0.0224762065340602,0.099121011242257,0.135891708961159,-0.0625383989336821,-0.0240749325218385,-0.135421495435342,-0.0941367478685951,-0.205201182666608,-0.0163634306984371,-0.0293413240109907,0.148305346042732,0.0157991744674565,0.27074894816552,0.0755162922462356,0.205389268076935,0.157803659264238,-0.118869979326578,-0.0397800642841316,-0.0985567550112764,-0.0069591601820939,0.272723844973952,0.0585886053168179,-0.0947010040995757,0.0310340927039324,-0.0547328544051172,0.103070804859121,0.265388513971204,0.0913154667136921,0.0807826837353878
critical,0.0435896109414263,0.120890937621336,-0.025510344033288,0.193525185375085,-0.212012255296189,-0.186955025721752,0.298466494044881,0.0491176073394035,-0.134529682832739,0.109608387595957,-0.160402518433107,0.0917556779172436,0.220757364352005,0.288905778963133,-0.197557904058855,-0.1313125701749,0.329686080259686,-0.142096694295544,0.247128625857109,0.138245221395314,0.0627563525508061,-0.186683157046441,0.0165386777480464,0.305852259724145,0.111828648444324,-0.0656562850874498,0.434128963024746,-0.110197436392462,0.0618048121872199,0.311425567568007,0.0649766133991739,0.430141555786861,-0.324565886874674,0.151385540701981,0.161308747350808,0.0182152012457935,-0.0005890487965057,-0.234894535468144,0.311153698892697,-0.0299508657300237,0.134212502711543,-0.168649201584188,-0.0171730379904372,-0.32864391700433,-0.24418338187458,-0.201409376959085,0.213552844456281,-0.163755565428602,0.140601416581337,-0.197739149842395,-0.0870432875451975,-0.0873151562205078,-0.0333492241714031
critical,0.050095142182258,0.0827068079790263,0.179726513724412,0.114729652032242,-0.294274989835561,0.0513180796496368,0.281819145260406,0.0995108746604167,0.112147895156664,-0.135972528780415,-0.201829976097777,0.156218937962575,0.25020394702965,0.309810825069299,-0.165866555760785,0.0811215186694612,0.380061788473171,0.241326326896086,-0.19884057339974,0.306232600627709,-0.0654045075146298,0.0180270041487692,-0.0804421089653618,0.110607899827373,0.100144990384243,0.184120029810921,0.251925118280035,0.0887309073553738,0.0369145939227308,-0.0347857768498862,0.172343594939866,0.0549868920517732,-0.0354651865539855,-0.122701392560341,0.0446598645494633,-0.101549103772715,-0.28435560815571,-0.182217682639443,-0.341607199221148,0.0119123168118751,0.191004714812461,-0.303650843752132,-0.12709490864685,-0.169399486222102,-0.100190284364516,-0.152957771382898,-0.009557029837664,-0.22954989202503,0.0745991855101075,-0.0306640246450169,-0.317239037834118,0.357595974257619,0.423362833614435
critical,-0.0853975470363863,-0.134804284974356,-0.0786895826166097,0.284443491261679,0.14589822613014,0.0224458809430985,0.0936535032453421,-0.169247102283593,0.118421371872209,0.420279770762155,0.0491487393064398,-0.134546286342826,0.0554697057789216,0.236068747849829,-0.0473427488857308,0.0639836606194072,0.298891414627352,-0.0245098699953375,-0.0545667105685671,-0.113777396504672,0.0913315155615732,0.121259356819038,-0.492777386222048,0.0830755593526175,0.0829465600368525,0.0891385271935694,0.219040838168858,-0.0263158604160465,-0.305986376994423,0.0434727694127827,-0.146543222708965,-0.290377459786866,-0.149381207655794,0.122420350660922,0.278509522736492,0.0954594936660511,-0.276058535736959,-0.24496970063761,-0.08784853403592,0.0686276359869449,-0.015608917207557,0.156992167285925,-0.0804955730373188,-0.187952003069509,-0.183308027701971,0.179567047544788,0.0721106175125981,0.0717236195653033,-0.170021098178183,0.150671200813443,-0.200077938751413,-0.188596999648333,-0.0437307680443126
