group,ARID3A,ASCL2,BACH1,BACH2,CEBPD,CLOCK,E2F4,E2F7,ESRRA,ETS2,ETV6,FOS,FOXD2,FOXM1,FOXP1,GLI2,GMEB1,HINFP,HNF4G,HOXA6,HOXB13,HSF1,HSF2,IRF2,IRF4,JUND,KLF3,MECOM,MYOD1,MZF1,NFAT5,NFATC1,NFYB,NR3C1,PBX1,RARA,RBPJ,RFX5,RUNX3,SP2,STAT1,TAL1,TBX21,TCF21,VDR,ZBTB7A,ZFP42,ZNF76
critical,-0.217139546225899,0.343254032761621,0.282309238766725,-0.178052909977616,-0.475288437020384,-0.26161482552977,-0.646308282352678,0.164239768623854,-0.345581521780936,0.422211567862522,-0.218100900386051,-0.168287575613967,-0.354410800778121,-0.0020492022887449,0.514931646729808,-0.363720756855382,0.30173871231927,-0.233280176598976,-0.0886975706708611,-0.291315609319728,-0.211725604376622,0.14903519361724,-0.268774384143533,0.0154575629434958,-0.275276174121403,0.238011051018671,0.216026399303618,-0.277983145046042,0.0429320528888909,-0.162620645827808,-0.0248181166081331,-0.268167213095017,0.350540085343825,-0.0237302684795401,0.157383795534349,-0.0341280726853941,-0.0090569681403788,-0.155638178769862,0.0830053420910141,-0.0803995663411285,-0.230421412912209,-0.316968586119572,0.35372773334854,0.451709961302974,0.376446050080551,0.0425272721898795,-0.253746900692737,0.0627157095530704
critical,-0.0445182885225694,0.442443075218932,0.14577528797882,0.119493406802846,-0.497840873847717,-0.230165785091858,0.0986331602434262,-0.368171029876898,-0.403708830043971,0.30436534868768,-0.0900803141905718,-0.164888724454564,-0.148725295049593,0.0471421277353942,0.253301958482291,0.187662489113944,0.493332509233415,-0.298878480499536,-0.377695131328975,0.52724671828537,-0.319572019042671,0.0790485924173138,-0.518490923343125,-0.601605741722856,0.0098647656592668,0.450082651269532,0.321282588253241,-0.259368680640121,0.110491173923485,-0.450307344682785,-0.186452043952226,-0.157038951339952,0.0609209076900351,0.301393597093044,-0.23011504786951,0.164642286517448,-0.247481674261577,0.389995283660919,0.307264618536105,-0.386218984683345,-0.257549388810234,-0.485837896675236,0.310917698545121,-0.129372668811355,-0.0127422909838289,-0.243980805919604,0.125081749435685,0.196961897152768
critical,-0.0963697367552705,-0.0414112766568175,0.066812245609884,0.125003556302364,-0.149942689456283,0.100372313681208,0.0749713447281417,0.103759109541617,0.14901901785799,-0.037562644997262,-0.156716281177101,-0.142707261936319,-0.0355613565342931,-0.0184734319658665,0.310815492825705,-0.0432586198534042,0.163643818164301,-0.161026748635803,-0.123156213105777,-0.0040025769259377,0.0095446065156977,0.110840591795199,0.0746634541953773,-0.0440283461853153,0.161642529701332,0.0294035458790043,-0.0594228728235374,0.0486467041767819,0.0075433180527288,0.30358006530574,-0.0569597485614219,-0.0209365562279821,0.049416430508693,0.0158563624373688,0.175959439474879,-0.218448332996372,0.190276349248425,-0.0782041953221684,0.420270577223464,0.382092151160673,-0.374702778374326,0.0112380044459021,-0.0879027471042483,-0.314972015018025,-0.185504045990577,0.0608083802209774,-0.106684069602879,0.0889803639689239
critical,0.0493875843268844,0.417537853917628,-0.0250161654292835,0.0090264514435558,-0.549968791525227,-0.305996703936545,0.0380400453692712,0.170857830895879,-0.595358947355679,0.482012507085884,-0.172921019797264,0.0067053639294986,-0.28472006839102,-0.219987516610091,0.163765619047371,0.103417343681883,-0.0411348287213475,0.29838869486269,0.0117343868766227,0.0803354178476474,-0.304707210873179,-0.148678550205999,-0.0110896403449401,0.163894568353708,0.330754970753155,0.391361144731316,0.208253129733468,-0.384784730108154,0.163507720434698,0.0838170491187333,-0.233398244469088,0.000257898612673,0.405158720509323,-0.511799796849619,0.23700882504651,0.0897487172102128,0.174984208698648,0.214571645743957,0.579111334757278,-0.444617208248296,0.269375100936975,0.650162402548697,0.286525358679731,0.337073486763644,-0.0417795752530301,0.0880723762278382,-0.291425432320519,0.345455191675517
critical,-0.0423582342774357,0.0737021559073501,0.046928002290769,-0.0830760390116235,-0.136067771935469,0.166562185409059,-0.184987724385897,-0.140373899486495,0.0549543896988032,-0.155137765375726,-0.0431491556643588,-0.0893155299529056,-0.0770123083785467,0.233614742989315,0.204672878904871,-0.0746688376024783,-0.24064515531752,0.243164386401794,0.0931822567334184,0.0319004959392306,0.0963166488964098,0.212084105234187,-0.269030445092648,-0.134749569623931,0.0157891343537606,-0.19503535533829,-0.125492860058461,-0.233028875295298,-0.215306377551281,-0.352897405491195,-0.0244013894558119,-0.209476993995811,-0.0277408353117093,0.184724083923589,-0.39317580945487,0.288539839303417,-0.0717980859017945,-0.0186305926697435,0.0198609148271794,-0.377152328023503,-0.0168436962029914,0.324307062023161,-0.273160812335469,-0.0086708418714529,0.283442790365469,-0.223391351728717,-0.310011890289144,-0.135833424857863
critical,0.542296810764432,-0.119618336350687,0.231053682283063,0.198688411218187,0.334981520496752,0.203493988138374,-0.237075128062574,-0.452650606771379,-0.482815734186049,0.455661329661135,-0.214185914298148,-0.511842190764208,-0.562985880878652,0.407277468862301,0.540579154756814,-0.553683519129534,-0.223314580495934,-0.451048747797983,0.0416483333082901,0.402433292930707,-0.248635531979009,0.486637036315354,0.09418158783339,-0.500301086353477,-0.13079275015305,0.426692771600086,-0.430301779166652,-0.441977980117308,-0.373985821523654,-0.0297019392777843,0.453422586999522,-0.370724205059752,0.440202425592581,-0.337162364641255,0.344997963956902,-0.369315341143392,0.383056589204329,-0.0435010858558322,0.470965837684061,-0.331102319850336,0.141060087187346,0.417255313311043,0.476138105212616,0.50524175981359,0.458787849585112,-0.541061642399404,-0.189424648480476,0.0779314040309895
critical,0.110902726293029,-0.0314543077158677,-0.176201486687976,-0.0988563956784412,0.240544189097638,0.266931389491497,-0.255171876272495,-0.362441582221442,-0.114918169831225,-0.139775677448628,0.430321699176658,0.403647681387214,-0.300775842170577,0.236911168753556,0.247045383397575,-0.0401544353819587,-0.45269345603232,0.283184375241337,-0.0285861337600135,0.100386088454897,0.267313812685611,-0.203927168261233,-0.171421196761552,0.155168211011712,0.158992442952851,-0.0757197924345507,-0.144842784770637,0.246471748606404,-0.0359477802467059,-0.0786835721889334,-0.0165398031454259,0.112623630666541,-0.245706902218176,0.138724013664815,-0.235763899171215,0.0516271312053755,0.161000164721949,-0.222379087377229,-0.080213264965389,0.20536125523916,0.40135314222253,0.143695515188295,0.191689626049589,0.0599448356773527,0.347622683449528,-0.370376863499305,-0.030115826536469,-0.140636129635384
critical,0.211091712405026,0.255802583616864,-0.639415490840306,0.223690808361974,0.139272317040334,-0.140818776471873,-0.339447845222735,-0.206361365908555,-0.108707001216982,0.528616220980654,-0.415861134781115,-0.16710858680803,-0.397803946712855,0.508830637077145,-0.0470305603591461,0.184574481564231,0.144684925050719,-0.212092362625434,0.0157829830218798,0.296556338048001,0.0424821502663854,0.27072136872112,-0.532982694669704,-0.322755180182303,-0.475217886491643,0.0205588136192786,0.651650713989832,-0.57869421610195,-0.111481531373566,-0.392345854601542,0.207634920734528,-0.477219186932458,0.271903955345237,-0.199174877961993,-0.376380935175952,0.0030474347621497,-0.205360715688148,-0.0354321146226062,0.232560208042857,0.470260119490534,-0.374925443946268,-0.284184662595691,0.343177541498798,0.264762951499603,-0.355776637455746,-0.359779238337375,-0.557043784060409,0.105159241344628
critical,0.105275522645866,0.384890940983723,-0.245854647282458,-0.19407905618809,-0.489758067205532,0.539763940462318,-0.17824235041076,-0.106273825015784,-0.0372094519696596,0.162995550579289,0.0262735032810157,-0.0623031433589544,-0.255157010274873,0.176200368290473,0.261056069733478,0.0074418903939319,0.0195122735938459,0.0240953890193771,-0.0303120901411373,0.426638130998463,0.2228483153939,0.128735628338932,-0.0636190873920277,0.0528192708447363,0.265094656593599,-0.0692458825679275,0.108588071418775,-0.0338061484358493,-0.316734115546615,-0.429406151205962,-0.150380638813966,0.120431567716435,0.0067612296871698,0.0425186054824037,-0.177380180182194,0.106409957157136,-0.0674761647303461,-0.103505804808285,-0.163177060101093,-0.174385273072441,-0.232785961712626,-0.143800918648599,0.469429000763571,0.191900941926452,-0.161452719643962,-0.273761736259703,-0.359025834126764,0.199569719222638
critical,-0.356279026208418,0.021345693291354,-0.278399587654509,-0.250973605971072,-0.0265204068165308,-0.0199226470719304,-0.0813723701834042,-0.296511084992627,-0.316174996388299,0.328594308848723,-0.165849568481914,0.10892771970497,0.338426264546559,-0.047607364431626,0.233897051337989,0.0288490279028603,0.105564155913605,-0.1134555940395,0.0953440967013814,0.334545229402676,-0.134413183816466,0.295088038773204,-0.357960808104101,0.236743143776836,-0.191076296917151,0.529631929301839,0.0120312089460359,0.297157924183274,-0.0221219003201306,0.198450263690528,0.0338943735899076,-0.217467335895552,0.0776207028776511,-0.0712816788093096,0.0143598300323654,-0.0619671944639914,0.188359572316433,0.0430794900970963,0.0534289171474498,-0.211904518855987,-0.516824513327027,-0.276459070082567,-0.446189673708364,0.328982412363111,0.470252091600436,0.235061361881153,0.202201930996281,0.149549220877608
