group,ARNT,ASCL1,BCL11A,BHLHE40,CLOCK,E2F1,E2F3,E2F6,E2F8,ELK1,ESR1,ETS2,FOS,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXM1,FOXP3,GLIS1,HIF1A,HNF4A,IRF3,JUND,KLF3,MAX,MNT,MYB,MYOD1,NFIC,NR2C2,NR3C1,PBX3,POU2F1,POU2F2,PPARG,PRDM14,RARA,RUNX1,RUNX2,SIX5,SP1,SPDEF,STAT1,STAT5A,TCF12,TCF7L2,TFAP4,THAP1,USF1,USF2,VEZF1,ZBTB7A
critical,0.0521810374019548,0.0689851002941098,-0.218174855655437,0.01642502387955,-0.0486433399509749,0.160358771599422,-0.140674012211469,0.135418004570013,-0.0558703504579768,0.0783094600041928,0.191667394040594,0.0361097832675029,0.259035261214256,-0.0739126074579748,-0.179765569044797,-0.130086189126036,-0.178855875414545,0.101658263180661,-0.0215294159159639,-0.31341472488932,-0.18277261187813,0.237076267750673,0.27778505770445,-0.001162386305322,0.228156216320702,0.264063845448149,0.0723459128725408,0.153712954245081,-0.146637559343121,-0.272402703725459,0.0492750716386499,0.281246947352909,0.207081647219864,-0.0916516332478887,-0.0599639717941108,-0.171477249302502,0.293805773303888,-0.250645864401932,-0.0704759870770228,-0.2411446198193,0.0707539490195998,-0.101279224168056,0.0779051517240808,0.0893015913697377,0.0565273514131588,-0.0002526926750699,-0.0748475703557338,-0.118234902665253,-0.0280236176652629,0.0611010888319258,0.152095721124633,0.0879117816568527,0.014454021014004,0.139840126383738
critical,0.0615345886509656,-0.0584915500034435,0.165845606289957,-0.279524835765248,-0.404898028043161,-0.264621191722503,0.189921838255947,0.261426001142605,0.0120055119974862,0.255441358469145,0.299587154848555,-0.340849309842933,0.184429878030181,-0.295718148568134,-0.348869890278187,-0.186654194374918,-0.281510056216251,-0.238211963460079,-0.467917909367322,0.237596110400461,0.376394899378037,0.240776810320133,0.0285900726264819,-0.244073435521615,-0.0221127475053276,0.30473133922889,-0.273359059838959,0.157832271184815,-0.194739982781191,-0.138863996948594,0.415939911135598,-0.0717577494406174,-0.25078261120639,-0.294841463624443,0.389704570795889,0.116099169733083,0.417801960974677,0.145058754195335,0.178249611443666,-0.354999439553911,-0.0131647648155898,-0.31621518745823,0.179321920300412,0.242783766761475,0.330908716927694,-0.359549506864968,0.266207919017282,-0.459564043746862,-0.408042501312267,-0.159839227626157,0.292124464832013,0.368359828282555,0.265954332463322,0.258085903960444
critical,-0.58094251017983,0.414084187097876,0.109759098761248,0.190585882786268,0.468887195963325,-0.352698693927359,0.561041976234275,0.34213610283318,0.0656717620203286,-0.217681225158292,0.12858806549435,-0.522924799677022,-0.138385251436776,-0.325297189494634,0.0649063568685765,0.10654439712389,-0.40076613745739,0.0558745760779019,-0.271259585780938,-0.156754975078826,-0.317336975916413,-0.293762497242449,-0.168848376476509,0.0953694819083093,0.242939595166111,-0.179257886540337,0.106238235063189,0.140069142770631,-0.13991606174028,0.041178797164262,-0.0714888411736444,-0.483582974876965,0.11771931233947,0.205587823760609,-0.127669579312247,0.289935471483688,0.349790154350701,-0.0525067934101928,-0.440873367409199,-0.114963853793163,0.0838884046320281,-0.0769997582662594,-0.0647532758382261,0.230999274798778,0.0316877732825362,0.0093379428513753,0.300344981547517,0.182319507147346,-0.286261526755278,-0.340299130468975,0.475928923359444,0.515270748159501,0.289323147362287,0.259625427474306
critical,0.0877894048984379,-0.255222805993397,-0.184112095103646,-0.0369775696626705,-0.552336285310938,-0.171053582740255,-0.301767998575779,0.250180410130305,-0.0894702035194684,0.341072827867569,-0.11041554018154,0.103950930100654,0.233760300524854,-0.32167899762491,-0.0535269714697398,0.36150099572317,-0.354389924634195,-0.392531124111425,-0.385937221828921,-0.517685975277387,0.298147816930483,-0.461831744178528,0.376757475514062,-0.0999428718505045,0.245008722065596,0.160322330005984,0.246301644081774,-0.0329695114125209,-0.248111734904422,0.0740844315269587,0.159029407989807,0.10589031312492,-0.297242771519159,-0.277461064671646,0.0722743407043105,-0.150625414884654,-0.0823591324304933,-0.0826177168337288,0.0320644660011968,-0.298664985736954,-0.310947744890638,-0.0033615972420609,0.258325818832222,-0.0751187691399005,0.263109630292078,0.190447412982915,0.372749417263912,0.48562150927619,-0.0221089664766316,-0.367577729199203,0.290778161438272,0.228976489064998,-0.168855615312754,0.200661496910715
critical,-0.120036469374424,-0.129723932053211,0.022838927163928,0.192868575150395,-0.17229005594485,0.0784097358031513,-0.261356000694667,0.169941580143932,0.280730926052241,-0.0049024432344164,-0.0068692917176852,0.18820097949607,-0.0076325463529836,-0.207399769168575,-0.146515534029775,0.194130880893388,0.0938509641941874,-0.172906530842591,-0.103920054190624,0.0623520325143741,0.156848827553814,-0.0586531831279282,0.0935574047190727,0.144196414176368,-0.0042272564416524,0.210306007972211,-0.10982059964043,0.0028768828561246,0.0739769877289185,0.0535452482609315,-0.0030236625936819,0.142757972748306,-0.276562381505611,-0.112345211126417,0.158874387932106,-0.193954745208319,-0.0136211596453247,-0.0471456517034298,0.0701900704999381,-0.276298177978008,-0.316897453386379,0.0916199121833153,0.104742020720945,-0.132718238699381,-0.048642805026515,0.100162492909155,0.129048745260447,0.0484079574464232,-0.103949410138135,0.0585064033903708,0.101189951072056,-0.0910621491805973,0.259976271161628,0.226627914788591
critical,0.361408779492251,0.126601221734111,-0.376989879354901,0.424173431150272,-0.402218244980174,-0.434394938922576,0.426661813192219,0.409721673906659,-0.478477583865675,0.174014470333354,0.435045746533546,-0.149360346717761,0.328045318729845,-0.438969733599693,-0.363284636723872,0.38638830691333,-0.272343843790888,-0.352297472938662,-0.383651086667189,0.170147907468175,-0.408171220480524,-0.308578514601694,-0.0873996338732916,-0.133760105454788,-0.276076416853808,0.545261929591455,-0.328160167131781,0.463011332404961,-0.0256111936317267,0.169573665458496,0.356623429411585,0.0947690729975179,0.240148008448164,-0.564345905713153,0.543060668554349,0.344468640206692,0.3999595597421,0.465499714446907,0.175182095753037,-0.141569796786436,0.184905927116951,0.398562237518545,0.316292498931728,0.502423475669329,0.0222040243742922,-0.330437993770178,0.488794798639592,-0.0005551006093573,-0.266352585489893,-0.365390190759366,0.325958906094674,0.357274237022555,0.268075311518933,0.382330330044925
critical,0.487914523475911,-0.624308596936499,0.0001881297564973,0.402785808660854,-0.557334403623438,-0.476062348816577,-0.332331214852592,0.477661451746805,0.286145359632489,-0.537298584556469,0.44304557655129,0.0119462395375826,-0.316810509941559,-0.516604311341759,-0.49224150787535,0.193867714070533,-0.565706177787571,-0.268649292278234,-0.476344543451323,0.164049147665701,0.14984535105015,0.387359168628071,0.65064676284613,0.509455380594859,0.0653750903828337,0.505880915221409,0.371085944691049,0.478508035651043,0.174584414029553,0.061142170861643,0.468443093678434,-0.133666191991376,-0.227919199996555,-0.361115067596688,-0.546234747990094,-0.139216019808049,0.134230581260869,0.261594426409583,0.507668147908134,-0.476250478573075,-0.234127481960968,0.200358190669692,0.449159793637454,-0.112407529507174,-0.0729002806427282,-0.497697270813774,-0.320573105071507,-0.183426512584929,-0.0006584541477407,-0.114947281219889,0.418964967719628,0.448219144854967,-0.333742188026322,0.423950406266808
critical,-0.179585685877104,-0.132239954431706,0.243518372323583,0.204010432801775,-0.245933505881433,-0.108088618853207,0.267396296555911,0.384142941371222,-0.0991571815449322,0.110640458084143,0.111415123564963,0.0537253295227367,0.289633752711208,-0.258829407709198,-0.184051404531241,0.0533607810611744,-0.19681060068592,-0.0709958128892483,-0.0355434750023194,0.0094326914429232,0.321622880213296,0.0057416382696054,0.0684439736583126,0.201139613666972,-0.30535490511608,0.0971977335640351,-0.235817286073081,-0.0998862784680567,0.149145889336656,0.137434770008969,0.186922223666044,-0.0240601984631085,-0.165094884530004,-0.191843627897134,0.193028410397212,0.247847385304635,0.211483676263801,0.131920974527839,-0.266165945498138,-0.175894632703786,0.172795970780507,-0.19362080164725,0.114513785488242,0.184461521550499,-0.0335384584637271,-0.157576072510283,0.0555025032728527,0.025746235097834,-0.23408568088066,0.267487433671301,-0.0551835233689857,0.146092795971072,0.165778412895433,0.107496227603169
critical,0.0484717363988825,-0.395133236361275,-0.0363878733416166,-0.103257972666036,-0.1334676303092,-0.207606218690621,-0.10916362002485,0.283879925732537,-0.0940815052315705,0.0645532684374996,0.212648732973917,-0.243130958956719,0.248900322145714,-0.380278261851027,-0.174171169028412,-0.030073373473346,-0.349023758905918,-0.271750634618665,-0.477539731045035,0.0515154161915021,0.161224172895627,0.293283533450033,0.385048207794684,0.0100396005099841,0.11888522413859,0.336213046942952,-0.246083782636126,0.268616098712832,-0.0541048154180591,0.191615542765217,0.280972530109736,-0.21223988046446,-0.115250979610089,-0.460776778157325,0.342482118754616,-0.352067438698537,0.400948027606876,-0.388773308436398,-0.0726848905700206,-0.229729682257871,-0.342482118754616,0.0776365487401033,0.203517693596058,0.205970808652796,0.178532262462613,-0.248173473240014,-0.136647594271639,-0.119839213327322,0.11852179968574,-0.107800778326662,0.322630058017679,0.209150772615234,0.204062830275333,0.283062220713624
critical,-0.0591850868315977,0.134652533795906,0.140209212253894,0.0675847170587895,0.0982110611179351,-0.318410598150779,-0.0802487749397864,0.157913048271206,-0.0078827299055184,0.125219102925367,-0.181948913229017,-0.138916961449711,0.195388321592523,-0.403828376307299,-0.414424832901602,0.0272664919682688,-0.238807948613084,-0.108161392310147,0.0028429517692033,-0.0858054533977748,-0.120179324789052,-0.0812825755831331,0.0267495916465955,-0.347615466325323,0.0555667845798843,-0.10867829263182,-0.116302572376502,0.0335985209087673,0.113201170446462,0.26865894218972,-0.0611234630378727,0.145378215470628,0.40292380074437,0.105059990380107,-0.0321770450241656,-0.300965212294304,0.0439365273422341,0.401631549940187,-0.0082704051467734,0.0668093665762795,0.226919241214597,0.122117700995327,-0.0790857492160214,-0.172127807117223,-0.21968263671117,-0.121988475914909,0.130129655981264,-0.277317022577748,0.059314311912016,-0.112425819963952,-0.136461684921762,0.0949804341074767,-0.0230020643144637,0.213867508092345
