group,ARNT,ASCL2,BCL6,CEBPA,CEBPB,CEBPD,CTCF,CTCFL,E2F6,EGR1,ELK1,ELK3,EPAS1,ESR1,ESR2,ETS2,ETV7,FOXK1,FOXP2,GLIS1,HES1,IRF3,KLF4,LHX2,MAF,MAFF,MEF2A,MEIS1,MYC,MZF1,NANOG,NFAT5,NFATC1,NFYA,PBX1,PGR,POU2F1,PPARG,RELA,RFX2,SETDB1,SP2,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT3,STAT5A,TBP,TCF12,TCF4,USF2,VEZF1,ZBTB7A,ZFP42,ZNF263
critical,0.11517722015015,0.101515550318702,0.139647013249359,-0.078106367446703,0.110909526616851,-0.249016129774309,0.0263384873090563,0.0261617189378546,-0.132020720663228,-0.25568282263106,0.0046464829001595,0.17676837120172,0.0466921026217116,-0.272627333641968,0.0507072699104364,0.0295960758640595,-0.0210354361730047,0.116616619744221,-0.19785431262364,-0.143359149044595,-0.237829217139686,-0.0167929952641634,0.239319121982672,-0.222930168709827,0.240127205965308,-0.164773374584461,0.0623739824097499,0.200379575069379,0.129646973964233,-0.0994700877376538,0.274748554096388,-0.257627274714279,0.056010321046488,0.130808594689273,0.0409850094943417,-0.021767762282269,-0.242980752528993,0.0145707643119132,0.155833945526545,-0.0219950359023855,-0.190152262164136,-0.0502022174212886,-0.138157108406373,0.0792932407962003,-0.0532325323561752,0.0951771415798977,-0.201844227287907,-0.0812124402549618,0.205606868332058,-0.127045953645122,0.0525254588713683,0.0758841364944528,-0.135404572340518,-0.159066281457091,-0.0379041893105403,-0.0460607870102768,0.0629042875233551
critical,-0.286378913833795,0.295615776658754,0.1568530699759,-0.2284260986783,-0.403550363247658,-0.367123706093005,0.381163448256862,0.489293332650209,-0.325836303583324,0.163543828091082,-0.117026784373534,-0.204332136211631,0.543318491960792,-0.166777091742418,-0.318537952298764,0.32148911912146,0.172455194575302,0.265749679082987,0.303941249729644,-0.247406151969366,-0.527542769312997,0.405062112919088,0.394226701398502,-0.65900712471129,-0.538631344654157,0.0708424702487419,0.424685925639614,-0.0483832227377818,-0.377488956232524,-0.276512758083409,-0.319073212947979,-0.0073996168127897,-0.369785542835045,0.149974247308292,0.435499637404151,-0.168093543609405,-0.423658803853284,-0.60602355369107,0.528946020204181,0.310147379959726,0.331919468529127,-0.388107370192617,-0.576244255139501,-0.435492404152134,-0.525170262651614,0.331905002025094,-0.546558988864145,0.491268010450689,0.447788932580035,-0.406306232265911,-0.0713343313858579,0.371355158522607,-0.550284113652597,-0.464042049860914,-0.447007741362263,-0.101569324814461,-0.52906898548846
critical,-0.292288438730897,0.147831088634095,0.380465695955591,0.0647144392153403,-0.134336134484924,-0.0703884540280597,-0.221439929447752,-0.0418650282127675,-0.0841901116806204,-0.138629983532388,-0.372031349612359,-0.434292160800577,0.455147999031114,0.0907842370035105,-0.0302102950839385,-0.108726391951839,0.0628742181949988,-0.16776681635446,0.0539798165966819,-0.0484591535356577,-0.0190156172101948,-0.188469302833301,0.132649265216278,-0.0145684164110363,-0.21269887960113,0.0949247342992788,-0.120994532087449,-0.25042341051813,0.0015335175169511,0.10305237713912,-0.359149802469969,-0.280480353850373,-0.132189209961193,-0.0256097425330849,0.160405932273095,-0.319585050532628,0.213005583104521,0.14108361155951,0.195983538666362,-0.296122232523275,0.0996786386018274,0.597305072852489,0.108112984945059,-0.280173650346983,-0.363443651517432,0.0039871455440731,-0.0466189325153162,0.123754863617961,-0.0384912896754749,-0.117620793550156,0.0184022102034143,0.227727351267252,0.110566612972181,0.102899025387425,-0.203497774499423,-0.267138751452898,-0.0009201105101707
critical,0.174334437967093,-0.027227658335349,-0.0575523015050506,-0.178979915218621,-0.10736214092422,-0.247887827782964,0.174076355897563,0.304536842044662,0.03303450489976,0.184270597643974,0.169430878646034,0.172269781410858,-0.293697395124428,-0.454353483406464,-0.22904783670732,0.256275495042669,0.0708435280858133,-0.147622943770802,-0.02064656556235,0.295891092715428,0.166850057950741,0.0423254594028175,0.145816369284097,-0.156784857239095,0.291116574429135,-0.0356153255950537,0.0190980731451737,-0.319634643112131,0.144138835832156,-0.026840535231055,-0.0118717751983512,-0.106845976785161,0.361056815271595,0.356153255950537,0.294213559263487,0.0690369535991077,0.147106779631744,-0.331248336240952,0.180657448670562,0.350217368351361,0.438094313026114,-0.0002580820695293,-0.104652279194161,0.0700692818772252,0.0304536842044662,0.278470553022195,0.126460214069394,0.0882640677790461,-0.169172796576505,0.0505840856277574,0.15691389827386,0.224273318421027,-0.236274134654143,-0.286342056142841,0.0415512131942293,-0.228015508429203,0.308149991018073
critical,0.195989386077655,0.217163160841694,0.104695811506394,-0.21642999689557,0.275552337510946,-0.120414846511275,-0.0674510830433349,0.0088272939113234,-0.103698708539666,0.033520255616753,-0.313794168940732,0.137277617272109,0.320773889707825,-0.0931411477154921,-0.224905372112755,-0.0697678811130843,-0.101792482279746,-0.0316433559146776,0.121675888498607,-0.293852109606181,0.121646561940762,-0.0719673729514539,0.216400670337725,0.0573334205868347,0.311242758408223,0.131236346356054,0.266637063926087,0.109827959129256,-0.144374644270582,-0.0553685412112245,0.0175079550334222,-0.0321125808401964,-0.0975694579500762,0.0524945385424215,-0.341683725451259,-0.0009384498510377,-0.0055427194326914,0.156369206429157,0.144521277059806,0.123171542948699,-0.0418196714868677,-0.189156298099787,0.0141354008812554,-0.103053524267078,-0.12240905244473,-0.14114872290764,-0.146662115782486,0.0480075751921475,-0.239685957266598,-0.291799250557036,0.0691520233983408,-0.22487604555491,-0.274408601754993,-0.0712048824474857,-0.2512406210575,-0.0943728631449791,-0.0066278020729537
critical,-0.406141521315647,-0.339386401163526,0.421652607753748,-0.432261424897831,-0.0165260093778775,0.394383734805778,-0.336590575706782,0.43316145090103,-0.449132125085444,-0.185481954616595,-0.0548632872162445,-0.0937176012692148,0.0544228489593601,-0.48132241681686,-0.442123411954154,0.398654070948613,0.427474052540393,-0.0423969695974748,-0.320122014797193,0.294365951514175,-0.43622536920979,0.325005134601781,0.0259284086878866,-0.486626825388902,0.0824194025056601,0.297008581055481,0.361695556349189,0.0734765909419651,-0.099922035844455,-0.259054293005709,-0.128378177137069,0.417171627227185,-0.26282674242337,0.385632418136381,0.406964949361127,-0.397600849029977,-0.359014627829023,-0.395264611319547,0.414011961471276,-0.43856160692022,0.383679170214546,-0.208767733763175,-0.377417287171017,-0.262003314377891,-0.43237632183441,0.0796427265383458,0.241341015283186,0.50075914858806,0.438255215089344,-0.33438838442236,-0.454359935699767,-0.422820726608963,-0.198350411513389,-0.363802000186462,-0.422188793457781,-0.0977389940494631,-0.421556860306599
critical,0.267996444908285,0.333161896249142,-0.252856996616975,0.0262354414489163,0.130330902681713,-0.32827213655257,0.20631024565922,-0.138982015991033,0.205275873415715,0.0587711501991853,-0.227091724369652,0.0595234209217349,-0.0119422977204745,-0.0164559220557719,0.0876395391770252,0.24458201866893,-0.0427853973450069,0.199163673794999,-0.148667501543859,0.0937517387977405,0.286803212972024,0.156002141088718,-0.189384154401855,-0.354131442640211,-0.0520007136962392,0.117636334238689,-0.0565143380315366,-0.0397763144548086,0.141520929679638,0.195590387862889,-0.227749961251883,0.0297146935407081,-0.136913271504022,0.207814787104319,0.461235986763207,0.0858528962109699,-0.170483352497797,0.0899903851849926,0.0084630456286826,-0.166063762002818,-0.152993058198519,-0.289060025139673,-0.365227435797817,0.0594293870814162,0.218440611060332,0.231981484066224,-0.190794662006635,-0.0992997353765436,-0.206780414860814,0.177065721320106,-0.173304367707358,-0.491891018707102,0.0290564566584772,-0.397010873825537,0.12262012777558,0.193051474174284,0.19982191067723
critical,0.185969199663995,-0.0171992012378365,0.0544111933619155,-0.0333092709988707,-0.317935630269875,0.0351698706050747,0.351834847485347,0.551508951565771,-0.502770317978868,0.133463986386483,-0.187012950662597,-0.309267958933657,-0.058404675443524,-0.0108913147680231,0.0826378508023755,0.346162287710335,0.293021747738022,0.274869556457984,0.227265434826083,-0.154792811140529,-0.219233090184666,0.0265929602252565,0.380469929229608,-0.0833185579753769,0.187965940704799,0.0137049044164291,0.377974002928603,0.498459172549859,-0.375251174236597,-0.163052058172946,-0.116355546105047,0.131603386780279,-0.318162532660876,0.294836966866026,-0.141768613897101,0.16486727730095,-0.410239522928871,-0.330869066556903,0.283355705881402,-0.121619681576258,0.1413601895933,0.28725842700661,-0.0986117791288094,0.280451355276596,0.328146237864897,0.24945648866593,-0.505810810018274,-0.128154470437072,0.371393833589589,-0.517609734350299,-0.0495101017163051,0.232166526471693,-0.3768394909736,-0.447950700313151,-0.354966100481154,-0.385416401353419,-0.0352152510832748
critical,0.0778622702042308,0.10876215715591,-0.309089618083462,-0.0662918279536021,-0.249422435496886,0.0868010040213832,0.164844771358957,-0.0080766224337721,-0.172603773809379,-0.0609830368033136,0.306457909649985,-0.0583059540865015,0.190708112860363,-0.117065651006361,-0.213259131678255,0.237488998979571,0.418487015206073,0.282999405165377,-0.124325536340089,-0.128681467540326,0.226962165245666,-0.0307637641016716,0.245474872846672,-0.303871575499845,0.182586116143255,-0.0725988533372782,0.158628494541953,-0.0954674921385208,0.0858935183546672,0.0476429975025888,-0.342303593485266,-0.187123544476834,0.0399747436188388,-0.0802217329376924,0.0230501359345858,-0.0501385830860577,-0.187259667326842,-0.231408845012574,-0.153410451958336,0.181996250459889,-0.024592861568003,-0.231363470729238,-0.0958304864052072,0.127819356156945,-0.177141202142959,0.0820820785544601,-0.122102196456635,0.13122242740713,-0.0496394659693639,-0.279913953898543,-0.477518957825947,-0.0044013054835724,-0.0974185863219601,0.0364809238019823,-0.219112414228573,-0.196016904010651,-0.179727536293099
critical,0.166248179205601,-0.2092968912394,-0.112986709662283,-0.111693955547154,-0.0872609027712138,-0.230885884962056,-0.126431352459625,0.546705715288094,0.0455049448525441,0.105618011206047,-0.249760095042941,-0.104971634148482,0.0783408993768231,-0.511284252533557,-0.379294057378876,-0.121648162233648,-0.471338150376068,0.0448585677949796,-0.298626200594821,-0.186544418813128,-0.353180424253268,-0.0402046529805148,0.300694607179027,-0.0588203122383738,-0.0533907449548316,0.0392997250999245,0.34568245038552,0.211753124058146,0.219638924160433,0.674817648097387,-0.039946102157489,-0.316078381149063,0.466425684738577,0.450654084534002,0.490341635868465,-0.139746719845455,0.171677746489144,-0.321378673021093,0.329781574769432,-0.328100994419764,-0.132378021389219,0.344389696270391,-0.476250616013558,0.261782708313641,-0.263721839486335,-0.0573982827117318,-0.239159511298882,0.183571084348331,-0.0205547904305526,0.0828655387797749,-0.062698574583761,-0.125914250813574,-0.348655784850317,-0.0380069709847954,0.162369916860214,-0.11596004412708,-0.228300376731798
