group,AR,ARID3A,ASCL2,BARX2,CLOCK,CUX1,E2F1,E2F2,E2F4,E2F8,ELF1,ETV6,ETV7,FOS,FOXO3,GATA2,GTF2B,GTF2I,HSF1,HSF2,IRF4,KLF1,MAF,MAFF,MEIS1,ONECUT1,PRDM14,RARG,RUNX2,SP1,SPIB,TCF21,TP63,TP73,XBP1,ZFP42
critical,-0.0010626573752045,-0.0838740285429266,-0.038002651846599,0.0257314892995947,0.0984729167689504,-0.179816808704247,0.0820017274532806,0.0538919097425139,-0.136273157686939,0.118916420558599,-0.0559919231268467,0.160005839066506,-0.105304285609551,0.2125314750409,0.0913126301693581,-0.068263085673851,-0.0702365922278022,-0.0865053706148616,0.336255155153995,-0.222171295515969,0.0331194881938736,0.102470532609005,0.0937921640448353,-0.363909548275389,-0.0630257028960574,0.224499021194989,-0.105329586975627,0.215238721211064,0.382708463270078,-0.161068496441711,0.0110060942431895,-0.0706920168171756,-0.103204272225218,0.233177389759159,0.0490846501880174,0.275253561544042
critical,-0.18278387294101,-0.227308801424515,0.0555563045015189,0.131831842564192,-0.183372116165144,0.0514240774085301,0.0286350991698678,-0.0334136675832011,0.102165502186584,0.351892906486418,-0.0346192030795739,-0.081460793149482,0.0153887332338194,0.154359379369906,-0.0008206356089766,-0.0973143111529873,0.0737337463534538,-0.224483781496268,-0.0976919487783571,0.0029557406447213,0.0718019846544467,0.0492889723727854,-0.0384028415952983,-0.286786727420259,0.0913011581951759,-0.0832109982978305,0.0391290677979325,-0.107859115615236,-0.02821388797234,-0.0956803021970603,0.0462606091078007,-0.147946802000646,-0.0355269858328667,-0.266227263623684,-0.144235786105185,-0.0186494888836471
critical,-0.0704698499470501,-0.193753705083175,0.0758433679168688,0.00782998332745,0.063100453874156,0.0050664598001147,-0.0267140607642412,0.132495600227242,-0.23014009819309,0.0211870137095706,-0.0162740829943079,0.191911356064951,0.0399175620615099,0.156139079294444,-0.282954103382164,-0.0835198221594668,-0.218471887744341,-0.135105594669726,-0.0141246758063804,0.232750092635573,0.250559466478401,-0.229833040023386,-0.197745461289326,-0.169035522422009,-0.0523534179345187,0.122976796966421,0.320568729170895,0.169035522422009,0.155524962955037,0.0541957669527423,-0.205575444616776,-0.222770702120196,0.234745970738649,0.190529594301284,-0.284796452400388,-0.301991709903808
critical,-0.114117273892658,0.0454140171613638,-0.182561761295397,-0.225388085171213,-0.453493248292251,0.0020701546284382,-0.0050460019068182,-0.172599142146038,0.065080486131527,-0.0080218491851981,0.128220202298893,-0.196664689701632,0.16457729296084,0.15862559840408,0.0703852573669,-0.162377753668124,0.182691145959674,0.327860739278905,0.0460609404827507,-0.164318523632285,0.119680814456585,0.264979792440094,0.117610659828147,-0.0668918714314105,-0.333683049171388,-0.248159786084033,0.03519262868345,-0.48674510701154,-0.17893899069563,0.272742872296737,0.189030994509266,0.416618618973195,-0.185278839245222,-0.270672717668299,-0.275459950246563,-0.094968343579604
critical,-0.118818029772304,-0.100651393849671,0.099769518319446,0.0120522989130739,0.0355689797190718,-0.049943550861738,0.0975942253448912,-0.0990640178952661,-0.165557432874225,0.147949318120734,0.0934788062038416,-0.0842779048384949,0.105001979798781,-0.0350398544009369,0.0879229903634246,-0.100269247786573,0.0434470677890811,-0.126754909544329,0.0069668166887768,-0.0578510347827548,0.0224290343187205,0.0310420186639172,0.332614054149833,0.0854537388787948,-0.0017931469114573,0.0032923353128397,-0.0584977435049197,-0.248835878778465,0.0475330910791232,0.0641711427493667,-0.256655175146459,0.0632598713681343,-0.121904594128092,-0.0127577993372539,-0.22011613234414,0.10911739893983
critical,0.204161844560856,0.0194768482698431,-0.114675695226576,0.0299437372022588,-0.0495356062296011,0.164575533854925,-0.106470881191643,-0.0383785927521909,0.097345901096716,-0.0099876357761695,-0.11672689873531,0.273250979565299,0.0144734453186334,-0.0305571812422539,0.0999722083929449,0.244476620064281,-0.123954036331502,0.154338686437507,0.0547498805695591,-0.0843485554993207,0.150638852071287,0.0073038181011911,0.0158728645348722,0.170479932739877,-0.0185950224623502,0.117857936184051,0.0407173481546721,0.123743164942753,-0.072635608360665,0.110918350481607,0.0361165178547091,-0.0085882165599308,-0.124241588225249,-0.0255346081647944,0.0188058938510985,0.0117512873911554
critical,0.0864780362508966,-0.0383297846264891,0.59118500327851,0.0852507278761568,-0.0679740022932812,-0.192215373151556,-0.226485599307752,0.0155773755255436,0.0325708760988639,0.398308771771324,0.0186928506306523,-0.132077262789306,0.156340205274547,0.0028322500955533,0.20902005705184,-0.126884804280792,0.380748821178893,0.245367266611441,-0.208548015369247,0.330617994487598,0.545019326720989,-0.312019552193464,-0.161815888792617,0.0174655422559125,-0.139346704701226,-0.490262491540291,0.506217500411908,0.152375055140772,0.120087404051463,0.0456936348749279,0.456464307066687,0.108380770323176,-0.0877053446256364,-0.31353008557776,0.404445313645023,0.252353483513806
critical,0.0302658569500718,-0.0001823244394582,-0.015224090694765,-0.00419346210754,-0.117736006780174,-0.0959482362649113,0.0747530201778881,0.133188003024262,0.022471487163231,-0.30876643822257,-0.137974019560041,0.0051506654146959,-0.0456266909744305,0.0678246914784741,0.0108027230379021,-0.0825929710745935,-0.0718814102564205,-0.0961761418142341,0.0136287518495052,-0.222663721688405,-0.126897809862952,0.0340490890688308,-0.0656823793148395,0.212772620847794,-0.204568021072172,0.0489996931044084,-0.107571419280376,0.0386072000552874,0.238571529031138,0.126988972082681,0.0764851023527416,-0.0289440047639994,-0.184056521633117,0.0578880095279987,0.0496834097523769,-0.162451075557313
critical,0.11638078215095,0.138338562533336,-0.0216395516811922,-0.0200484081752222,0.090695179840291,0.0367781456094212,0.0845579120315495,-0.131064763648902,-0.371872967966707,-0.095786839059395,-0.0207303268206379,-0.102696947999608,-0.0849216019757712,-0.222623707106719,0.133792438230565,0.30536316941716,-0.0056826553784643,0.177980766453503,-0.105697390039437,0.14224822943372,-0.156386676015339,0.0833304584698012,-0.107106688573296,0.081284702533554,-0.100151118390056,0.0109106983266515,-0.0189573383425571,-0.234898242724202,0.0199574856891668,0.108652370836238,0.261174841194221,-0.141793617003442,0.159614424270307,0.172798184748344,-0.107197611059351,-0.0992418935295013
critical,-0.285014809741569,-0.235188851154501,-0.0699628744927221,0.128179214707146,0.243321067193323,-0.115658183663245,0.159288168125497,-0.347619964961071,-0.147412551052931,-0.100555496734005,0.0744807722920676,0.159159085331229,-0.207694215975627,-0.310702285800705,-0.186782803304371,0.128695545884214,-0.0154899353120418,0.0380794243087694,0.119014336314188,-0.136311430745968,0.225894889967276,-0.301021076230679,-0.18639555492157,0.0636378175736384,-0.104298897767748,0.0841619818620938,0.166516804604449,-0.120950578228193,0.210921285832302,-0.135666016774633,0.0210404954655234,-0.299084834316674,-0.43591259623971,-0.273655523846072,-0.244611895135993,-0.168711212106989
