group,AHR,ASCL1,ASCL2,CEBPA,CEBPB,CLOCK,E2F1,ELK1,ELK3,ESR2,ETS2,ETV7,FOS,FOXG1,FOXP1,FOXP3,GLIS1,GRHL2,GTF2B,HES1,HEY1,HNF4G,HSF2,KLF3,MAX,NANOG,NFATC1,NFE2,POU2F1,POU2F2,PPARG,RARG,REST,RXRA,RXRG,SOX17,SPDEF,STAT1,STAT2,TBP,TCF12,TCF21,TCF4,USF2,VEZF1,XBP1,ZFP42,ZNF143
critical,-0.146800487608281,0.0848118948336452,-0.157972557013962,0.0910410170530655,0.0354076420893363,0.0342475626476629,0.0866781095876416,0.122363161978248,0.230300988290469,-0.218145373271196,-0.196431712417265,0.250451063809971,-0.0499338542285512,-0.137494632956596,0.206090634725111,-0.183519523849074,0.152651323053243,0.165740045449514,-0.0856189066191572,-0.127230451809616,-0.119362086900875,-0.0240842579738719,-0.22626592936291,-0.211134458384561,0.0097345796627377,0.0167959327859672,-0.0245634212215196,-0.172776179454446,-0.214665134946175,0.0920750009032527,-0.308051530000885,-0.0733119768901001,0.186470160689852,-0.317433042007461,0.068116838520867,-0.0373747333165216,-0.19766744921383,0.0099363326091157,0.0454952894082355,0.158325624670123,-0.248610068174271,0.270298509909905,-0.0996155172741298,-0.111569379347025,0.113687785283994,0.177668688404113,-0.198802309537206,0.12665041208878
critical,0.17473592656952,0.117062075661307,-0.0547586920074211,0.210441197870528,0.210180786653584,-0.290004058291878,-0.0263738693605096,0.304153067745843,0.273923665645578,0.195163739809805,-0.162836580684155,0.118733047636699,0.139247664615965,-0.0189015141631957,0.0950500941846121,0.238956226125911,0.0970248792464385,0.157375178773244,-0.155472730160568,0.251094282293474,-0.217219123155991,-0.245480973839345,-0.0235672151334449,0.294445516269759,-0.168341384464558,0.16343697321211,0.231650244761645,0.0335351778264735,0.162069814323153,0.111275159729215,0.0128107851446688,-0.0886700193694806,-0.111636841974971,-0.223367721333838,0.309571067787265,-0.256288039342527,-0.0455574956753947,0.126205402834013,-0.0115593645743539,0.294394880755353,0.243846170088529,-0.272462469372724,-0.0838017763416081,0.0454128227770924,0.137287346843969,-0.115145159758802,-0.165686636780711,-0.0105032524167471
critical,-0.401806892439251,-0.0333691057340026,0.29144393264927,-0.127047512656982,-0.264809875779011,0.136078600906093,0.0731671217470331,-0.250268293005019,-0.475280152771,-0.154293846696672,-0.189193645354253,-0.216286910101585,0.0405633624748196,0.0664320728832895,0.38160174584802,0.233583740138018,0.0463799955844164,0.198990080065153,-0.194857209171492,-0.112965137760064,-0.221950473918824,-0.129649690627065,0.235267502353954,-0.225624136935412,0.238022749616394,-0.25302354026746,-0.229297799951999,0.213225524254429,0.267565123041452,0.260523935592992,0.215827702224512,0.127812859118771,0.193938793417345,0.102097218002659,0.0968928620624937,0.193785724124987,0.356039174024266,-0.116485731484293,-0.0137762363122029,-0.351294025961174,0.147099589955855,-0.183989289414087,0.0641360334979223,0.0056635638172389,0.222409681795898,-0.221644335334109,-0.0828104871655752,-0.249349877250872
critical,-0.197848977698245,0.0901655497322731,-0.105880116971326,-0.229793343889107,-0.0789592599798335,-0.281960554805637,0.31261684171461,0.0273072807760599,0.137438059377622,-0.0698138970784172,0.259547975300758,0.159206599241557,-0.148386733273684,-0.0556450249776314,0.178012556757145,-0.423649275813495,0.365041668487517,-0.262124133864537,0.266245987566584,0.104592037689437,-0.175049974408799,0.244735063559027,-0.49372078874829,0.0816642264718017,0.208797651594307,-0.006569204337637,0.240999633641547,-0.293295652486266,-0.128550312332584,-0.159206599241557,-0.477233373940103,-0.674953543710159,0.321375780831459,-0.0920976686551075,-0.214851624219188,-0.397758882247513,-0.0161009910236202,-0.0153281434544864,0.239840362287847,-0.124557266558726,0.168094346286595,0.285695984723117,0.245121487343594,-0.250917844112097,-0.266374795494773,-0.280672475523747,-0.127391040978883,0.103690382192114
critical,-0.0632807099683527,0.0218744518030354,0.315642190073518,-0.158216416454886,0.0981275608995603,0.140646575649235,0.113384039332467,-0.041874787253468,-0.25968224710752,-0.0409084460091572,0.0362817212636691,0.246563432639301,-0.184805442207438,-0.0444224141702874,-0.10269571950903,0.129050480717506,0.0246270601959207,-0.159651286787348,-0.0573069640944314,-0.0416405227093926,-0.193004701250075,-0.196050140323055,-0.184249063915259,0.0773658656808828,0.139328837588812,0.0535880144572353,0.100850886224436,0.295612571555076,0.0889619606126124,0.132330184334561,-0.0447152448503815,-0.0236607189516099,0.0951114048945902,0.0172770101255567,0.0769851857967604,-0.070513627766679,-0.0255055522362032,-0.0100440923272304,0.255494768382174,-0.0580683238626762,-0.0732076700235454,0.237397832352353,-0.227236607753085,-0.126034324712536,-0.0384486682963661,-0.0620215380439477,-0.0005270952241695,0.0366331180797821
critical,-0.0267910182745631,0.114856922631377,-0.0316325380056092,-0.0456978225997548,-0.0023729187614613,-0.143293674885663,-0.0012438687056047,0.193105832434726,0.0664991346457906,-0.14474804444914,-0.058500102046671,0.0863244881689673,-0.196052844444928,-0.168094503231259,0.0433249038382935,-0.0070230740762604,0.053658582315625,0.220279579541783,0.0861139873110957,-0.0354024170056727,0.230039164770374,0.0370290145437712,-0.0412581681428272,-0.106762207824134,-0.137437923748509,-0.0430378572139232,0.0492763371835714,-0.0877597212908189,0.017356752553592,0.0147541964926344,-0.0742493935037892,0.276942583192484,-0.0074823486752529,-0.186044485475216,0.0904579595598999,-0.105365247585532,-0.0944574758594597,0.201277093008468,0.0732925714225548,-0.0184475297261992,-0.0989354031996366,0.164917853921561,0.0536777187572497,-0.0435928140210391,-0.0939216554939684,0.199918405653115,-0.164133259814948,-0.0529122610922621
critical,-0.0941686652518167,-0.306846998051079,0.41680442154871,0.0248109058148499,0.266623256805792,-0.221888441775987,-0.300644271597367,-0.365209015138283,-0.271980156924908,0.186645677834439,0.241906331694787,0.116066169247499,-0.143884457585361,-0.247075270406214,-0.355059099123117,-0.0440769501028962,0.263051990059716,-0.194070153438125,0.427330260379252,0.245007694921643,0.139279403096998,0.341431897065719,0.251398382783044,0.258916839090574,0.284667551943865,-0.201024725522591,-0.392651380660769,-0.0682299909908372,-0.200930744818747,-0.216437560953028,0.0225553689225908,0.260514511055924,0.046802390514376,0.242564196621696,0.463230889247709,-0.193130346399684,-0.187397523465192,-0.199896957076461,-0.139655325912375,0.19350626921506,-0.119637435993576,0.168037498473302,-0.465016522620748,0.234763798202633,-0.438138041321327,0.324233428262243,0.377614468045708,0.385508847168615
critical,-0.163952368586989,-0.365189290737695,-0.286905319221166,-0.0110539867187691,0.380365870863874,-0.264163100644027,-0.0822706552511666,0.030217250579586,0.216594715173914,-0.398170037996973,0.101071493317925,-0.288037899827598,0.404240670047445,-0.0299001280097852,-0.196208264258151,0.294244441550841,0.153124897989506,-0.104559841585734,-0.192629309541828,-0.111808357466894,0.281876661328612,-0.0921467581392472,0.039459108328065,0.0218814573162519,-0.328720195210608,0.366367174568383,-0.130790408430682,-0.0056629030321562,0.209164986395725,0.202731928551195,0.0797789779170178,-0.0286316377305822,-0.284413641887018,-0.240197695011941,-0.038190618048862,-0.070038784701709,0.0176682574603276,0.00906064485145,0.183976393708694,0.10940728658126,0.159467349385521,-0.159376742937007,0.427300011194385,0.134505272819776,0.168301478115685,-0.125852356986641,0.195302199773006,-0.147779117527151
critical,-0.100478895865427,-0.0308467942160227,-0.0956704250023411,0.0986643785586021,-0.0930847378401157,0.136406338540559,0.291819745870109,-0.111910354898424,0.090771228273914,-0.0602419745865856,0.110322652254952,0.18240435226857,0.0002721775960237,-0.0623286694894342,-0.0076209726886644,-0.115357937781391,0.197101942453851,0.101113976922816,0.226497122824414,0.118624068933676,0.290277406159308,-0.038966759164064,-0.148608967428957,0.124294435517503,0.236250153348598,-0.0843750547673563,0.0355645392137674,-0.167026318093229,-0.104516196873112,-0.230670512630111,0.0286693734478329,-0.0004989922593768,-0.0065776252372401,-0.0679990360732619,-0.181996085874534,-0.102565590768276,0.0767540820786919,-0.0215927559512159,-0.0993901854813321,-0.149924492476405,-0.263966905210347,0.083331707315932,0.0548891485314522,0.0046270191324034,0.0189163429236492,0.0096623046588424,-0.122117014749314,0.0322076821961414
critical,-0.30854034491084,0.335684656779829,-0.0573908308087193,-0.385061452655799,-0.202419011365888,0.230855909514353,0.0854399530733411,-0.050023089015708,0.204487149413049,-0.317846966123065,0.15717849158424,-0.203582339017416,0.0517034511790264,-0.285920085020016,0.367740796510825,0.234345892468937,-0.150069267047124,-0.346671640155372,0.371489296721305,-0.320561397309964,-0.370713744953619,-0.0420090540829589,-0.188071303663708,-0.262912049245349,0.199704580178989,0.14761335311612,0.140374869951057,-0.369291900046196,-0.324439156148391,-0.380666659305582,-0.0586834170881949,-0.301689637629619,0.14761335311612,-0.116591282408705,0.124863834597349,-0.0351583468017379,-0.408586522942256,-0.34356943308463,0.147871870372015,-0.0551934341336107,0.114135368477701,-0.128483076179881,-0.0704459522314235,-0.125897903620929,-0.0414920195711687,-0.260456135314345,-0.031280587963311,-0.26924572201478
