group,AHR,ARNT,ARNTL,ASCL1,BACH1,BARX2,CEBPB,CLOCK,E2F2,E2F6,E2F7,EGR2,ELF1,ELK4,EPAS1,ESR1,ETV1,FOSL2,FOXP2,GATA3,GLIS1,HOXB13,IRF3,JUN,KLF10,KLF4,MEIS1,MXI1,MYB,MYC,MZF1,NFAT5,NFATC1,NFE2,PAX5,RBPJ,SMAD3,SPDEF,SPIB,SREBF1,STAT1,TAL1,TCF21,TFAP4,TP73,ZNF384
critical,0.292180340343217,-0.21405660997705,-0.209776683390632,0.182770949436896,-0.0376754100917084,-0.106154235474398,-0.236059049470608,0.202904688589905,0.345468440376929,-0.160708229287191,-0.148953501338578,0.179154110068092,-0.111579494527604,-0.160708229287191,-0.101512624951099,0.28307796126506,-0.198685042659633,-0.103984131853115,0.202603285309171,0.234371191098499,0.179093829411945,0.0953639980241322,-0.132738004835107,-0.23159828091575,0.13249688221052,-0.0691419126003032,-0.152690902019676,-0.232020245508777,-0.0729998745936941,-0.291095288532575,0.105129464319903,0.345890404969956,0.158658686978202,0.154921286297105,0.262522257519024,0.332990344554555,0.135932879610884,0.155403531546279,-0.209113596173018,0.166676014245718,-0.237083820625102,0.0934350170274368,0.185061614370472,-0.217794010658148,0.0991013987052297,-0.25558998206215
critical,-0.0813267882405342,0.0748365396675925,-0.0881879081605011,0.0808499536515017,-0.0213780840749547,0.238046423169199,-0.217516045030302,-0.0169806095316555,0.0805585547359819,-0.0064637577624398,-0.133699120602598,0.209595292690263,-0.0789691061058737,-0.0980159988566699,0.0168481554791465,-0.04805433025027,0.0190733835612979,0.172984992576771,-0.0817771320190648,-0.022013863526998,-0.194257113409719,-0.0146494182074969,0.0426237140974005,-0.0454582308210934,-0.150600257702748,0.18736950267925,-0.166706670487844,-0.0232854224310845,0.109751427908968,-0.0543061615286955,-0.115976768376892,-0.0976716183201464,0.0447694697480465,0.0801611925784549,-0.0753663558776286,0.0313916104446362,-0.0862275881833677,-0.104267830135095,-0.271318881159463,-0.0160269403535906,-0.0461999735151438,0.0842672682062343,-0.0590745074190199,-0.103128725283518,0.0998173739707924,-0.285147084241404
critical,-0.0563768454543015,0.169472214214143,0.0432222481816312,-0.146921476032422,-0.283763455453318,-0.173401509503382,0.0399763085948684,-0.157000972643949,0.0574018790080161,-0.0683355702476382,0.165201241073665,-0.0261383556197216,0.0510808387601096,0.0370720468593437,-0.0473223823964895,-0.2719755695856,0.240712046197306,-0.206544261073486,0.0087127852065738,-0.159051039751378,-0.00187922818181,-0.180405905453765,0.226019898594063,-0.204152516114819,0.142992180743183,-0.201931610081771,0.128983388842417,-0.132400167354799,0.0890070802475488,-0.271804730659981,0.194243858428912,0.224653187189111,0.306997549337515,0.0529600669419196,-0.155634261238996,-0.0618436910741126,-0.064406274958399,-0.0691897648757337,-0.0189631207437196,0.0486890938014422,-0.11138697950365,0.117366341900319,0.166055435701761,0.175793254462049,0.0256258388428643,0.113949563387937
critical,-0.131050189869232,-0.111829495355078,0.101927925453847,-0.081251117718924,0.102801593386309,-0.240841126715234,-0.0413536154698466,-0.230065888881541,-0.241132349359387,0.0291222644153849,-0.0896965743993856,0.16949157889754,0.0899877970435395,0.18609126961431,-0.0131050189869232,-0.0640689817138469,0.134544861599078,-0.0136874642752309,-0.0206768077349233,-0.0582445288307699,0.239967458782772,0.0713495478176931,-0.276079066657849,0.0530025212360006,-0.115615389729078,0.0803774497864624,-0.11124705006677,-0.0497990721503083,0.0990156990123088,-0.101927925453847,0.0101927925453847,0.0090279019687693,0.115906612373232,0.0218416983115387,0.13541852953154,0.344516388034004,-0.0195119171583079,-0.13163263515754,0.179101926154617,0.204438296196002,-0.13920442390554,0.260061821229388,-0.0576620835424622,-0.314229233042004,-0.127264295495232,0.015434800140154
critical,-0.163991051462191,0.0676005789247633,-0.0099253555880123,-0.0775577465499167,0.13411954858673,0.0040401287169152,0.461115478359738,-0.419505333779225,-0.15769226810826,0.0730722493130265,-0.202547240477161,-0.0274219760155981,-0.0822341160096532,0.0419282649519238,0.224338485918791,0.137587060635107,0.323751101984619,-0.23804947392659,0.203915158074227,-0.262162998079517,-0.209355016425349,-0.126866404118568,-0.128043449492787,0.550061934206156,-0.0665189696619671,0.108383610539609,-0.337652962215265,0.102212075334242,-0.485324438624089,-0.0134564917106705,-0.0138064241192222,-0.140450143977802,-0.194498795080472,-0.261494945299555,-0.0383653167921245,0.592181071380927,0.0007634888913855,-0.355467703014261,-0.114968702227809,0.0959769160545934,-0.179578949661312,0.480361760830083,-0.0453957770002999,-0.574016398173378,0.210532061799569,-0.478548474713042
critical,-0.203453402062395,-0.188652573041208,0.0147544314380483,0.0955790212653441,-0.0383244036724147,-0.196029788760232,-0.0026910598220339,0.0569762320940983,-0.100729152993719,-0.0316895492836068,-0.248273467374202,0.268317223290041,0.0493670284593816,-0.0148008290211868,0.0837012399818838,-0.23050319303215,-0.215145593013301,0.113720476272504,-0.137476038839425,0.176589201425194,0.197328921088111,-0.0103002634567507,0.197282523504972,0.0070524326370545,-0.23426139726637,0.0339630308573941,-0.0592961112510242,-0.16703129929866,0.187492633462745,-0.0133625039438928,0.0723802296960858,0.241499420235979,-0.208696328957047,-0.231384747111782,-0.146152386886327,0.0038973969836353,-0.0825876979865595,-0.226559398465376,0.0177702743420518,-0.218115038334166,0.152462458193165,0.237045252254681,0.191854006277766,0.196122583926509,0.182435296900647,0.0149864193537408
critical,-0.121401580287141,0.126857831086563,-0.0863906376575159,-0.262354725938877,0.208246905511275,-0.137770332685407,-0.210520343344368,-0.118218767320811,-0.258717225405929,0.258717225405929,0.251896911906652,-0.100031264656071,-0.135951582418933,0.0236437534641623,0.280087541036999,0.0750234484920533,0.050470319894654,0.0177328150981217,0.149592209417488,-0.0245531285973993,-0.0641109468932092,-0.125039080820089,0.0636562593265907,-0.0895734506238454,0.0550171955608391,-0.0181875026647402,-0.309642232867202,0.344198487930208,0.356020364662289,0.3833016186594,0.229617221142345,0.0591093836604056,-0.121856267853759,0.0277359415637288,-0.152320334817199,0.245531285973993,0.229617221142345,-0.227798470875871,-0.0682031349927757,-0.292364105335699,-0.251442224340033,-0.112307828954771,0.180056276380928,0.139134395385262,-0.0613828214934982,-0.231435971408819
critical,-0.121272435477394,-0.014698199516717,0.0944814029134787,-0.319427760734539,-0.0616439538259637,-0.0949729814926331,0.0371633405840738,-0.116307491827935,-0.097627505820067,0.157452618903159,0.279560737965116,-0.193485328755178,0.0864686720732617,0.0827326748716882,-0.117143175412497,0.0245789289577208,-0.205135741081138,-0.296421883230113,0.575933463337313,-0.197860378109652,0.01391167379007,-0.371633405840738,0.0934490878972544,-0.191174909433152,-0.0131251480634229,-0.318592077149977,0.0585961666352064,0.263191171279274,0.203661005343674,0.10578771023403,-0.236793401578682,-0.28944146740612,-0.0893689856902728,-0.0273317690009855,-0.0670021603387469,0.243380554539351,0.0689684746553645,-0.0838633056037433,-0.0585470087772909,0.0788000462384529,-0.0241365082364818,-0.0531888022645078,-0.0465033335880077,-0.195009222350557,-0.189159437258619,-0.362834149273874
critical,-0.0933358733378074,0.0337334740945335,-0.154570537456623,0.0628669289943579,-0.0305184069154357,0.0223076199657399,0.175295355118807,-0.0049462571986119,0.211353570096689,-0.0040064683308756,0.0963530902289607,-0.0031161420351255,-0.0129097312883772,-0.0330409980867278,-0.30374965456676,0.199977178539881,0.0312603454952275,-0.252407504845168,0.392287658421914,-0.138841439565037,0.074094932835207,-0.0935831861977381,-0.0024731285993059,-0.103426238022976,-0.138742514421065,0.0512926871496059,0.0623723032744967,0.301276525967454,-0.128503762019938,0.0730562188234985,0.0392732821569789,0.335554088353835,-0.456539539431883,0.328777715991736,-0.205912687178215,-0.0578712092237598,0.0183506142068503,0.159764107515166,-0.347573493346462,0.286091516367715,0.250280614249765,-0.0530733397411062,0.146161900218983,-0.0117720921326964,-0.349007907934059,0.169161996192529
critical,-0.271694565514412,0.153152222850568,0.0724425427390155,-0.090938511097913,0.232180451293131,-0.1022883098636,0.002522177503486,-0.0463800418696598,0.168565529816316,-0.0021018145862383,-0.453991950627486,-0.12512802836739,-0.465621991338005,-0.138299399774484,-0.0774868977459875,-0.142503028946961,-0.244651217838145,-0.124987907394974,-0.287247993452576,0.259644161886645,0.119102826553507,-0.0975241968014599,-0.0246612911451967,-0.0242409282279491,-0.015413306965748,0.0458195579799962,-0.268331662176431,0.0483417354834823,-0.212843757099738,0.501633081248889,0.110555447236138,0.0355907269936362,0.0205977829451359,-0.0853336722012774,0.0997661323601141,0.373002028571101,0.257822589245239,-0.343296382418932,0.0458195579799962,0.221951620306771,-0.305323598894226,-0.12582863322947,0.251797387431355,-0.202334684168546,-0.171788312181882,0.0574495986905151
