group,ASCL2,ATF3,BACH2,BCL11A,CEBPB,CEBPD,DUX4,E2F4,FOXG1,FOXP2,GLI2,GTF2B,HES1,HNF1B,IRF3,MITF,MYC,NR2C2,NR3C1,PAX5,POU2F1,PRDM14,RXRG,SP4,SPDEF,STAT4,STAT5A,TBP,TCF4,VEZF1,ZFX,ZKSCAN1,ZNF384
critical,0.0043943051490694,-0.160096614495337,-0.133422411309757,-0.0950300610599927,-0.0560980593006934,-0.0518579402972053,0.163617198152778,-0.0922547104395278,-0.0970087832616205,0.0963663409883647,-0.0161895452860453,0.0367220003392995,0.23629026810347,-0.0722619068958084,0.121807055009293,-0.0886313360183653,0.0216117580723239,0.105103555904643,0.214421533121844,0.337590565750439,-0.0151616376488361,-0.0398057232509272,-0.0215860603813937,-0.0560723616097632,-0.0407308401244155,-0.130775549143943,0.0772472589362732,-0.0204296642895333,-0.166443944155104,0.175849299035568,-0.0068355857874413,-0.109883326417666,0.0527573594797634
critical,-0.0008749938965651,-0.023588070757823,-0.168535589102264,0.211917639436165,0.0240660086004847,0.129102040637736,-0.101786054707152,0.0415070634126905,-0.067867173657951,-0.218601416343541,0.229571928055097,-0.151851881948429,-0.0011985210515976,0.0090367016712482,-0.0816317835266058,0.138954913086453,-0.0249189438273885,0.031374781148264,-0.068227465262419,0.317438962205965,-0.0163601799988018,0.159520946100677,0.228888109295596,0.347799044549809,0.0102499285026201,0.0458305626663064,-0.131043203567931,0.0704627437880979,-0.056977543735153,0.105131619605784,-0.0813376679311217,-0.242292427559783,-0.0613672189977528
critical,0.151357923625792,0.181474269454924,0.371952394879382,0.0835185260622318,-0.258938478572124,-0.0180077119390686,0.185665719647638,-0.282069074080065,0.187528586399955,0.461680476782672,0.0791718369734911,-0.0937642931999777,0.0499869245205179,-0.192340992176775,-0.237360272024447,0.107425316050306,0.0543336136092586,0.0322896903735023,-0.109598660594676,-0.243725066761531,0.461059521198566,0.0925223820317661,0.113479632995337,0.210814420803923,0.282845268560198,0.129314000390035,-0.133350211686723,-0.295109141346287,0.0265458512205235,0.0555755247774702,-0.0288744346609203,-0.144682651096654,0.141267395384072
critical,0.386277116626074,-0.210974924139327,-0.0877176498472029,-0.189544663706247,-0.0818609327102121,-0.228811289965617,0.191275057405813,-0.17250694112591,0.117400557155133,0.0772021804421513,-0.230541683665183,0.0593658146158611,0.051645596571646,-0.186616305137752,0.438588249236014,-0.0070546820059207,0.200326347526617,0.0709461416821838,-0.125120775199349,-0.0773352876498101,-0.122325523838512,0.0327443730840848,-0.185551447476481,0.0951716534761002,-0.0770690732344924,0.0544408479324825,-0.1618583645132,0.0688164263596417,-0.148281429331994,0.0239592973785987,0.0777346092727868,-0.212439103423575,-0.0441915929427486
critical,0.290642432067915,0.232620897791248,0.042097549447024,-0.101723365777424,0.242959604359748,0.142989065270661,0.0678254801605898,0.167320676418941,0.209418225865965,0.318925330496685,0.215152048761713,0.0519014953309463,0.145870831181996,0.0104575422761838,0.0142305759951478,-0.211884066800406,-0.215835354080896,0.0559419093921992,0.185651084329184,0.0635176857570482,-0.12682740902565,0.129620048156221,-0.108972343946143,-0.189632080536594,-0.0551694772922538,0.265003628135112,-0.245930497051845,-0.200386712081988,0.0094177298339496,-0.192454428594087,-0.0677957712336689,-0.0251931700289883,-0.309240220320447
critical,-0.0545966557053662,0.0216904184152794,0.133946136023133,0.204986157487564,0.263561990671993,-0.0517293072278067,0.19529178882534,-0.0222170742580965,0.165233394240856,0.100279173626755,-0.0734977487309109,0.118048931878841,-0.211501085320931,-0.233932723070545,0.246065313227293,-0.0643885532273718,0.197788527635732,-0.105701778230575,-0.251136813935902,-0.0236409956108981,-0.0335109162207285,-0.105233639703626,-0.0844794983422439,-0.242281193467793,-0.0770282934549807,-0.119882474442723,0.153120309856064,0.0498177415761005,-0.274972867266362,-0.416019104281547,0.153159321399977,-0.176039591904584,-0.186241110637669
critical,0.593442280430778,-0.0835549808318772,-0.614787741586908,0.0107688813039934,0.0160571712300616,-0.476811449879493,0.585461770178712,0.0749975662242396,-0.0406717570677607,-0.383352944276979,0.462388840990216,0.40979439390732,0.245280501843635,-0.0599019022534632,0.146149103411339,-0.493733977642911,0.0845164880911624,0.259126206377341,-0.0410563599714748,-0.301624827237743,-0.0087497160594946,0.254991725162415,0.514983288073112,0.0492291716753983,-0.193647562020024,-0.18095566619746,-0.0070190029927814,0.354411575772497,-0.472965420842352,-0.465754116397714,0.0169225277634182,-0.042594771586331,0.0859587489800901
critical,0.145372056518243,-0.181173669169487,-0.0997100254534003,0.219924192000499,-0.18025213473831,-0.0213795988033169,-0.222873102180267,0.0142377069616916,-0.247984915429852,0.20559433159569,-0.165092893345441,0.0422523536694862,-0.110031211082588,-0.0482423274721396,0.149288577850747,0.166152657941295,0.255817958094861,-0.10339616317811,0.117541716696684,-0.0687925452873968,-0.021702135854229,0.310925717079272,0.177625761609454,0.257707103678775,-0.0793901912459375,-0.174722928151245,0.14265352994627,0.174077854049421,-0.118693634735656,-0.0237295116028194,-0.126434523957546,-0.221444723811942,0.0729855269492542
critical,0.195845639527848,0.257674745009493,-0.125491542482389,-0.31725801938024,0.0674665999028769,0.209274792905255,-0.0279124723782962,-0.206112296034808,-0.0996874013510579,-0.0688415985422018,-0.104087396996898,0.166420668646295,0.110045724433972,-0.0533499472058075,0.182553986014374,-0.371341299193688,-0.0400582936923331,0.176549825289322,0.0691165982700668,0.0444582893381729,-0.191858143473806,-0.0466582871610928,0.135070699669686,0.104087396996898,-0.125674875634299,-0.312124691126761,-0.0116416551462845,-0.209091459753345,0.0810332531442162,0.16687900152607,-0.0972582370882505,-0.142358192458108,0.0872665803091559
critical,-0.191257208465259,-0.133236833625421,0.244289406282668,0.284719893727623,0.06681531853728,0.28130693050175,0.185481424544551,-0.0098450862284793,-0.118534838190892,-0.116828356577955,-0.0953004346916803,0.0962193094063384,-0.0515882518372319,0.163297163576378,0.0022315528784553,0.0094512827793401,0.129823870399548,-0.14780756124357,0.339196037525209,0.48201542174635,0.0359673816880446,0.290495677648331,0.0311104724819948,0.0452873966510051,-0.0223155287845532,0.586110800135472,0.190600869383361,0.0339983644423488,-0.017196083945744,0.0792857610933538,0.122997943947802,0.0599893920855343,-0.20517159700151
critical,-0.0565479582018718,0.128571022410893,-0.25768172960166,-0.0314508406587876,-0.0843079940667093,0.221203299151403,0.195216766888853,-0.0794295277012573,0.0865839015923678,0.112421310428899,-0.0289974052450122,0.0221501546003439,-0.106630350718527,-0.0783874389980111,-0.0486089110452846,-0.143465612223899,0.115400228391501,-0.0793673929404164,0.202731522392841,-0.143064399196755,0.0856252509965366,0.0610802451854959,0.0285518102458388,-0.0202293028509192,-0.124322780048255,0.26161397232345,0.0268315650099862,0.179746986718347,-0.0721704123561578,-0.0075928677747592,-0.0724420300249766,-0.25036047949572,-0.0916398958459367
critical,0.0937482403026395,0.0804179632512842,0.130474513811476,-0.0242531994869674,-0.137414265283726,-0.0617340169798426,-0.106827002692649,0.237676222020008,-0.0993174935181654,-0.0595371134072665,-0.190560853111886,0.157340386005082,0.13041805133648,0.0767171046629025,0.113561436074003,0.111128416696898,0.061821277168473,-0.0230777534165937,0.194292509413902,-0.0100657194061255,0.0224464002870917,0.157448178002801,0.0354379024884704,0.148496309239781,-0.085191608864592,-0.0694488442452208,0.127148360738977,0.171148027617768,-0.0130274328672853,0.161826586291136,-0.0895854160097442,0.0515143090055459,0.147136076887602
