group,BACH2,CEBPB,E2F1,E2F7,EBF1,EGR2,ELK3,FOXA2,FOXG1,FOXM1,FOXP3,HIF1A,HNF4G,HOXA1,HOXB13,IRF1,IRF2,IRF4,LHX2,MEIS1,NFATC1,NRF1,ONECUT1,OTX2,POU2F1,RARA,SMAD3,SP2,SREBF1,STAT3,STAT5A,TCF21,YY1,ZBTB7B,ZFP42,ZKSCAN1,ZNF250
critical,-0.0444759375549238,-0.120749381206697,0.0074802745602637,0.0188655060096142,0.127595734194057,-0.0673985416311218,0.143671985282895,-0.0060095765111271,-0.0145041255880367,0.0432841649978649,-0.0966350045734406,0.145244110783697,-0.0004057098066583,0.128914291065697,-0.218069021078874,0.0301493100073001,-0.218373303433868,-0.0909297104173072,0.133123530309778,0.14377341273456,0.0611607533537493,0.0796205495567052,-0.0305803766768747,-0.102517796769987,-0.121687585134595,-0.0794937652421244,0.0963307222184468,-0.174987710984338,-0.162309279526264,0.191647169920248,0.205035593539974,0.0555315297863644,-0.117554416479263,0.0709992161652148,-0.0761466593371929,-0.156502557918466,0.0440448708853493
critical,-0.117781615722898,-0.005584065737094,-0.0223871593808755,-0.143767879973385,0.104635794300156,0.0011560761096327,0.344110780129489,-0.0434582824356912,-0.0195878555934,0.0193188315930452,-0.0739234327461389,-0.0380487187528814,-0.210005951412091,0.323410473940027,-0.109143764035831,-0.0478644593063669,-0.0885452507113681,-0.0929950530956149,-0.209257046762455,0.0297162456608114,0.113389980690079,0.0051623524392405,-0.169477849304589,-0.18428144024303,0.0147308817491568,0.261047802290216,0.0700407620383157,0.0571130681834288,-0.0219727170019506,0.0625371737040957,0.0259571805747729,-0.0216891511637388,-0.0617882690544594,0.0198786923505404,0.0771662625882534,-0.24967608508603,-0.0361291961557553
critical,0.477500608415977,-0.205935554625131,0.187688100417841,0.486394325592639,0.113931583832071,-0.0423218265648072,-0.455112975522999,0.476580568708046,0.467073491726097,0.548036986023989,0.174807544506812,-0.286899048923023,-0.0693096579974378,0.157326790056131,-0.0018400794158611,-0.199495276669616,0.0213142532337253,0.404970811440782,0.0996709683591473,-0.276471932233142,-0.283985589847909,0.0312813500696401,0.221422889708629,-0.285365649409805,0.622406862415045,0.31879375879795,0.162693688352393,-0.127272159597065,-0.534083050453708,-0.188301460223128,-0.0389483476357283,-0.168673946453942,-0.113164884075463,-0.454959635571677,-0.413711188666122,-0.466153452018166,0.48041406749109
critical,-0.232265057117022,0.0406689788726303,0.15854446366854,0.530633343385748,-0.503908014412305,-0.46091509388981,0.161255728926715,-0.0038732360831076,-0.270739202209225,-0.321736810636809,-0.488156854341001,-0.549353984454102,0.366924564939731,0.344847119266018,-0.414307153023082,0.552969004798336,-0.0437675677391164,0.100445922421925,-0.0253051424096366,-0.459365799456567,0.483638078910709,0.228520928903351,-0.362276681640002,-0.0316314280120458,0.0497065297332148,-0.107675963110393,-0.353110022909981,-0.0401525473948826,0.156478737757549,-0.105739345068839,-0.0830163600479406,0.522499547611222,0.327933988369781,0.255891797223979,-0.17739421260633,-0.333098303147258,0.0302112414482397
critical,-0.0944074634535589,0.488001774873867,0.510128982658755,-0.116123821226526,0.133819718168551,0.141978025548125,0.0570494587981717,0.354504867428968,0.115214081914415,0.175051451507765,-0.144765936343303,-0.0891837990162778,0.136959786116804,-0.0771517629528773,0.0415838904922888,-0.08419490601438,-0.0937324955768316,-0.0483629156889851,0.050828015760511,-0.106028649505038,-0.170766872812017,0.268108979207869,0.250442428695266,-0.0771517629528773,-0.051268212201855,-0.0724563342452089,0.0932336062766418,-0.493020014305188,-0.0803798701893994,-0.111487085377703,-0.131912200256061,0.0257368186039077,-0.0345114010013632,-0.0582233159750889,-0.0940846527299067,-0.309575483982466,0.0641806411479432
critical,0.0885317093290406,0.0783742250774688,0.240990161400455,-0.242336797570171,-0.315132101373102,0.202572555244415,-0.0603677757224097,0.275137007132538,0.11802304144582,0.163770195897028,-0.142512582075083,0.170387950788204,-0.0003078025530779,0.0080605793587283,0.0517300665766602,-0.155863517814839,-0.206573988434428,0.0781626108222277,0.0303955021164459,-0.0184873908442434,-0.18797117163278,0.145071190797544,0.0406299370062872,0.245838051611432,-0.192357358014141,-0.133143841865774,-0.147168095690387,-0.124256043145648,-0.303223990100899,0.258861947138542,0.22148317459914,0.240605408209107,-0.0845495137985948,0.0303762644568786,-0.141916214628495,-0.185374087591185,0.127430256974264
critical,-0.402941576033127,-0.0523644459587971,-0.174390618761698,0.3603127581136,0.0574685616298712,-0.195374205409447,-0.176186511312632,-0.460315617002422,-0.345945617706133,-0.251235915809536,0.308137353475954,0.290461989948346,0.456440269918829,-0.138094685100727,-0.472697823537806,0.294998981655967,-0.545195170199173,0.47137453428975,-0.502188269637345,-0.375247022484521,-0.435267641949929,0.66419668186366,-0.540185575188674,-0.173539932816519,-0.231292056428117,0.458897807093791,0.491034831689442,-0.473359468161834,0.201139965704549,-0.443490939419993,-0.348403154881094,0.114842602599167,0.411070352842615,-0.224675610187835,0.51494855881503,-0.204731750806416,0.246226320799037
critical,-0.326669572231254,-0.258844495447364,-0.0767805326327007,0.244297562088889,0.299530449684349,-0.0661430876143159,-0.0697798209539346,-0.213021655368168,0.0700980351211513,-0.0674614034499277,0.228568690395038,0.031230447553976,0.18238217698188,0.487276808342166,-0.266936227128016,0.0553692650956954,-0.0865542534829261,0.280710354651822,0.129285870223446,0.179609167810421,-0.139968774408576,0.148742393590407,-0.0785079809690196,-0.0371855983976016,-0.275891682976827,-0.127967554387834,-0.21634017454057,0.107374551852243,0.34348946392699,0.180927483646032,0.0740984417947319,0.165653203619634,0.12323980104633,-0.0253207558770955,0.194247019502386,-0.0785079809690196,-0.0249116233763884
critical,-0.0922517615884094,-0.0968393676545982,-0.0010447023715083,-0.0140353492520032,0.039653268275077,0.139581321201961,0.108558202952387,-0.0515083690995846,-0.133858169079785,-0.0754456799597972,-0.0623641893948233,0.114417620601282,0.16742491049477,0.2023088853347,-0.250773991004239,0.33748428783943,0.106377954524892,-0.172421313141114,-0.132177560916923,0.0444679835524632,-0.0808508791862968,-0.112737012438421,-0.23987274886676,0.0206669382189691,-0.015488848203667,-0.230107052785269,-0.0437866559188708,-0.199992371380486,0.0536886175270802,-0.058094536224311,-0.0731291660055831,0.180733510270941,0.0847571576188931,-0.0919792305349725,0.0261629811299477,-0.0828948620870739,-0.0700404807332975
critical,0.0562530685849095,-0.059356686162008,0.135524634199966,-0.214537565016931,0.042545424286058,0.306223600940381,0.34812243823121,0.219710260978762,0.119747911516382,-0.0266393842034284,0.0831510875864295,0.0980225884766929,0.185699785029724,0.115092485150734,0.0093108527312953,-0.153111800470191,-0.0166819444769042,0.104100506231844,-0.0747454566484545,-0.280618755929319,-0.156474052845381,-0.0871599269568483,0.0297430017805269,0.32704370218675,-0.03026027137671,-0.0265100668043827,-0.0343984281461746,0.124144703083938,0.223201830752997,-0.14121459975798,-0.416014072730239,0.0174578488711788,-0.150008182893092,-0.219710260978762,0.0768145350331868,-0.0075004091446546,0.100738253856654
