group,ARNT,ARNTL,ATF3,BARX2,BHLHE40,CDX2,CEBPA,EGR2,ELK1,ESRRA,FOXD2,FOXG1,GATA1,GLI2,GLIS1,HES1,HEY1,HNF4A,HOXB13,IRF3,JUN,MEF2A,MXI1,MYB,MYOD1,NANOG,NFE2,NR2C2,NRF1,PBX3,PGR,POU2F2,RARG,RBPJ,RUNX1,RUNX3,SIX5,SMAD3,SOX17,SP2,TBX21,TCF4,TFAP4,THAP1,TP63,USF1,ZBTB33,ZEB1,ZKSCAN1,ZNF143
critical,0.0042586483368618,0.0409641411450523,-0.279118909745155,0.237064757418644,-0.0905216262555581,0.0125224540381534,-0.109330656410031,-0.0963519186214999,-0.104488978836575,-0.0528528677521251,0.0781512668008641,-0.124261274686291,-0.0896851060465316,0.0229916311996055,-0.198407384122726,-0.0253997954377119,-0.22877560262011,0.014727825498314,-0.108088550645113,0.138507467336984,0.249511164165068,0.0994445084851734,-0.106440859324304,-0.0019011822932419,-0.0770866047166486,0.199041111553806,-0.109102514534842,-0.100103585013497,-0.107378775922303,0.26461922612203,0.197570863913699,-0.145351723592655,0.104894564392467,-0.229840264704325,0.219295040251143,0.0866432143773446,0.0244111806452261,-0.0191385684186352,0.0037770154892405,-0.31334019102351,0.0462874515661297,0.0545512572674212,0.144261712411196,-0.366700040720499,0.0032193353498896,-0.105731084601493,-0.0638036777611984,-0.0467437353165077,-0.372226143919522,-0.133462996985582
critical,-0.149897103170008,0.028272588599653,0.148682094859112,0.188122574220594,0.0398260808014669,0.0766546560694658,0.107582801755808,0.0126520925308277,-0.0695173916803099,-0.004052452869276,-0.0935410889412606,0.0141071923043559,0.107219026812426,0.0994269675251822,0.0963639825019053,-0.0932646199842902,-0.147074209609363,-0.11180259109904,-0.0624819842753011,0.0067225609537003,0.0054347976541278,0.112944844421259,-0.12163906556809,-0.0526091323119122,0.0527910197836032,0.137383245117665,0.0201895093577038,0.0933373749729667,0.0653776328246222,0.130195052236436,0.150981152501286,-0.019658397940366,-0.0447734200314628,0.0704850330297062,0.203706692795081,0.0303533812757983,-0.148252840425921,-0.0081994872238314,0.0357008729435145,-0.0518306539330746,-0.0948797807329065,0.221451634533257,-0.134836820513991,-0.132144885932964,0.0764800440966424,-0.0595135807373035,0.104468888240457,0.034798711083927,0.032732469405517,0.118845274002916
critical,-0.0669426289530479,0.31679028987392,-0.138021301342554,-0.0412072475706405,-0.507048287951004,-0.112592293548033,0.178615801737423,0.141697784397184,-0.260417549702932,0.552851139339931,0.132353389966667,-0.238052277787269,-0.302237544449345,-0.303003478419059,0.11718789736632,0.229627004120409,-0.105239327438773,-0.166054484634105,0.341453363698727,0.115349655839005,-0.0707722988016205,-0.140165916457755,-0.0698531780379631,0.320007212546721,0.191330305634684,-0.518384110702779,-0.0252758210005787,-0.119026138893634,-0.0727637271228782,0.0068934057274305,-0.281557327267053,0.0597428496377316,0.0081189000789737,0.430454890979553,-0.0445773570373843,0.28722523864294,-0.0225184587096065,-0.428923023040124,-0.215533819077662,0.520222352230093,0.349878637365587,-0.202053381210687,-0.0127145038972608,-0.312194686055633,0.0704659252137347,0.120251633245178,0.456803019537732,0.0160846133640047,0.124234489887693,0.0804230668200233
critical,0.219683629289596,0.0574716137765258,0.0645748469399166,-0.0156271129594598,-0.166473955411105,-0.0873051930627672,-0.173318889186736,-0.507041698172225,0.0396489560211088,0.040294704490508,0.0995744139813514,-0.146455752859731,-0.205089713881175,0.1703484462275,0.344054784495876,0.132765885308469,-0.303760080005368,0.267081566943495,-0.272247554698688,0.0928586298996001,-0.298594092250174,0.111068736736657,0.195274337146308,-0.0200182025513742,-0.167894602043783,-0.0096862270409874,-0.417670110007381,-0.23259859867758,0.380604147863868,0.10060761153239,0.0318999743883188,-0.101382509695669,-0.584660664194005,0.0510141290825341,0.204960564187295,0.157046027757877,0.0732278764298654,-0.417282660925741,-0.359036148985936,-0.129924592043112,-0.0113651730614253,0.223558120105991,0.299498140107333,0.0764566187768613,-0.0938918274506387,0.0435234468375038,0.0560509671438476,0.0858845464300891,-0.0572133143887661,0.0866594445933681
critical,0.035258883188065,-0.151665910324741,-0.0338532134264146,-0.120067625474308,-0.0766968563700517,0.0313932913435263,0.0598581040169476,-0.132747938115863,0.0181858525413525,-0.165722607941246,-0.139717717350713,0.160919902922273,0.15441868027464,-0.0910756866402676,0.0397101707666247,-0.180950697025792,0.0880300688233583,-0.153393712740103,0.122381123623691,0.0382752162182732,0.110081513209249,0.218962350163756,-0.0363717050827049,-0.221890828833861,0.228011349254381,0.0116846298937192,-0.0892893146515035,0.260576032065949,0.0366938377364165,0.0500184156853946,-0.0355810158417766,0.153832984540619,-0.093623463083259,0.0027820547365998,0.258174679556463,0.0156673608850621,-0.140069134791125,-0.111106480743786,0.233663313087683,-0.366967662150866,-0.0290797931941433,-0.015579506524959,0.288074446778235,0.0082875946363973,0.0825830984969629,0.0527126160618912,0.0913685345072781,-0.0743540734339677,-0.266198711112551,-0.253664822404501
critical,0.0091669476741257,-0.0676470771759386,0.0934375253492652,0.0477180944965499,-0.034553819534755,-0.0369560594912869,0.0506200003640404,0.0604980110652997,0.237648794419789,0.125377707811313,0.011895892264746,-0.192505901156641,-0.145652613044443,-0.0307678893632607,-0.0681467430868973,0.0762759230998012,0.129086766304199,0.061651086244435,0.0655138880945383,-0.0144710934981482,0.212069743362637,0.0631885198166154,0.045392726218627,0.189642431128455,0.194946576952478,0.101124693210167,0.011069521719699,0.21226192255916,-0.038243660107988,-0.123974799676699,0.0110503038000468,-0.0858272291669721,0.320727861076489,-0.156184033013879,-0.0137215946317103,-0.0743925669738802,0.0468532881121984,0.0400693624749523,-0.161372871319988,0.0990299399680715,-0.108523592276286,0.0383013138669448,-0.0795237515210324,-0.118901268888503,-0.133910464136915,-0.017238473928073,-0.161910973070251,-0.0623237134322639,-0.118324731298936,-0.0416452318864372
critical,0.0906190891433169,-0.093922910101667,0.135834238830451,-0.102607239477902,0.158772195769853,-0.117993605655361,0.229473964278545,0.299420573711043,-0.546829566049203,0.216353075329669,-0.0383243231168611,-0.25798121940488,-0.106571824627922,0.218618552558252,0.460552641594003,0.245237909994101,-0.0548434279086116,0.495950723290611,-0.211255751565358,0.171609900065156,0.108176537664835,-0.0808020211527909,0.0873152681849668,0.0101002526440989,-0.0088731191452831,0.149143917548376,-0.0843890267647139,0.18312607597712,0.266193574358493,-0.144990542629307,-0.195114226311704,-0.0610734902872146,0.0108554117202932,0.182276522016401,-0.14791678404956,0.0538050841788444,-0.0594687772503017,0.283184653572865,-0.35020502158511,-0.227302881934487,0.14130914213286,-0.151598184546007,-0.0500292887978729,-0.0141592326786433,0.0579584590979131,0.201344288690307,-0.0885424016837825,0.129226596913751,-0.0454039394561827,0.0572976949062431
critical,-0.285321129365735,-0.256911744969752,-0.135819584920315,-0.223638673965177,0.0763189702413683,0.293503032071778,0.0305003150875272,0.136546865160852,0.0261820886593378,0.0597733447691479,0.0963646318711738,-0.0184092810885969,-0.0727734790687497,0.0597278897541144,-0.112137522087824,0.155047056279516,0.0190911063141005,-0.0885463692853994,0.0041818613830886,-0.166865360188245,-0.133001373988233,0.0169547206075226,0.0965464519313081,0.0353640016961195,-0.0604097149796179,0.24136612982827,0.234047872407865,-0.342367173232869,0.044773189808069,-0.0253184433736999,0.309321377303461,0.0160456203068511,-0.0932282358338573,0.125501296507694,-0.121728530259907,0.0595915247090136,-0.0608642651299537,-0.0039091312928872,-0.0362276469817573,-0.261275426412975,-0.0905918449619101,0.15904709760247,0.0197729315396041,0.193047448847583,0.129183152725413,-0.100273763164061,-0.171547226736703,-0.157956177241665,0.292912116876342,-0.0343639913653809
critical,-0.0417395930554824,-0.0740424085505949,0.345032179551026,0.154300386936626,-0.0498152969292606,0.128848308997359,0.458727201504329,0.556316184832963,-0.0787154282078935,-0.239639707085933,-0.440715659718431,0.0514939544760571,0.473109213459316,-0.317130168975894,0.0328018758468628,0.261008563965424,0.094095560866381,-0.12594468513263,-0.0220947628456739,0.256290175185239,-0.48803565488894,0.118322672487715,0.198126959644882,0.0618834836170413,-0.373750834338113,-0.0525828134253306,-0.187238370152148,0.563348398880354,0.16859166064584,0.107706297732299,0.478825722943002,-0.285326413832531,0.066102812045476,0.395664120692242,0.0980426745574973,-0.11864025634792,0.0779895222417112,-0.128485356014268,0.0625640204603372,0.241726686738707,0.148493139207167,-0.374975800656046,-0.208380381417207,-0.0939594534977219,0.162602936424836,-0.0054442947463672,-0.0503597264038973,-0.0473199951705089,0.456912436588873,0.348026541661528
critical,0.192587154647407,-0.0539915698474957,-0.120124784588926,0.498969938566688,-0.248257888150447,0.408811766907473,-0.0634207196055511,0.133816426703362,-0.516665740167423,0.227978757848875,-0.517957404517841,-0.255491208512791,0.0433999221740635,0.452340855516579,-0.232757915945424,-0.212220452773769,-0.421470077541575,-0.0722040371883973,0.270474514977646,0.108887304740284,0.322528588299514,0.45867001083363,0.16985386208004,0.402870110895548,-0.0511499082765749,0.385690975034981,-0.159520547276692,0.0003874993051255,-0.20188713797042,0.463320002495136,0.255103709207665,-0.142728910721251,-0.260141200174297,-0.124516443380349,0.510853250590539,0.306899449659449,-0.274866173769069,-0.480240805485619,-0.311936940626081,0.235341244646261,-0.0334541066758406,0.133558093833279,0.17889551253297,-0.51924906886826,-0.545082355876631,-0.37445349518634,0.128908102171772,0.160424712321985,-0.133041428093111,-0.529194884366483
