group,ARNT,ATF2,BCL6,E2F2,E2F3,E2F7,ETV5,ETV6,FOSL1,FOSL2,FOXP1,GATA3,GMEB1,HEY1,HIF1A,IRF1,IRF4,KLF1,MECOM,MITF,NANOG,OTX2,PBX3,PRDM14,RBPJ,RFX2,SPDEF,STAT1,TBP,TCF7L2,TFDP1,TP63,VDR,YY1,ZNF384
critical,-0.0511585930243752,-0.0499964718988833,0.0022484517427997,0.0004547430491055,-0.212617638959576,-0.288180775619283,0.215851367308771,0.101938233507829,-0.233586346223888,0.135766063660737,0.146503052320174,0.240508545971384,0.236971655589452,-0.333528763016199,0.11790476723198,-0.235834797966688,-0.0058106056274599,0.124624858957651,-0.243034896244193,-0.0602281905037583,0.141374561266372,-0.179194024850318,0.112372060134529,-0.26748996688498,0.166713854502643,0.178234011746651,-0.0464343180142231,-0.242655943703271,-0.109946763872633,-0.0655587895793846,-0.190512074072501,0.078241067948884,-0.000303162032737,-0.171160230982786,0.0155117906750451
critical,-0.106167512692457,0.0247612985607356,-0.139008508557428,0.117133852301078,-0.0509006424426603,-0.126410273173714,0.103549226582197,0.0514155962205783,0.205321499987072,-0.0804705938873348,0.0461645182598365,-0.0202790248318151,0.0532868367093509,-0.0770980092854771,0.0660663938458524,0.0354302704947842,0.0119092127231189,-0.0100669837147923,0.0111766728418552,0.0487102756689807,0.105384202720412,-0.234898704301858,0.166917552746564,-0.0064478015291429,0.101815790625544,0.136230659304715,-0.239982966250035,-0.149532423089246,0.105761351966211,-0.0230278626040818,0.137369359912224,-0.0397312224709166,0.110577257720262,-0.127222594626205,-0.167476023745151
critical,-0.235610998333142,0.118495316663318,-0.0939684723345584,0.0817050501701788,0.0936618867804489,0.39319597314542,-0.0585578408349124,0.0098107377315036,0.157738267589332,-0.108991164485923,0.273934192596828,0.042615392021219,-0.0003065855541094,-0.25170673992389,-0.349047653353653,-0.165556199219124,0.127999468840712,0.0423088064671095,-0.298614329702642,0.191156092987266,-0.141949111552693,-0.147774237080774,0.0603973541595693,0.188243530223226,-0.0786391946290839,0.0255998937681423,0.321301660706744,-0.210011104565,-0.32728007901188,-0.0478273464410803,0.0173220838071861,0.154059240940018,-0.468462726679299,0.142868868215022,-0.153599362608854
critical,0.266721800238417,0.2739654572769,-0.0909337660366669,-0.468121336111945,-0.273189351165634,0.120555149283319,-0.11848553298661,-0.105033027057999,-0.176176087257383,-0.155221222253201,0.132067389933765,-0.168803079200356,0.19221561355688,0.101411198538758,-0.104386271965278,0.192474315593969,0.12146060641313,-0.0585960114005834,-0.0448848034348839,-0.301646575245387,-0.117321373819711,0.0241886404677905,0.0539393747329873,-0.005432742778862,0.27577637153652,0.491404519449925,-0.265557641071518,0.0389346565818446,0.0144873140769654,0.562418228630765,-0.0258702037088668,0.0262582567644998,0.253139943291262,0.276811179684875,0.0848542681650832
critical,0.126388363558609,-0.122345342193034,0.230569406862831,0.0973547825927809,-0.0228811571486494,-0.140597532850664,-0.0455572335033928,0.285413870604536,-0.0272171510769466,-0.0438872898958729,-0.0021679969641486,0.217327047027761,0.0503619835320465,-0.177746453803913,-0.11006979181495,0.103184936590964,-0.150089843882882,-0.0421294545195363,-0.101309912189538,-0.09515748837236,0.0629598037291261,0.0229104544049217,-0.151232436877501,-0.0854893938025082,0.234817509022311,0.0771982702774534,-0.102130235365162,-0.0920519792074985,-0.249993487771351,-0.0931066804333006,-0.053994843309809,0.0905871163938846,0.194211511828933,-0.132980246219871,-0.179269911130071
critical,-0.214039602627592,0.27347586862606,0.261373808656704,-0.261527242063606,-0.0626008300158118,-0.164250462088055,-0.300691119175214,-0.198868874520206,0.0425585912393034,0.11975477408662,0.336402744631538,0.0691601081608509,-0.0797661924129171,0.0313963108872193,0.1611434355983,-0.0656119606262537,-0.189931378568194,-0.164288820439781,-0.215132815651765,-0.406195765595857,-0.255255651556507,0.242846724773348,0.292961911302551,-0.186575022792223,0.031108623249279,-0.380399774060543,-0.200940225513376,0.0809744804922664,-0.0005753752758806,0.276870582753756,-0.078174320816314,-0.183026875257626,0.250307424183934,-0.0251055412042579,-0.101898961358458
critical,0.451360502821811,0.202288575717221,-0.540879551452373,-0.120017651949491,-0.0465950884039201,0.482706289566267,0.187415800024656,-0.452960738181138,-0.269874986775836,0.0484777182384219,-0.255096342574997,-0.453243132656313,0.465103700613675,0.260555969095052,0.259426391194351,0.150704518251871,0.115311077363237,-0.354216803361518,-0.0184497723781178,-0.484306524925593,-0.477152531554486,-0.279852924898696,-0.219985296161538,0.0790704530490765,0.0091307546973338,-0.259332259702626,-0.195134582346114,-0.556034721620113,0.50181498238646,0.0261685546995753,0.499179300618158,-0.332001771314396,-0.3106339226928,0.474705112769634,-0.0912134154816132
critical,0.0418405906890171,0.334224457579985,0.257183196028686,0.0015917616022995,-0.140302415516976,-0.199834299442979,-0.101463432420866,0.0940048923415199,-0.0780417974156014,-0.114424919753877,0.0413858016597886,0.192284801557787,0.0770412615512988,0.0813162784260462,0.0706742151421006,-0.119063767852007,-0.183643810002447,0.0045024113893616,-0.239764776209237,-0.0297432025115404,0.161450105376098,-0.105647491489768,0.186508980886586,-0.159585470356262,-0.0913671159719949,0.13989310539067,-0.0055939050595098,-0.0947780336912082,-0.154719227743517,0.0915490315836863,-0.400259824623956,-0.275374757197824,-0.0724024134531687,0.100644812168255,-0.180733160215385
critical,-0.0024513827292955,0.256124099234912,-0.13954723166397,-0.178451583497419,0.150079098204647,-0.008352859670192,-0.453324221013794,-0.0940150672661294,-0.265521066363878,-0.229839828859688,0.0122115176700091,0.131148976017309,-0.157342454439597,0.228523345542103,0.0410379627274655,0.18798473855579,-0.241824366647355,-0.0081258797878499,0.267064529563805,-0.186214295473521,-0.207232632578407,0.0986454568659098,0.155390427451454,0.0779448915963034,0.106816732630228,0.18276420126192,-0.15811418603956,-0.211363666437035,-0.355949851489001,-0.0522053729387005,-0.206233921096101,0.182264845520768,0.119936169829606,0.0542935878562486,-0.096784221830704
critical,0.0459464992277305,0.451699386774026,0.0509941428048614,-0.303764601936573,0.0053064970939069,-0.0209671348588517,0.0005177070335518,0.305317723037229,-0.469948559706731,-0.526119772847111,0.470077986465119,0.184303703944474,-0.0548769455565006,-0.231932751031248,-0.104188540502318,0.0225202559595073,0.368348554372172,-0.485350343954899,0.516542192726401,-0.0380514669660641,0.0124249688052454,0.250440777480728,0.461276966894736,0.181715168776714,0.303635175178185,-0.245651987420373,-0.554981939967629,-0.333921036640971,-0.115836948757236,-0.123343700743738,-0.24138090439357,-0.47318422866643,-0.183527143394146,-0.134603828723492,0.0054359238522948
