group,ATF2,CDX2,CLOCK,E2F3,E2F7,E2F8,ELF1,ETS2,ETV1,ETV4,FOXH1,FOXM1,GATA2,GATA4,HNF4A,HNF4G,HOXA4,HSF1,MAF,MAFK,MEF2A,MNT,MYB,NFE2,NFIC,ONECUT1,POU2F2,PPARG,RBPJ,SP2,STAT5A,TCF21,TFAP2A,TFDP1
critical,0.0044888433671264,0.0610839765015211,-0.0816408387396114,-0.366172296714964,-0.175319939236516,-0.399915136343988,0.068811928434699,-0.369538929240309,-0.122193457794901,-0.0275196704155079,0.232833244877823,0.0771264905806263,0.124437879478464,0.0068862938018416,-0.142418757738828,-0.216229625377827,-0.197024517108247,-0.0730712286750973,0.0780446630875385,0.234261513221909,0.474567662114323,0.116378365251124,0.282975665671974,-0.123137135093672,-0.189016012464623,-0.0048204056612891,0.119056368396284,-0.161700380383985,0.129589847433916,-0.0945207586282411,0.274125502897014,0.207966072815617,0.0341764210906214,0.0695005578148831
critical,0.360224913056592,-0.0677155216161681,-0.0505908787347423,-0.0446997088545936,-0.211965024110093,0.119030904472817,0.38133798772023,0.238961950430427,0.218163559375293,-0.132152479125123,0.214380037849782,0.0031248814146875,-0.255259634061596,-0.247853591926552,0.0156390435203449,-0.239342498050014,0.0477587262581988,-0.138614470434653,-0.0987667437297963,-0.206520265860614,0.0332466891497084,-0.300683847038096,-0.0007757316860816,-0.201580465029434,-0.0700353984509596,0.0726480042238951,-0.169592510313745,-0.217036552963439,0.168070319835396,-0.252990984790979,0.0813347354633192,-0.228687164701571,0.0154487697105513,-0.19901176859722
critical,0.58080235023373,-0.164934685246055,0.0183609497371917,-0.0583784042926095,-0.219546740874625,-0.148613841035218,0.508927863228313,-0.0147515322674873,-0.328770852131766,-0.0715606246167471,0.528544262520185,0.143278180427829,0.14108114370714,0.102162207512067,0.0131822203241376,0.343679315593588,0.165876272412065,0.368474444298514,-0.0527288812965505,-0.316059425390633,0.153321776865267,0.315902494196298,0.568875579464272,-0.25187456690763,0.532938335961564,0.193966956198025,-0.159442093444331,-0.349014976200977,0.412729041100976,0.237123034640142,-0.526974950576835,-0.686730906409836,-0.0073757661337436,0.430933059643832
critical,0.0743480709204137,-0.318125227082197,-0.276659340281113,-0.0112248419684461,0.0826676596734973,0.293958802608954,-0.0157147787558246,0.359987284776284,0.190029971677576,-0.421393773191901,-0.204688294718723,-0.282733960640508,-0.358402601204268,-0.348894499772172,0.385078107999869,0.271905289565065,0.278111966888795,0.245625953662468,0.166787945954676,-0.382701082641845,-0.266887124920348,-0.142885635410102,-0.209574402399106,-0.257907251345592,0.246418295448476,-0.223440383654245,-0.123473261652907,-0.113436932363473,0.246154181519807,0.0223176269725576,-0.0791021216364615,0.131792850405991,-0.231495858478659,0.0505778173401749
critical,-0.273155419231447,-0.0759772008022201,-0.0642106886717237,0.0253455425437207,-0.503196674065544,0.293182260584867,0.0402913900226087,0.0111128170121354,0.0652803715926779,0.130204182211704,-0.107443706726956,0.106166029904706,-0.139890755329234,-0.0779382861573028,0.0191948657482339,-0.0098945670188264,0.0834946946633705,0.217234773197118,0.349608034665202,0.146071145539192,-0.122597548107141,0.16476088324142,0.0105482621371874,0.161611261307499,0.16196782228115,-0.289289803289173,0.0380925973517584,-0.0832867007620739,-0.0068935121572604,-0.32390593114783,-0.163869480807291,-0.115733749364352,-0.158639919860404,0.217531907341828
critical,-0.185169554836755,-0.142595624223339,0.163418989559665,0.0696172622190344,0.246982884221025,-0.233750968399705,-0.301649047395239,-0.0860557445021638,-0.12750930852049,-0.0784449783217255,-0.191350887775182,0.225927718899508,0.20015928721244,-0.026077498333989,-0.190867971139367,0.28065183207002,0.0944391772999055,0.100620510238333,-0.296259697739548,0.070660362152394,0.172903472287064,-0.0275841982377306,0.321371362801908,0.233577118410811,-0.0492574968530904,-0.0832161946835739,0.247485117522272,0.196624337438277,0.0397536974602588,0.249242934076637,-0.12975004171067,0.0435011305541802,0.117599859153574,-0.0299601480859385
critical,-0.0663865720386347,-0.232734534158432,-0.208602633690365,-0.091472302564728,0.303031809434975,-0.0108736626615005,-0.165584898073376,0.19067062859947,0.227774617856695,-0.143456040727165,-0.0879431313500305,-0.0666727210560426,-0.214802529067536,-0.318197707357594,0.340612713721213,0.33326822227441,0.204691930452457,0.072872616433214,-0.235596024332511,-0.161864960847073,-0.196679757965036,-0.0188858351489219,-0.158431172638179,-0.249235794162288,0.163677237957324,-0.389830344715374,0.0052460653191449,-0.283955208274448,0.196012076924417,-0.342615756843069,-0.162532641887692,-0.115222671009584,0.0650512099573978,-0.132486995059862
critical,0.332315745819861,-0.173429852484023,0.0434489345621894,0.376542187632111,0.0541968289012573,0.397992240589655,-0.212076536384076,0.292342726022647,-0.0915171769041483,-0.379560745191168,0.174618981219409,0.280222760065826,-0.272996516212325,-0.214683472457807,0.0943527915808386,-0.0824157685063844,-0.182714203764154,-0.0104277442949254,0.502178212097725,0.373294951470094,-0.0509953284598328,-0.0884528836244992,-0.0349878262527104,-0.422232172503297,0.113378851347018,-0.265312915152906,0.044546591856392,-0.312969536009539,-0.180656096337524,0.504739412450865,0.242445054857017,0.185092461234927,-0.212854043634136,0.1195989093475
critical,0.251236499008362,-0.0270210684101805,-0.0363938586370621,0.138214365150551,0.162949387163931,0.168710224083868,-0.214979803155108,0.249910592098218,0.171224875120349,-0.248721847971881,0.16903027057942,-0.0882413909164947,-0.0645579502456427,-0.113799389632723,0.0232719523194279,0.181877851329438,0.186541385978911,0.274096962976366,0.119423063768852,-0.0331933936815415,-0.0265181382028844,-0.0605345085872741,0.036165253997382,-0.501650021313875,0.177808688743134,-0.0698615778862196,-0.0846751585374861,-0.0048006974332808,-0.188370223096351,-0.162537898812507,0.151244829612313,0.0341535331681977,0.178631665445982,0.138122923294679
critical,-0.314688574671689,-0.077751232287194,-0.549520976757376,-0.257723627835217,-0.160896374090082,0.529129367612681,0.101563369417451,0.520314930111425,0.387045897443189,-0.504790995407722,-0.500054879735405,-0.511105816304143,-0.543863949704332,-0.372705991657564,0.578990140940678,0.57517493664909,-0.0106562602627119,-0.156949611029818,-0.272721327464219,-0.168263665135907,-0.360997261245449,0.523735458096987,-0.344683973929693,-0.0064463796650973,0.369417022440678,-0.519920253805399,-0.184182276145637,0.589909518740741,-0.240620987907408,-0.196417241632455,-0.260749479514752,0.429407820956686,0.563860882543001,0.103799868484934
