group,ARNT,E2F2,E2F4,E2F7,EBF1,EGR2,ESR2,FOS,FOXG1,FOXH1,FOXP3,GMEB1,GRHL2,HEY1,HNF4A,HNF4G,HOXC6,IRF3,KLF1,KLF3,KMT2A,MAF,MEF2A,MXI1,MYB,MYC,MZF1,NFATC1,NFYB,NKX2-1,NR2F2,NRF1,PAX5,RARA,RARG,RELA,RUNX3,SIX5,SREBF1,SRF,STAT5A,TCF21,TFAP2A,TP63,USF1,ZNF384
critical,0.0444878134414912,0.194228529562766,-0.0686609734160178,-0.0674088752778023,0.226501997900849,0.0199824641649892,0.001328757207902,0.065671269698238,0.276253734127491,0.297258319221635,-0.0943162087378197,0.0381506636807274,0.046557608323031,-0.101828797567112,0.0555267194763702,-0.0370774367051142,-0.133693417533534,0.215974152330548,-0.236186593704597,-0.222899021625576,-0.0118310497549744,0.220829226744036,-0.0188325781196893,-0.128429494748383,0.0698875185310043,0.0454588283241889,-0.0886434375810069,0.181886419343213,0.137884113343071,0.0072315055737748,-0.0858326050258294,-0.134894409625291,-0.0675110873707179,-0.21822281837469,0.0114988604529989,0.131112562187416,-0.0325289985703724,-0.111308969185029,-0.0900999599050535,0.14363354356957,-0.0597685213323653,-0.233963480683684,0.1124333022071,0.144144604034148,0.0427757608851558,-0.112944362671678
critical,-0.0129946350634088,0.0245967260421883,0.0235413242096272,-0.153201836847396,0.0856268028459136,0.0101362551002224,-0.128421881320388,-0.0377965781285951,0.0786787407815529,0.313872107496041,-0.0636905689233064,0.0514508393373546,0.0512089764173926,0.108449867475048,-0.0811046991605649,-0.08014457666011,0.159761452403939,0.223048916460643,0.0264803251461342,-0.0543531943768976,-0.0471192943162183,-0.175739063480212,0.112730108240435,-0.0682713060437974,-0.109285393925825,-0.0608175306013345,-0.0493693523898035,-0.0558263594348475,0.0857220821780198,0.0587067269362123,0.133918765864978,-0.142142105143683,0.213337753765202,-0.0022647164323707,0.166680197750729,0.203897770707294,-0.0447006651165991,0.034996831600551,-0.180041291783777,0.0235046783126633,0.128209335117998,0.0235779701065911,-0.04504513654806,-0.0568157986528736,-0.0539500895102944,-0.0853849399259517
critical,0.101259260311573,-0.313081847732107,0.184530658148196,0.135684307461909,0.103275141451007,-0.283153766200509,-0.1738309813312,0.230275653235354,-0.0274469970522947,-0.0299280815315981,-0.164837050093724,-0.423024903721242,-0.303622713154762,0.016592252455342,0.287805799599203,-0.129791731823563,0.393406957749557,0.207635757361709,0.262684819246255,-0.475747948906441,-0.367510638496827,-0.478539168945657,-0.120177529466262,-0.376039366394433,0.0922653290740979,-0.161425558934682,0.530176739671161,0.278501732801815,0.0272919292723382,-0.0539635874248505,0.18127423476911,-0.0548939941045893,0.0631125864422821,-0.133203222982605,-0.134133629662344,0.535604111969637,0.597010952832398,0.011630083496735,-0.18654653928763,-0.289356477398767,0.0465203339869401,-0.0792396355577547,0.063422722002195,0.441322901756105,-0.0307034204313805,-0.249969261289825
critical,0.283839361720268,-0.307579602452386,0.0225662727838264,0.450412369494524,-0.455369123053977,-0.566243873725957,-0.303014171542363,-0.108787696541683,-0.269490864574482,-0.431107118789285,-0.478587600253521,0.121570903089747,-0.315406055440996,0.117396794829155,0.594158222718667,0.538590406499534,0.494110065347598,0.18718266731093,0.0969175761756245,0.296883450034618,-0.048784890295671,-0.0650900006886092,-0.149093929433027,0.592462491237801,-0.225401846071977,0.345929222096576,-0.116875031296581,0.178182246374028,0.502327840985639,-0.0016957314808655,0.178704009906602,0.343711727083137,-0.0513937079585411,-0.0101743888851934,-0.4167586216435,0.176486514893163,0.173355933697719,0.0516545897248281,0.152094069745327,0.451195014793385,-0.0988741894227771,0.517067660780855,-0.277578199329379,-0.278491285511384,0.167225212189974,0.244054892361499
critical,0.0443505947082534,-0.0198761862572106,-0.21896437427533,-0.176749727940986,0.0740758762451563,-0.15731853092834,-0.0884638618194058,0.0845182905176013,0.22246495633257,-0.0495421358948382,-0.235280646576025,0.123469682391806,0.117210167018267,-0.0114807225097619,0.0070011641144801,0.0387733961763794,-0.10104222446576,-0.227893825116256,-0.0361034607089929,0.0990546058400389,0.0080988042510723,0.305054960123726,0.168354264193537,-0.0220418005807574,-0.307072244699084,-0.13417909021099,-0.088760521315782,-0.0393667151691319,-0.206000354283687,0.0298142793858158,-0.12768224724035,-0.232759040856827,-0.181377616084456,-0.0201135138543116,-0.0269366822709659,0.0803057256690582,0.211547886865923,0.105254789314303,-0.0159306149554061,0.0385360685792784,-0.308140218886039,-0.0753515120795743,-0.164023035546444,0.12904688092368,0.0496311337437511,-0.172596494991718
critical,-0.0025649887274253,-0.211067481494651,0.0403791407241654,0.0591696263258343,-0.0667285703786256,0.178616487746164,-0.136857693994368,-0.109594972899082,0.0847806501345205,-0.0130775561633125,-0.136469059338698,-0.235842940793646,0.0915817566087543,0.0492400108734529,0.228283996740854,0.0592667849897519,0.188915306121432,-0.0070342872676361,0.0587809916701638,-0.0052271361187682,-0.0655432346788305,0.0120282425930021,0.153141486066962,-0.0826237277955492,0.0660678914639857,0.476446656119255,-0.105728058075161,-0.0753368280017273,-0.0409037975093206,-0.190955638063702,-0.10362943093454,0.0313045215142591,-0.0220938801748682,-0.145990608402625,0.242177685681075,0.0934666346887563,0.0435270814350965,-0.108429068932071,-0.184348848917304,-0.108798271854958,0.0426332217270543,0.210970322830733,-0.0433716275728283,-0.0524851102483016,-0.126539443886316,-0.004255549479592
critical,0.0594668832918713,-0.0041044558291339,-0.0894389560906636,0.0755983492249793,0.0812300444323957,-0.239681129929196,-0.0856208576449576,0.0049635279794178,0.155873869045948,-0.221449709850949,-0.148524029537964,0.13936059326827,-0.194054853503009,0.105379517101486,-0.0505898044056048,-0.140410570340839,0.164464590548787,0.0008590721502838,-0.364819306487211,-0.0549806176181667,-0.0707302737067041,-0.215149847415534,0.0637622440432906,-0.187086823839595,-0.272039514256554,0.0986978448215007,-0.0484898502604665,0.0507807093278901,0.228608644436648,0.0049635279794178,-0.0060135050519869,0.160551039641938,-0.195486640420148,-0.106906756479769,-0.0721620606238439,-0.0287311908039378,-0.140028760496268,-0.0704439163232762,0.275571255318832,0.0757892541472646,0.103184110495205,-0.163605518398503,0.198350214254428,-0.177446125264187,-0.233858529799494,0.297334416459357
critical,0.216816618011197,0.0505599851303067,-0.126743752389209,-0.0555563934523406,-0.0521643364263726,-0.0828762040939207,-0.0577566466583739,-0.137286632334786,0.219841966169493,-0.140678689360754,-0.165752408187841,0.218650162349558,-0.0326829278312862,0.0949775967271038,0.106895634926451,0.16772346835158,0.175011807096565,0.180695794545484,0.0073800159619033,0.331917363851814,-0.46915815757814,0.156493009279118,0.166256632880891,-0.115467454708289,-0.234831191135595,-0.170290430425285,-0.258208881449699,-0.396503963170583,0.151771632607838,0.08008004897792,0.120922249114913,-0.17996237681014,0.0111846204640026,0.0990572328799572,-0.0110471046386255,0.172261490589023,0.0207648896319392,0.31514043315581,0.0250737188270877,0.247941033154877,0.321191129472402,0.26004242578806,0.0973612043669732,-0.217870906005755,-0.230293168898151,-0.360062269445656
critical,0.155236183888325,0.0789967436660834,-0.302016637215532,-0.355370458853882,-0.134050902428136,0.0751365188447041,-0.0296410120213053,-0.50408102459178,0.0204959555992282,0.203856634614745,-0.2046378705905,-0.0123619104398932,0.11805854245385,0.0904395529580292,-0.143655509424187,-0.136348655298004,0.130558318065935,-0.183590454302503,-0.0708167434493511,-0.0864874180218552,0.366032032170072,0.0997684296096958,0.0077664047001559,0.0834543842336286,-0.435194393553118,-0.250592927987873,-0.136532475527594,-0.0833165190614364,-0.0414055067150327,0.128995846114425,-0.140392700348973,0.261851917050229,-0.0835003392910259,-0.291584839186329,-0.161715846981354,-0.164611015597388,-0.240344950188258,0.0764232604518306,0.0987114632895563,0.102250002709154,-0.225409556534112,0.349993717138389,0.0082259552741296,0.295353153892913,-0.234141017439613,0.155282138945722
critical,0.228362135442726,-0.491435315472746,-0.036798926968485,-0.128404766443224,-0.200958679189599,-0.0488042506603311,-0.470034521065542,-0.129970678229117,-0.486998565412716,0.234625782586298,0.0146151766683345,-0.156591178589298,-0.207744296928468,-0.358593798969492,-0.237757606158084,-0.190519267283646,0.0571557801850937,-0.189997296688348,-0.470295506363191,-0.201219664487248,-0.284473974437224,-0.11144072209605,0.159723002161084,0.201219664487248,0.440804167728873,0.26307318003002,0.354418034207111,0.52405847767885,0.0996963837018529,0.211398091095552,-0.108569883821913,-0.093432736558281,0.127882795847927,-0.504223595057539,-0.152937384422214,0.302742945272642,0.455419344397208,-0.154503296208107,-0.483605756543281,-0.0845592364382208,-0.0274034562531271,-0.10935283971486,0.0438455300050034,-0.494567139044532,-0.397480608319168,-0.0871690894147091
