group,ARNT,ASCL2,ATF1,CDX2,CEBPD,CTCF,E2F2,E2F4,E2F8,EGR1,ELK3,ESRRA,ETV1,ETV7,FOSL2,FOXG1,FOXK1,FOXO3,FOXP1,FOXP3,GATA2,GATA4,GLI2,GRHL2,HNF1B,HOXA1,HSF1,IRF4,KMT2A,MEIS1,MNT,MXI1,MYB,NANOG,NFAT5,NFATC1,NFE2,NR2F2,NR3C1,NRF1,ONECUT1,PGR,RARG,RUNX3,SP4,STAT1,STAT4,STAT5A,TBX21,TCF4,TCF7L2,TFAP2C,TP73,VEZF1,ZEB1,ZKSCAN1,ZNF384
critical,-0.0637996078963748,0.0634700906525716,-0.133910738385597,0.0677791623023069,-0.162984298281164,0.28896127533519,0.0725191411170157,-0.0482869499573278,-0.160474897732201,-0.034320488316127,-0.10988132706825,-0.245464999153156,0.119564064540008,-0.118448775407135,0.0038781644847617,-0.059059629081666,0.209344839736257,0.0212918834457508,-0.0074521592060127,0.0013941114160908,-0.0448650401178321,0.125470027448175,-0.0801994276456615,0.146964690736266,-0.212031672647269,-0.164758621901643,0.179384118030451,-0.364674198969068,-0.0593637988451768,-0.003979554405932,0.196468319747637,-0.13107182059283,-0.0771830774908468,0.0562207112888992,0.0091757878659069,-0.0366778039833351,-0.124278695874424,-0.208001423280752,0.16977742299957,0.0311520532795569,-0.0637742604160823,-0.0531283186932069,0.193223842270189,-0.139791353813471,-0.0667399156103119,-0.136394791454268,-0.127573868312457,0.210840341073518,0.18531542841891,0.0208609762807773,0.0926957354298938,0.143263958613552,0.139360446648498,-0.193705444395748,0.0476025679894287,-0.103873974238913,-0.0403024936651712
critical,-0.150146719169564,0.0160163279845623,-0.176862390066262,0.0845778335837839,0.0897786004032608,0.0910134193408461,-0.111518677345571,0.0503878762942897,0.260205404712461,-0.0581672356010771,0.150952983299399,0.18259340266482,-0.0952408582918735,0.0282265081850382,-0.230613332055269,-0.202779060473935,-0.0543538241761813,0.155042413075049,-0.0949067308146445,0.0870983169446198,0.0428191625709727,0.0169097558041093,-0.0649224215537496,0.221809799394367,0.125341385805718,0.0527485595573204,-0.086633443932823,0.12779649639927,-0.241203720355266,0.106223483195573,0.132808408557704,-0.116995462515803,-0.265173735026039,0.160976807616268,0.0446496000549227,0.235458180475089,0.0351996033619905,0.0434874175254306,-0.211560802212409,0.115128706827806,-0.192239517659604,0.0993956608348075,-0.187227605501169,-0.103906381777399,0.348117249427725,0.0841056969311778,-0.0061377764838798,-0.0947033488719834,-0.0900764096764432,0.169170194449186,-0.0401969882388063,0.167819157258652,-0.182302857032447,0.13177697156278,-0.12778923275846,-0.134500836866277,0.0266430344886052
critical,-0.445355727955213,0.392201853559731,0.0765047093900298,-0.157464512298756,-0.173287775485851,-0.524472043890686,0.334285637816676,-0.436906412661134,-0.0987801769835123,-0.25470845013789,-0.454265914992607,0.215380728041811,0.141334001282786,-0.503579191527144,-0.283282498223323,-0.187267551699691,-0.22106481287601,-0.233201102116597,0.304943470159054,0.184195073410935,-0.168525434138278,0.0400958416682686,-0.288352087399771,0.141794873026099,0.163302221047393,-0.224444538993642,0.227056145539084,0.297415898351602,-0.039788593839393,-0.0061449565775124,0.142255744769413,0.15577464923994,-0.0043014696042587,-0.409868603720079,-0.331366783442358,-0.0726641115290845,0.195563243079333,-0.446891967099592,-0.187113927785254,-0.444587608383024,-0.36347418155986,-0.244262023956119,0.185731312555313,0.0817279224809153,0.1052323813899,-0.142102120854975,0.479921108703721,0.0221218436790448,0.320305861602835,-0.0076811957218905,0.459335504169054,-0.185116816897562,0.0666727788660099,0.434141182201253,0.230128623827841,-0.0539219939676716,-0.251328724020258
critical,0.402208968131828,-0.0414381422415277,0.107480181438962,-0.181680354890198,-0.111235513079601,0.0009064593615334,-0.169119418023235,-0.101523448491743,-0.105926251104905,-0.0268052982624882,0.068761417282035,0.0314670892646601,0.11771022280484,-0.053869584913986,-0.148788829485985,-0.105537768521391,-0.374238222118797,0.124573415113593,-0.116156292470782,-0.352742185831004,0.0568479513875958,-0.112012478246629,0.267276017457853,-0.178960976805598,-0.0574954223601196,0.32062762559382,0.0040143200296479,0.122760496390526,0.132602055172889,-0.184270238780293,-0.0168342452856206,0.058401881721653,-0.0517976778019096,0.229722701051469,0.16873093543972,0.452841198183194,-0.0903869477643322,-0.0382007873789083,-0.0617687307787772,-0.0110070065329058,-0.175982610331988,0.192557867228599,-0.337073388295926,0.282297344020407,0.108257146605991,0.193852809173647,-0.315318363619125,0.236067916582203,0.219622153880097,0.495444788175265,0.379806472482502,-0.258081929648014,-0.0194241291757161,-0.184529227169303,0.162126731519977,-0.0055682503637052,-0.0244744027614023
critical,0.0659305911729392,0.184458488786076,0.182810224006752,-0.234406798259504,0.0521558069457358,-0.0707282190127558,-0.0967766891859929,0.0382338562203786,0.229815203517102,-0.090713429462053,-0.312699375277369,-0.109433008027227,0.0699923865219864,0.179719727545521,-0.475789288531501,0.167387175000226,0.273611953367698,0.0523618400431513,0.10766701004938,0.116261533541567,-0.153376924375976,-0.184870554980907,-0.0131272516353263,-0.0969532889837776,0.248269882385599,0.0219278082249284,-0.0754081136540492,0.0284914340425916,0.15087509390736,-0.027255235458099,0.128535219487601,0.013038951736434,-0.0965117894893159,-0.20544443142282,0.178336362462874,0.0515965742527511,0.0464457468173652,0.231404601697164,0.116261533541567,-0.0652536252814314,-0.254951241401785,0.0408239865878869,-0.279969546087945,0.0371448241340399,0.109285841529073,0.130919316757694,-0.0858863683226057,-0.0993079529542397,0.174951533005335,-0.0631638610076462,-0.0598673314489993,0.253538443019508,-0.13230268184034,-0.121000294782122,-0.143457902400404,-0.101309417329133,0.117939231620521
critical,0.0605473721995515,-0.0343621248008894,0.0292636012442065,-0.143451289202369,-0.258600962737265,0.081230062099303,0.0264353636486126,0.191935362269694,-0.201266622364,0.0055602766335145,0.0995462674802922,0.145933211990339,0.052659090470344,-0.213118284669346,-0.345872294258449,-0.188337536212714,0.259197393794839,0.136832828434449,-0.193801614288555,0.22148755918692,0.19572558544202,-0.0074650080754451,0.13621715766534,-0.0050600441336136,0.093909032000639,-0.178833118714595,0.0470410947022254,0.226393685628256,0.22066025159093,-0.0351317132622755,0.418636883282505,0.219198033514296,-0.0554488486428686,0.398646822998001,-0.157303881507319,0.0621635079684623,0.0866171813290057,0.0540635894123736,0.0090426644212866,-0.236340616491672,0.0456173560486612,0.0733994995046994,0.151993721123755,-0.0869250167135602,0.118324225938113,0.148241977374498,0.184528073328852,-0.102259066806678,-0.0389604158576714,0.104106079114005,0.0974876183460844,0.0781132288306893,-0.17942954977217,0.157881072853359,-0.193897812846228,-0.0060797488449502,0.240111599952464
critical,0.0616281532302638,0.411672288499863,0.0872043087056107,-0.0132127740463046,-0.285207165485233,0.202721704653303,-0.179221842242375,-0.144868629721983,0.126276369099683,-0.107400977604962,-0.139772274018408,0.155910733746395,-0.154023194596923,0.201306050291199,-0.106174077157805,-0.0524735883553242,0.217255756104238,-0.0333150659881824,0.0100983344496757,-0.060873137570475,-0.11938685120411,-0.109005385882013,0.0223673389212443,-0.283130872420814,0.339002031245188,-0.0798429060226695,-0.151475016745135,0.491515194522533,-0.120047489906425,-0.044168416097647,-0.045584070459751,-0.278600778462081,-0.0083995492151508,-0.0728590111696228,-0.0678570324235217,-0.0855999004285594,0.0628550536774207,0.122878798630633,0.114856757245377,0.312482106195105,-0.465844662089712,-0.0166103445153544,0.0985295436024432,0.0910737639620285,0.158836419428077,-0.0383170447342835,0.0575699440588988,-0.106174077157805,0.040110206926282,-0.280771448483974,-0.386851148684305,0.12986269348368,-0.115328642032745,-0.292757322083121,-0.0742746655317268,0.0336925738180768,0.349194742652337
critical,0.2823272867541,0.154798119205573,0.177545083904415,0.0064860823036858,0.18307195685333,-0.183117633489272,-0.159320106163776,-0.0329785311497266,0.0702049894420081,-0.0174941515655752,-0.0542181668625007,-0.115561888931868,0.033115561057551,-0.0152559964044442,-0.14493196584222,-0.136847201280583,0.130361118976897,0.0210569291690083,0.0889324101780024,0.136481788193051,0.0875621110997589,-0.164527242661102,-0.160096608974781,-0.0470926116556346,0.0210569291690083,0.0906681223437775,0.055268729489154,0.041748445250485,0.0675100679214625,0.109486896351655,-0.0267665086616895,0.124057743216977,-0.0718493483359002,0.160599051970137,-0.210843351505731,-0.0395559667252954,-0.0610696622537181,-0.0363586022093939,0.122367707687144,0.0954184924816883,0.0708901389811298,0.220755181505026,-0.325948474078184,0.0939111634956204,0.0329785311497266,-0.0766910717456939,-0.0251221497677973,0.0353080395827406,-0.116201361835048,-0.0475037013791076,0.126067515198401,0.0776959577364058,0.0854153092105108,-0.0851869260308035,0.0841363634041502,-0.0633534940507906,0.0469099051118688
critical,0.217458017463713,-0.0883664929722808,0.136053457253924,-0.0313514488454693,0.124359230326078,0.0713029322798991,-0.111072404400277,-0.174275833204859,0.0859093402325778,-0.0003185197995911,0.0471864331679996,0.0187471653473634,0.176914997258614,0.0834976903213879,-0.0540573602734653,-0.133914824313812,0.186015562961217,-0.0565145130131683,0.0693918134823523,-0.093872335222356,0.229061238734532,0.220688718288137,-0.229652775505201,-0.0542393715875174,-0.158031323425711,0.0398604777774037,0.102927398096447,-0.12649786326619,-0.012786294812158,-0.0121037523844628,0.137100022309723,-0.167450408927906,-0.236296188468102,-0.220597712631111,-0.108660754489087,0.15047785389255,-0.192749981581144,-0.0347641609839457,0.0397694721203777,-0.13314127622909,-0.0931897927946607,-0.0617018354636523,-0.0347186581554327,-0.152935006632253,-0.0328530421863989,-0.0293038215623835,-0.133323287543142,-0.0703928757096387,-0.213681282697132,0.0901866061128015,0.0536023319883351,-0.146792124782996,0.09664800776165,0.0189291766614155,0.0860003458896039,0.0911421655115749,0.0041862602231976
critical,-0.284259325581929,-0.17021827255294,0.45201254693174,-0.0784924198891224,-0.295416925764515,0.0140118699967359,-0.078103201278102,0.0194609305510221,0.0359378517508875,0.313839940019483,0.395705587870783,-0.453439681838815,0.0238720748092538,-0.196036440417296,-0.17346176097811,0.0037624465731976,0.368590024636358,-0.130777453302868,0.507670808307663,0.500794612846302,0.127663704414705,-0.159190411907361,-0.219778775689543,-0.406603708979355,0.104959285438512,0.444098435174324,0.421394016198132,0.0565664381349709,-0.537251422745217,-0.474198007759905,-0.153352132742054,0.0917258526638175,-0.0400895169351055,-0.159060672370354,-0.177872905236342,-0.276993911509548,-0.364697838526154,-0.197852793935391,-0.0240018143462606,-0.346923521956221,0.216665026801379,-0.447212184062488,-0.0217962422171447,-0.240926320221654,-0.0843306990544291,-0.579027553661411,0.0700593499836795,0.0685024755395978,-0.447601402673508,0.0306185307336081,0.241834496980701,0.0844604385914359,-0.436833021101943,0.258051939106553,0.159320151444368,-0.350167010381391,0.04112743323116
