group,ARNTL,BHLHE40,CLOCK,CTCFL,E2F2,E2F4,ESR2,ESRRA,FOXA2,FOXP1,FOXP3,GATA4,HEY1,HINFP,HOXB13,IRF1,KLF10,KLF3,MYBL2,ONECUT1,RARG,RFX2,SP1,SP2,SPIB,STAT3,TCF3,TP73,XBP1,ZBTB7A,ZFP42,ZFX,ZNF143,ZNF263
critical,0.0315604613760917,-0.0860555345560314,0.0350615414965906,-0.0513745452464516,-0.112618077209382,-0.158385820233875,0.0018012803518508,0.0428755464032114,-0.0787996728570264,0.0419875913001863,-0.225971888646985,-0.0603048365683039,0.0748165599663139,0.0731675004892673,-0.18969258015196,0.159502106649107,-0.116296748350486,-0.0521356496204731,0.139485061612341,-0.0317887926882982,0.301524182841519,0.0674338475383053,-0.24527856960133,-0.0536324882227154,-0.191747561961818,0.256390693462044,0.251722586634712,0.108178301694257,0.154428077488963,0.163434479248218,0.205168369090397,-0.0936158380046451,-0.376721294994844,0.255959400983432
critical,0.0068429700820489,0.233161687917617,-0.297469642177551,-0.020260416192026,-0.22909799412552,0.171096021839394,-0.0276548875744309,-0.110924327332131,-0.0022785711619971,-0.0152896478927646,-0.0950976913311249,-0.248814165613248,-0.0293456744557855,-0.161531828235852,-0.220861757600467,0.269190687342191,-0.0985518310544073,0.252086890435097,-0.308477898396499,-0.0158992019615791,-0.231028248676766,-0.0240918989102888,-0.074815505350927,-0.0375528845966098,0.103943481924993,-0.0877757859092932,0.025681093446841,-0.241695444881021,-0.171226640568426,0.132585266563219,0.276381974034991,-0.0638653019004373,0.310487975504376,-0.0374512922518074
critical,0.108963632878244,0.145182530567351,0.203961504359418,-0.148712338392984,-0.0162678099790055,-0.184470826365704,-0.34193094937004,0.127686961344647,0.376461678099061,0.308934919695642,-0.041283404569363,-0.231586087342635,-0.399175224107484,0.0073665554621911,0.0451201522059209,0.141959662552642,-0.228209749422464,-0.195213719748066,-0.0527936474790367,0.0044506272584071,0.294355278676722,-0.3021822438553,-0.0577046844538309,0.125538382668175,-0.0873243762080579,-0.114948959191275,0.324128440336412,-0.0090547244222766,-0.487573889653778,0.0847153878151985,-0.0850223276261231,0.0190302682773272,-0.157613592909799,0.313539016859512
critical,-0.177543742525173,0.05582161337036,-0.49748428582381,0.105311608557508,-0.143818184447247,0.222381936598124,0.0171858207830044,-0.0615071480654893,0.0885134378673533,-0.0724905673628981,-0.565581485467745,-0.286990285406411,-0.144981134725796,0.252618643840402,-0.289703836056359,0.61029046284308,-0.28401830136123,0.13541909910217,0.0926483721910836,-0.441791889151067,-0.615717564142976,0.288799319173043,0.157773587789837,-0.155964554023205,0.140846200402066,-0.135677532497403,0.532502010877902,-0.215275018229212,-0.387520876152106,0.188268728427348,0.105699258650358,0.0848953703340892,0.161391655323101,0.480686115133656
critical,0.069805992783259,-0.0698646286444797,0.171773755446079,0.241931563396662,0.163154283846634,-0.367119127102885,-0.0486970827438022,0.0082090205708998,0.206750046664234,0.0349176553569347,0.103814792291273,0.097687344793708,0.0128998894685569,0.182269574604587,0.156381841875642,0.0133103404971019,0.0571992826208056,0.0175028045743829,-0.163330191430296,0.228797130483223,-0.0106717267421698,0.0064499447342784,0.190830410342811,-0.390720061244222,0.0670207893752751,-0.12008624378002,0.0557920219515085,0.233224138005386,-0.0906217235166121,-0.08798310976168,0.0570233750371435,0.0340967532998447,0.0175614404356036,-0.143218091031592
critical,-0.110752142276102,-0.0076043930272591,-0.0700102179209877,0.157891717188154,0.106614739520716,0.0445345435475503,-0.159864645353916,-0.139541569782324,0.0919422834530071,0.0118184143521886,0.0491891216473588,0.181643473746847,0.0977652947383642,-0.0783041780741444,-0.0202847662868197,-0.202158095742299,-0.0792619101934466,-0.0646086087681235,0.0443621517660759,0.20418848783522,0.136036270225678,0.168637471566724,-0.033750479884208,-0.0326395106258175,0.188673227502525,0.105254759911307,-0.23008556434115,0.0394202540304768,0.159309160724721,-0.14818031349843,-0.143583199325779,0.0031796706360831,-0.153332912300275,-0.241999751905269
critical,-0.559522781558952,0.590895249358098,-0.554152719503242,-0.601258527009468,0.332190154533905,0.571393445050521,0.599562717939244,0.598526390174107,-0.634986285183926,-0.569509212750272,0.0538890437871225,-0.611433381430813,0.590141556437998,-0.626601451447817,-0.744837028288444,0.343589759950412,-0.616803443486522,0.776774765777666,0.584583071152264,-0.553964296273217,0.54831159937247,-0.571676079895558,0.628203048903029,-0.582698838852015,0.667771927208259,-0.611056534970763,0.603802240614804,-0.612187074350912,0.553775873043192,0.566211806224836,0.570639752130421,0.694904872331845,0.629522011513203,0.576951930336255
critical,-0.0016850703027103,0.167322926815077,-0.0507798212843796,0.0225435081038277,0.0727768201008418,0.0806101198864143,0.009017403241531,-0.15343248242787,-0.105248580258477,-0.311646921120188,0.0381645652343589,-0.0296936712801933,0.347215567239561,0.105977259308297,-0.0055561777548827,-0.0273710068088898,0.0578844420201314,0.0624386860815107,-0.152066209209456,0.142821093764856,-0.0106569311036277,0.24119276549065,-0.0275076341307312,0.129203904021332,-0.0326539299200899,-0.0013662732184138,-0.100238911790959,0.0281907707399381,0.131617653373863,0.0953203282046696,-0.0769667246373108,-0.101832897212442,-0.0159398542148277,-0.0822951901891247
critical,0.23540228983477,-0.22894044464696,0.25847380751237,0.0123321129992698,0.235493301738823,-0.216835861407825,-0.201318331766677,0.166597290370209,-0.0496469936612669,-0.307847765461476,0.0273945831201491,0.250692289715783,-0.0387255651748287,-0.248735533778629,-0.0123776189512966,0.42234074076097,0.0197950891316692,-0.162365236831714,-0.187348004494442,0.0461885413072281,-0.168417528451282,-0.021160267692474,0.0436402079937259,0.198815504405202,0.14206958222775,-0.128645326379836,0.0837309517293593,0.181295712874874,0.109305296768435,0.0460065174991208,-0.199134046069389,-0.0623431542767513,0.153719105946617,-0.0697606244571239
critical,-0.167628024130158,-0.211863197164505,0.0810978172296365,0.0682928987196939,0.110846617808291,-0.10321540374681,-0.0122875480650964,0.0309128840795584,0.162454319681696,0.408981336650894,0.371471979399547,0.0395788390307317,-0.252864804918564,-0.0892464017359636,0.208758974495428,0.0682928987196939,0.261272074647314,-0.214320706777524,-0.290374162169911,0.126238388542464,0.035827903305597,-0.212768595442986,-0.149002688115696,0.431486951001702,0.130506694712445,0.112269386531618,-0.311845035631027,0.249501897027064,-0.0646713056057708,-0.344180688433912,0.11498558136706,0.0527717853743089,-0.27187816876666,-0.144863724556926
critical,-0.0388157221873666,0.0141986127532607,0.276203862896034,-6.47220243773124e-05,0.197206259033769,-0.249178044608751,-0.0937402314690756,0.263604059069283,0.0346945035540436,-0.0599990658416707,-0.19215094415673,0.0096453308761216,-0.0291616450917345,-0.0478645608928757,0.142879991166575,0.0177233392159711,0.11062918134375,-0.0216573887517704,0.153866992115599,0.241163009049377,0.173594964843365,0.127150789998985,-0.209774576470282,0.0276765370188605,-0.0536248210624565,-0.0423911767232376,-0.182545845890357,0.236552002123469,0.364920265878308,-0.131135567607945,0.0016565339752787,-0.0811929049593874,-0.0767953057895343,0.189123002962213
critical,-0.264338991520209,0.184426079343952,0.112784029717221,-0.0906256002828863,-0.1477076962772,0.0258793064737306,0.0396556514905143,-0.176332160675376,-0.177317990869238,0.0351309436776624,-0.188925509459526,-0.155710615235574,0.179517150532467,-0.0615309707153302,-0.284631926895391,0.277134561882587,-0.25690734852033,0.232382926620727,-0.0178106655024327,-0.126145820498638,0.0623145793309637,-0.0091505264148178,0.082005905510917,0.263241939458322,0.226508389773203,0.278474279838348,0.128233758293842,-0.164214032600062,-0.137692672615457,0.0308286796008613,0.0627240780268755,-0.048487678919623,0.0475776818175969,0.0331845609872177
critical,-0.067608354085487,-0.0919054073838425,-0.0117192309411506,0.155920441994566,0.149475587494254,0.0319436949420368,0.094876157767301,0.0219705475258213,-0.108316184127164,0.0186385384820313,-0.105592293828265,-0.121140866568928,0.0336428148411288,-0.0338306693445011,-0.142060151393185,0.144770795541205,-0.23946632397834,-0.0545392199502314,-0.035328688589342,-0.0173657038021304,0.0278181210410522,-0.099489430859733,0.0997555580728438,-0.141318366943971,0.0273147673076571,-0.0927290771293981,0.0310766741572414,0.0070048054238258,-0.0554435707965943,-0.0444312026341588,0.0134653144660857,0.101991749180295,-0.0931276658512971,-0.0582409170230938
critical,-0.0618772899611249,-0.171977453130512,0.0810633186642961,-0.115223246303831,0.0878814669258592,0.161263455475715,0.0427472692407739,0.076880840182511,0.103833858267965,0.0622446364366814,-0.0356869688181937,-0.290490344778229,0.0156064596835103,0.0488867325340442,-0.0086400549968346,-0.0795840490003957,-0.0757853899302907,-0.17612698574005,-0.170822700308247,0.0040721098097569,0.0713854686916739,0.0993252156509327,0.174621359378352,0.0274817993350224,-0.111561312603552,0.210337979481568,-0.0008977750187368,0.0118654558898379,-0.183174107813732,-0.10730470590921,-0.0010575624991359,0.112187284176249,0.0717478732863934,0.167854277218772
