group,AHR,ARID3A,ATF1,BACH2,BHLHE40,CDX2,CEBPD,CLOCK,E2F1,EHF,ELK3,ESRRA,FOXG1,GATA4,GTF2B,HNF4G,HOXA4,HOXB13,KLF10,MAX,MYBL2,MZF1,NFE2,NFYB,PRDM1,RARG,RELA,RUNX3,RXRA,SIX5,SRF,STAT5B,TCF4,TFAP2A,XBP1,ZNF143
critical,-0.221110454900343,0.0115395202845455,0.0260849200251096,-0.139034661618211,-0.0112083640732893,0.133659741573975,0.0052475522706763,-0.0149275030612443,0.078662336950721,-0.108313554635514,0.141199913768733,-0.159107822731284,0.0425917834784992,0.0131953013408269,-0.0567805534530949,-0.217391315912388,-0.0733893111253327,-0.130653862117956,-0.205367798088314,0.109765547254099,-0.218333837436732,-0.0312051045222258,0.0041521894180594,0.0523991020426273,-0.0452665067232614,0.0345676137442126,0.152713960498566,0.0114885731751215,0.15969371448966,-0.235426592648499,0.0186211684944874,0.0848269371910301,-0.058054231188696,-0.0819738990632838,0.068956912605441,0.021830836388202
critical,0.0865301847433686,-0.0994126924365729,-0.0351168697820415,-0.135186088658245,-0.0118977180337577,0.127030571330385,0.037232343865297,-0.0411423235502107,0.0154721397606377,-0.0732391717099495,0.153094670983736,0.0485318933651687,-0.0333807220861284,0.166568052472608,-0.117445285311772,0.0608381167391413,0.0463361771615139,0.187824919640217,-0.104030261728644,-0.0538643470026162,-0.0817521312104984,0.0328044377668967,0.0848961633825092,0.0093445596574148,-0.0127803813581505,-0.0279899105429359,-0.0062734748675853,0.0716416240401807,-0.109450252224709,-0.0810080679122499,-0.0143998132425737,0.0049020640825782,-0.04670091407242,-0.0036254848944068,-0.198190742648169,-0.128037245204485
critical,0.0547027894268173,-0.140905780630313,0.0994177099976145,0.0826688222236733,-0.459134648335197,0.129534976086536,0.0196684186703163,0.354185195586556,-0.321916696205568,0.0066073593970593,-0.13230084746205,0.473885962337934,-0.0221269710041059,-0.0066073593970593,-0.199296398557815,-0.196069548619716,-0.30132632041008,0.0852810340783246,0.294104322929574,-0.347270517147772,0.0013829356877566,0.499393442801,-0.0576223203231923,0.0084512736474015,0.0602345321778437,-0.0301172660889219,0.397670839990458,0.586211072087943,-0.105410431311227,0.0118317831063622,-0.307472701244554,-0.201140312808157,-0.13230084746205,-0.0198220781911782,-0.0247391828587572,-0.180857256054393
critical,-0.517914504384442,0.0270941189416408,0.496161053118797,-0.134689033584888,0.092745253300232,-0.257394129945588,-0.359778637100057,-0.240851086168721,0.11358688325534,0.46841563324106,0.452523890400289,-0.133125911338254,-0.136252155831521,-0.327083330107981,0.447052962537074,0.454868573770239,0.260780894813293,-0.453696232085264,-0.226782985949022,0.494076890123287,-0.0076853510459461,-0.0118536770369679,-0.473495780542617,0.528726099923654,0.131432528904402,-0.306371960340092,0.109548817451538,0.0864927643136995,-0.02045084939345,0.307804822399506,0.452784410774728,-0.524688034119852,0.093657074610768,-0.112154021195927,-0.344538195195384,0.522473610937122
critical,-0.0877064202771857,-0.0383825883506799,-0.295884167668843,-0.0451767476679267,0.0239413233083934,0.0676180617764085,0.0040000245330976,-0.0796769592658941,0.359708088527827,0.250001533318605,-0.0396767139349174,-0.120500739059567,0.268972237905722,0.0869417097046818,0.179354041197277,0.0481473541226536,0.120441915169375,-0.0252648608377272,-0.0530003250635442,0.0840593390852437,-0.134794944376372,-0.0602944874474282,0.076500469195493,0.217295450371512,0.0650886344981261,-0.0944711676493362,-0.123324285788813,0.0245295622103196,0.286295873567447,0.139942034768226,-0.0130589036227601,-0.0995300222059009,-0.222766072159425,-0.0791475442541606,-0.0337355010254635,0.0309413662413144
critical,0.0600516564471388,-0.0396379304216578,-0.0367216838465891,0.062200469712979,0.127259628502834,-0.150647158601576,-0.194755388049491,-0.201316942843395,-0.096965198621035,-0.027761899961345,0.159376712494052,0.0368751705084348,-0.0248264675535456,-0.135432793246119,0.0082499080742075,0.21432493743482,0.181651464294412,-0.17274923790736,-0.127355557666488,-0.190054859030466,0.131288653376285,-0.17436084785674,-0.0436861411278387,-0.120295171221585,0.0917850237837419,0.117609154639285,-0.126914283513682,-0.0268026083248093,-0.133782811631278,-0.0162695861556466,0.0010168491347279,-0.164614444829537,0.205768056036921,0.121734108676388,-0.0567325073847251,-0.0358775072064376
critical,0.359485158462655,-0.0023737794404559,0.229686898658521,-0.167303974963338,0.0852661575011791,0.158853320155315,-0.0726376508779532,0.0525080012228864,-0.10245232065008,0.0638071913594569,-0.199302521820685,0.130462918047461,-0.0764356979826828,-0.0084506548080233,0.0913430328687464,0.0896339116716181,0.0506089776705216,-0.133501355731245,0.0959006893944219,-0.0687446525956054,-0.0607687536756733,-0.199302521820685,0.0020889259076012,0.119258679088509,-0.019844796122212,0.0393097875339511,0.0695992131941695,-0.0169962607936649,0.148503641794927,-0.0514635382690858,-0.136729695770265,0.133596306908863,0.111282780168577,-0.042822981105826,-0.0145275301755906,0.116030339049489
critical,-0.0447728870100662,0.190502447595543,-0.0932577533935361,-0.185690622481871,-0.122586973134009,-0.0318038726560757,0.0571919784939229,0.0897749085493549,0.168093090637587,-0.20241744311511,-0.0710775309648032,-0.0806553542863015,0.312081228800973,0.133814565065909,0.0514177883575172,0.260388479008389,-0.116400340845003,-0.004032767714315,-0.118279243984627,0.189906697819564,0.0505929040523164,-0.163235438618072,-0.194076946251413,0.227988856576335,-0.0099902654740987,0.154024230543329,0.0880334861272643,0.209749748050228,0.175242087949328,0.188623544455919,0.0181932816202623,0.139588755202315,0.128086201835348,0.0225926645813333,0.11942491663074,0.0567795363413225
critical,-0.159386501245728,-0.0891561115694989,0.148897546943434,-0.0188345135949888,-0.0789863863111878,0.0787583655654857,0.063161746559466,0.177810577498453,0.296426969412656,0.199381340041867,0.222365831208633,-0.0788951780129069,-0.106759313137697,0.0915275273248001,0.202892859525678,0.131111928778675,-0.027681718528228,-0.267468334708497,-0.215160375644448,0.200019798129832,0.192677530118226,-0.121261432564347,-0.1540508157963,0.0795792402500131,-0.267513938857637,0.0882896327358311,-0.302857154441454,0.0021889991587396,-0.153640378454037,0.134760260709908,0.35598598819003,-0.142558570212917,0.0393107765590322,0.322649355168391,0.0263591982031562,0.0277273226773685
critical,-0.214529956711941,-0.12519642012097,0.182292202203025,0.164554963778441,0.119111382121295,0.194462278202375,-0.513214694270449,0.140344280673352,0.544805104311314,0.157434174629885,-0.0116522004249093,-0.0805296518254842,0.0381933236149804,0.0589083465925969,0.231619850668475,-0.105128741611404,0.13801384058837,0.106164492760285,0.0353450079555582,0.360311930916917,-0.123513324504038,0.370539973512115,-0.267482734198473,-0.254794782624683,0.120923946631836,-0.459485103422256,-0.030166252211154,0.218025616839414,-0.377531293767061,-0.0447962371890957,0.102798301526422,-0.312537909174789,0.134000304886457,0.0925702589312238,-0.356039457427784,-0.0027188467658121
