group,AHR,BACH1,BACH2,CDX2,CEBPA,CEBPB,CUX1,E2F4,EGR1,ELF1,ELK4,ESRRA,ETV5,ETV6,FOSL1,FOXD2,FOXM1,GLI2,GRHL2,GTF2B,GTF2I,HNF1B,HOXA6,HOXB13,HOXC6,HSF1,IRF1,IRF3,JUNB,KLF9,KMT2A,MAFF,MAFK,MECOM,MNT,MYBL2,MYC,NFAT5,NFYA,ONECUT1,PRDM1,RBPJ,RELA,RXRA,SOX17,SPDEF,SPIB,TAL1,TBX21,TCF12,TEAD4,TFAP2A,THAP1,ZFX,ZNF143,ZNF384,ZNF76
critical,-0.172085185852074,-0.0449326485272794,-0.324485350444316,-0.0437896472928376,-0.114503323663638,0.0507238547817846,-0.255473475911462,-0.0868934938450101,0.0335026361828613,0.0306832331379048,0.177317591503074,0.0091186098481024,0.0126238136337241,-0.157251569831762,0.0582930629565327,-0.0225552243596519,-0.0234950253746373,0.134874145664134,-0.0322834348661233,0.194437209992269,-0.0016256017556505,-0.157657970270675,-0.0769366830916503,-0.12435853430727,-0.0527558569763479,0.0469900507492747,0.110388519219647,0.202158818331609,0.0767080828447619,0.0091186098481024,-0.0905510977952239,-0.299161523094572,-0.12710173726993,0.0126746136885881,0.191059006343808,-0.192786208209186,0.259512080273157,-0.0678180732435478,0.0010414011247136,0.0210566227411615,-0.17241538620869,-0.150317362342815,-0.0902462974660394,-0.013233414292093,0.0479044517368281,-0.0073406079278596,0.0368300397764585,-0.144856356444926,0.0556260600761684,0.101092109179521,0.157607170215811,-0.0891540962864617,-0.214452431608717,-0.120599330247328,0.0869696939273062,0.0360172388986333,-0.110109118917895
critical,-0.0302523790664272,-0.132341438169736,-0.0631505692765785,0.079904950282853,0.0342429019178132,-0.0795851269577875,0.183680350554689,0.0601703973839223,-0.153595151862728,0.183723962826289,-0.0068543953531092,-0.151131058517336,0.193871084685187,0.0064764223325772,0.0037288492217869,-0.193442230681121,0.0798904128589864,0.0963249705401954,-0.170989179519133,0.0467741612908359,-0.0383351867362655,-0.257712181595429,0.281589900296346,-0.0646624613587065,0.24894611500386,-0.0975533828569244,0.0128147391384217,0.0187896203476008,0.0869192572984951,0.0540864854957436,0.209782295107197,-0.204141774646951,-0.0587021175733941,-0.10343377081097,0.0720038604113474,-0.241546566255753,-0.0279772722313019,-0.178214279180841,-0.0396944358677941,-0.154474666006658,0.0963322392521287,0.0344100822922793,0.0072178309497746,-0.134994518025393,-0.0720692788187472,-0.271457315861314,-0.161946901874099,-0.142285036094501,0.0097109991428992,0.117200711212656,0.18919730291207,-0.13030619882841,-0.178243354028575,-0.193115138644123,0.167776408844611,-0.112614153982738,0.0454439870070406
critical,-0.31147959151993,0.0677464262327085,0.160589824001625,0.226180682126929,-0.128872178992675,-0.103159330854352,-0.132721407755897,0.0033873213116354,0.130411870497964,0.189382055150526,0.0409557940406829,0.035566873772172,-0.189843962602113,-0.127178518336857,-0.0392621333848652,-0.0611257527599666,0.282071483768914,0.124715011928395,0.0928433977689165,-0.0769845752644415,0.107932374520747,-0.287768342338482,-0.0771385444149704,-0.266212661264439,0.120865783165173,-0.0837592178877124,-0.16813431237754,-0.122405474670462,0.120095937412529,0.168596219829127,-0.296236645617571,-0.0312557375573633,-0.205548815956059,-0.217558409697312,-0.0806798348771347,-0.207242476611877,-0.153969150528883,0.159819978248981,-0.101157731897476,0.0997720095427162,-0.103929176606996,-0.0497320356208292,0.203239278698126,0.118402276756711,0.202315463794952,0.157048533539461,0.0423415163954428,0.129026148143204,-0.14195955678763,-0.097462472284783,0.0155508842034172,0.364291010151337,0.254511005824244,0.251277653663137,-0.250045900458906,0.0571225548462156,-0.127332487487386
critical,0.123828163334165,-0.0426187172860506,-0.169695258462141,0.0675662591120315,0.0370315073979403,-0.0276761792131975,-0.0357321562611705,0.0038980534103095,-0.267796269288263,0.0040279885239864,-0.0624987896786291,0.165017594369769,0.0650974919521688,0.120449850378564,-0.183858185852932,0.129545308335953,-0.0255972173943658,0.106156987874096,-0.112263938216914,-0.0327436486465999,-0.134612777769355,0.0106546793215127,0.0250774769396578,0.104078026055264,-0.112263938216914,-0.0051974045470793,0.245577364849499,-0.267536399060909,-0.276891727245652,-0.170604804257879,0.0587306713819966,0.0033783129556015,-0.206856700973758,0.123958098447842,-0.0311844272824761,0.139290441861726,-0.120319915264887,0.0218290990977332,-0.0787406788882521,0.0352124158064626,0.0965417894619988,-0.101609258895401,0.0362518967158784,0.109015560374989,0.0048075992060483,0.132273945723169,-0.10940536571602,0.129935113676984,-0.0296252059183523,0.105247442078357,-0.015722148754915,0.0014292862504468,0.071204442294987,-0.0132533815950523,-0.265327502128401,-0.0218290990977332,-0.2816993264517
critical,0.181968453465118,0.227992292831782,0.237917844838971,0.403698195625698,0.150596619442398,0.196502297475643,0.200992428145562,0.03462127069174,-0.427212300976061,-0.103627489408382,-0.102829900407804,0.214935465488993,0.0490369533688467,0.232423342834991,-0.097571721070663,0.123065028755792,0.44077131398588,-0.177626024461973,-0.12980022476067,-0.271800607196842,-0.097571721070663,0.0332328750240678,-0.0277383730200886,0.0496868407026507,-0.105340828742956,0.426030687641872,-0.182086614798537,0.117304663751621,0.0228937583499134,-0.0411201440297799,0.330083684905719,0.227194703831205,0.165366786119761,-0.301577263218407,0.155470774445928,-0.0131749886762082,-0.162678615784481,-0.175440039793723,-0.254076407184006,0.010929923341249,0.152369039443681,0.133758629430204,-0.19416861114062,-0.0698628883839292,0.0706604773845068,0.0339123026912265,0.116004889084013,0.146490513106091,-0.0480916627014954,-0.232571044501765,-0.0700696707174123,0.151246506776202,0.45057870465965,0.103184384408061,-0.21797811982453,-0.159281477448688,0.0495686793692318
critical,0.207924973926523,0.205275514424966,0.143953966251253,-0.270820838615653,0.129765918630597,0.133279332317444,0.259915816899101,0.298755357273372,-0.120012835827765,-0.247455677649026,0.440923818208358,0.126943668291982,-0.122124723836252,0.0812692903629704,0.401393114485855,0.0935374397940921,-0.13333692926313,0.0516260623165669,0.476057955076828,-0.0245362988622434,-0.0339821979547502,0.177129806966399,-0.315842451160224,0.0533731696690427,-0.0453863932005816,-0.0350765399227845,0.0762583560882869,-0.0032446279403123,0.0618015227210966,-0.0279153196758231,0.195656824495401,0.0881233268996065,-0.0791190043906925,0.0855506633256311,0.281476273567567,0.22309216962384,0.414083641518674,-0.216660510688902,-0.525994506986605,0.033291034606518,0.12143356048802,-0.294013208745223,-0.173501199388179,-0.366930941983721,-0.247359682739549,0.162097004142348,0.260971760903344,-0.0601312112962021,-0.0678684010000237,0.249356376856664,0.150865599733575,0.217601260801773,-0.203681998927653,0.135122434579397,0.138501455392976,0.145009910255496,0.113427585037663
critical,0.133805500251092,-0.0246908659086473,-0.156976928257669,-0.199711119253404,0.167992853047681,0.205883835730566,-0.0146245898074295,0.117661472541592,-0.0880324334512154,-0.0457730667998768,-0.0084518733302677,0.122979505198839,0.141307724892566,0.0128202572987207,0.184991564577096,-0.0132001167742383,-0.113767912917536,0.022791568531059,-0.057548710540924,0.0400751746671121,-0.107785126178133,0.131811238004625,0.0719833706105947,-0.223357371604378,0.17302599109829,-0.219273882242563,0.273498822372708,0.136369551710836,0.148335125189642,0.187175756561322,-0.0877475388445772,-0.0800553844653447,-0.0033237704107794,-0.153083368633613,0.0042734190995735,0.0951547986171713,-0.169892150425269,-0.237127277591893,0.110159247900118,-0.279196714505473,0.073217913906027,-0.0929706066329448,-0.133140746168936,0.0702740029707652,-0.464758068295845,0.0445385235044445,0.316707837712841,-0.204364397828496,0.0570738861965269,-0.351275049984947,-0.264667089566923,-0.0521357130147975,-0.0733128787749065,0.284989571507117,0.0599228322629093,0.114052807524174,0.124214048494272
critical,0.194545564953507,-0.0358649237803725,0.159181929815554,-0.0032355903283436,0.278215196542788,0.164194816239749,0.0487161417042163,0.0568734750672235,-0.0930574007109539,0.011073921827993,-0.190671970898448,0.222708872318527,0.0417436724051096,0.0021418696539739,-0.11242537098625,-0.0432019666376025,-0.125003158741502,-0.136851799380507,0.118668693169111,-0.147287717481784,0.0075649013310569,0.341514280571934,-0.240481833277034,0.0298038883765739,0.102900886780281,0.0357737803908417,0.131884484651078,-0.0803428978714063,-0.0578760523520624,-0.0828493410835035,0.071501989086918,0.0932852591847809,0.003736878970763,0.114293810471632,0.0390549424139508,-0.110465788111338,-0.207670213045944,-0.0817556204091338,-0.186205944811439,0.0971132815450748,-0.0385080820767659,-0.15416904339136,0.178276469922258,0.0139449385982135,0.14118111038322,0.160731367437578,0.0241985699204292,0.0797504658394561,-0.0997108681467028,-0.236106950579555,-0.0008202905057772,-0.0956549873125819,0.0740995756885461,0.150568879504893,-0.194089848005853,0.13443649955794,0.0227402756879363
critical,-0.307680236932584,0.123929295196023,-0.223920812622395,-0.0318714412590214,-0.0082072380924518,-0.301707191431967,-0.135054662388014,0.122789401016516,0.0464164909895333,0.136924088842405,0.324778649625192,0.100173900495093,-0.422627165994091,-0.193918797817765,-0.0524807280245117,0.462569058044023,-0.151788308943179,0.336177591420265,0.227477282462458,0.155983119523766,-0.426502806204415,-0.272069942764779,0.0747770581756726,-0.321541350155392,0.173172723750734,0.0832578708712062,0.467219826296413,-0.453404308840785,-0.133777980906965,0.336679144859248,0.0840329989132711,-0.0822547639932398,-0.29910823270269,0.454635394554653,0.186942645439181,0.179601726923155,-0.221641024263381,0.182155089885251,-0.131042234876148,-0.255336296209614,-0.235866903623631,-0.404252071820435,-0.1424867724384,-0.178416236976468,-0.384144338493928,0.0843065735163528,0.25000159144952,-0.0020062137559326,-0.153064990424227,-0.280869925830575,-0.0389843809391464,0.192596520569537,-0.0296372486671873,0.121193549165206,0.0678465015642688,0.232857582989732,0.119871271916978
critical,-0.12219265570062,0.163528241245157,-0.24827267054336,-0.187241132012085,-0.248920563733713,-0.165212763540075,0.234407756269801,-0.158992988912684,-0.2582502256748,0.0440567369440201,0.0,0.30619432176094,0.200069417181079,-0.004405673694402,-0.203827197685128,-0.0177522734156787,0.0095888192172279,-0.0041465164182607,-0.0305805585846728,-0.0553300784561664,-0.0263044635283414,0.0494990397429873,-0.11208552193111,0.153421107475646,0.444584307220391,0.114547516054452,0.173505796376597,-0.091093782563665,-0.0991276581240452,0.0879838952499695,0.0430201078394549,0.0593470162363565,-0.28831246970719,0.0877247379738282,0.191258069792275,-0.257472753846376,0.375389314490665,0.313061989578684,-0.0229354189385046,-0.0773584469281764,-0.261748848902707,0.433181387070174,-0.0644005831211117,0.140463243668582,-0.0973135571910561,-0.238943008602274,-0.140592822306652,0.115972881073229,0.248920563733713,-0.0716569868530679,0.14603512510562,-0.0507948261236937,-0.0555892357323077,0.0222875257481513,-0.0054423027989671,0.230390818489611,0.154587315218282
