group,ATF2,CEBPB,E2F1,E2F3,E2F8,ELK3,ESR1,ETS2,FOXK1,HNF4G,HOXA1,JUNB,KLF1,KLF3,KMT2A,MAF,MAFK,MYB,MZF1,PBX1,POU2F1,RXRG,SP2,SPDEF,SPIB,SREBF1,STAT1,STAT5A,THAP1,VEZF1,ZEB1,ZNF384
critical,-0.0914553830575763,0.0521911493186113,0.118199848164285,0.0043513830002352,0.0818874297939011,0.023919883159188,-0.0858825592151697,0.0139193362639105,0.113823018479838,0.0908446626364906,0.15705693495586,-0.172299498798789,-0.0643292176876886,-0.0182707192641457,-0.0988603681632398,0.0526491896344255,0.0311721881595801,-0.0124179818954082,0.0134612959480962,-0.0193649266852575,-0.0878165072152743,0.226195575959598,0.0264899982645901,0.0277368857909733,0.183979526852052,-0.0910227894259739,-0.203166326747827,0.0396459340021435,-0.16909321658809,-0.110006015848053,0.136343334007372,-0.080335182056975
critical,0.122891084484128,-0.221881230119679,0.157016596443058,-0.20786331858459,0.257394726061606,-0.0424170811976735,0.0999857152987476,0.168244006148456,0.0727710555274118,0.12666262211332,0.216263891801056,-0.0831991027295124,-0.0217717278170687,-0.0884676283194239,0.0440448739316599,-0.341603932318012,-0.0003124780694706,-0.0477655430379147,-0.0150062142664375,0.335761319112096,-0.208975159157358,0.0742753104199796,-0.108415356242606,-0.283126931735919,-0.232810695619302,-0.36086130171562,-0.268534932584826,0.274944366474898,0.131705872815939,-0.285946501293002,0.222985803760598,-0.352075581111202
critical,0.413928109455493,0.0689366113735489,-0.131395957248912,-0.0334658717406267,-0.158693004705552,-0.174731947843917,-0.0303814595986334,0.0340827541690253,-0.147589120994377,-0.0510470209499881,0.0825080247983192,0.104098909792272,0.0402515784530118,-0.30119284566564,-0.287158770419571,-0.163782284739841,0.208197819584544,0.111038837111757,0.530827329637036,-0.106412218898767,0.293790256524856,0.0046266182129898,0.181209213342103,0.0305356802057331,-0.167020917488934,-0.267726973925013,-0.0727921265510405,0.0615340222327651,0.103482027363873,-0.0379382693465168,-0.14620113553048,-0.110730395897557
critical,0.1984107568011,-0.103100877552404,0.270867041025585,-0.0406430411510106,0.253207444870513,0.450579401897785,-0.0903755803230139,0.338908426211302,-0.0546668380976852,0.0146730468053169,0.426946707043204,-0.279696839103121,0.153093116667864,0.194385407677517,0.126733572406985,-0.0645354359490487,-0.442918253565805,0.0519399886913873,-0.0847920315386898,-0.107385926619443,-0.0012984997172846,-0.121669423509575,-0.141666319155759,-0.0507713389458311,0.282034138594233,-0.100374028146106,0.21788825256037,-0.154911016272063,-0.0025969994345693,-0.379291767418856,0.104139677326232,0.220225552051482
critical,-0.316281168250096,-0.0218236656740219,0.0050362305401589,0.105348518375137,0.0988102541651059,-0.0466808503283734,-0.0896213423023598,-0.0872652110555019,0.0677682249877522,-0.0906521497228602,0.0145785620899337,0.0142545940434907,-0.0938623785467042,0.0871179528525732,0.103316355174722,0.233492606563624,0.249514299042258,-0.202480029026856,0.217647623928504,-0.084467305199858,0.0853214027768441,-0.0097779446744605,-0.10567248642158,0.113712784301483,-0.132149511308146,0.0295694471480675,0.071744196466825,-0.0075101683493597,0.0065971674912023,-0.0655004486626514,0.0100724610803178,0.048654110247617
critical,0.241047285556581,0.108354190712446,0.180871840404496,-0.0243197094123418,0.11614724676723,0.0560869699312255,-0.136551233432833,0.164594718398446,-0.115820936538335,0.11614724676723,0.130466507399911,-0.190757120868076,-0.110695946472751,0.115686573502908,-0.114688448096876,0.125859774756689,0.0946299663795146,-0.11679986722502,0.0943036561506197,0.13384477800494,-0.24229494231412,-0.02817784800104,-0.0667592338880227,-0.171370454327851,0.145169662419527,-0.116454362276778,0.0372377555327096,0.18309842784872,0.0710204615830028,-0.136090560168511,0.183290375042188,-0.0167569899897193
critical,-0.1236857005107,0.100766910676405,-0.277203710103231,-0.248602575681921,0.207216165939826,-0.0986833843278329,0.339235971844815,0.167250342344485,0.184297376105531,0.426365255512384,-0.110616307960565,0.440192294007454,-0.0814469390805531,0.536413329014247,-0.231934364893342,-0.171322689298512,0.0159105648436429,-0.0591910894480763,0.132872157593042,0.303626612432852,-0.373330039366907,0.101619262364457,-0.388198841036264,-0.199355589261121,0.239037295627112,0.30769895938688,-0.0454587566961226,-0.301069557368696,-0.0131640982932522,-0.0808787046218515,0.343118907312609,-0.089970455961076
critical,-0.0855515079528718,-0.160763635800209,-0.277058787252723,-0.176181207019524,-0.108060246943681,0.0831267860697155,0.189631551050617,-0.337585335392642,0.119726361664527,-0.0977666163076401,0.186978081819993,-0.0661537328876217,-0.0354100893879801,-0.299110031548596,0.12809851458184,0.0284561700249659,-0.102158565379017,-0.0608010449568805,-0.259719738314681,0.132627712061698,-0.114922667367708,0.193520255957566,0.0995050961483936,0.205735364312334,-0.187252578636954,0.0907669474751324,0.197134464047553,0.040122284745812,-0.0410830236051759,0.0737481448235451,0.0958451385889125,0.296273564439999
critical,0.115236356281545,-0.252610821245186,0.206743569376121,0.0980986417576229,0.345163571300107,-0.0859158632631637,-0.0780061488675074,0.286068003976238,0.352573246279946,0.0583682372644985,0.171558977754063,-0.246473973869245,0.104644612291959,-0.0448671730374299,-0.233700239701547,0.180696061624908,-0.385121266436785,-0.180650603496197,0.267521087462285,0.0710965133034857,-0.0417760202851045,-0.198652022465622,-0.373893108645249,-0.16178548008127,0.140920199003073,-0.135147016656818,-0.0597774392545292,-0.0583682372644985,0.110372336509503,0.31070630973742,0.335299157369892,-0.0286386210877212
critical,0.205900455894259,-0.145516810553337,0.0353749681932867,0.0142536501877712,-0.0599949094267097,0.225337251604856,-0.245292361867735,-0.124654649823963,0.119989818853419,-0.174931161395374,-0.0552004998180957,-0.0769697110139645,-0.207584978189177,-0.26019390524586,-0.341958025868438,0.0097183978552985,-0.0081634541984507,0.0803387556038013,0.181280514660836,0.307360529503575,-0.0308397158608141,0.118564453834642,0.263174213921485,-0.432015179327538,0.185556609717167,0.0489807251907047,-0.250475507390561,-0.0807274915180133,-0.17622694777608,0.235962699926649,0.458967536046233,0.0075155610080975
