group,ASCL2,BCL11A,BCL6,BHLHE40,E2F3,E2F6,ELK4,FOXA2,GATA1,GTF2B,HIF1A,HOXA4,HOXB13,IRF1,JUNB,KLF1,KLF10,KLF3,KMT2A,MAFF,MAFK,MEIS1,MITF,MXI1,MYBL2,MYC,NFAT5,NFYA,NR2C2,OTX2,PBX3,RUNX1,SPIB,SREBF1,STAT5B,TBX21,TCF21,TCF3,TCF4,TCF7L2,VDR,ZEB1,ZNF76
critical,-0.385766408920465,0.45986003819765,0.257438223707361,-0.466166987998944,-0.115557914954286,-0.285428571172608,-0.463560810395103,0.406224903110613,0.0771428570736777,-0.470858107685857,0.309639961112285,-0.389232625133573,-0.0700279922151932,-0.295670849155701,-0.0976534748159022,0.484019304585251,-0.072138996074304,-0.182927606013562,0.0148552123418906,-0.0388320462972229,0.507370655915661,0.249541505567724,0.0516283783320796,-0.233565636856182,0.291683397421825,-0.120926640818197,0.224600385898971,0.0805308879586703,-0.287878378120218,0.168385134984132,0.348185327873086,0.110997104147565,-0.163433397536835,0.0362258686933824,0.454934362526391,0.0801920848701711,0.481178570997065,-0.197887065459606,0.237709459246289,0.183318532654138,0.220456563508865,0.110606177506989,0.131194980577329
critical,-0.003851754022783,-0.0693613156844027,0.0053166102824129,0.0859878060221305,0.191747453639976,-0.0319070975130545,0.154464259295894,-0.0800019720678054,-0.0627954878810872,0.0881813725022869,0.110741646064302,0.168451034038857,-0.169053335343578,-0.014708049144913,0.290829736175853,-0.0880252203121741,-0.122259729039767,0.138506992630078,-0.160227018692915,-0.152999403036264,0.0202328623474764,0.138454941900041,0.0877426592062556,-0.0292227670068292,-0.124103812046814,-0.0827532249412219,-0.048355128204939,0.0264045917662215,0.226338881659255,-0.252260145217985,0.196543556622013,-0.0654500751130052,0.181657047831256,0.0089229822921615,-0.198164565071755,-0.0051753297294537,0.0893487960188447,-0.149393031026515,0.142395925745745,-0.0225007870134008,-0.10161046085199,-0.0721720551064336,0.0545937799908753
critical,0.450614275256341,0.269733897160486,-0.022054712767828,0.202776423865354,0.319396667637681,0.287980601968401,-0.0149146978429916,-0.035700074624182,-0.314636657687791,-0.124712260687142,-0.277349913080312,0.243077841441097,0.0647361353185167,0.0498214374755251,0.305116637788009,-0.0626734643402306,-0.457754290181178,-0.0450614275256341,-0.111066898830788,-0.100436209942699,-0.0791748321665191,-0.0149146978429916,0.0228480477594765,0.17850037312091,-0.173740363171019,0.123442924700505,-0.200079084893749,-0.0998015419493799,-0.290995274936666,0.0872668490813337,0.364140761166656,-0.462831634127728,0.241808505454459,-0.0150733648413213,-0.174375031164338,0.124236259692153,0.113288236807404,0.110749564834129,-0.112812235812415,0.394287490849299,-0.256564536299121,0.195795075938847,-0.0667988062968027
critical,-0.0111862568146425,-0.0446134242372214,-0.0357960218068562,-0.149106223188118,0.0992286780969468,0.0190824380955667,0.029873885846163,-0.0569841082440026,-0.273207872319976,0.231752920595124,-0.0455346453866626,0.0077645782595754,-0.151475077572395,0.0998866932036905,-0.437316839941849,0.228199639018708,0.207406361645608,0.0401389215113644,-0.0375068610843897,0.0768561644676617,-0.145158132547656,0.0144763323483609,-0.262284821548031,-0.0962018086059259,0.0217144985225414,-0.0814622702148675,0.131997830412782,-0.0531676206248893,-0.0869895971115144,0.49245850588697,0.110546537932938,0.212802085520906,-0.171347133796054,-0.0867263910688169,-0.28215687777169,-0.283867717049223,-0.10515081405764,-0.111336156061031,-0.0077645782595754,0.0072381661741804,0.532071015312939,-0.0773825765530567,-0.0136867142202685
critical,0.24143552359721,-0.332079314782982,0.0612327738329419,0.0777463368548179,0.216243299717121,0.476723662419853,0.0525842472138206,0.0239265858382657,-0.0242580624682668,-0.0210035646464372,-0.132530383522283,0.0101251043345809,0.0088293320536673,0.113997826481309,0.165195898696943,-0.36350932615491,-0.18324630791246,0.17077073292878,0.0876303672766708,-0.0174778586727885,0.286938224624642,-0.16007307805147,0.17224731064424,-0.1478988454587,-0.458612984726153,0.0690375417575147,-0.278530771918249,-0.0170559793255143,0.223354980142601,-0.0311588032201092,-0.100618224324898,0.20135698560616,-0.138225754710484,-0.0477627689592583,0.0570441145992908,-0.314872664262013,-0.272292984426409,0.209131619291642,-0.0659638493702312,-0.0772943232684527,0.115956552022225,0.265301840957293,-0.0513788776501801
critical,-0.0232369290616629,-0.0337355415895226,0.0338355283755022,0.0482536229137629,0.0587122407272308,-0.117804431241184,0.116184645308314,-0.0696707924705968,0.0499334009182205,0.0806693389283546,-0.0077589745920182,0.110885345651395,0.0313158613688159,-0.0927277453174964,0.0586122539412512,0.168557723804438,-0.0496134432030857,0.0215971457715972,0.0123183720326888,0.100206756908772,0.0640115403841505,-0.0242967889930468,0.0886082897351362,0.214131700853947,-0.0116384618880274,0.283782495967348,0.0425343787557289,-0.120224111461891,0.125503413761615,-0.114884817090579,-0.0592321720143248,0.0992868784777592,0.114424877875073,0.0293961150780073,0.0693308373982661,0.0226570057029811,0.127743117767558,-0.101946526984817,0.114364885803485,-0.0916678853861125,0.0203173149110581,-0.248007223943841,-0.032855657872902
critical,-0.360083709793156,-0.253853620524295,-0.0939689986330274,0.0767053830177739,-0.0630710502307271,0.245417990166842,0.0994619672378808,-0.0562048394746604,-0.038058425333627,-0.0012751534261266,0.179502366908601,0.0165769945396468,-0.103581693691521,0.0013732421512133,-0.0591475012272605,0.0049044362543333,-0.133891109743301,0.041295353261487,-0.178717657107908,-0.380780430786443,-0.210204137860728,-0.173126599777968,-0.0413934419865737,0.180679431609641,-0.100246677038574,0.283476415500469,-0.0101031386839267,-0.153214588585375,-0.248753006819789,-0.234039698056788,0.0594417674025205,-0.239042223036209,-0.0812174643717606,0.0201081886427668,-0.278473890521049,-0.0406087321858803,-0.111036436798108,0.156255339063061,0.0347234086806803,0.458368612329997,-0.278473890521049,0.239140311761295,0.245319901441755
critical,0.152812204020857,-0.0772751538931169,0.148678335605906,-0.426915865398569,0.0855898665004614,-0.283263937979024,0.0690074170632151,0.342312490224403,-0.318072989064009,0.289464740601451,0.0874219218207238,-0.461349110264013,0.40239450957352,-0.48493095054021,0.469006161987161,-0.428231187166963,-0.351284863715944,0.262171813907286,-0.371860254235814,0.0385671132803945,0.0476804141042636,0.276499426027286,-0.509593233697588,-0.485212805204866,0.0525658949582966,-0.390133831660995,0.205190195869383,0.50282872174585,0.12941826685443,-0.100105381730232,0.462711407809849,0.421983408767094,0.478824099472669,0.032507237990296,0.056136054043936,0.463556971803816,0.247938153342171,-0.065390282200133,-0.287679661058631,0.0862475273846582,-0.0665646766361986,-0.164978930378496,-0.299564532751615
critical,-0.1506410731734,-0.137722318600945,-0.204694634723856,-0.140100861861577,-0.0662727445756663,-0.0908976630386865,0.256742757838876,-0.298996879292468,-0.207492920912835,0.144951224589142,0.212809664671897,0.107360913450516,-0.0865136813426185,0.308697604747597,-0.243357622234924,-0.0652467063063737,-0.331270446672032,0.202595920082121,0.0537270948284078,-0.0011659525787414,-0.33019777029959,-0.313314776959413,0.167850533235625,-0.2191990848034,0.422727766948514,-0.0889388627064008,-0.0363777204567345,-0.228993086464829,-0.266303568984556,-0.268915302760937,0.238787088126257,-0.186179307773441,0.349925687931896,-0.0821763377497002,-0.118227591484387,-0.194247699618332,0.162673703786013,0.542074672908493,0.335048133027154,-0.169249676330115,0.114823009954462,0.238180792785311,-0.259960786956202
critical,-0.0983603750501644,-0.0497147547807896,-0.112259123698557,0.136849217461098,-0.1189412143949,-0.0622770852899139,0.0831252082625031,0.155826355038712,0.0555949945935712,0.041161678689471,0.274500285805758,0.234140457999848,0.0331431698538598,0.0449036494794229,0.410814936011149,-0.0010691345114148,-0.0147005995319539,0.303366917613958,0.141660322762465,-0.0427653804565932,-0.135780082949683,0.0379542751552265,0.063078936173475,-0.0793832374725512,0.0812542228675271,0.0296684826917616,0.236813294278385,-0.170526954570665,-0.229062069070627,0.274767569433611,-0.184158419591205,0.130701694020463,0.219974425723601,-0.144333159041002,-0.219707142095748,0.192711495682523,0.0117604796255631,0.10958628742002,-0.304168768497519,-0.256324999111706,-0.183623852335497,-0.287329899942736,0.0596042490113768
