group,ASCL2,ATF1,ATF2,ATF3,BCL6,CDX2,CEBPB,E2F2,E2F8,EBF1,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR2,ESRRA,FOSL2,FOXG1,FOXH1,FOXK1,GLIS1,GMEB1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEF2C,MEIS1,MITF,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX3,RARG,RFX5,SP2,SPDEF,SPIB,TBP,TBX21,TP63,TP73,USF1,VEZF1,YY1,ZBTB33,ZNF143,ZNF263,ZNF76
critical,0.134546125793502,0.58444971603922,0.235459084073222,-0.21420097973412,-0.235214996979079,-0.106907781267283,-0.525950400071932,0.0151082600323305,0.40916390906597,-0.299441007920556,0.349158615646509,0.554944466305122,0.291834860262451,0.536175247467222,0.0026483696403047,0.155240053448723,-0.209778998005342,-0.339772868096355,-0.0961145074174093,-0.510180498957417,0.150317697662199,-0.473935000755948,0.16843856295956,-0.586840957732273,0.48049646731276,0.152354133960503,-0.508654270618989,0.0549664557910598,0.235435659875332,0.232337823720803,-0.500684246155848,-0.327041788510474,0.0179562006989838,-0.04391682769889,-0.0175904064512288,0.296216205661333,-0.306018755920803,0.161728208657616,0.237566992768534,0.125960927398035,0.429826451211429,-0.0530810489429121,-0.270677270289019,-0.155533523102706,0.242344901203591,-0.0572222879035869,-0.280061414363684,-0.353956662836669,-0.0600831124397354,0.0011272096299988,0.226994695782142,0.237214990652615,0.298343187865793,0.135524369186561,0.241304671709078
critical,0.127639833228626,-0.190431529926708,0.293176747111358,-0.129509490719629,0.094040873956721,0.024392886101619,-0.516882237970353,-0.533848141699629,0.409630951820287,-0.31412857573655,0.239348145140941,0.0363817667252588,-0.0764016074147646,0.243225822847217,0.265595172447145,0.0331649434305562,-0.503503054065882,-0.264250390942777,-0.0815511804289285,-0.042425121854898,0.250280047530261,-0.0309417493710172,0.0724374346650552,-0.38521433276994,0.567684430458816,0.468304780165612,-0.431998137210053,0.268263019991203,0.312655628972743,0.543026300226975,-0.118700691538858,-0.425371729190096,-0.296285176490308,-0.298048237460438,-0.304111143844594,-0.255250247871657,0.164877746821454,-0.261508666800977,-0.115222145540638,0.445637429830803,0.0546649774943009,-0.318378607635315,-0.159032251854783,-0.0636614524126035,0.161624535450803,-0.0014537990061,0.295837735209647,-0.466046958743478,0.029919251773181,0.193486184185355,-0.003152227123589,0.458263762051042,-0.0851408347759865,-0.138222160654453,-0.509538779437661
critical,-0.202523089524244,0.292698908235067,0.245252385721393,-0.257493442924811,0.251373833692382,0.132482894566004,-0.334652888826041,-0.23964877249752,-0.0003882036785972,0.228190041091038,0.204123941283528,-0.135356613093832,0.088375693660039,0.244771900351288,0.0569093606732528,-0.0339534567322576,-0.174250760338303,-0.237942940258545,-0.0407315067511053,-0.0402782576959284,0.190901227531093,-0.0449876693735712,-0.0071305706772542,0.0181915024882758,0.185275262141593,0.288143375990711,5.19443643356928e-05,0.196075610222236,0.0353842251746899,0.161104239314971,-0.0288732519317629,-0.178530079574515,0.227790230375277,-0.153414002588348,-0.105501015086093,-0.20568819065334,0.14776269708306,0.218287514573167,0.335047413168441,0.0162996703517843,0.0922909426612619,-0.0960547255735589,-0.188052619276732,-0.128509782760704,0.0626278375965804,-0.149652000954031,0.183490881289734,0.194280829005394,0.094747382457004,-0.122234742659328,-0.0860360712234722,0.231548554532473,-0.346865790345251,0.189782987183375,-0.0945059905603511
critical,-0.09278299101661,0.124757468528168,0.169001397092247,-0.130195966068981,0.0550209023787481,-0.0296747167569572,-0.0515849843382463,-0.135864214970602,0.239938667874466,0.0237384375156972,0.0241771735038554,0.105718806252064,0.0020300876733593,0.115373911533255,-0.0023102990969513,-0.175959306634156,-0.153525763862469,-0.194976613269437,-0.173838201777524,-0.0865844775240033,0.156338369948053,-0.102889695262652,0.131984756697635,-0.107589718463241,0.215944784039701,0.198976224142764,-0.115361141541936,-0.0339712609235766,0.0752205490355261,0.0168792629430768,-0.115303320137067,0.291866675256226,-0.083204242224775,-0.154219837686759,0.0294116611348096,-0.0151922138107941,0.0541771376003914,0.0411268883650589,-0.0625146711316265,0.0286126378187564,0.0893783625543524,-0.185096932813241,-0.136710397368674,-0.0469496169674904,0.141477850462746,-0.0251598584304936,0.0185559132110692,-0.0118081041209958,0.124702266211325,0.0628001207312693,0.0393303024625784,0.243129460972378,-0.0135216385872156,-0.109048380020198,0.0316563125579411
critical,-0.0075571463974921,0.17861529339005,-0.0431113257648321,0.0776929050385831,-0.0587587082198367,-0.0178134296166088,0.0150905860576164,-0.109365730023458,0.1675414396625,0.099619765519258,-0.107672257955435,0.0137121640519815,-0.131406133298894,0.0164097412198319,-0.0992831922347864,-0.107953931427055,-0.167629716066119,0.175962010389387,0.0664927193553227,-0.0594243684506638,-0.149760450844394,0.0834343025121556,-0.100175938055136,0.0928446295241481,0.0569797671249881,0.356928637809416,-0.210962200736132,-0.0247223839055448,-0.12764674384157,0.127057506645679,-0.197166127311099,-0.209882608393633,0.0664153605281225,-0.10611853086558,0.0550660719440489,0.112471000687883,-0.0345650469437445,0.0121100876951267,0.0811774835008931,-0.0693643538843734,-0.0530419532758966,-0.17814022285043,-0.04166926988521,0.0042272855895824,-0.0539858557400403,-0.174527128917126,-0.068031473768945,-0.146160458002794,-0.0612182822217447,-0.0106748942921111,0.166384800423555,-0.214569056054339,-0.0765674588751229,-0.10358534120553,0.0021535699314106
critical,0.0686449329929611,0.224880610551993,0.143977538916664,0.0736054514322286,-0.0632170456732709,0.130583276968886,0.0397801434350634,-0.0877932882383681,-0.0460287572743949,-0.0284733423843718,0.0298181860433197,0.0713705222705591,-0.200457884251858,-0.0134390428867616,0.0923723966111231,0.275145284347797,-0.181163218869601,0.10171964553872,0.283885159620219,0.0303493806298796,0.0069382145635015,0.0579331522349664,0.264607608792228,0.108954726844275,0.263435068803679,0.0403855868773513,-0.289710156071238,-0.0460319742958736,-0.0114188820790089,0.137104951591328,0.078572017871876,0.0531660411269973,-0.0563430428584838,0.102206573909734,0.232820605603956,-0.0807848139257721,0.148008852872029,-0.0928638288122065,0.199371817800655,-0.129580467033551,-0.142860717740125,0.174187429495228,-0.0650446999157393,0.0991754962725201,0.0811009827966969,-0.206149824694519,-0.0008550843090334,-0.0446491697834772,-0.0274240786588851,0.217672037503423,-0.147426700665247,-0.0272485579670082,-0.116353361521805,0.110637100396766,0.0039055927559782
critical,0.0825060684019052,0.211104700955403,0.16561344667095,0.0788273592362416,0.085662974954532,-0.0239325908643558,-0.0042896283286222,-0.110373606403708,-0.0590107451225101,-0.077522830391043,0.0451411397400511,-0.0365462493832626,-0.0615595736507252,0.245011949130493,0.164084691006603,-0.113196180862186,-0.103695086309474,0.114339835815313,-0.0877463178882386,0.0245512450641963,0.010972610944134,-0.104096742974636,0.217843584087457,-0.003493618658123,0.0311462565102477,0.267262600850098,-0.070125383243852,0.208291616792175,0.241068419077121,0.198622969440545,0.144345516512116,0.0989351082381501,-0.311923037798083,-0.287479190745977,-0.0885030722465624,-0.0700966892320344,0.258897188212496,-0.0414771420195339,0.217576695564891,0.132898197429499,0.135800770019421,0.062997353381285,-0.126297756582559,0.0492959701759358,0.0825709534612874,0.140407653860768,-0.260760484221984,0.0733372829336947,0.0154218785339414,-0.0293802583396908,-0.0647288265122211,0.203739800463399,0.024470756055412,-0.172636458532775,0.144007941652506
critical,0.0510813813198312,0.0624462129651642,0.0663332613573864,-0.030693930209639,-0.0121067088815318,0.0581783438670957,0.0952154313020035,-0.193609813436335,0.0756190110815642,0.0288369591860904,-0.0767958989800553,-0.0130867502308053,-0.100896016494836,-0.0641686119874256,-0.0594083117473822,0.0238931817929932,-0.0912608401239574,0.0024129523559626,-0.100710253125338,0.0620704616957815,-0.0329342069569082,0.119435061609753,0.068304891105656,-0.0689637853116385,0.064422564247395,0.030333403816433,0.141262414910254,-0.0148183438192017,0.0987579236825586,0.0037234679489487,-0.0797205827834834,-0.0436747192782834,0.0070277133825001,-0.03362606906669,-0.0024069220459209,-0.0329465657791365,0.0237350021219,-0.0591802036733057,-0.0163798959178514,0.0220187493771811,0.0142948499537979,0.0807968937252079,0.0037183985124851,-0.0511739896526141,0.0228924982285771,-0.0866843980730419,0.0006154395267535,-0.0395139047502405,0.173787852993623,0.0594118239059779,0.0201946965570743,0.0132937190861643,0.05097931335234,0.0178588294555729,0.0163910784982858
critical,0.217031144575773,0.262283346991186,0.299758987186729,0.107149118832942,-0.118969870782492,0.032274254536994,-0.352599064147879,-0.253558713659803,0.315197258259605,-0.110532805187722,0.204725933403557,0.133756180096407,-0.184256747058034,0.0229196890945369,0.300438817777356,-0.0272581785123763,-0.281933213814605,0.190300929618091,0.155672181060393,0.0019058420241787,-0.104697288996706,-0.247532434712815,0.279299500642357,0.230870806380831,0.331119288818248,0.352663246911714,-0.30569927088172,0.0941020900323947,0.135363813557337,0.317168658392559,0.232498780469547,-0.113216513354958,-0.0934158170365259,-0.15922590348162,-0.227705558582819,-0.218327732920686,0.195922784766339,0.0746119562528078,-0.0816901327897994,0.168380513072985,0.0198239324092489,-0.221056007089728,-0.299635809363654,0.210994128286716,0.30995318865022,0.200617826327486,-0.0035845108447816,-0.127604793017658,-0.0912933219911142,-0.129565431679683,-0.0789385260145063,0.152015476670725,-0.0974146927697843,-0.064668863820609,0.0146185413601749
critical,0.015296304748016,0.0971509103883331,-0.056214710599756,0.0640068976787027,-0.0816397730515532,-0.0739461969018482,-0.0105004380060557,-0.14684742940488,0.166118950024123,0.171605963501921,0.119333628998071,0.166261645031115,0.0922355242688268,-0.0409686960516041,0.0644260513800292,0.01206845712477,-0.208979253775535,-0.0138770722543096,-0.0533262073214947,0.0441845207445547,0.129194767723887,-0.0609950047843813,0.206382071823535,0.188926517496927,0.0423697452945399,0.0942394375880027,-0.0688406194754788,0.137876674545512,0.0626690546978911,0.0656703674135525,0.0314744971584034,-0.117063516551745,-0.0093283511575831,-0.10867778603014,-0.0902249926127835,0.069073704017472,0.0783866429234574,0.158870794815838,-0.015597267319334,0.0081975544868678,0.113098697652622,0.0687717796117304,-0.0962749082366015,0.0738124103136851,0.215875927204442,0.0862800287242619,-0.0748802068296526,0.0987797082822929,-0.0524424875935545,-0.175477026445561,-0.253632462694233,0.0884539806290439,-0.159726598444673,-0.0436523056968124,0.10530678538351
