group,ASCL2,ATF1,ATF2,ATF3,BCL6,CDX2,CEBPB,E2F8,EBF1,ELK1,ELK4,EPAS1,ESRRA,FOSL2,FOXA2,FOXG1,FOXH1,FOXK1,GLIS1,GRHL2,GTF2B,GTF2I,HOXC6,JUND,KLF1,KLF9,MAX,MEF2C,MITF,MXI1,MYOD1,NFATC1,PAX6,PBX3,RARG,RFX5,SP2,STAT2,STAT4,TP63,TP73,USF1,VDR,VEZF1,YY1,ZBTB33,ZNF143,ZNF263
critical,0.0577858334311531,0.543282224514834,0.216445731607585,-0.236874665601893,-0.19010573630313,-0.119504736004729,-0.54066167231781,0.357353584453911,-0.311273586076282,0.558121472928211,0.535772347103182,-0.075017506820175,-0.182101386185755,-0.32906848901064,-0.345416548052375,-0.133204834702106,-0.501597270075241,0.151327070189813,-0.449089284170738,-0.55593106198838,0.418960838802008,-0.0806222477392266,0.08844540455391,0.129289827461213,-0.495767295892847,0.0470068757085056,0.166231866189727,0.22054399282946,-0.301158223066262,0.0526967688092086,-0.0064511617122526,0.0279711291474757,0.217085656671201,0.2011196000905,0.134278222881364,0.40271565602734,-0.0968534224057251,0.151663287306944,-0.39692795390127,-0.256283856615751,-0.341499682822859,-0.0409944583038014,0.405004247590262,0.0408322840482945,0.222780177852657,0.202415338835598,0.257794243719305,0.0941633363920253
critical,0.107161889266016,-0.195483119905969,0.172122936237701,-0.127138100101172,0.0914268114537135,-0.0324983280548053,-0.431682214196702,0.334418818313993,-0.271091446414599,0.0412173377899855,0.228806570973686,0.242052360146285,-0.435699970765934,-0.244018043478692,-0.275633913021362,-0.0963863505487278,-0.0216427700441243,0.19911366852765,-0.019182462160933,-0.288612431125647,0.473819718624196,-0.35367043658767,-0.0039782808754818,0.37558519121578,-0.366371851524545,0.235644556536842,0.286732806278587,0.433259069310546,-0.360480362002843,-0.278769137429775,-0.270430744085074,-0.291939510351629,-0.263148656967238,-0.108884458297925,0.394989078140253,0.0409323542135618,-0.278179469254394,-0.0628989943384002,-0.205030272250038,0.300581851808464,-0.449666375471164,0.0553393621610599,-0.109293171660727,0.164482253685415,0.0572467525613721,0.423846767703893,-0.102647482807235,-0.0964297664469838
critical,-0.0934225813591275,0.089716609294835,0.244540199783012,-0.12167164484179,0.0396252781956241,0.0071513373107347,-0.220918061466075,0.0963909368720998,0.198571488494967,-0.0113550360809526,0.121999769369314,-0.0108322643442596,-0.194266513160239,-0.100522616751999,0.0256769849887733,-0.167435436995605,-0.181634353632465,0.134522400168062,0.0076700695263362,-0.108514693816778,0.22102106925391,-0.0927991678398103,0.0699576381200967,0.236254276412544,-0.160121364692324,0.147292711317168,-0.021407095780098,-0.015148954290153,-0.0453203681528487,0.027152968288188,-0.165398248801683,-0.271763917397747,0.108901622229906,0.188826490106225,0.0817862791953135,0.138947868646207,0.0070729128941141,0.0565937482003074,-0.152870655162737,0.0401674396335566,0.0388774474266865,0.13717925089743,-0.0416677177669648,-0.177344209110888,-0.0089615621267545,0.174207405568397,-0.200977542671993,0.0892604319487087
critical,-0.107692563817724,0.110084980004383,0.157892853759897,-0.163919309014877,0.0560764001473665,-0.0740096230533532,-0.0871816236730315,0.208847639284219,-0.0306787945381795,0.127876371187937,0.114429578415149,-0.0539541381402306,-0.151595543960254,-0.198147118293532,-0.101757576249865,-0.140318357877982,-0.114607953634156,0.155786311059208,-0.133064816208888,-0.127801074153685,0.191808346877674,-0.122414083397731,0.0299257308136468,0.173248904155619,-0.141473695774548,-0.0530926734558879,0.0101909664430664,0.0599396453800982,0.220832069647279,-0.0534240239848694,-0.155478290471182,0.0273506282714594,0.0789447070944409,-0.0752065159481521,0.0652011151395172,0.117136162839386,-0.142258135857297,0.204638351418262,-0.092342131906781,0.0040757048884915,-0.0426365487712875,0.121854818488928,-0.121245858782612,0.110251137742636,0.0677333553352126,0.215947878806275,-0.0045645597553449,-0.130352084135099
critical,-0.0560727210229837,0.117335474977992,0.0305771737962644,0.180118424513212,-0.127395334765584,-0.190344340289573,-0.122781171470086,0.293646517650578,0.0464587058995796,0.0393772012615096,0.0118162935103165,-0.206223992513771,-0.260564718242566,0.139641180654398,-0.188101644501621,-0.122082796377693,-0.150770691660217,-0.0614908459546776,0.12400685265512,0.169168128649989,0.120653461621527,-0.0739610240849238,-0.0887575526238803,0.395931680408664,-0.301116843952919,0.0279447164044821,-0.124360896555704,0.221057492008717,-0.212068223378912,-0.0674698014899528,0.0976616000669965,0.0469324354373534,0.0949627202797062,0.0517126547216218,0.0706571365347756,0.10953491657723,-0.225188526370851,-0.132985155323403,-0.0815453963870989,-0.124418232868808,-0.0811769400799415,0.0545412461680644,0.0575349536637178,-0.137782293519734,0.179481145492159,-0.151108756588298,0.000540465246468,-0.05016332101508
critical,-0.0304848711424947,0.0342776529274617,0.065526247704586,0.0920403243475468,-0.0133744647057629,0.0158138072958696,-0.0289333960322272,0.0819951366227842,-0.0581714030811081,0.163791591420457,-0.086993961008039,0.0007546808987662,-0.193518939661485,-0.0223204432953661,-0.0250840325571439,0.0094328653248735,-0.0871022154745173,-0.0328503216624038,-0.0139564293495394,0.0202030221019943,0.174518859793197,-0.0316363989637207,-0.15735342184964,-0.0021021777243449,-0.120264123978384,-0.118348614158646,-0.076404658948185,0.109832036340611,0.167037287685691,0.0124753583970651,0.0402735035326203,0.0469786921752875,0.0598550313169213,0.0736564423373748,0.0009158999610155,0.0106184971784985,0.0460868200552803,0.0854736187455296,-0.118478183645374,-0.0660588648469368,-0.0450162893110017,0.040993563671224,0.258835783439864,0.156448631535542,-0.0405524073430339,0.0459183668043404,-0.0768883161349329,0.0279014906882791
critical,0.0572775126720451,0.0955411783553484,0.132488860050545,-0.0456006696036004,-0.0131474431144438,0.0115759214394665,-0.0883167161657529,-0.0128285624309033,0.0096476716030989,-0.0368313611910558,0.196605250662711,0.0128410637485672,-0.0038286741592252,0.0227774754628701,0.0176874676397105,-0.0235922118753502,0.0862954009645543,-0.0649577277973575,-0.155515361163845,0.0034985617064097,0.0278372232267859,0.0404403138638378,-0.0190086642441427,0.116516582155835,0.0554539034946416,0.106667186781687,0.16447356344078,0.0455154156953265,0.0557069916999154,-0.160484269006576,-0.215201640269488,-0.0366608085669177,-0.0005479520204707,0.168794807438998,0.13956214143083,0.0299069604971197,0.0358661608907074,0.0240653053484718,-0.0391764859107161,-0.201599280627677,-0.0116495403101537,-0.0554955446817944,-0.0485427210398125,0.0493049130848596,-0.0032808864332518,0.0770503404952034,-0.0643737654102349,-0.0096268062019323
critical,0.130973084760018,0.149633081045797,0.120039433503386,-0.0182539921441464,0.0029822180905891,0.0216879343639495,0.0392658465606805,0.198728125766668,-0.0999153657113833,-0.0051352516958079,0.0473363148017808,-0.0690570537145192,-0.116436142585497,-0.0419616614673224,-0.0198010320297277,-0.0310859466055836,0.0483116135102959,0.0899110435215846,0.0781721912168247,-0.0586214124573104,0.132129998504751,-0.0918939628228095,0.110879691135148,0.101965292173148,0.0135466808635902,-0.0152589085455847,0.189152542885242,0.005419075120718,0.0218765563585842,0.0431122173542989,-0.0466590365146837,-0.0737353385450054,-0.0438490797533516,-0.103626257546533,-0.0457142122500208,-0.0689823072768677,0.0228660187763937,0.0434973004823201,-0.123846608603246,-0.0331697261633591,-0.134730562050297,0.117094646884246,-0.137115807256076,0.0011326806533898,0.0422220340504042,-0.012358560356311,0.0285840297168977,-0.0108187770832472
critical,0.063406150020454,0.148121641216341,0.297045781908667,-0.0790074147537311,-0.179196834130134,-0.0207393978174482,-0.357526784315662,0.344869069694794,-0.148433973866728,0.165937906469688,0.184981336781651,0.0947992837340496,-0.280116381149579,0.0304671092842366,-0.224425588063623,0.0111989159969702,-0.187225907544096,0.0953222254588325,-0.304758298351903,0.0831356196666282,0.33752467606367,-0.204044796198671,0.0399555154315642,0.289340184610815,-0.179888821501605,0.150499205236371,0.0968464039371794,0.187069559136129,-0.204474535821252,-0.0474984278409404,-0.231045365090309,-0.187555088920434,0.126354592504356,-0.0332399871438501,0.204200124943108,0.115511102080776,-0.268224652339232,-0.0700209501180045,-0.219997990516092,-0.0370638224929773,-0.125838569924957,0.0559874423401396,-0.211241168673992,-0.0936027328590427,0.0501330199036939,0.127390546373354,0.0056525776128688,-0.0684539214936854
critical,0.01851357246949,0.0556811691166483,-0.117775517753191,0.0348736440590987,0.0333387699482287,0.0046508187114132,0.0186098973230524,0.154248972993215,0.0793074321067313,0.0811688081502181,-0.0088062853112388,-0.0201733768571335,-0.0896609626845376,-0.032403620952126,0.0387347323406371,-0.0133319437987467,0.111074513408269,0.0638038445993946,-0.0093333011428922,0.0968305532948912,-0.0058657213882129,-0.0325351507115857,0.0425256177627995,0.0296273312601456,0.0272538859485803,0.0931141477487585,0.0124403237947169,0.0322108332767221,-0.0802036280586863,-0.0180027679106372,-0.0441649338609887,-0.0029789420993437,0.0747586179430389,0.015393465825859,0.0066557277546461,0.102670221673057,0.0401744773230307,0.120503955447018,-0.0486548585641957,-0.0322151792775154,0.0643773787358359,-0.0316914516898486,0.0550000197224673,-0.121964395671285,-0.170560847663972,0.106958620709847,-0.121547202589838,0.0346370284603504
