group,ARID3A,ASCL2,CTCF,E2F1,E2F2,ELK1,ETV4,ETV7,FOXG1,GATA1,HIF1A,HOXA4,IRF3,LHX2,NFE2,NRF1,OTX2,PAX6,PPARG,PRDM1,SP1,STAT1,TAL1,TEAD4,TFAP2A,TFAP4,USF2,ZBTB33,ZNF250,ZNF263
critical,0.321550432248649,-0.453165819689161,-0.0172136294733094,-0.56669132005038,0.0712795015324494,-0.0177596934710014,0.292921134577391,-0.0826403784141389,-0.160797831971371,-0.196342692560716,-0.0320781134823148,0.129634517174323,0.312010792270745,0.311205441733277,0.464106902517992,-0.459997475349152,-0.351487414507012,0.0794203659397035,0.22462343945943,-0.220739453509217,0.340215577716891,0.519347319291634,-0.0824527161947166,0.377226400201487,-0.558131569362126,-0.277876586735632,-0.0515405404048367,0.173546456676687,-0.423116060786185,-0.23608538160805
critical,0.38726674204134,-0.495345933911344,0.178562438258209,-0.399514665695323,-0.183571442732126,-0.256069333068012,-0.0159767416691706,-0.289025042563535,-0.403156158276814,-0.512646084829475,0.34602131197782,0.512303711938923,0.644268352934252,0.489373233519883,0.491926310987593,-0.532920139686099,-0.505285049352329,0.0898649467605228,0.622445939684603,0.306073555456101,0.678657783278228,0.494150909913772,0.566809043520309,0.374510739803979,-0.566121291573981,0.277096945560925,0.438880802567336,-0.105952146671393,-0.547435371808771,-0.314816473761865
critical,-0.011435816405132,0.0880896551620525,0.121485264176304,-0.387737032754931,0.3042414925631,0.480361139056423,0.225908338053155,-0.409426356987743,-0.53843850915227,0.0269159676881778,0.188362618630383,0.4853176012569,-0.267344208152061,0.434101686549562,0.276913850184954,-0.447610691869733,0.0595935434588304,-0.199893357376499,0.252511400819359,0.223649955823128,0.249455108167082,0.424700929335081,0.398715407315972,-0.137491881292469,-0.373557541498078,-0.436798618034337,0.0215103327404656,-0.0284218046800922,-0.359366795081616,-0.254042274798974
critical,-0.279120377018647,-0.424886238373932,-0.247730503374865,-0.501206826611885,0.179041763335109,0.3960501691361,0.237870019525386,-0.340773695508665,-0.435560449443253,-0.241092838975353,-0.179434425204316,0.396684787161441,0.0524656595299377,0.318683716391979,-0.0446563592651095,-0.473497790171478,-0.259831408616829,0.337848446665109,0.403743222655237,-0.376151826806393,0.348530138040607,0.368763917122903,0.241324093492628,0.357603253844393,-0.357571025030407,-0.444195324617831,0.262884813844691,0.360911051430999,-0.35932937708461,-0.454820116107415
critical,0.175534101896636,-0.160179286554088,-0.250671669939928,-0.0651112249284689,-0.13216163470125,0.46932761941857,0.185931075260597,-0.21996328611858,-0.127953781267176,0.0355359285382535,0.0215741717183276,0.392645498907256,0.133944026429233,0.132031025723632,0.223514665789252,-0.137617598747224,-0.23179041220167,0.178357313138388,0.182251580339802,-0.111602721789855,0.30305241599977,0.280202390951147,-0.0575181364181636,-0.0923050115597151,-0.111950596775589,-0.0799289537115008,0.278906899516817,-0.117438044131204,-0.323516255550369,-0.0300045292355166
critical,0.387900235751158,-0.433797347851245,-0.238826122435318,-0.613668527554645,0.039573704321888,0.355941370179783,0.333493208265696,-0.5616837369108,-0.378210645369862,-0.59585187281412,-0.333112672092914,0.226733457054155,0.505738232157683,0.579238041603176,0.334018937185714,-0.258112451857341,0.0100948183233164,0.417998087819213,0.537299585964926,0.0787273913608068,0.179722771882045,0.550733580268737,0.429818757929868,0.16345012433666,-0.534820249406946,-0.60037381026169,0.517618059632136,0.433866793452226,-0.552654265547716,-0.163605348115149
critical,0.141209421063166,-0.294160423971198,0.328463263575728,-0.392951453106422,-0.0554158531718788,0.305434496480846,0.323311086506475,-0.339677912476241,-0.287776942740777,-0.124195893173518,-0.3378898074621,0.325452358354492,0.239907412183387,0.067529527608547,-0.145083120813437,-0.331186565664935,-0.320943790858187,-0.07584013566172,0.131974766224357,0.0365666903010137,0.382106904612668,0.338613654517786,0.311503866624499,0.302205446997203,-0.225275348243129,-0.382498904187866,-0.0187887580362601,0.151710421706059,-0.213552335346928,-0.180526516090228
critical,0.341595217063844,-0.224968950543971,0.0231612552053923,-0.42122653056407,-0.248686450511422,0.28166539348797,0.205129669904524,-0.349554186882659,-0.412362700839044,-0.0620428518064503,-0.33722021287871,0.158938179857745,0.343056785228032,0.337805525456207,0.0782034315572318,-0.278114170530221,-0.20960303454486,0.307315456239579,0.099282696205139,-0.296337042261966,0.393536274654738,0.319645258780264,0.16676629484681,0.26225721371268,-0.402656699030737,-0.362231578255107,0.143637831977627,0.0561730070715752,-0.240055990981185,-0.328493081342688
critical,0.0900246548176104,0.0492045881384953,0.127035377116348,-0.222194918116821,-0.158285440419198,0.275650898826878,0.123995723169438,0.0309941025960965,0.0304104032036896,-0.151827182409699,0.0917911116016703,-0.0099196105963032,0.200153798319887,-0.0100041191001814,0.180644582232153,-0.0856766259882613,-0.295463236429806,0.319337937597048,0.18015679577225,-0.101653579500629,0.299741078595877,0.163063245020766,0.0676245245719611,0.0782186359945101,-0.185615225354126,-0.0803336150106838,-0.233674765459047,-0.155908931091593,-0.255451799195218,-0.299760945930312
critical,0.0152509989143288,-0.332493685076293,0.433279629222414,-0.393747781908772,-0.0448350588249872,0.424362802488685,0.339332568615321,-0.538441874722414,-0.310872419028199,-0.534160285427,0.0342765869290442,0.476933373701964,0.149007359607586,0.0742592663875766,0.159012871469594,-0.464503754998033,-0.0518301096851604,0.331865376541522,0.116630781716042,-0.382454250139084,0.399340462584784,0.425171379793988,-0.193093465320672,-0.0332561777965111,-0.506614640502979,-0.281313902533985,-0.473599522977067,-0.284500443735376,-0.369259748020525,-0.44494388385603
