group,ASCL2,ATF1,ATF2,CEBPB,E2F8,EBF1,ELF1,ELK1,ELK4,EPAS1,ESR1,ESR2,ESRRA,FOSL2,FOXG1,FOXH1,GLIS1,GRHL2,GTF2B,JUND,KLF1,KLF9,MAX,MEF2C,MITF,MXI1,MYOD1,NFATC1,NFYB,PAX5,PAX6,PBX1,PBX3,RFX5,SP2,STAT2,TP63,USF1,VEZF1,YY1,ZBTB33,ZNF143
critical,0.082170674425876,0.585475630654616,0.282372106051468,-0.517740939822085,0.375367720414836,-0.285100302533917,0.34430197096482,0.568823928546194,0.549446363837862,-0.0303206350081943,-0.30275417156056,0.149604799337359,-0.207461332322668,-0.334767264130304,-0.124669351435439,-0.506758765769103,-0.456925470159441,-0.562518226748804,0.45784838605663,0.158720888432582,-0.484574449233816,0.0479731575641413,0.195712242223182,0.242782176024058,-0.321018171341781,0.0128144401551026,-0.0321743885384996,0.0184283140884528,0.269389222412333,-0.269033496075118,0.187732922233393,0.0120841481115222,0.215092499872905,0.414370757527758,-0.0785406118714466,0.177807795000069,-0.24817489214564,-0.0446373437390788,0.0256855891676725,0.211163240309302,0.219690349460459,0.253556825281066
critical,0.187050739115943,-0.156050042570766,0.215335020183839,-0.572317614818822,0.356207210123298,-0.242380198477027,0.26083752158231,0.119123759351858,0.108031891621272,0.30154480463788,0.0346502018585515,-0.0686882310006533,-0.533708297147343,-0.218433401187304,-0.0405765594381984,-0.035379405434922,-0.103369269095821,-0.333408071482794,0.530618322689337,0.4022890289623,-0.465583341402219,0.196527705792958,0.311973913540043,0.520468979214859,-0.311074706854421,-0.272111653497183,-0.23976466154525,-0.286617496429082,-0.201802831423108,0.244584805846084,-0.318085986025693,0.332640249191041,-0.0465805582564691,-0.0434189262581349,-0.227817822444665,0.0795215882809371,0.310410112535723,-0.065929672666664,0.194933766038327,-0.0514514722183035,0.504418461087303,-0.0621719101368818
critical,-0.147024762681691,0.248146915823706,0.292106992352119,-0.333235118957238,0.0322048528506705,0.307225296766434,0.2059395594753,-0.122619088991156,0.245596061447789,0.0450715169339747,-0.255797293227946,-0.0919708739139016,-0.145949904385426,-0.190662329954089,-0.0743634330533481,-0.131626225505595,-0.0168495124734456,-0.0102080190268498,0.243401249928076,0.274811592282342,-0.023246032329642,0.184346221715497,0.0273091197802689,0.0915956772174529,-0.178551523572461,0.106285062152169,-0.15978300337502,-0.143512132441705,-0.185696423655162,0.141363623749011,0.22341027757831,-0.257133115407667,0.27537838490028,0.119997773791516,-0.0443360209723789,0.157016740195148,0.0854587407877585,0.15989781137841,-0.200035862751891,-0.0169169247880613,0.200562967232384,-0.333771599041214
critical,-0.0882576882284289,0.168946159117829,0.222718154503856,-0.0846377248948434,0.255526629162359,-0.0145296852136355,0.0383409613170977,0.128013164363273,0.154142895025157,-0.004044123850363,-0.124424508854225,-0.175622482886188,-0.1572081451445,-0.191547771005722,-0.226068138272227,-0.101426057103178,-0.128555528207678,-0.136173103569048,0.230319548467311,0.211745568746191,-0.13235390580399,-0.0473448154998522,0.0491461014106225,0.0118252197620926,0.238542863522062,-0.101135598683459,-0.123323041253287,-0.0033051940312847,-0.0075494831701431,0.0298624983523632,0.0407693966327771,0.18062472235596,-0.0770723085553246,0.104879040201135,-0.235778466392527,0.21991746946471,0.0619498846180606,0.12581959978876,0.0940959924476205,0.0341057480342127,0.270213458555747,0.0012129532437169
critical,-0.0199172108099467,0.156561285555872,0.0384053182654417,0.0072482423574927,0.112250651200688,0.133592594063588,-0.114113137875214,-0.0244383855035151,-0.0365884180208371,-0.132393608509492,-0.0084319283563406,-0.135353916331987,-0.0975212385629542,0.0714648470330531,-0.0431278850637995,-0.0673620683401327,0.10366073151873,0.0587587225178549,-0.0144889910552724,0.293990008920922,-0.232373704165806,-0.015807562928956,-0.238634344620277,0.225241613533867,-0.100100306447545,0.103288234183825,-0.126907312892041,0.107265806312372,-0.0076660138864978,-0.105745217862256,-0.105606585157564,0.100141209340146,0.137773431711853,-0.0248555325608774,-0.10671283667271,0.124678573599038,-0.131421306161718,-0.0735346582929746,-0.0113219831190249,0.106500516314172,-0.0614433261100718,-0.210761677317414
critical,-0.0394559364573976,0.160011256616723,0.0443545595422573,-0.0994957480397485,-0.106063302648787,-0.0351258575607518,0.12692520425219,0.102577862785096,0.0312133978718926,-0.0227261856833057,-0.0662818215237104,0.161432166372725,-0.112567628447767,0.0583197561526855,0.249330900728717,0.0109533933320713,-0.0239634614614164,-0.0135737188454973,0.141434864017266,-0.0608857383711112,-0.176623692836916,-0.129210584480555,-0.115749673043637,0.210243004880586,0.141152201617916,-0.0513075394639404,0.162319172571687,0.26753551822707,-0.174852255950603,0.116840917313382,-0.133113772327613,0.177196615394869,0.198057744344788,-0.127391371853851,0.246548060432612,0.147113995895956,-0.0344112818641723,-0.116068778932288,0.222903189757525,-0.242390025711607,0.0125231676592122,-0.278501145239295
critical,-0.0009591506096054,0.200212319875295,0.201864413697968,-0.0350893954576078,-0.0243000007428044,0.0216663192553476,0.0402634667352784,-0.0125072066274274,0.18252307659228,0.0894683158430539,-0.1501570215115,-0.165527922941211,-0.115189161343486,0.0215722980188188,-0.110199767725024,0.0008816556711838,-0.111699015623041,-0.0419903308904692,0.0494351601937397,0.247488118225811,-0.0564644796523474,0.207617173403414,0.230007493401425,0.0935731802988592,0.0745426418174847,-0.258917601776853,-0.26780901815255,-0.102220722113299,-0.0224328268278278,0.252078900511639,-0.041363403538489,0.119336383743539,0.175752237369203,0.129449644425962,-0.0052967976518126,0.009125836703353,-0.218975385432799,-0.0232183470874097,0.0115796793125784,-0.100262549338835,0.177919385927661,0.0258014670357926
critical,0.0972628150640889,0.0318280847684169,0.0854371041455852,0.0483379493187398,0.146295030626602,0.0385050344345459,-0.0813691215483588,-0.0498351251945523,0.084933573302276,-0.113873611328804,0.118072974314038,-0.0074911863374269,-0.137677027770216,-0.0583764922553081,-0.126068985065876,-0.0183572830939388,0.117280894193912,-0.0974547942829199,0.0863599012839242,0.0775635348737606,0.122540753302795,-0.0409411770874639,0.134907044267689,0.0262968244919304,-0.0536536641644085,0.041281187276171,-0.0880697369319439,-0.0371226712860975,-0.0553395355785641,-0.0037888200030157,-0.0325532474604179,0.0980433359655282,0.0278756611895746,-0.0408154519269631,0.0053016016532684,0.101106445996462,0.0061961392383173,0.216088730680317,0.01129604330525,0.0906772445872963,0.0061557400177685,0.0310265184602138
critical,0.0896576431600501,0.147052848209801,0.220803732220386,-0.233831010079782,0.220667214777749,-0.150801314134732,0.105883740508666,0.081724019827016,0.0795120457564664,0.113893198809835,-0.150981210725808,0.0120668707629498,-0.171068342285387,0.0621107239016685,-0.0014286843996804,-0.0304443080409266,-0.249051339517678,0.0544522621196808,0.228127824142873,0.222143338324163,-0.150580696727433,0.111261087415823,0.122546191007264,0.176650815773019,-0.147486204694376,0.0126068505360554,-0.181635720345076,-0.108446952764962,-0.125778215482531,0.0288608362062863,0.0656121340970761,0.0588990719178406,-0.0116176609517034,0.0698441023188436,-0.212903434706682,-0.0612508259296561,0.0400027040245801,0.0836320981919264,-0.0689404385318878,0.0196501017432154,-0.0151116278169053,-0.0945183311176356
critical,0.07455560146796,0.1554933834409,-0.136367175080092,-0.0150879568410523,0.13940513628005,0.0870145296192482,0.0685406556069245,0.0763180985237833,-0.0829099833060913,0.0229386403751022,-0.0725933489385207,-0.0029975699738271,-0.124109011036897,-0.114036191130812,0.066074819390958,0.0547048955464869,-0.0111655607451726,0.208795726899055,-0.0166783212538433,0.0338832184756043,-0.0135334677227539,0.10110157720571,-0.0263564670734879,0.0479424827669067,-0.0332745304917935,-0.0218623127697895,-0.13701373270384,-0.0047838616339209,-0.0593811542204407,0.112061789140618,0.0756811687745955,0.151501047713392,0.0694359791705029,0.144304463638163,0.068340647974689,0.189420477516286,-0.026757261737328,-0.0957495105081538,-0.112460153912307,-0.21472035412731,0.0513323198585348,-0.118063943682594
